generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
503         	1           	9.95        	0.03906     	0.04986     	0.02777     
504         	1           	10          	0.03829     	0.04989     	0.02616     
505         	1           	9.95        	0.03941     	0.05107     	0.02725     
506         	1           	10          	0.03901     	0.05095     	0.02655     
507         	1           	9.95        	0.03865     	0.05098     	0.02582     
508         	1           	9.95        	0.03883     	0.05013     	0.02704     
509         	1           	10          	0.03822     	0.04882     	0.02713     
510         	1           	10          	0.03838     	0.04807     	0.02828     
511         	1           	10          	0.03909     	0.04812     	0.02969     
512         	1           	10          	0.03895     	0.0473      	0.03025     
513         	1           	10          	0.03754     	0.04531     	0.02944     
514         	1           	10          	0.03779     	0.04461     	0.03069     
515         	1           	9.95        	0.03833     	0.0454      	0.03098     
516         	1           	9.9         	0.0405      	0.0485      	0.03222     
517         	1           	9.95        	0.03982     	0.04875     	0.03058     
518         	1           	9.95        	0.04028     	0.04892     	0.03129     
519         	1           	9.95        	0.04002     	0.04853     	0.03119     
520         	1           	10          	0.03893     	0.04678     	0.03081     
521         	1           	10          	0.0388      	0.04679     	0.03051     
522         	1           	9.95        	0.0382      	0.04734     	0.02867     
523         	1           	9.95        	0.03769     	0.04644     	0.02857     
524         	1           	9.95        	0.03871     	0.04887     	0.02814     
525         	1           	9.95        	0.03916     	0.04837     	0.02957     
526         	1           	10          	0.03969     	0.04879     	0.03022     
527         	1           	10          	0.04039     	0.05006     	0.03027     
528         	1           	9.95        	0.03995     	0.04873     	0.03075     
529         	1           	9.95        	0.03951     	0.04815     	0.03045     
530         	1           	9.95        	0.03919     	0.04738     	0.03064     
531         	1           	10          	0.03883     	0.04696     	0.03032     
532         	1           	10          	0.03887     	0.04625     	0.03114     
533         	1           	10          	0.03903     	0.04678     	0.03091     
534         	1           	10          	0.03689     	0.04325     	0.0302      
535         	1           	10          	0.03731     	0.0445      	0.02974     
536         	1           	10          	0.03738     	0.04574     	0.02861     
537         	1           	10          	0.03726     	0.04468     	0.02949     
538         	1           	10          	0.03636     	0.0439      	0.02848     
539         	1           	9.95        	0.03546     	0.04303     	0.02755     
540         	1           	9.9         	0.03477     	0.04217     	0.02703     
541         	1           	9.95        	0.0342      	0.04192     	0.02613     
542         	1           	10          	0.03578     	0.04372     	0.02746     
543         	1           	10          	0.03642     	0.04379     	0.02868     
544         	1           	9.95        	0.03787     	0.04464     	0.03076     
545         	1           	10          	0.03756     	0.04456     	0.03021     
546         	1           	9.95        	0.03708     	0.04364     	0.03019     
547         	1           	10          	0.03681     	0.04239     	0.03095     
548         	1           	9.95        	0.03573     	0.04012     	0.03113     
549         	1           	9.9         	0.03652     	0.04092     	0.0319      
550         	1           	9.95        	0.03723     	0.04194     	0.03233     
551         	1           	9.95        	0.03756     	0.04268     	0.03221     
552         	1           	9.95        	0.03788     	0.0422      	0.03338     
553         	1           	10          	0.0377      	0.04283     	0.03237     
554         	1           	10          	0.03802     	0.04295     	0.03289     
555         	1           	9.95        	0.03804     	0.04301     	0.03289     
556         	1           	9.95        	0.03844     	0.04375     	0.03295     
557         	1           	9.95        	0.03849     	0.04452     	0.03221     
558         	1           	9.95        	0.03785     	0.0445      	0.03095     
559         	1           	9.95        	0.0377      	0.0447      	0.03042     
560         	1           	9.95        	0.03623     	0.04239     	0.02983     
561         	1           	10          	0.03515     	0.04157     	0.02848     
562         	1           	10          	0.03488     	0.04041     	0.02911     
563         	1           	10          	0.0357      	0.04169     	0.02948     
564         	1           	10          	0.03669     	0.04276     	0.03036     
565         	1           	10          	0.03503     	0.04014     	0.02972     
566         	1           	10          	0.03546     	0.03976     	0.03099     
567         	1           	10          	0.03555     	0.0394      	0.03155     
568         	1           	9.95        	0.03594     	0.03983     	0.0319      
569         	1           	10          	0.03452     	0.03764     	0.0313      
570         	1           	9.95        	0.03525     	0.03813     	0.03227     
571         	1           	9.95        	0.03487     	0.03812     	0.0315      
572         	1           	10          	0.03497     	0.03819     	0.03164     
573         	1           	10          	0.03652     	0.04068     	0.03222     
574         	1           	10          	0.03723     	0.04228     	0.03199     
575         	1           	9.95        	0.03693     	0.04203     	0.03163     
576         	1           	9.95        	0.03716     	0.04325     	0.03084     
577         	1           	9.95        	0.03967     	0.04521     	0.03393     
578         	1           	9.95        	0.03888     	0.04365     	0.03394     
579         	1           	10          	0.0396      	0.04658     	0.03239     
580         	1           	10          	0.03897     	0.0464      	0.03126     
581         	1           	10          	0.03927     	0.04541     	0.03291     
582         	1           	10          	0.0397      	0.0445      	0.03473     
583         	1           	10          	0.03916     	0.04307     	0.03511     
584         	1           	10          	0.03762     	0.04166     	0.03343     
585         	1           	10          	0.03668     	0.04102     	0.03217     
586         	1           	10          	0.03661     	0.04051     	0.03257     
587         	1           	10          	0.03626     	0.0409      	0.03147     
588         	1           	10          	0.03641     	0.04025     	0.03244     
589         	1           	10          	0.03574     	0.03827     	0.03311     
590         	1           	10          	0.03569     	0.03867     	0.03261     
591         	1           	9.95        	0.03485     	0.03668     	0.03295     
592         	1           	10          	0.03541     	0.03819     	0.03252     
593         	1           	10          	0.03515     	0.03685     	0.03339     
594         	1           	9.95        	0.03375     	0.03566     	0.03178     
595         	1           	9.95        	0.03321     	0.03442     	0.03196     
596         	1           	9.95        	0.03398     	0.03522     	0.03271     
597         	1           	10          	0.03323     	0.03524     	0.03116     
598         	1           	10          	0.03428     	0.03636     	0.03214     
599         	1           	10          	0.03305     	0.03523     	0.0308      
600         	1           	10          	0.0327      	0.03566     	0.02963     
601         	1           	10          	0.03324     	0.036       	0.03038     
602         	1           	10          	0.03331     	0.03621     	0.0303      
603         	1           	10          	0.0328      	0.03532     	0.03019     
604         	1           	10          	0.03238     	0.03493     	0.02976     
605         	1           	10          	0.03205     	0.03451     	0.02951     
606         	1           	10          	0.03204     	0.03507     	0.02893     
607         	1           	9.95        	0.03195     	0.03454     	0.02928     
608         	1           	9.95        	0.03109     	0.03361     	0.02848     
609         	1           	9.95        	0.03026     	0.03294     	0.02749     
610         	1           	10          	0.03086     	0.03308     	0.02857     
611         	1           	10          	0.03048     	0.03365     	0.0272      
612         	1           	10          	0.03059     	0.03427     	0.02677     
613         	1           	10          	0.03013     	0.03365     	0.02647     
614         	1           	10          	0.02991     	0.03403     	0.02564     
615         	1           	10          	0.03025     	0.03359     	0.0268      
616         	1           	10          	0.03073     	0.0341      	0.02725     
617         	1           	10          	0.03016     	0.03382     	0.02637     
618         	1           	9.95        	0.0296      	0.03347     	0.02558     
619         	1           	9.95        	0.03021     	0.03306     	0.02724     
620         	1           	10          	0.02958     	0.0316      	0.02748     
621         	1           	9.95        	0.02902     	0.03129     	0.02663     
622         	1           	10          	0.02913     	0.03249     	0.0256      
623         	1           	9.95        	0.02931     	0.03319     	0.02524     
624         	1           	9.95        	0.02955     	0.0334      	0.02553     
625         	1           	9.95        	0.02884     	0.03326     	0.02422     
626         	1           	9.95        	0.028       	0.03203     	0.0238      
627         	1           	9.95        	0.02743     	0.03156     	0.02312     
628         	1           	10          	0.02794     	0.03156     	0.02416     
629         	1           	10          	0.02815     	0.03084     	0.02535     
630         	1           	10          	0.02924     	0.03255     	0.02579     
631         	1           	10          	0.03005     	0.03346     	0.0265      
632         	1           	10          	0.03136     	0.03467     	0.0279      
633         	1           	10          	0.03259     	0.03701     	0.02797     
634         	1           	10          	0.03228     	0.03556     	0.02884     
635         	1           	10          	0.03209     	0.03444     	0.02964     
636         	1           	10          	0.03215     	0.0341      	0.03011     
637         	1           	10          	0.03148     	0.03387     	0.02899     
638         	1           	10          	0.03108     	0.03405     	0.02797     
639         	1           	10          	0.03221     	0.03596     	0.02829     
640         	1           	10          	0.03369     	0.03736     	0.02984     
641         	1           	9.95        	0.03364     	0.03842     	0.02864     
642         	1           	9.95        	0.03326     	0.03778     	0.02854     
643         	1           	9.95        	0.03354     	0.03821     	0.02866     
644         	1           	9.9         	0.03356     	0.03942     	0.02743     
645         	1           	9.9         	0.03354     	0.03848     	0.02836     
646         	1           	9.9         	0.03222     	0.03837     	0.02573     
647         	1           	9.9         	0.03224     	0.03887     	0.02523     
648         	1           	10          	0.03259     	0.0385      	0.02634     
649         	1           	10          	0.03345     	0.03919     	0.0274      
650         	1           	10          	0.03416     	0.04005     	0.02795     
651         	1           	9.95        	0.03391     	0.03954     	0.02799     
652         	1           	9.95        	0.03544     	0.04245     	0.02811     
653         	1           	9.9         	0.03617     	0.04241     	0.02962     
654         	1           	9.9         	0.03622     	0.04239     	0.02975     
655         	1           	9.85        	0.03633     	0.04293     	0.02944     
656         	1           	9.85        	0.03658     	0.04316     	0.02969     
657         	1           	9.85        	0.03818     	0.04491     	0.03113     
658         	1           	9.95        	0.03701     	0.04325     	0.03048     
659         	1           	9.95        	0.03746     	0.04405     	0.03055     
660         	1           	9.85        	0.03787     	0.04479     	0.03065     
661         	1           	9.85        	0.0376      	0.04442     	0.03048     
662         	1           	9.9         	0.03765     	0.04397     	0.03105     
663         	1           	9.9         	0.03755     	0.04332     	0.03153     
664         	1           	9.85        	0.03808     	0.0452      	0.03064     
665         	1           	9.9         	0.03884     	0.0463      	0.03104     
666         	1           	9.9         	0.0379      	0.04405     	0.03146     
667         	1           	9.9         	0.03729     	0.04373     	0.03052     
668         	1           	9.9         	0.0358      	0.04192     	0.02936     
669         	1           	9.9         	0.03593     	0.04165     	0.02993     
670         	1           	9.85        	0.03656     	0.0421      	0.03075     
671         	1           	9.85        	0.03681     	0.04204     	0.03131     
672         	1           	9.9         	0.03603     	0.0429      	0.02878     
673         	1           	9.9         	0.03643     	0.04194     	0.03061     
674         	1           	9.85        	0.0347      	0.03933     	0.02981     
675         	1           	9.95        	0.03417     	0.03851     	0.02958     
676         	1           	9.95        	0.03334     	0.03696     	0.02951     
677         	1           	9.95        	0.03333     	0.03699     	0.02945     
678         	1           	9.85        	0.03298     	0.0371      	0.02861     
679         	1           	9.85        	0.03378     	0.03872     	0.02856     
680         	1           	9.8         	0.03382     	0.03771     	0.02968     
681         	1           	9.8         	0.03391     	0.03834     	0.02918     
682         	1           	9.75        	0.03519     	0.0404      	0.02963     
683         	1           	9.75        	0.03581     	0.04201     	0.02916     
684         	1           	9.75        	0.03622     	0.04223     	0.02978     
685         	1           	9.8         	0.03562     	0.04115     	0.02967     
686         	1           	9.85        	0.03539     	0.04105     	0.02926     
687         	1           	9.8         	0.0361      	0.04188     	0.02986     
688         	1           	9.8         	0.03543     	0.04096     	0.02946     
689         	1           	9.8         	0.03476     	0.04043     	0.02864     
690         	1           	9.8         	0.03438     	0.04081     	0.02741     
691         	1           	9.8         	0.03645     	0.04315     	0.02916     
692         	1           	9.8         	0.03806     	0.04531     	0.03018     
693         	1           	9.75        	0.03771     	0.04541     	0.02939     
694         	1           	9.75        	0.03698     	0.04419     	0.02914     
695         	1           	9.75        	0.03845     	0.04427     	0.03214     
696         	1           	9.75        	0.03694     	0.04359     	0.02972     
697         	1           	9.75        	0.03692     	0.04463     	0.02855     
698         	1           	9.8         	0.03699     	0.04461     	0.02872     
699         	1           	9.8         	0.03678     	0.04346     	0.02951     
700         	1           	9.75        	0.03783     	0.04524     	0.02979     
701         	1           	9.75        	0.03861     	0.04713     	0.02932     
702         	1           	9.8         	0.03809     	0.04686     	0.02855     
703         	1           	9.75        	0.03878     	0.04775     	0.02903     
704         	1           	9.75        	0.0397      	0.04987     	0.0286      
705         	1           	9.8         	0.03938     	0.04951     	0.0283      
706         	1           	9.7         	0.04094     	0.05085     	0.03011     
707         	1           	9.75        	0.04132     	0.05073     	0.03106     
708         	1           	9.7         	0.04047     	0.04989     	0.03018     
709         	1           	9.75        	0.04048     	0.05015     	0.02986     
710         	1           	9.85        	0.04252     	0.05259     	0.03149     
711         	1           	9.7         	0.04214     	0.0519      	0.03146     
712         	1           	9.7         	0.04139     	0.05048     	0.03147     
713         	1           	9.7         	0.04162     	0.05106     	0.03127     
714         	1           	9.65        	0.04221     	0.05194     	0.03159     
715         	1           	9.6         	0.04173     	0.05214     	0.03034     
716         	1           	9.65        	0.04175     	0.05291     	0.0295      
717         	1           	9.6         	0.04317     	0.05177     	0.0337      
718         	1           	9.6         	0.04177     	0.05126     	0.03128     
719         	1           	9.65        	0.04122     	0.04985     	0.0317      
720         	1           	9.7         	0.04172     	0.05072     	0.03183     
721         	1           	9.7         	0.04257     	0.05183     	0.03246     
722         	1           	9.6         	0.04301     	0.05212     	0.03304     
723         	1           	9.65        	0.04303     	0.05228     	0.03289     
724         	1           	9.75        	0.04374     	0.05319     	0.03338     
725         	1           	9.65        	0.04549     	0.05484     	0.03524     
726         	1           	9.65        	0.04472     	0.0531      	0.03551     
727         	1           	9.65        	0.04368     	0.05173     	0.03488     
728         	1           	9.7         	0.0435      	0.0516      	0.03461     
729         	1           	9.7         	0.04358     	0.05087     	0.03564     
730         	1           	9.75        	0.04536     	0.05182     	0.03834     
731         	1           	9.65        	0.04543     	0.05112     	0.03924     
732         	1           	9.55        	0.04657     	0.05214     	0.04052     
733         	1           	9.5         	0.04743     	0.05353     	0.04077     
734         	1           	9.55        	0.04765     	0.05315     	0.04165     
735         	1           	9.65        	0.04735     	0.05242     	0.0418      
736         	1           	9.7         	0.04771     	0.05405     	0.04079     
737         	1           	9.55        	0.04684     	0.05243     	0.04073     
738         	1           	9.5         	0.04648     	0.05191     	0.04058     
739         	1           	9.65        	0.04676     	0.05213     	0.04091     
740         	1           	9.65        	0.04655     	0.05142     	0.04125     
741         	1           	9.65        	0.04608     	0.05003     	0.0418      
742         	1           	9.8         	0.04604     	0.04794     	0.04397     
743         	1           	9.65        	0.04656     	0.04858     	0.04437     
744         	1           	9.6         	0.046       	0.04724     	0.04467     
745         	1           	9.6         	0.04589     	0.04612     	0.04564     
746         	1           	9.55        	0.04553     	0.04557     	0.04548     
747         	1           	9.55        	0.04425     	0.04367     	0.04487     
748         	1           	9.6         	0.04322     	0.04378     	0.04261     
749         	1           	9.7         	0.04348     	0.04285     	0.04415     
750         	1           	9.65        	0.04387     	0.04338     	0.04439     
751         	1           	9.65        	0.04461     	0.04321     	0.0461      
752         	1           	9.6         	0.04457     	0.04309     	0.04613     
753         	1           	9.6         	0.04424     	0.04232     	0.04626     
754         	1           	9.7         	0.04525     	0.04096     	0.04978     
755         	1           	9.5         	0.04553     	0.04139     	0.0499      
756         	1           	9.5         	0.04581     	0.04184     	0.04999     
757         	1           	9.5         	0.0478      	0.04221     	0.05371     
758         	1           	9.6         	0.04919     	0.04226     	0.05649     
759         	1           	9.6         	0.05019     	0.04153     	0.05929     
760         	1           	9.6         	0.04886     	0.03984     	0.05831     
761         	1           	9.6         	0.04864     	0.0407      	0.05701     
762         	1           	9.55        	0.04842     	0.04096     	0.05624     
763         	1           	9.55        	0.04871     	0.03901     	0.05889     
764         	1           	9.5         	0.04842     	0.03727     	0.0601      
765         	1           	9.5         	0.04945     	0.03836     	0.06111     
766         	1           	9.55        	0.05121     	0.03988     	0.06318     
767         	1           	9.7         	0.05048     	0.03776     	0.06387     
768         	1           	9.55        	0.05117     	0.03888     	0.0641      
769         	1           	9.5         	0.05152     	0.03865     	0.06503     
770         	1           	9.55        	0.05158     	0.03905     	0.06475     
771         	1           	9.55        	0.05255     	0.03975     	0.06596     
772         	1           	9.55        	0.05133     	0.03845     	0.0649      
773         	1           	9.5         	0.05133     	0.03977     	0.06362     
774         	1           	9.55        	0.05288     	0.0407      	0.06584     
775         	1           	9.55        	0.05288     	0.03878     	0.06787     
776         	1           	9.5         	0.05229     	0.03833     	0.0672      
777         	1           	9.6         	0.05287     	0.03761     	0.06917     
778         	1           	9.55        	0.0547      	0.03881     	0.07165     
779         	1           	9.55        	0.05407     	0.03762     	0.07158     
780         	1           	9.55        	0.05735     	0.03734     	0.0786      
781         	1           	9.4         	0.05731     	0.03577     	0.08015     
782         	1           	9.5         	0.05583     	0.03378     	0.07904     
783         	1           	9.55        	0.05652     	0.03366     	0.08072     
784         	1           	9.55        	0.05625     	0.03267     	0.08114     
785         	1           	9.5         	0.05446     	0.03204     	0.07828     
786         	1           	9.45        	0.05389     	0.03108     	0.07815     
787         	1           	9.45        	0.05494     	0.0322      	0.07901     
788         	1           	9.55        	0.05435     	0.03257     	0.0773      
789         	1           	9.6         	0.05325     	0.0308      	0.07703     
790         	1           	9.65        	0.05361     	0.03134     	0.07716     
791         	1           	9.65        	0.05168     	0.03159     	0.07298     
792         	1           	9.65        	0.0507      	0.03237     	0.07015     
793         	1           	9.55        	0.05276     	0.03394     	0.07287     
794         	1           	9.55        	0.05283     	0.03363     	0.07333     
795         	1           	9.45        	0.05236     	0.03427     	0.07157     
796         	1           	9.35        	0.05349     	0.03551     	0.07253     
797         	1           	9.45        	0.05359     	0.03752     	0.07066     
798         	1           	9.45        	0.05358     	0.03817     	0.06996     
799         	1           	9.4         	0.0531      	0.0382      	0.06893     
800         	1           	9.4         	0.05168     	0.03895     	0.06529     
801         	1           	9.45        	0.04877     	0.03578     	0.06261     
802         	1           	9.3         	0.04838     	0.03484     	0.0628      
803         	1           	9.2         	0.04764     	0.03602     	0.06        
804         	1           	9.2         	0.04887     	0.03761     	0.06085     
805         	1           	9.35        	0.05004     	0.03824     	0.06251     
806         	1           	9.3         	0.05072     	0.03909     	0.06302     
807         	1           	9.35        	0.05176     	0.03839     	0.06598     
808         	1           	9.4         	0.05318     	0.03946     	0.06772     
809         	1           	9.35        	0.05346     	0.04118     	0.06644     
810         	1           	9.45        	0.05511     	0.04222     	0.0688      
811         	1           	9.5         	0.05428     	0.04246     	0.06678     
812         	1           	9.45        	0.0544      	0.0438      	0.0656      
813         	1           	9.35        	0.05506     	0.04361     	0.06714     
814         	1           	9.35        	0.05461     	0.04178     	0.06822     
815         	1           	9.25        	0.05483     	0.04099     	0.06957     
816         	1           	9.35        	0.05403     	0.04087     	0.06796     
817         	1           	9.35        	0.05311     	0.04082     	0.06613     
818         	1           	9.45        	0.05043     	0.03909     	0.06241     
819         	1           	9.45        	0.04998     	0.03855     	0.06209     
820         	1           	9.3         	0.04913     	0.0383      	0.06067     
821         	1           	9.25        	0.04977     	0.03822     	0.06207     
822         	1           	9.35        	0.04991     	0.03775     	0.06292     
823         	1           	9.25        	0.05033     	0.03647     	0.0652      
824         	1           	9.35        	0.05085     	0.03609     	0.06672     
825         	1           	9.15        	0.05186     	0.03697     	0.06795     
826         	1           	9.1         	0.05134     	0.03785     	0.06591     
827         	1           	9.1         	0.0511      	0.03629     	0.06717     
828         	1           	9.15        	0.04991     	0.03467     	0.06645     
829         	1           	9.25        	0.04992     	0.03605     	0.06493     
830         	1           	9.15        	0.04982     	0.03634     	0.06445     
831         	1           	9.15        	0.04947     	0.03685     	0.06313     
832         	1           	9.2         	0.04968     	0.03537     	0.06518     
833         	1           	9.1         	0.04963     	0.03567     	0.06477     
834         	1           	9.2         	0.05072     	0.03658     	0.06593     
835         	1           	9.15        	0.04962     	0.0359      	0.06436     
836         	1           	9.2         	0.05025     	0.03716     	0.06427     
837         	1           	9.1         	0.05115     	0.03869     	0.06449     
838         	1           	9.25        	0.05184     	0.03816     	0.06643     
839         	1           	9.15        	0.05092     	0.038       	0.06466     
840         	1           	9.15        	0.05072     	0.03977     	0.06235     
841         	1           	9.2         	0.05244     	0.04064     	0.06493     
842         	1           	9.25        	0.05162     	0.0423      	0.06145     
843         	1           	9.25        	0.05117     	0.04162     	0.06127     
844         	1           	9.25        	0.05003     	0.04097     	0.0596      
845         	1           	9.3         	0.04917     	0.03798     	0.06096     
846         	1           	9.3         	0.05117     	0.04057     	0.06243     
847         	1           	9.15        	0.04912     	0.039       	0.05988     
848         	1           	9.15        	0.04969     	0.03753     	0.06262     
849         	1           	9.2         	0.04958     	0.03766     	0.06225     
850         	1           	9.1         	0.04805     	0.03527     	0.06167     
851         	1           	9           	0.0481      	0.03719     	0.05977     
852         	1           	9           	0.04757     	0.03778     	0.05805     
853         	1           	9           	0.04866     	0.03902     	0.05892     
854         	1           	8.95        	0.04933     	0.03849     	0.06084     
855         	1           	8.95        	0.05065     	0.03862     	0.06344     
856         	1           	9           	0.05173     	0.03829     	0.06608     
857         	1           	9           	0.04998     	0.03693     	0.06386     
858         	1           	8.9         	0.05019     	0.0354      	0.06581     
859         	1           	8.85        	0.05181     	0.03706     	0.06744     
860         	1           	8.95        	0.05147     	0.03627     	0.06756     
861         	1           	8.95        	0.05289     	0.03843     	0.06815     
862         	1           	8.9         	0.05417     	0.04063     	0.06841     
863         	1           	8.85        	0.05433     	0.04072     	0.06854     
864         	1           	8.9         	0.05429     	0.04239     	0.06673     
865         	1           	8.9         	0.05404     	0.04239     	0.06615     
866         	1           	8.85        	0.05383     	0.04182     	0.0664      
867         	1           	9           	0.05347     	0.03945     	0.06818     
868         	1           	8.9         	0.0576      	0.04062     	0.07559     
869         	1           	8.85        	0.05756     	0.04099     	0.07513     
870         	1           	8.8         	0.0577      	0.04051     	0.076       
871         	1           	8.95        	0.05816     	0.03947     	0.07805     
872         	1           	8.85        	0.05978     	0.03911     	0.08186     
873         	1           	8.85        	0.06082     	0.04069     	0.08241     
874         	1           	9           	0.06038     	0.04213     	0.08008     
875         	1           	9           	0.0601      	0.04144     	0.08027     
876         	1           	9           	0.06025     	0.04212     	0.07987     
877         	1           	8.95        	0.05838     	0.04026     	0.07792     
878         	1           	8.9         	0.05974     	0.04061     	0.08045     
879         	1           	9.05        	0.06052     	0.04135     	0.08129     
880         	1           	9.15        	0.05916     	0.0394      	0.08058     
881         	1           	9.15        	0.05903     	0.04096     	0.0787      
882         	1           	9.05        	0.05717     	0.04083     	0.07484     
883         	1           	9.05        	0.05829     	0.04357     	0.07429     
884         	1           	9.05        	0.05508     	0.04038     	0.07103     
885         	1           	8.9         	0.05387     	0.03949     	0.0695      
886         	1           	9.05        	0.05345     	0.04093     	0.06716     
887         	1           	9.05        	0.0522      	0.04015     	0.06536     
888         	1           	9           	0.0516      	0.03933     	0.06494     
889         	1           	8.95        	0.05046     	0.03948     	0.06235     
890         	1           	8.95        	0.05045     	0.03902     	0.06285     
891         	1           	8.95        	0.04988     	0.03759     	0.06319     
892         	1           	9.05        	0.04903     	0.03661     	0.06245     
893         	1           	9.1         	0.04767     	0.03453     	0.06182     
894         	1           	8.95        	0.04846     	0.03374     	0.06435     
895         	1           	8.95        	0.04775     	0.03597     	0.0605      
896         	1           	8.95        	0.04902     	0.03776     	0.06128     
897         	1           	8.9         	0.04644     	0.037       	0.05674     
898         	1           	8.9         	0.04639     	0.03732     	0.05629     
899         	1           	8.85        	0.04607     	0.03732     	0.05554     
900         	1           	8.85        	0.04783     	0.03852     	0.05794     
901         	1           	8.85        	0.0456      	0.03537     	0.05677     
902         	1           	8.8         	0.04392     	0.03532     	0.0533      
903         	1           	8.8         	0.0449      	0.03609     	0.05444     
904         	1           	8.75        	0.04365     	0.03569     	0.05223     
905         	1           	8.8         	0.04386     	0.03552     	0.05285     
906         	1           	8.8         	0.04223     	0.03503     	0.05001     
907         	1           	8.85        	0.0413      	0.03343     	0.04977     
908         	1           	8.85        	0.04199     	0.03329     	0.05136     
909         	1           	8.9         	0.04114     	0.03281     	0.05007     
910         	1           	8.85        	0.04206     	0.03348     	0.05132     
911         	1           	8.85        	0.04142     	0.03422     	0.04919     
912         	1           	8.85        	0.04197     	0.0351      	0.04935     
913         	1           	8.85        	0.04183     	0.03469     	0.04951     
914         	1           	8.75        	0.0414      	0.03365     	0.04972     
915         	1           	8.7         	0.0415      	0.03398     	0.0496      
916         	1           	8.65        	0.04106     	0.03558     	0.04694     
917         	1           	8.65        	0.04087     	0.03416     	0.04806     
918         	1           	8.6         	0.0415      	0.03474     	0.04865     
919         	1           	8.65        	0.04231     	0.03622     	0.04877     
920         	1           	8.75        	0.04048     	0.03572     	0.04556     
921         	1           	8.65        	0.04092     	0.03521     	0.047       
922         	1           	8.65        	0.04184     	0.03728     	0.04672     
923         	1           	8.65        	0.04263     	0.03793     	0.04765     
924         	1           	8.65        	0.04259     	0.03804     	0.04749     
925         	1           	8.6         	0.04198     	0.03786     	0.04641     
926         	1           	8.65        	0.04022     	0.03698     	0.04372     
927         	1           	8.65        	0.03992     	0.03729     	0.04276     
928         	1           	8.6         	0.04066     	0.03771     	0.04384     
929         	1           	8.7         	0.04028     	0.03629     	0.04458     
930         	1           	8.65        	0.04134     	0.03617     	0.04687     
931         	1           	8.6         	0.04355     	0.03738     	0.05013     
932         	1           	8.65        	0.04463     	0.03665     	0.05316     
933         	1           	8.7         	0.0453      	0.03697     	0.0542      
934         	1           	8.6         	0.04509     	0.03671     	0.05404     
935         	1           	8.6         	0.04485     	0.03698     	0.05327     
936         	1           	8.65        	0.0446      	0.03508     	0.05479     
937         	1           	8.65        	0.04588     	0.0358      	0.05668     
938         	1           	8.6         	0.04706     	0.03873     	0.056       
939         	1           	8.6         	0.04799     	0.03958     	0.05706     
940         	1           	8.6         	0.04725     	0.04007     	0.05496     
941         	1           	8.65        	0.04773     	0.03967     	0.05637     
942         	1           	8.6         	0.04825     	0.03895     	0.05823     
943         	1           	8.6         	0.0483      	0.03893     	0.0583      
944         	1           	8.65        	0.04877     	0.03764     	0.06062     
945         	1           	8.6         	0.0495      	0.03888     	0.06076     
946         	1           	8.7         	0.04841     	0.0395      	0.05782     
947         	1           	8.7         	0.04751     	0.03855     	0.05696     
948         	1           	8.7         	0.04714     	0.03816     	0.05658     
949         	1           	8.8         	0.04837     	0.0364      	0.06096     
950         	1           	8.7         	0.04712     	0.03466     	0.06021     
951         	1           	8.8         	0.04592     	0.03323     	0.05922     
952         	1           	8.85        	0.04458     	0.03127     	0.05857     
953         	1           	8.7         	0.04335     	0.03109     	0.05624     
954         	1           	8.6         	0.04446     	0.03189     	0.05775     
955         	1           	8.6         	0.04454     	0.03221     	0.05753     
956         	1           	8.6         	0.04678     	0.03439     	0.0598      
957         	1           	8.55        	0.0465      	0.03535     	0.05825     
958         	1           	8.4         	0.04762     	0.03462     	0.06126     
959         	1           	8.35        	0.04742     	0.03614     	0.05921     
960         	1           	8.35        	0.04709     	0.03757     	0.05704     
961         	1           	8.45        	0.04548     	0.03592     	0.05554     
962         	1           	8.35        	0.04492     	0.03588     	0.05444     
963         	1           	8.3         	0.04634     	0.03763     	0.05555     
964         	1           	8.35        	0.04573     	0.03814     	0.0538      
965         	1           	8.5         	0.04577     	0.0379      	0.05415     
966         	1           	8.45        	0.04397     	0.03568     	0.05284     
967         	1           	8.5         	0.04434     	0.03698     	0.05224     
968         	1           	8.6         	0.04469     	0.03692     	0.05303     
969         	1           	8.55        	0.04599     	0.03769     	0.05493     
970         	1           	8.6         	0.0451      	0.0361      	0.05476     
971         	1           	8.6         	0.04649     	0.03667     	0.05709     
972         	1           	8.55        	0.04484     	0.03661     	0.05371     
973         	1           	8.45        	0.04574     	0.03676     	0.05539     
974         	1           	8.45        	0.04748     	0.03847     	0.05719     
975         	1           	8.4         	0.04751     	0.03868     	0.05708     
976         	1           	8.4         	0.04829     	0.03877     	0.05862     
977         	1           	8.5         	0.04837     	0.03865     	0.05886     
978         	1           	8.45        	0.04839     	0.03954     	0.05794     
979         	1           	8.45        	0.04944     	0.03891     	0.06075     
980         	1           	8.4         	0.04976     	0.03908     	0.06119     
981         	1           	8.4         	0.04878     	0.03972     	0.05847     
982         	1           	8.4         	0.04975     	0.03902     	0.06121     
983         	1           	8.4         	0.04923     	0.03731     	0.06191     
984         	1           	8.45        	0.04791     	0.0363      	0.06029     
985         	1           	8.45        	0.05004     	0.03901     	0.06178     
986         	1           	8.45        	0.0488      	0.03702     	0.06132     
987         	1           	8.4         	0.04884     	0.03622     	0.06228     
988         	1           	8.35        	0.04859     	0.03636     	0.06162     
989         	1           	8.35        	0.0477      	0.03548     	0.06073     
