replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	491         	10          	0.00229     	0.002418    	0.002161    
1           	492         	10          	0.001998    	0.002359    	0.001634    
1           	493         	10          	0.002011    	0.002305    	0.001715    
1           	494         	10          	0.001944    	0.002268    	0.001617    
1           	495         	10          	0.001632    	0.001674    	0.00159     
1           	496         	10          	0.001597    	0.001567    	0.001628    
1           	497         	10          	0.001497    	0.001783    	0.001209    
1           	498         	10          	0.001421    	0.001415    	0.001427    
1           	499         	10          	0.001428    	0.00142     	0.001435    
1           	500         	10          	0.001512    	0.001122    	0.001904    
1           	501         	10          	0.001912    	0.001217    	0.002612    
1           	502         	10          	0.001802    	0.001224    	0.002384    
1           	503         	10          	0.001806    	0.00148     	0.002134    
1           	504         	10          	0.001728    	0.001312    	0.002147    
1           	505         	10          	0.00155     	0.001335    	0.001768    
