generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
63          	1           	10          	0.00193     	0.001786    	0.002077    
64          	1           	10          	0.002068    	0.001957    	0.002181    
65          	1           	10          	0.001899    	0.001778    	0.002022    
66          	1           	10          	0.001784    	0.001631    	0.001942    
67          	1           	10          	0.00188     	0.001664    	0.0021      
68          	1           	10          	0.00205     	0.001903    	0.002202    
69          	1           	10          	0.00227     	0.00202     	0.002527    
70          	1           	10          	0.002134    	0.001943    	0.002331    
71          	1           	10          	0.002018    	0.001856    	0.002184    
72          	1           	10          	0.001672    	0.001575    	0.001772    
73          	1           	10          	0.001701    	0.001763    	0.001636    
74          	1           	10          	0.001724    	0.001653    	0.001797    
75          	1           	10          	0.001757    	0.001783    	0.00173     
76          	1           	10          	0.001718    	0.001933    	0.001498    
77          	1           	10          	0.001649    	0.00175     	0.001544    
78          	1           	10          	0.00147     	0.001314    	0.001631    
79          	1           	10          	0.001487    	0.001345    	0.001633    
80          	1           	10          	0.001549    	0.001675    	0.00142     
81          	1           	10          	0.001416    	0.001604    	0.001224    
82          	1           	10          	0.001629    	0.001784    	0.001469    
83          	1           	10          	0.001877    	0.002262    	0.001482    
84          	1           	10          	0.002133    	0.002241    	0.002021    
85          	1           	10          	0.002293    	0.002423    	0.00216     
86          	1           	10          	0.002131    	0.002262    	0.001997    
87          	1           	10          	0.00193     	0.001981    	0.001878    
88          	1           	10          	0.001809    	0.001882    	0.001735    
89          	1           	10          	0.00192     	0.002146    	0.001688    
90          	1           	10          	0.001489    	0.001473    	0.001505    
91          	1           	10          	0.001383    	0.001486    	0.001277    
92          	1           	10          	0.001692    	0.001779    	0.001604    
93          	1           	10          	0.001777    	0.001899    	0.001652    
94          	1           	10          	0.00199     	0.002188    	0.001788    
95          	1           	10          	0.001811    	0.002067    	0.001549    
96          	1           	10          	0.001568    	0.001542    	0.001595    
97          	1           	10          	0.001388    	0.001612    	0.001159    
98          	1           	10          	0.001526    	0.001775    	0.001271    
99          	1           	10          	0.001395    	0.001481    	0.001308    
100         	1           	10          	0.001833    	0.001719    	0.001948    
101         	1           	10          	0.001631    	0.001789    	0.00147     
102         	1           	10          	0.001646    	0.001688    	0.001603    
103         	1           	10          	0.0014      	0.001483    	0.001315    
104         	1           	10          	0.001749    	0.001987    	0.001504    
105         	1           	10          	0.001692    	0.001701    	0.001683    
106         	1           	10          	0.001824    	0.001764    	0.001885    
107         	1           	10          	0.002117    	0.001942    	0.002297    
108         	1           	10          	0.002125    	0.001853    	0.002402    
109         	1           	10          	0.002014    	0.002089    	0.001938    
110         	1           	10          	0.002035    	0.001949    	0.002122    
111         	1           	10          	0.001943    	0.002       	0.001884    
112         	1           	10          	0.002046    	0.002374    	0.001711    
113         	1           	10          	0.001906    	0.002025    	0.001785    
114         	1           	10          	0.002255    	0.002464    	0.002041    
115         	1           	10          	0.002236    	0.002099    	0.002376    
116         	1           	10          	0.002012    	0.001608    	0.002426    
117         	1           	10          	0.002189    	0.001859    	0.002528    
118         	1           	10          	0.001648    	0.001495    	0.001805    
119         	1           	10          	0.001615    	0.001654    	0.001576    
120         	1           	10          	0.001696    	0.00167     	0.001722    
121         	1           	10          	0.001541    	0.001239    	0.001849    
122         	1           	10          	0.001621    	0.001288    	0.001962    
123         	1           	10          	0.001829    	0.001424    	0.002243    
124         	1           	10          	0.001691    	0.001537    	0.001848    
125         	1           	10          	0.001598    	0.001526    	0.001673    
126         	1           	10          	0.001382    	0.001539    	0.001222    
127         	1           	10          	0.001262    	0.001201    	0.001324    
128         	1           	10          	0.001352    	0.001167    	0.001539    
129         	1           	10          	0.001477    	0.001232    	0.001727    
130         	1           	10          	0.001652    	0.001067    	0.002246    
131         	1           	10          	0.001861    	0.001356    	0.002374    
132         	1           	10          	0.002       	0.001237    	0.002777    
133         	1           	10          	0.00187     	0.00152     	0.002225    
134         	1           	10          	0.001889    	0.001752    	0.002028    
135         	1           	10          	0.001935    	0.001666    	0.002209    
136         	1           	10          	0.001782    	0.001483    	0.002086    
137         	1           	10          	0.002108    	0.001867    	0.002354    
138         	1           	10          	0.002249    	0.002087    	0.002414    
139         	1           	10          	0.0019      	0.001886    	0.001915    
140         	1           	10          	0.001785    	0.001539    	0.002036    
141         	1           	10          	0.001415    	0.001098    	0.001738    
142         	1           	10          	0.001629    	0.001423    	0.001839    
143         	1           	10          	0.001546    	0.001208    	0.00189     
144         	1           	10          	0.001339    	0.001134    	0.001548    
145         	1           	10          	0.001557    	0.001428    	0.001687    
146         	1           	10          	0.001551    	0.001569    	0.001533    
147         	1           	10          	0.001519    	0.001445    	0.001594    
148         	1           	10          	0.001602    	0.001585    	0.00162     
149         	1           	10          	0.001803    	0.001938    	0.001666    
150         	1           	10          	0.001801    	0.002014    	0.001585    
151         	1           	10          	0.001666    	0.001668    	0.001664    
152         	1           	10          	0.001801    	0.001999    	0.001599    
153         	1           	10          	0.001692    	0.00177     	0.001613    
154         	1           	10          	0.001726    	0.001798    	0.001654    
155         	1           	10          	0.001864    	0.001948    	0.001779    
156         	1           	10          	0.001589    	0.00162     	0.001558    
157         	1           	10          	0.001542    	0.00141     	0.001677    
158         	1           	10          	0.001444    	0.001398    	0.001491    
159         	1           	10          	0.001359    	0.001407    	0.001312    
160         	1           	10          	0.001455    	0.001529    	0.001379    
161         	1           	10          	0.001456    	0.00123     	0.001686    
162         	1           	10          	0.001736    	0.001523    	0.001951    
163         	1           	10          	0.001784    	0.001711    	0.001858    
164         	1           	10          	0.001836    	0.001679    	0.001996    
165         	1           	10          	0.001976    	0.00182     	0.002133    
166         	1           	10          	0.001982    	0.002252    	0.001707    
167         	1           	10          	0.002062    	0.002462    	0.001657    
168         	1           	10          	0.001895    	0.002519    	0.001261    
169         	1           	10          	0.00194     	0.00263     	0.001241    
170         	1           	10          	0.002129    	0.0028      	0.001448    
171         	1           	10          	0.001965    	0.002343    	0.001581    
172         	1           	10          	0.001984    	0.002183    	0.001783    
173         	1           	10          	0.001758    	0.001764    	0.001752    
174         	1           	10          	0.001933    	0.00184     	0.002026    
175         	1           	10          	0.001854    	0.001868    	0.00184     
176         	1           	10          	0.001759    	0.002017    	0.001496    
177         	1           	10          	0.002018    	0.002375    	0.001657    
178         	1           	10          	0.001792    	0.002053    	0.001528    
179         	1           	10          	0.001906    	0.002376    	0.00143     
180         	1           	10          	0.001743    	0.002147    	0.001334    
181         	1           	10          	0.001658    	0.001803    	0.00151     
182         	1           	10          	0.001741    	0.00213     	0.001347    
183         	1           	10          	0.002053    	0.002473    	0.001627    
184         	1           	10          	0.001978    	0.002283    	0.001667    
185         	1           	10          	0.002021    	0.002304    	0.001733    
186         	1           	10          	0.002034    	0.002241    	0.001823    
187         	1           	10          	0.00202     	0.002423    	0.001611    
188         	1           	10          	0.001638    	0.001668    	0.001607    
189         	1           	10          	0.001414    	0.001411    	0.001418    
190         	1           	10          	0.001502    	0.001688    	0.001313    
191         	1           	10          	0.001266    	0.001567    	0.0009594   
192         	1           	10          	0.001283    	0.001404    	0.00116     
193         	1           	10          	0.001554    	0.002026    	0.001074    
194         	1           	10          	0.001415    	0.001563    	0.001264    
195         	1           	10          	0.001432    	0.001279    	0.001588    
196         	1           	10          	0.001418    	0.001219    	0.001621    
197         	1           	10          	0.001494    	0.001164    	0.00183     
198         	1           	10          	0.001392    	0.001154    	0.001634    
199         	1           	10          	0.00183     	0.001426    	0.00224     
200         	1           	10          	0.002214    	0.001948    	0.002484    
201         	1           	10          	0.002335    	0.002122    	0.002552    
202         	1           	10          	0.002275    	0.002431    	0.002115    
203         	1           	10          	0.002157    	0.002516    	0.001792    
204         	1           	10          	0.001878    	0.002347    	0.001402    
205         	1           	10          	0.001988    	0.002329    	0.001643    
206         	1           	10          	0.002226    	0.002591    	0.001857    
207         	1           	10          	0.002247    	0.00253     	0.00196     
208         	1           	10          	0.002191    	0.002663    	0.001712    
209         	1           	10          	0.00203     	0.002182    	0.001876    
210         	1           	10          	0.002077    	0.002089    	0.002065    
211         	1           	10          	0.001938    	0.001998    	0.001876    
212         	1           	10          	0.002014    	0.001822    	0.002209    
213         	1           	10          	0.002013    	0.001764    	0.002266    
214         	1           	10          	0.001796    	0.001837    	0.001754    
215         	1           	10          	0.001793    	0.001538    	0.002051    
216         	1           	10          	0.001665    	0.001332    	0.002002    
217         	1           	10          	0.001516    	0.001426    	0.001607    
218         	1           	10          	0.001368    	0.001271    	0.001465    
219         	1           	10          	0.001365    	0.001164    	0.00157     
220         	1           	10          	0.001542    	0.001164    	0.001925    
221         	1           	10          	0.001842    	0.001575    	0.002113    
222         	1           	10          	0.00218     	0.002286    	0.002072    
223         	1           	10          	0.001968    	0.002054    	0.001882    
224         	1           	10          	0.0016      	0.001657    	0.001541    
225         	1           	10          	0.00145     	0.001483    	0.001415    
226         	1           	10          	0.001423    	0.001598    	0.001245    
227         	1           	10          	0.001428    	0.00146     	0.001395    
228         	1           	10          	0.001397    	0.001456    	0.001337    
229         	1           	10          	0.001336    	0.001333    	0.001339    
230         	1           	10          	0.001527    	0.001435    	0.001621    
231         	1           	10          	0.001408    	0.001156    	0.001666    
232         	1           	10          	0.001458    	0.00142     	0.001496    
233         	1           	10          	0.00162     	0.001513    	0.001729    
234         	1           	10          	0.001697    	0.00127     	0.002133    
235         	1           	10          	0.001519    	0.001462    	0.001578    
236         	1           	10          	0.001695    	0.001665    	0.001726    
237         	1           	10          	0.001723    	0.001466    	0.001984    
238         	1           	10          	0.001878    	0.001744    	0.002015    
239         	1           	10          	0.002057    	0.001995    	0.002121    
240         	1           	10          	0.001731    	0.001802    	0.001658    
241         	1           	10          	0.001805    	0.00199     	0.001617    
242         	1           	10          	0.001743    	0.001847    	0.001637    
243         	1           	10          	0.001525    	0.001701    	0.001347    
244         	1           	10          	0.001347    	0.001721    	0.000966    
245         	1           	10          	0.001245    	0.001605    	0.0008778   
246         	1           	10          	0.001398    	0.001927    	0.0008588   
247         	1           	10          	0.00164     	0.002169    	0.001102    
248         	1           	10          	0.001645    	0.002103    	0.001179    
249         	1           	10          	0.001536    	0.00176     	0.001308    
250         	1           	10          	0.001881    	0.002051    	0.001708    
251         	1           	10          	0.001565    	0.001524    	0.001607    
252         	1           	10          	0.001426    	0.00153     	0.001321    
253         	1           	10          	0.001487    	0.001558    	0.001415    
254         	1           	10          	0.001455    	0.001562    	0.001346    
255         	1           	10          	0.001413    	0.001442    	0.001384    
256         	1           	10          	0.001375    	0.0009442   	0.001813    
257         	1           	10          	0.00108     	0.0007944   	0.001371    
258         	1           	10          	0.001406    	0.001209    	0.001606    
259         	1           	10          	0.001489    	0.001259    	0.001723    
260         	1           	10          	0.001401    	0.00107     	0.001737    
261         	1           	10          	0.001473    	0.001413    	0.001534    
262         	1           	10          	0.001753    	0.001813    	0.001691    
263         	1           	10          	0.001479    	0.001244    	0.001718    
264         	1           	10          	0.001419    	0.001052    	0.001793    
265         	1           	10          	0.001425    	0.0009928   	0.001863    
266         	1           	10          	0.001606    	0.001257    	0.00196     
267         	1           	10          	0.001557    	0.001174    	0.001944    
268         	1           	10          	0.001502    	0.001291    	0.001715    
269         	1           	10          	0.001491    	0.001175    	0.00181     
270         	1           	10          	0.001691    	0.001295    	0.002094    
271         	1           	10          	0.001477    	0.001108    	0.001852    
272         	1           	10          	0.001456    	0.001201    	0.001714    
273         	1           	10          	0.001412    	0.001371    	0.001453    
274         	1           	10          	0.001275    	0.001107    	0.001445    
275         	1           	10          	0.001217    	0.001078    	0.001358    
276         	1           	10          	0.001323    	0.001478    	0.001167    
277         	1           	10          	0.001605    	0.001454    	0.001759    
278         	1           	10          	0.001783    	0.001649    	0.001919    
279         	1           	10          	0.001885    	0.001778    	0.001994    
280         	1           	10          	0.001939    	0.001938    	0.00194     
281         	1           	10          	0.002051    	0.002118    	0.001982    
282         	1           	10          	0.001929    	0.001904    	0.001954    
283         	1           	10          	0.001742    	0.001608    	0.001877    
284         	1           	10          	0.00149     	0.001364    	0.001618    
285         	1           	10          	0.001346    	0.001271    	0.001421    
286         	1           	10          	0.001401    	0.001528    	0.001273    
287         	1           	10          	0.00125     	0.001286    	0.001215    
288         	1           	10          	0.001479    	0.001597    	0.00136     
289         	1           	10          	0.001656    	0.001932    	0.001376    
290         	1           	10          	0.002064    	0.002147    	0.001979    
291         	1           	10          	0.001643    	0.001511    	0.001777    
292         	1           	10          	0.00146     	0.00132     	0.001604    
293         	1           	10          	0.001505    	0.00161     	0.001398    
294         	1           	10          	0.001472    	0.001549    	0.001393    
295         	1           	10          	0.001754    	0.00171     	0.001798    
296         	1           	10          	0.001671    	0.001566    	0.001778    
297         	1           	10          	0.001303    	0.001141    	0.001467    
298         	1           	10          	0.001456    	0.001439    	0.001473    
299         	1           	10          	0.001497    	0.001568    	0.001424    
300         	1           	10          	0.001876    	0.001779    	0.001975    
301         	1           	10          	0.001777    	0.001865    	0.001687    
302         	1           	10          	0.001952    	0.002126    	0.001774    
303         	1           	10          	0.00206     	0.002083    	0.002037    
304         	1           	10          	0.002099    	0.001907    	0.002294    
305         	1           	10          	0.00195     	0.001991    	0.001907    
306         	1           	10          	0.001648    	0.001608    	0.001688    
307         	1           	10          	0.001711    	0.001591    	0.001832    
308         	1           	10          	0.001375    	0.001524    	0.001223    
309         	1           	10          	0.00137     	0.001479    	0.001259    
310         	1           	10          	0.001386    	0.001488    	0.001282    
311         	1           	10          	0.001252    	0.00152     	0.00098     
312         	1           	10          	0.001311    	0.001381    	0.001241    
313         	1           	10          	0.001099    	0.001248    	0.0009476   
314         	1           	10          	0.001455    	0.001289    	0.001625    
315         	1           	10          	0.001519    	0.001345    	0.001697    
316         	1           	10          	0.00154     	0.001448    	0.001635    
317         	1           	10          	0.001665    	0.001788    	0.001538    
318         	1           	10          	0.001501    	0.001551    	0.00145     
319         	1           	10          	0.001588    	0.001709    	0.001464    
320         	1           	10          	0.001613    	0.001661    	0.001564    
321         	1           	10          	0.001497    	0.001594    	0.001398    
322         	1           	10          	0.001669    	0.001581    	0.001759    
323         	1           	10          	0.001527    	0.001276    	0.001784    
324         	1           	10          	0.001639    	0.001454    	0.001829    
325         	1           	10          	0.001718    	0.001648    	0.001791    
326         	1           	10          	0.002119    	0.002271    	0.001963    
327         	1           	10          	0.001907    	0.002297    	0.001506    
328         	1           	10          	0.002035    	0.002526    	0.001532    
329         	1           	10          	0.001656    	0.001649    	0.001663    
330         	1           	10          	0.001761    	0.001975    	0.001542    
331         	1           	10          	0.001735    	0.001818    	0.001649    
332         	1           	10          	0.001834    	0.00175     	0.001919    
333         	1           	10          	0.001981    	0.001822    	0.002145    
334         	1           	10          	0.001639    	0.001658    	0.00162     
335         	1           	10          	0.001816    	0.001986    	0.001642    
336         	1           	10          	0.001675    	0.001758    	0.00159     
337         	1           	10          	0.001771    	0.001866    	0.001674    
338         	1           	10          	0.001935    	0.00181     	0.002062    
339         	1           	10          	0.001912    	0.001895    	0.00193     
340         	1           	10          	0.002054    	0.002079    	0.002027    
341         	1           	10          	0.001931    	0.002052    	0.001806    
342         	1           	10          	0.001649    	0.00172     	0.001576    
343         	1           	10          	0.001582    	0.001493    	0.001672    
344         	1           	10          	0.001495    	0.00112     	0.001877    
345         	1           	10          	0.001562    	0.001037    	0.002097    
346         	1           	10          	0.001693    	0.001243    	0.002151    
347         	1           	10          	0.00146     	0.0009162   	0.002013    
348         	1           	10          	0.00123     	0.0009889   	0.001475    
349         	1           	10          	0.001256    	0.00115     	0.001363    
350         	1           	10          	0.001396    	0.001215    	0.00158     
351         	1           	10          	0.00149     	0.001142    	0.001843    
352         	1           	10          	0.001407    	0.001142    	0.001676    
353         	1           	10          	0.001308    	0.000979    	0.001642    
354         	1           	10          	0.001347    	0.001063    	0.001637    
355         	1           	10          	0.001598    	0.001346    	0.001855    
356         	1           	10          	0.001145    	0.0008857   	0.001409    
357         	1           	10          	0.001095    	0.0008694   	0.001326    
358         	1           	10          	0.001077    	0.0007823   	0.001377    
359         	1           	10          	0.001084    	0.0009568   	0.001214    
360         	1           	10          	0.001019    	0.0008543   	0.001188    
361         	1           	10          	0.000956    	0.0008496   	0.001064    
362         	1           	10          	0.001068    	0.001192    	0.0009416   
363         	1           	10          	0.001379    	0.001275    	0.001485    
364         	1           	10          	0.001504    	0.001455    	0.001553    
365         	1           	10          	0.001653    	0.001409    	0.001902    
366         	1           	10          	0.001564    	0.001513    	0.001615    
367         	1           	10          	0.001672    	0.001214    	0.002138    
368         	1           	10          	0.00168     	0.00115     	0.002221    
369         	1           	10          	0.001447    	0.001151    	0.001749    
370         	1           	10          	0.001567    	0.00113     	0.002011    
371         	1           	10          	0.001574    	0.00123     	0.001924    
372         	1           	10          	0.001504    	0.001287    	0.001724    
373         	1           	10          	0.001528    	0.001242    	0.001819    
374         	1           	10          	0.001448    	0.001406    	0.00149     
375         	1           	10          	0.001441    	0.001384    	0.0015      
376         	1           	10          	0.001431    	0.001482    	0.001379    
377         	1           	10          	0.001633    	0.001563    	0.001706    
378         	1           	10          	0.001815    	0.001881    	0.001748    
379         	1           	10          	0.001828    	0.001784    	0.001872    
380         	1           	10          	0.001867    	0.001658    	0.00208     
381         	1           	10          	0.001716    	0.001678    	0.001756    
382         	1           	10          	0.001708    	0.001704    	0.001712    
383         	1           	10          	0.001757    	0.001767    	0.001746    
384         	1           	10          	0.001458    	0.001878    	0.001032    
385         	1           	10          	0.001492    	0.001831    	0.001149    
386         	1           	10          	0.002055    	0.002445    	0.001659    
387         	1           	10          	0.001774    	0.002096    	0.001447    
388         	1           	10          	0.001679    	0.001795    	0.001561    
389         	1           	10          	0.001801    	0.001938    	0.001661    
390         	1           	10          	0.001849    	0.002142    	0.001551    
391         	1           	10          	0.001707    	0.002024    	0.001386    
392         	1           	10          	0.001885    	0.002209    	0.001556    
393         	1           	10          	0.001947    	0.002335    	0.001555    
394         	1           	10          	0.001944    	0.002388    	0.001494    
395         	1           	10          	0.001732    	0.002009    	0.001453    
396         	1           	10          	0.001941    	0.002332    	0.001546    
397         	1           	10          	0.001812    	0.002269    	0.001351    
398         	1           	10          	0.0017      	0.00214     	0.001256    
399         	1           	10          	0.001667    	0.001973    	0.001357    
400         	1           	10          	0.001466    	0.001425    	0.001508    
401         	1           	10          	0.001467    	0.001319    	0.001618    
402         	1           	10          	0.001656    	0.001307    	0.002009    
403         	1           	10          	0.00151     	0.001295    	0.001729    
404         	1           	10          	0.001188    	0.000867    	0.001513    
405         	1           	10          	0.001418    	0.001141    	0.001699    
406         	1           	10          	0.001581    	0.001223    	0.001945    
407         	1           	10          	0.001985    	0.001811    	0.002162    
408         	1           	10          	0.001831    	0.001538    	0.002128    
409         	1           	10          	0.001792    	0.002018    	0.001563    
410         	1           	10          	0.001777    	0.001742    	0.001812    
411         	1           	10          	0.001705    	0.001679    	0.001732    
412         	1           	10          	0.001725    	0.00181     	0.001639    
413         	1           	10          	0.001858    	0.002025    	0.001689    
414         	1           	10          	0.001849    	0.002253    	0.00144     
415         	1           	10          	0.001563    	0.002105    	0.001014    
416         	1           	10          	0.001493    	0.002047    	0.0009321   
417         	1           	10          	0.001536    	0.001826    	0.001241    
418         	1           	10          	0.001782    	0.002007    	0.001553    
419         	1           	10          	0.001626    	0.001464    	0.00179     
420         	1           	10          	0.001711    	0.001873    	0.001548    
421         	1           	10          	0.001449    	0.001591    	0.001305    
422         	1           	10          	0.00145     	0.001646    	0.00125     
423         	1           	10          	0.001564    	0.001644    	0.001482    
424         	1           	10          	0.00141     	0.001355    	0.001466    
425         	1           	10          	0.001296    	0.001375    	0.001217    
426         	1           	10          	0.001497    	0.001357    	0.001639    
427         	1           	10          	0.001538    	0.001636    	0.001439    
428         	1           	10          	0.001651    	0.001488    	0.001815    
429         	1           	10          	0.001836    	0.002007    	0.001664    
430         	1           	10          	0.001709    	0.001855    	0.001562    
431         	1           	10          	0.001801    	0.002006    	0.001593    
432         	1           	10          	0.001716    	0.001722    	0.001709    
433         	1           	10          	0.001795    	0.002142    	0.001444    
434         	1           	10          	0.001769    	0.002178    	0.001356    
435         	1           	10          	0.001612    	0.001947    	0.001272    
436         	1           	10          	0.001607    	0.001809    	0.001402    
437         	1           	10          	0.001651    	0.001917    	0.001382    
438         	1           	10          	0.001662    	0.002082    	0.001236    
439         	1           	10          	0.001935    	0.002398    	0.001465    
440         	1           	10          	0.002167    	0.002606    	0.001722    
441         	1           	10          	0.001852    	0.002056    	0.001645    
442         	1           	10          	0.001871    	0.001819    	0.001923    
443         	1           	10          	0.001966    	0.001993    	0.001938    
444         	1           	10          	0.001994    	0.002076    	0.00191     
445         	1           	10          	0.001829    	0.001747    	0.001912    
446         	1           	10          	0.002045    	0.002267    	0.001821    
447         	1           	10          	0.001993    	0.001917    	0.002069    
448         	1           	10          	0.002125    	0.00231     	0.001939    
449         	1           	10          	0.002015    	0.002098    	0.001931    
450         	1           	10          	0.001996    	0.00202     	0.001972    
451         	1           	10          	0.001966    	0.001879    	0.002053    
452         	1           	10          	0.002172    	0.002371    	0.001972    
453         	1           	10          	0.00197     	0.002224    	0.001715    
454         	1           	10          	0.001778    	0.002073    	0.001482    
455         	1           	10          	0.001655    	0.001795    	0.001514    
456         	1           	10          	0.001739    	0.002134    	0.00134     
457         	1           	10          	0.001663    	0.001922    	0.001401    
458         	1           	10          	0.001487    	0.001668    	0.001305    
459         	1           	10          	0.001664    	0.001321    	0.00201     
460         	1           	10          	0.001614    	0.001377    	0.001853    
461         	1           	10          	0.001795    	0.001793    	0.001796    
462         	1           	10          	0.001676    	0.001557    	0.001796    
463         	1           	10          	0.001639    	0.0016      	0.001678    
464         	1           	10          	0.00185     	0.001788    	0.001913    
465         	1           	10          	0.001992    	0.002126    	0.001857    
466         	1           	10          	0.00174     	0.001712    	0.001769    
467         	1           	10          	0.001835    	0.002025    	0.001644    
468         	1           	10          	0.001734    	0.001681    	0.001788    
469         	1           	10          	0.001656    	0.00144     	0.001874    
470         	1           	10          	0.001626    	0.001563    	0.00169     
471         	1           	10          	0.001598    	0.001494    	0.001702    
472         	1           	10          	0.001522    	0.001476    	0.001568    
473         	1           	10          	0.001638    	0.001667    	0.001608    
474         	1           	10          	0.001601    	0.001718    	0.001484    
475         	1           	10          	0.001708    	0.001969    	0.001445    
476         	1           	10          	0.001758    	0.002084    	0.00143     
477         	1           	10          	0.001603    	0.001964    	0.001238    
478         	1           	10          	0.001776    	0.001997    	0.001552    
479         	1           	10          	0.001946    	0.002263    	0.001627    
480         	1           	10          	0.001777    	0.001667    	0.001888    
481         	1           	10          	0.00189     	0.001893    	0.001886    
482         	1           	10          	0.001698    	0.001758    	0.001638    
483         	1           	10          	0.001798    	0.001855    	0.001741    
484         	1           	10          	0.001879    	0.001718    	0.002041    
485         	1           	10          	0.001793    	0.001685    	0.001903    
486         	1           	10          	0.001885    	0.001893    	0.001877    
487         	1           	10          	0.00186     	0.002056    	0.001663    
488         	1           	10          	0.001985    	0.002462    	0.001503    
489         	1           	10          	0.001873    	0.002142    	0.001601    
490         	1           	10          	0.002121    	0.002381    	0.001859    
491         	1           	10          	0.00229     	0.002418    	0.002161    
492         	1           	10          	0.001998    	0.002359    	0.001634    
493         	1           	10          	0.002011    	0.002305    	0.001715    
494         	1           	10          	0.001944    	0.002268    	0.001617    
495         	1           	10          	0.001632    	0.001674    	0.00159     
496         	1           	10          	0.001597    	0.001567    	0.001628    
497         	1           	10          	0.001497    	0.001783    	0.001209    
498         	1           	10          	0.001421    	0.001415    	0.001427    
499         	1           	10          	0.001428    	0.00142     	0.001435    
500         	1           	10          	0.001512    	0.001122    	0.001904    
501         	1           	10          	0.001912    	0.001217    	0.002612    
502         	1           	10          	0.001802    	0.001224    	0.002384    
503         	1           	10          	0.001806    	0.00148     	0.002134    
504         	1           	10          	0.001728    	0.001312    	0.002147    
505         	1           	10          	0.00155     	0.001335    	0.001768    
506         	1           	10          	0.001468    	0.001331    	0.001606    
507         	1           	10          	0.001605    	0.001415    	0.001797    
508         	1           	10          	0.001605    	0.001604    	0.001606    
509         	1           	10          	0.001363    	0.001389    	0.001338    
510         	1           	10          	0.001556    	0.001553    	0.00156     
511         	1           	10          	0.001676    	0.001588    	0.001764    
512         	1           	10          	0.001711    	0.001519    	0.001906    
513         	1           	10          	0.001693    	0.001644    	0.001743    
