replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	736         	11          	0.7518      	0.7532      
1           	737         	11          	0.7507      	0.7557      
1           	738         	11          	0.7548      	0.7509      
1           	739         	11          	0.755       	0.7519      
1           	740         	11          	0.7519      	0.7528      
1           	741         	11          	0.7573      	0.7592      
1           	742         	11          	0.7555      	0.7609      
1           	743         	11          	0.7632      	0.7621      
1           	744         	11          	0.7661      	0.7634      
1           	745         	11          	0.7705      	0.7675      
1           	746         	11          	0.7627      	0.767       
1           	747         	11          	0.7623      	0.7646      
1           	748         	11          	0.7617      	0.7658      
1           	749         	11          	0.7624      	0.7663      
1           	750         	11          	0.7603      	0.7623      
1           	751         	11          	0.7612      	0.7604      
1           	752         	11          	0.7597      	0.7602      
1           	753         	11          	0.7503      	0.7557      
1           	754         	11          	0.7574      	0.7551      
1           	755         	11          	0.7522      	0.7531      
1           	756         	11          	0.7467      	0.7509      
1           	757         	11          	0.7479      	0.748       
1           	758         	11          	0.7478      	0.7463      
1           	759         	11          	0.7424      	0.7443      
1           	760         	11          	0.7462      	0.7418      
1           	761         	11          	0.7496      	0.746       
1           	762         	11          	0.7443      	0.7437      
1           	763         	11          	0.7457      	0.7435      
1           	764         	11          	0.7434      	0.7495      
1           	765         	11          	0.752       	0.7527      
1           	766         	11          	0.7644      	0.7579      
1           	767         	11          	0.7633      	0.7583      
1           	768         	11          	0.7592      	0.7585      
1           	769         	11          	0.7534      	0.7556      
1           	770         	11          	0.754       	0.7591      
1           	771         	11          	0.7626      	0.7621      
1           	772         	11          	0.76        	0.7619      
1           	773         	11          	0.7634      	0.7621      
1           	774         	11          	0.7671      	0.7652      
1           	775         	11          	0.7557      	0.763       
1           	776         	11          	0.7539      	0.7558      
1           	777         	11          	0.7554      	0.7589      
1           	778         	11          	0.7597      	0.7597      
1           	779         	11          	0.7663      	0.7622      
1           	780         	11          	0.7592      	0.7611      
1           	781         	11          	0.7691      	0.7645      
1           	782         	11          	0.7657      	0.765       
1           	783         	11          	0.7626      	0.763       
1           	784         	11          	0.7712      	0.7645      
1           	785         	11          	0.7621      	0.7643      
1           	786         	11          	0.768       	0.764       
1           	787         	11          	0.7564      	0.7584      
1           	788         	11          	0.752       	0.7552      
1           	789         	11          	0.7572      	0.7544      
1           	790         	11          	0.7459      	0.752       
1           	791         	11          	0.7494      	0.7531      
1           	792         	11          	0.7533      	0.7514      
1           	793         	11          	0.7461      	0.7484      
1           	794         	11          	0.7481      	0.7467      
1           	795         	11          	0.7461      	0.7494      
1           	796         	11          	0.7482      	0.7471      
1           	797         	11          	0.7507      	0.7447      
1           	798         	11          	0.7403      	0.7488      
1           	799         	11          	0.7468      	0.7502      
1           	800         	11          	0.7533      	0.7526      
1           	801         	11          	0.755       	0.7521      
1           	802         	11          	0.7584      	0.7574      
1           	803         	11          	0.7614      	0.7575      
1           	804         	11          	0.7591      	0.7577      
1           	805         	11          	0.757       	0.7607      
1           	806         	11          	0.7662      	0.7658      
1           	807         	11          	0.7687      	0.7667      
1           	808         	11          	0.7658      	0.7675      
1           	809         	11          	0.7671      	0.7663      
1           	810         	11          	0.7669      	0.7652      
1           	811         	11          	0.7715      	0.7703      
1           	812         	11          	0.7714      	0.7709      
1           	813         	11          	0.7703      	0.77        
1           	814         	11          	0.7707      	0.77        
1           	815         	11          	0.7799      	0.7738      
1           	816         	11          	0.7792      	0.7729      
1           	817         	11          	0.7707      	0.7703      
1           	818         	11          	0.7665      	0.7698      
1           	819         	11          	0.7727      	0.7691      
1           	820         	11          	0.767       	0.7679      
1           	821         	11          	0.7724      	0.7699      
1           	822         	11          	0.7697      	0.7694      
1           	823         	11          	0.7781      	0.7728      
1           	824         	11          	0.7747      	0.7718      
1           	825         	11          	0.7748      	0.7734      
1           	826         	11          	0.7702      	0.7739      
1           	827         	11          	0.7825      	0.7754      
1           	828         	11          	0.7826      	0.7772      
1           	829         	11          	0.7829      	0.7796      
1           	830         	11          	0.7695      	0.774       
1           	831         	11          	0.7767      	0.7749      
1           	832         	11          	0.7679      	0.775       
1           	833         	11          	0.778       	0.7757      
1           	834         	11          	0.7794      	0.7751      
1           	835         	11          	0.7723      	0.7753      
1           	836         	11          	0.7764      	0.7765      
1           	837         	11          	0.7765      	0.7768      
1           	838         	11          	0.7718      	0.7759      
1           	839         	11          	0.7785      	0.7772      
1           	840         	11          	0.776       	0.7776      
1           	841         	11          	0.7754      	0.7791      
1           	842         	11          	0.7788      	0.7811      
1           	843         	11          	0.7764      	0.7806      
1           	844         	11          	0.7894      	0.7843      
1           	845         	11          	0.7851      	0.7857      
1           	846         	11          	0.7871      	0.7887      
1           	847         	11          	0.7895      	0.7862      
1           	848         	11          	0.7858      	0.7854      
1           	849         	11          	0.792       	0.7876      
1           	850         	11          	0.7964      	0.7889      
1           	851         	11          	0.7945      	0.7875      
1           	852         	11          	0.7906      	0.7896      
1           	853         	11          	0.792       	0.7901      
1           	854         	11          	0.7924      	0.7913      
1           	855         	11          	0.7886      	0.7902      
1           	856         	11          	0.7962      	0.7952      
1           	857         	11          	0.7882      	0.796       
1           	858         	11          	0.8016      	0.802       
1           	859         	11          	0.8043      	0.803       
1           	860         	11          	0.7968      	0.7991      
1           	861         	11          	0.8023      	0.7973      
1           	862         	11          	0.7927      	0.7963      
1           	863         	11          	0.8033      	0.8014      
1           	864         	11          	0.7982      	0.8003      
1           	865         	11          	0.8034      	0.8005      
1           	866         	11          	0.8042      	0.8009      
1           	867         	11          	0.8049      	0.8059      
1           	868         	11          	0.7963      	0.8037      
1           	869         	11          	0.8042      	0.7985      
1           	870         	11          	0.7987      	0.7987      
1           	871         	11          	0.7948      	0.7979      
1           	872         	11          	0.7972      	0.7949      
1           	873         	11          	0.7889      	0.7915      
1           	874         	11          	0.791       	0.7902      
1           	875         	11          	0.7988      	0.7956      
1           	876         	11          	0.7906      	0.7923      
1           	877         	11          	0.7926      	0.793       
1           	878         	11          	0.8009      	0.7933      
1           	879         	11          	0.7974      	0.7943      
1           	880         	11          	0.7966      	0.7953      
1           	881         	11          	0.7939      	0.7945      
1           	882         	11          	0.7928      	0.7948      
1           	883         	11          	0.7945      	0.7906      
1           	884         	11          	0.7897      	0.7875      
1           	885         	11          	0.7799      	0.7799      
1           	886         	11          	0.7783      	0.7811      
1           	887         	11          	0.7813      	0.78        
1           	888         	11          	0.7792      	0.7804      
1           	889         	11          	0.7806      	0.7788      
1           	890         	11          	0.774       	0.7776      
1           	891         	11          	0.7724      	0.7756      
1           	892         	11          	0.7727      	0.7735      
1           	893         	11          	0.7763      	0.7781      
1           	894         	11          	0.7752      	0.777       
1           	895         	11          	0.7789      	0.7822      
1           	896         	11          	0.7776      	0.7822      
1           	897         	11          	0.7828      	0.7805      
1           	898         	11          	0.782       	0.7816      
1           	899         	11          	0.7904      	0.7843      
1           	900         	11          	0.7882      	0.7852      
1           	901         	11          	0.781       	0.7829      
1           	902         	11          	0.7843      	0.7836      
1           	903         	11          	0.7848      	0.7831      
1           	904         	11          	0.778       	0.7833      
1           	905         	11          	0.7795      	0.7828      
1           	906         	11          	0.7837      	0.7825      
1           	907         	11          	0.7803      	0.7813      
1           	908         	11          	0.779       	0.7771      
1           	909         	11          	0.7837      	0.7825      
1           	910         	11          	0.7731      	0.7798      
1           	911         	11          	0.7781      	0.7796      
1           	912         	11          	0.7759      	0.7806      
1           	913         	11          	0.7745      	0.7769      
1           	914         	11          	0.7763      	0.779       
1           	915         	11          	0.7797      	0.7778      
1           	916         	11          	0.7831      	0.7812      
1           	917         	11          	0.7818      	0.7808      
1           	918         	11          	0.7769      	0.7814      
1           	919         	11          	0.7868      	0.7856      
1           	920         	11          	0.7857      	0.7835      
1           	921         	11          	0.7819      	0.786       
1           	922         	11          	0.7857      	0.7884      
1           	923         	11          	0.7857      	0.7868      
1           	924         	11          	0.7943      	0.7918      
1           	925         	11          	0.7948      	0.7918      
1           	926         	11          	0.7913      	0.7932      
1           	927         	11          	0.7951      	0.791       
1           	928         	11          	0.7954      	0.7921      
1           	929         	11          	0.7907      	0.7924      
1           	930         	11          	0.7875      	0.7903      
1           	931         	11          	0.7931      	0.7897      
1           	932         	11          	0.7955      	0.7899      
1           	933         	11          	0.7943      	0.791       
1           	934         	11          	0.7922      	0.79        
1           	935         	11          	0.7916      	0.7888      
1           	936         	11          	0.7837      	0.7871      
1           	937         	11          	0.796       	0.7899      
1           	938         	11          	0.7895      	0.7905      
1           	939         	11          	0.7978      	0.7937      
1           	940         	11          	0.7936      	0.7961      
1           	941         	11          	0.7942      	0.7957      
1           	942         	11          	0.791       	0.7968      
1           	943         	11          	0.7951      	0.7958      
1           	944         	11          	0.7962      	0.7912      
1           	945         	11          	0.7928      	0.7928      
1           	946         	11          	0.7898      	0.7906      
1           	947         	11          	0.7994      	0.7947      
1           	948         	11          	0.7882      	0.7922      
1           	949         	11          	0.7918      	0.7938      
1           	950         	11          	0.7872      	0.7931      
1           	951         	11          	0.7968      	0.7934      
1           	952         	11          	0.7928      	0.7908      
1           	953         	11          	0.7893      	0.788       
1           	954         	11          	0.791       	0.7874      
1           	955         	11          	0.7847      	0.786       
1           	956         	11          	0.7846      	0.7862      
1           	957         	11          	0.7805      	0.7831      
1           	958         	11          	0.7825      	0.7847      
1           	959         	11          	0.7881      	0.7883      
1           	960         	11          	0.7886      	0.7884      
1           	961         	11          	0.7875      	0.7847      
1           	962         	11          	0.7882      	0.7877      
1           	963         	11          	0.7843      	0.7873      
1           	964         	11          	0.7922      	0.7907      
1           	965         	11          	0.7841      	0.7896      
1           	966         	11          	0.7925      	0.7863      
1           	967         	11          	0.7826      	0.7871      
1           	968         	11          	0.7847      	0.7841      
1           	969         	11          	0.7855      	0.789       
1           	970         	11          	0.7975      	0.7936      
1           	971         	11          	0.7967      	0.7943      
1           	972         	11          	0.7961      	0.795       
1           	973         	11          	0.795       	0.7986      
1           	974         	11          	0.7991      	0.8001      
1           	975         	11          	0.7999      	0.7984      
1           	976         	11          	0.7925      	0.795       
1           	977         	11          	0.7875      	0.7914      
1           	978         	11          	0.7912      	0.7909      
1           	979         	11          	0.7886      	0.7871      
1           	980         	11          	0.7911      	0.7887      
1           	981         	11          	0.7854      	0.7852      
1           	982         	11          	0.7839      	0.7849      
1           	983         	11          	0.7813      	0.7839      
1           	984         	11          	0.7818      	0.7833      
1           	985         	11          	0.7882      	0.783       
1           	986         	11          	0.7801      	0.779       
1           	987         	11          	0.7785      	0.7784      
1           	988         	11          	0.7801      	0.7799      
1           	989         	11          	0.7902      	0.7843      
1           	990         	11          	0.7802      	0.7848      
1           	991         	11          	0.7872      	0.7861      
1           	992         	11          	0.7951      	0.7896      
1           	993         	11          	0.7883      	0.7887      
1           	994         	11          	0.7773      	0.7846      
1           	995         	11          	0.7922      	0.7878      
1           	996         	11          	0.7866      	0.7872      
1           	997         	11          	0.7857      	0.7876      
1           	998         	11          	0.7906      	0.7875      
1           	999         	11          	0.7863      	0.7876      
1           	1000        	11          	0.7897      	0.7884      
1           	1001        	11          	0.7872      	0.7889      
1           	1002        	11          	0.7883      	0.7871      
1           	1003        	11          	0.792       	0.7909      
1           	1004        	11          	0.7981      	0.7944      
1           	1005        	11          	0.8006      	0.7986      
1           	1006        	11          	0.8001      	0.7998      
1           	1007        	11          	0.8035      	0.7999      
1           	1008        	11          	0.7933      	0.7981      
1           	1009        	11          	0.7994      	0.7986      
1           	1010        	11          	0.8004      	0.7978      
1           	1011        	11          	0.7956      	0.796       
1           	1012        	11          	0.802       	0.7965      
1           	1013        	11          	0.7973      	0.7984      
1           	1014        	11          	0.8013      	0.7963      
1           	1015        	11          	0.7952      	0.7958      
1           	1016        	11          	0.7973      	0.798       
1           	1017        	11          	0.7927      	0.7966      
1           	1018        	11          	0.7994      	0.7967      
1           	1019        	11          	0.7889      	0.7944      
1           	1020        	11          	0.7889      	0.7904      
1           	1021        	11          	0.7894      	0.7915      
1           	1022        	11          	0.7884      	0.7914      
1           	1023        	11          	0.7937      	0.7912      
1           	1024        	11          	0.7961      	0.7953      
1           	1025        	11          	0.8027      	0.7985      
1           	1026        	11          	0.7999      	0.8012      
1           	1027        	11          	0.8081      	0.8033      
1           	1028        	11          	0.81        	0.808       
1           	1029        	11          	0.8097      	0.8081      
1           	1030        	11          	0.808       	0.8085      
1           	1031        	11          	0.8069      	0.8093      
1           	1032        	11          	0.8129      	0.8081      
1           	1033        	11          	0.8012      	0.8068      
1           	1034        	11          	0.8039      	0.8057      
1           	1035        	11          	0.8064      	0.8046      
1           	1036        	11          	0.8089      	0.8066      
1           	1037        	11          	0.8034      	0.8033      
1           	1038        	11          	0.8048      	0.8057      
1           	1039        	11          	0.8039      	0.8064      
1           	1040        	11          	0.8058      	0.8056      
1           	1041        	11          	0.8041      	0.806       
1           	1042        	11          	0.8088      	0.8063      
1           	1043        	11          	0.8091      	0.8061      
1           	1044        	11          	0.8114      	0.8079      
1           	1045        	11          	0.809       	0.809       
1           	1046        	11          	0.8144      	0.8102      
1           	1047        	11          	0.8099      	0.8076      
1           	1048        	11          	0.8122      	0.8114      
1           	1049        	11          	0.8147      	0.8125      
1           	1050        	11          	0.8115      	0.8125      
1           	1051        	11          	0.8126      	0.8137      
1           	1052        	11          	0.8112      	0.8107      
1           	1053        	11          	0.8147      	0.8124      
1           	1054        	11          	0.8163      	0.8144      
1           	1055        	11          	0.8177      	0.8171      
1           	1056        	11          	0.8179      	0.8174      
1           	1057        	11          	0.8223      	0.8176      
1           	1058        	11          	0.8196      	0.8182      
1           	1059        	11          	0.8164      	0.8197      
1           	1060        	11          	0.8202      	0.8177      
1           	1061        	11          	0.8202      	0.821       
1           	1062        	11          	0.8191      	0.8214      
1           	1063        	11          	0.8218      	0.821       
1           	1064        	11          	0.819       	0.82        
1           	1065        	11          	0.8249      	0.8247      
1           	1066        	11          	0.8329      	0.8274      
1           	1067        	11          	0.8294      	0.8288      
1           	1068        	11          	0.8364      	0.8303      
1           	1069        	11          	0.828       	0.8315      
1           	1070        	11          	0.8324      	0.8335      
1           	1071        	11          	0.8267      	0.8336      
1           	1072        	11          	0.8328      	0.8326      
1           	1073        	11          	0.8294      	0.8293      
1           	1074        	11          	0.8259      	0.8288      
1           	1075        	11          	0.8272      	0.8314      
1           	1076        	11          	0.8325      	0.8336      
1           	1077        	11          	0.8349      	0.8356      
1           	1078        	11          	0.8416      	0.839       
1           	1079        	11          	0.8412      	0.84        
1           	1080        	11          	0.8325      	0.8364      
1           	1081        	11          	0.841       	0.842       
1           	1082        	11          	0.8426      	0.8419      
1           	1083        	11          	0.8407      	0.8425      
1           	1084        	11          	0.8404      	0.8415      
1           	1085        	11          	0.8434      	0.8413      
1           	1086        	11          	0.8337      	0.8422      
1           	1087        	11          	0.8362      	0.8411      
1           	1088        	11          	0.8423      	0.8411      
1           	1089        	11          	0.8391      	0.8387      
1           	1090        	11          	0.8418      	0.8397      
1           	1091        	11          	0.8348      	0.8412      
1           	1092        	11          	0.8318      	0.8384      
1           	1093        	11          	0.8333      	0.8353      
1           	1094        	11          	0.8441      	0.8368      
1           	1095        	11          	0.8359      	0.8358      
1           	1096        	11          	0.8373      	0.8355      
1           	1097        	11          	0.8349      	0.8336      
1           	1098        	11          	0.8374      	0.837       
1           	1099        	11          	0.8376      	0.8392      
1           	1100        	11          	0.8441      	0.8401      
1           	1101        	11          	0.8467      	0.8395      
1           	1102        	11          	0.8423      	0.8392      
1           	1103        	11          	0.8443      	0.8404      
1           	1104        	11          	0.8383      	0.8408      
1           	1105        	11          	0.8387      	0.84        
1           	1106        	11          	0.8434      	0.8394      
1           	1107        	11          	0.8426      	0.8409      
1           	1108        	11          	0.834       	0.8412      
1           	1109        	11          	0.8403      	0.8421      
1           	1110        	11          	0.8374      	0.841       
1           	1111        	11          	0.8393      	0.8409      
1           	1112        	11          	0.8336      	0.84        
1           	1113        	11          	0.8381      	0.8383      
1           	1114        	11          	0.8409      	0.8402      
1           	1115        	11          	0.8359      	0.8417      
1           	1116        	11          	0.8376      	0.8415      
1           	1117        	11          	0.8301      	0.8364      
1           	1118        	11          	0.8346      	0.8364      
1           	1119        	11          	0.8425      	0.8369      
1           	1120        	11          	0.8295      	0.8336      
1           	1121        	11          	0.8341      	0.8331      
1           	1122        	11          	0.8351      	0.8328      
1           	1123        	11          	0.8319      	0.8284      
1           	1124        	11          	0.8267      	0.8275      
1           	1125        	11          	0.8232      	0.8257      
1           	1126        	11          	0.8237      	0.8242      
1           	1127        	11          	0.8294      	0.8243      
1           	1128        	11          	0.8241      	0.8268      
1           	1129        	11          	0.8231      	0.8255      
1           	1130        	11          	0.8265      	0.8254      
1           	1131        	11          	0.8266      	0.8262      
1           	1132        	11          	0.8191      	0.8246      
1           	1133        	11          	0.8267      	0.8239      
1           	1134        	11          	0.8292      	0.8257      
1           	1135        	11          	0.8303      	0.8247      
1           	1136        	11          	0.8247      	0.8262      
1           	1137        	11          	0.8274      	0.8249      
1           	1138        	11          	0.8328      	0.8278      
1           	1139        	11          	0.8249      	0.8268      
1           	1140        	11          	0.8327      	0.8259      
1           	1141        	11          	0.8287      	0.8258      
1           	1142        	11          	0.8251      	0.8263      
1           	1143        	11          	0.8237      	0.8236      
1           	1144        	11          	0.8254      	0.8226      
1           	1145        	11          	0.828       	0.8242      
1           	1146        	11          	0.8176      	0.823       
1           	1147        	11          	0.8249      	0.8264      
1           	1148        	11          	0.8325      	0.8277      
1           	1149        	11          	0.8313      	0.828       
1           	1150        	11          	0.8327      	0.8293      
1           	1151        	11          	0.823       	0.8288      
1           	1152        	11          	0.8316      	0.8278      
1           	1153        	11          	0.8346      	0.8285      
1           	1154        	11          	0.8245      	0.8265      
1           	1155        	11          	0.8199      	0.8249      
1           	1156        	11          	0.8248      	0.8268      
1           	1157        	11          	0.824       	0.8223      
1           	1158        	11          	0.8215      	0.8178      
1           	1159        	11          	0.8215      	0.8188      
1           	1160        	11          	0.812       	0.8166      
1           	1161        	11          	0.8152      	0.8205      
1           	1162        	11          	0.817       	0.8205      
1           	1163        	11          	0.8231      	0.8194      
1           	1164        	11          	0.8246      	0.8211      
1           	1165        	11          	0.8228      	0.8219      
1           	1166        	11          	0.8246      	0.8237      
1           	1167        	11          	0.8224      	0.8218      
1           	1168        	11          	0.82        	0.8229      
1           	1169        	11          	0.8244      	0.8237      
1           	1170        	11          	0.8271      	0.8262      
1           	1171        	11          	0.8257      	0.8257      
1           	1172        	11          	0.8247      	0.8255      
1           	1173        	11          	0.8275      	0.8268      
1           	1174        	11          	0.8287      	0.8239      
1           	1175        	11          	0.8218      	0.8227      
1           	1176        	11          	0.8246      	0.8253      
1           	1177        	11          	0.8264      	0.826       
1           	1178        	11          	0.8218      	0.8252      
1           	1179        	11          	0.8225      	0.8245      
1           	1180        	11          	0.8234      	0.8263      
1           	1181        	11          	0.8285      	0.8273      
1           	1182        	11          	0.8236      	0.828       
1           	1183        	11          	0.8263      	0.828       
1           	1184        	11          	0.8278      	0.828       
1           	1185        	11          	0.8229      	0.8269      
1           	1186        	11          	0.823       	0.8267      
1           	1187        	11          	0.8223      	0.8261      
1           	1188        	11          	0.8217      	0.8246      
1           	1189        	11          	0.8259      	0.8246      
1           	1190        	11          	0.8232      	0.8259      
1           	1191        	11          	0.825       	0.8261      
1           	1192        	11          	0.8319      	0.8293      
1           	1193        	11          	0.8345      	0.8322      
1           	1194        	11          	0.8394      	0.8354      
1           	1195        	11          	0.8438      	0.8384      
1           	1196        	11          	0.8418      	0.8372      
1           	1197        	11          	0.8395      	0.8383      
1           	1198        	11          	0.8358      	0.8378      
1           	1199        	11          	0.8402      	0.8382      
1           	1200        	11          	0.8364      	0.8378      
1           	1201        	11          	0.8392      	0.8365      
1           	1202        	11          	0.8347      	0.8365      
1           	1203        	11          	0.8337      	0.836       
1           	1204        	11          	0.8274      	0.8333      
1           	1205        	11          	0.8365      	0.835       
1           	1206        	11          	0.8397      	0.8364      
1           	1207        	11          	0.8388      	0.8376      
1           	1208        	11          	0.839       	0.841       
1           	1209        	11          	0.8444      	0.8427      
1           	1210        	11          	0.8456      	0.8423      
1           	1211        	11          	0.8376      	0.8405      
1           	1212        	11          	0.8431      	0.8397      
1           	1213        	11          	0.8407      	0.8401      
1           	1214        	11          	0.841       	0.8395      
1           	1215        	11          	0.8396      	0.8402      
1           	1216        	11          	0.8405      	0.8432      
1           	1217        	11          	0.8391      	0.8382      
1           	1218        	11          	0.8423      	0.8388      
1           	1219        	11          	0.8376      	0.8397      
1           	1220        	11          	0.8393      	0.841       
1           	1221        	11          	0.8453      	0.8402      
1           	1222        	11          	0.8355      	0.8391      
1           	1223        	11          	0.8378      	0.8387      
1           	1224        	11          	0.8393      	0.8363      
1           	1225        	11          	0.8385      	0.8352      
1           	1226        	11          	0.8378      	0.8356      
1           	1227        	11          	0.8383      	0.8372      
1           	1228        	11          	0.84        	0.8379      
1           	1229        	11          	0.8361      	0.8378      
1           	1230        	11          	0.8394      	0.8383      
1           	1231        	11          	0.8332      	0.8372      
1           	1232        	11          	0.8387      	0.8385      
1           	1233        	11          	0.8437      	0.8394      
1           	1234        	11          	0.8415      	0.8391      
1           	1235        	11          	0.8359      	0.8393      
1           	1236        	11          	0.8485      	0.8408      
1           	1237        	11          	0.8404      	0.8409      
1           	1238        	11          	0.8457      	0.8422      
1           	1239        	11          	0.8385      	0.8409      
1           	1240        	11          	0.8395      	0.8393      
1           	1241        	11          	0.8383      	0.8398      
1           	1242        	11          	0.8388      	0.8399      
1           	1243        	11          	0.8401      	0.8416      
1           	1244        	11          	0.8333      	0.8424      
1           	1245        	11          	0.8496      	0.8464      
1           	1246        	11          	0.8478      	0.8465      
1           	1247        	11          	0.8465      	0.847       
1           	1248        	11          	0.8515      	0.8466      
1           	1249        	11          	0.8429      	0.8458      
1           	1250        	11          	0.8421      	0.8451      
1           	1251        	11          	0.8409      	0.8459      
1           	1252        	11          	0.8442      	0.8469      
1           	1253        	11          	0.8474      	0.8482      
1           	1254        	11          	0.8455      	0.8482      
1           	1255        	11          	0.85        	0.849       
1           	1256        	11          	0.8493      	0.8498      
1           	1257        	11          	0.8493      	0.8484      
1           	1258        	11          	0.85        	0.8457      
1           	1259        	11          	0.8421      	0.8451      
1           	1260        	11          	0.8444      	0.8442      
1           	1261        	11          	0.8433      	0.845       
1           	1262        	11          	0.8449      	0.8429      
1           	1263        	11          	0.8478      	0.8458      
1           	1264        	11          	0.838       	0.8434      
1           	1265        	11          	0.8431      	0.8429      
1           	1266        	11          	0.836       	0.8414      
1           	1267        	11          	0.8418      	0.8412      
1           	1268        	11          	0.8382      	0.8385      
1           	1269        	11          	0.8434      	0.8385      
1           	1270        	11          	0.8344      	0.8403      
1           	1271        	11          	0.8369      	0.8396      
1           	1272        	11          	0.8405      	0.8409      
1           	1273        	11          	0.8365      	0.8403      
1           	1274        	11          	0.8393      	0.8403      
1           	1275        	11          	0.8324      	0.8372      
1           	1276        	11          	0.839       	0.8363      
1           	1277        	11          	0.8423      	0.8388      
1           	1278        	11          	0.8362      	0.8391      
1           	1279        	11          	0.8425      	0.8405      
1           	1280        	11          	0.847       	0.8394      
1           	1281        	11          	0.8407      	0.838       
1           	1282        	11          	0.8355      	0.8386      
1           	1283        	11          	0.8381      	0.8414      
1           	1284        	11          	0.8382      	0.8414      
1           	1285        	11          	0.8379      	0.8407      
1           	1286        	11          	0.8443      	0.8421      
1           	1287        	11          	0.8479      	0.8443      
1           	1288        	11          	0.8387      	0.8449      
1           	1289        	11          	0.8436      	0.8446      
1           	1290        	11          	0.8438      	0.8441      
1           	1291        	11          	0.8467      	0.8436      
1           	1292        	11          	0.8389      	0.845       
1           	1293        	11          	0.8418      	0.8445      
1           	1294        	11          	0.8453      	0.8446      
1           	1295        	11          	0.8475      	0.8456      
1           	1296        	11          	0.8498      	0.8454      
1           	1297        	11          	0.8429      	0.8441      
1           	1298        	11          	0.8409      	0.8413      
1           	1299        	11          	0.8394      	0.8402      
1           	1300        	11          	0.8456      	0.843       
1           	1301        	11          	0.8419      	0.8449      
1           	1302        	11          	0.8405      	0.8439      
1           	1303        	11          	0.8447      	0.8434      
1           	1304        	11          	0.8449      	0.8428      
1           	1305        	11          	0.8432      	0.8447      
1           	1306        	11          	0.848       	0.845       
1           	1307        	11          	0.8486      	0.844       
1           	1308        	11          	0.8497      	0.8435      
1           	1309        	11          	0.8428      	0.8431      
1           	1310        	11          	0.8446      	0.8424      
1           	1311        	11          	0.8438      	0.8417      
1           	1312        	11          	0.8377      	0.8409      
1           	1313        	11          	0.8444      	0.8427      
1           	1314        	11          	0.8442      	0.8438      
1           	1315        	11          	0.8486      	0.8454      
1           	1316        	11          	0.8491      	0.8449      
1           	1317        	11          	0.8485      	0.8462      
1           	1318        	11          	0.8489      	0.8455      
1           	1319        	11          	0.8453      	0.8453      
1           	1320        	11          	0.8499      	0.8464      
1           	1321        	11          	0.8462      	0.8461      
1           	1322        	11          	0.8481      	0.8455      
1           	1323        	11          	0.8478      	0.8449      
1           	1324        	11          	0.8509      	0.845       
1           	1325        	11          	0.8406      	0.8412      
1           	1326        	11          	0.8467      	0.8421      
1           	1327        	11          	0.8467      	0.8435      
1           	1328        	11          	0.8394      	0.8432      
1           	1329        	11          	0.8432      	0.8423      
1           	1330        	11          	0.8416      	0.8432      
1           	1331        	11          	0.8359      	0.8417      
1           	1332        	11          	0.8391      	0.8431      
1           	1333        	11          	0.8459      	0.8443      
1           	1334        	11          	0.8409      	0.8447      
1           	1335        	11          	0.8437      	0.8448      
1           	1336        	11          	0.8404      	0.8479      
1           	1337        	11          	0.852       	0.8501      
1           	1338        	11          	0.8514      	0.851       
1           	1339        	11          	0.8489      	0.8508      
1           	1340        	11          	0.847       	0.8492      
1           	1341        	11          	0.8453      	0.849       
1           	1342        	11          	0.8445      	0.8489      
1           	1343        	11          	0.8474      	0.8507      
1           	1344        	11          	0.8483      	0.8501      
1           	1345        	11          	0.8481      	0.848       
1           	1346        	11          	0.8463      	0.8488      
1           	1347        	11          	0.8515      	0.8481      
1           	1348        	11          	0.85        	0.848       
1           	1349        	11          	0.8445      	0.8491      
1           	1350        	11          	0.8494      	0.849       
1           	1351        	11          	0.8532      	0.8483      
1           	1352        	11          	0.8453      	0.848       
1           	1353        	11          	0.8422      	0.8467      
1           	1354        	11          	0.8463      	0.8482      
1           	1355        	11          	0.8428      	0.8475      
1           	1356        	11          	0.8514      	0.8491      
1           	1357        	11          	0.8415      	0.8492      
1           	1358        	11          	0.8431      	0.8488      
1           	1359        	11          	0.8525      	0.8507      
1           	1360        	11          	0.8513      	0.8493      
1           	1361        	11          	0.8513      	0.8495      
1           	1362        	11          	0.8461      	0.8478      
1           	1363        	11          	0.8491      	0.8484      
1           	1364        	11          	0.848       	0.8511      
1           	1365        	11          	0.859       	0.8539      
1           	1366        	11          	0.8566      	0.8554      
1           	1367        	11          	0.8511      	0.857       
1           	1368        	11          	0.8545      	0.8569      
1           	1369        	11          	0.8561      	0.8574      
1           	1370        	11          	0.8519      	0.8573      
1           	1371        	11          	0.86        	0.8595      
1           	1372        	11          	0.8614      	0.8619      
1           	1373        	11          	0.8646      	0.8623      
1           	1374        	11          	0.8634      	0.862       
1           	1375        	11          	0.8635      	0.8613      
1           	1376        	11          	0.8679      	0.8607      
1           	1377        	11          	0.8595      	0.8597      
1           	1378        	11          	0.8607      	0.8579      
1           	1379        	11          	0.8596      	0.8591      
1           	1380        	11          	0.8531      	0.8582      
1           	1381        	11          	0.8607      	0.8583      
1           	1382        	11          	0.863       	0.8569      
1           	1383        	11          	0.8561      	0.8587      
1           	1384        	11          	0.8594      	0.8607      
1           	1385        	11          	0.8636      	0.8606      
1           	1386        	11          	0.8615      	0.8591      
1           	1387        	11          	0.86        	0.8571      
