replicate   	generation  	q.adlt.nbAll	q.adlt.hs   	q.meanG     	q.varG      
10          	3900        	22          	0.2508      	0.01371     	0.06886     
10          	4000        	19          	0.2624      	0.02593     	0.08227     
10          	4100        	17          	0.2124      	-0.009496   	0.03169     
10          	4200        	18          	0.1999      	-0.03621    	0.04281     
10          	4300        	18          	0.2029      	-0.02289    	0.06109     
10          	4400        	17          	0.2484      	-0.03575    	0.08414     
10          	4500        	16          	0.2781      	-0.05775    	0.06799     
10          	4600        	13          	0.3122      	-0.09282    	0.05425     
10          	4700        	15          	0.2904      	-0.07068    	0.04515     
10          	4800        	19          	0.3404      	-0.07483    	0.06221     
10          	4900        	17          	0.3614      	-0.08389    	0.0379      
10          	5000        	18          	0.4007      	-0.08348    	0.06131     
