replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	310         	10          	0.0449      	0.05574     	0.03392     
1           	311         	10          	0.04548     	0.05644     	0.03438     
1           	312         	10          	0.04433     	0.0547      	0.03384     
1           	313         	10          	0.0444      	0.05496     	0.03373     
1           	314         	10          	0.04567     	0.05507     	0.03617     
1           	315         	10          	0.04517     	0.05457     	0.03565     
1           	316         	10          	0.04399     	0.0535      	0.03436     
1           	317         	10          	0.04371     	0.0541      	0.03319     
1           	318         	10          	0.04226     	0.0504      	0.03403     
1           	319         	10          	0.04168     	0.05026     	0.03301     
1           	320         	10          	0.04105     	0.04837     	0.03365     
1           	321         	10          	0.0424      	0.04978     	0.03495     
1           	322         	10          	0.04274     	0.04944     	0.03597     
1           	323         	10          	0.04321     	0.04821     	0.03816     
1           	324         	10          	0.04279     	0.04724     	0.03831     
1           	325         	10          	0.0432      	0.04696     	0.03942     
1           	326         	10          	0.04497     	0.04986     	0.04003     
1           	327         	9.95        	0.04499     	0.04797     	0.04197     
1           	328         	9.95        	0.04506     	0.04791     	0.04218     
1           	329         	10          	0.0441      	0.04715     	0.04103     
1           	330         	10          	0.04378     	0.04747     	0.04006     
1           	331         	10          	0.04423     	0.04717     	0.04127     
1           	332         	10          	0.04345     	0.04635     	0.04054     
1           	333         	10          	0.04455     	0.04777     	0.04132     
1           	334         	10          	0.04495     	0.04881     	0.04107     
1           	335         	10          	0.04594     	0.05078     	0.04107     
1           	336         	10          	0.04502     	0.04939     	0.04064     
1           	337         	10          	0.04465     	0.04884     	0.04045     
1           	338         	10          	0.04473     	0.04919     	0.04025     
1           	339         	10          	0.04543     	0.04987     	0.04097     
1           	340         	10          	0.04489     	0.04918     	0.04058     
1           	341         	9.95        	0.04505     	0.04845     	0.04164     
1           	342         	9.95        	0.04619     	0.04987     	0.0425      
1           	343         	9.95        	0.04685     	0.04916     	0.04452     
1           	344         	10          	0.04728     	0.05076     	0.04377     
1           	345         	10          	0.0483      	0.05291     	0.04366     
1           	346         	10          	0.04767     	0.05268     	0.04263     
1           	347         	10          	0.04836     	0.05239     	0.04431     
1           	348         	10          	0.04827     	0.0521      	0.04441     
1           	349         	10          	0.04781     	0.05094     	0.04466     
1           	350         	10          	0.04745     	0.05135     	0.04352     
1           	351         	10          	0.04731     	0.05106     	0.04355     
1           	352         	10          	0.04671     	0.05127     	0.04212     
1           	353         	10          	0.04699     	0.0521      	0.04186     
1           	354         	10          	0.04735     	0.05163     	0.04306     
1           	355         	10          	0.04752     	0.05277     	0.04225     
1           	356         	10          	0.04637     	0.05059     	0.04213     
1           	357         	10          	0.04564     	0.0491      	0.04216     
1           	358         	10          	0.04521     	0.04781     	0.04259     
1           	359         	10          	0.04612     	0.04829     	0.04394     
1           	360         	10          	0.04493     	0.04613     	0.04371     
1           	361         	10          	0.04505     	0.04587     	0.04422     
1           	362         	10          	0.04557     	0.04595     	0.04518     
1           	363         	10          	0.04569     	0.04612     	0.04526     
1           	364         	10          	0.04602     	0.0457      	0.04633     
1           	365         	10          	0.04674     	0.0463      	0.04719     
1           	366         	10          	0.04641     	0.045       	0.04783     
1           	367         	9.95        	0.04788     	0.04688     	0.04889     
1           	368         	10          	0.04696     	0.04559     	0.04833     
1           	369         	10          	0.0463      	0.04579     	0.04682     
1           	370         	10          	0.04532     	0.0457      	0.04494     
1           	371         	9.95        	0.04511     	0.04589     	0.04432     
1           	372         	9.95        	0.04445     	0.04611     	0.04279     
1           	373         	9.95        	0.04402     	0.04751     	0.04051     
1           	374         	9.95        	0.04268     	0.04659     	0.03877     
1           	375         	9.95        	0.04431     	0.04889     	0.03973     
1           	376         	9.95        	0.04481     	0.04851     	0.0411      
1           	377         	9.95        	0.04434     	0.04686     	0.04182     
1           	378         	9.95        	0.04462     	0.04723     	0.04202     
1           	379         	9.9         	0.04456     	0.04714     	0.04198     
1           	380         	9.95        	0.0437      	0.04698     	0.04042     
1           	381         	10          	0.04395     	0.04661     	0.04128     
1           	382         	10          	0.04506     	0.04881     	0.04132     
1           	383         	10          	0.04348     	0.047       	0.03997     
1           	384         	10          	0.04387     	0.04675     	0.04098     
1           	385         	10          	0.04367     	0.0465      	0.04084     
1           	386         	9.95        	0.04428     	0.0483      	0.04026     
1           	387         	10          	0.04347     	0.04711     	0.03981     
1           	388         	10          	0.04447     	0.04939     	0.03954     
1           	389         	10          	0.04417     	0.04816     	0.04017     
1           	390         	10          	0.04458     	0.04857     	0.04059     
1           	391         	9.95        	0.04459     	0.04831     	0.04087     
1           	392         	10          	0.04299     	0.04693     	0.03903     
1           	393         	10          	0.04262     	0.04614     	0.03909     
1           	394         	9.95        	0.0433      	0.04597     	0.04062     
1           	395         	9.95        	0.04407     	0.04729     	0.04084     
1           	396         	9.95        	0.04335     	0.04676     	0.03993     
1           	397         	10          	0.04441     	0.04866     	0.04016     
1           	398         	10          	0.04407     	0.04907     	0.03906     
1           	399         	10          	0.04371     	0.04781     	0.03961     
1           	400         	10          	0.0423      	0.04635     	0.03824     
1           	401         	10          	0.04217     	0.0466      	0.03774     
1           	402         	10          	0.04178     	0.04495     	0.03861     
1           	403         	10          	0.04246     	0.04761     	0.03729     
1           	404         	10          	0.04215     	0.04679     	0.0375      
1           	405         	10          	0.04253     	0.04752     	0.03753     
1           	406         	10          	0.04283     	0.04761     	0.03804     
1           	407         	10          	0.04256     	0.04789     	0.03721     
1           	408         	9.9         	0.04355     	0.05048     	0.03662     
1           	409         	9.9         	0.04405     	0.05114     	0.03695     
1           	410         	9.9         	0.04436     	0.05079     	0.03792     
1           	411         	9.95        	0.04299     	0.04801     	0.03799     
1           	412         	9.95        	0.04441     	0.04967     	0.03915     
1           	413         	10          	0.04633     	0.05147     	0.04119     
1           	414         	10          	0.04738     	0.05211     	0.04265     
1           	415         	9.95        	0.04642     	0.05093     	0.0419      
1           	416         	10          	0.04763     	0.05217     	0.04308     
1           	417         	9.95        	0.04601     	0.04896     	0.04305     
1           	418         	9.95        	0.04505     	0.04769     	0.04239     
1           	419         	10          	0.0444      	0.04664     	0.04216     
1           	420         	10          	0.04471     	0.04661     	0.04281     
1           	421         	10          	0.04419     	0.04623     	0.04216     
1           	422         	10          	0.04255     	0.04452     	0.04059     
1           	423         	10          	0.04252     	0.04662     	0.03841     
1           	424         	10          	0.04159     	0.04681     	0.03636     
1           	425         	10          	0.04238     	0.04731     	0.03746     
1           	426         	10          	0.04242     	0.04722     	0.03762     
1           	427         	10          	0.04296     	0.04694     	0.03899     
1           	428         	10          	0.04202     	0.04473     	0.03931     
1           	429         	10          	0.04102     	0.04448     	0.03755     
1           	430         	10          	0.03951     	0.04306     	0.03595     
1           	431         	10          	0.03908     	0.04236     	0.0358      
1           	432         	10          	0.03957     	0.04276     	0.03638     
1           	433         	10          	0.0393      	0.04103     	0.03756     
1           	434         	10          	0.03978     	0.04092     	0.03864     
1           	435         	10          	0.0393      	0.03964     	0.03896     
1           	436         	10          	0.03907     	0.03853     	0.03962     
1           	437         	10          	0.03901     	0.04119     	0.03684     
1           	438         	10          	0.03991     	0.04168     	0.03813     
1           	439         	10          	0.04121     	0.04223     	0.0402      
1           	440         	10          	0.04002     	0.04138     	0.03866     
1           	441         	10          	0.03895     	0.04101     	0.03689     
1           	442         	10          	0.03968     	0.04155     	0.03782     
1           	443         	10          	0.04066     	0.04218     	0.03914     
1           	444         	10          	0.04025     	0.04159     	0.03891     
1           	445         	10          	0.04087     	0.04253     	0.0392      
1           	446         	10          	0.03997     	0.0418      	0.03815     
1           	447         	9.95        	0.03988     	0.04086     	0.0389      
1           	448         	10          	0.04061     	0.04213     	0.03909     
1           	449         	10          	0.04046     	0.04259     	0.03833     
1           	450         	9.95        	0.0398      	0.04206     	0.03754     
1           	451         	10          	0.03954     	0.04054     	0.03853     
1           	452         	10          	0.03856     	0.03934     	0.03777     
1           	453         	10          	0.03992     	0.0409      	0.03894     
1           	454         	10          	0.03991     	0.0405      	0.03933     
1           	455         	10          	0.03952     	0.04034     	0.0387      
1           	456         	10          	0.03934     	0.04041     	0.03826     
1           	457         	10          	0.03785     	0.0387      	0.037       
1           	458         	10          	0.03863     	0.03855     	0.0387      
1           	459         	10          	0.03835     	0.03785     	0.03885     
1           	460         	10          	0.03847     	0.03839     	0.03855     
1           	461         	10          	0.03819     	0.03752     	0.03886     
1           	462         	10          	0.03906     	0.03828     	0.03984     
1           	463         	10          	0.03841     	0.03689     	0.03993     
1           	464         	10          	0.03783     	0.03642     	0.03925     
1           	465         	10          	0.03667     	0.03557     	0.03778     
1           	466         	10          	0.03737     	0.03684     	0.03791     
1           	467         	10          	0.0371      	0.03625     	0.03796     
1           	468         	10          	0.0381      	0.03784     	0.03837     
1           	469         	10          	0.0376      	0.03841     	0.03677     
1           	470         	10          	0.03687     	0.03716     	0.03659     
1           	471         	9.95        	0.0379      	0.03664     	0.03917     
1           	472         	9.9         	0.03765     	0.03664     	0.03867     
1           	473         	9.9         	0.03905     	0.03805     	0.04006     
1           	474         	9.95        	0.03846     	0.03711     	0.03982     
1           	475         	9.95        	0.03869     	0.03649     	0.04089     
1           	476         	9.95        	0.03998     	0.03863     	0.04134     
1           	477         	9.95        	0.03968     	0.03895     	0.04041     
1           	478         	9.9         	0.0395      	0.03935     	0.03965     
1           	479         	9.9         	0.03998     	0.03998     	0.03999     
1           	480         	9.9         	0.03989     	0.04166     	0.03811     
1           	481         	9.95        	0.04032     	0.04209     	0.03854     
1           	482         	9.95        	0.03992     	0.04163     	0.0382      
1           	483         	9.95        	0.03902     	0.04045     	0.03758     
1           	484         	10          	0.0396      	0.04103     	0.03815     
1           	485         	10          	0.04071     	0.04242     	0.03899     
1           	486         	10          	0.04063     	0.04128     	0.03998     
1           	487         	10          	0.04099     	0.04225     	0.03971     
1           	488         	10          	0.04222     	0.04363     	0.04079     
1           	489         	10          	0.04216     	0.04385     	0.04046     
1           	490         	10          	0.04302     	0.04448     	0.04155     
1           	491         	10          	0.0421      	0.04294     	0.04125     
1           	492         	10          	0.04222     	0.04298     	0.04145     
1           	493         	10          	0.04125     	0.04177     	0.04072     
1           	494         	10          	0.04091     	0.04137     	0.04045     
1           	495         	9.9         	0.04178     	0.04302     	0.04053     
1           	496         	9.95        	0.04265     	0.04476     	0.04052     
1           	497         	10          	0.04169     	0.04383     	0.03954     
1           	498         	9.95        	0.04121     	0.04359     	0.03881     
1           	499         	10          	0.04013     	0.04193     	0.03831     
1           	500         	9.95        	0.04048     	0.04184     	0.0391      
1           	501         	10          	0.04043     	0.04128     	0.03957     
1           	502         	10          	0.03977     	0.04124     	0.03828     
1           	503         	10          	0.03972     	0.04214     	0.03727     
1           	504         	10          	0.04099     	0.04353     	0.03842     
1           	505         	10          	0.0409      	0.04353     	0.03824     
1           	506         	10          	0.04172     	0.0452      	0.03821     
1           	507         	10          	0.04205     	0.04582     	0.03824     
1           	508         	10          	0.04187     	0.04505     	0.03865     
1           	509         	10          	0.04012     	0.04332     	0.03689     
