generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
48          	1           	10          	0.005851    	0.007069    	0.00461     
49          	1           	10          	0.006012    	0.007237    	0.004761    
50          	1           	10          	0.005873    	0.007061    	0.004664    
51          	1           	10          	0.005429    	0.006266    	0.004576    
52          	1           	10          	0.005177    	0.005575    	0.004772    
53          	1           	10          	0.005137    	0.005678    	0.004585    
54          	1           	10          	0.005215    	0.005769    	0.004651    
55          	1           	10          	0.004467    	0.004675    	0.004255    
56          	1           	10          	0.004258    	0.004245    	0.004271    
57          	1           	10          	0.004181    	0.004364    	0.003995    
58          	1           	10          	0.004061    	0.004378    	0.003738    
59          	1           	10          	0.00405     	0.004712    	0.003374    
60          	1           	10          	0.003798    	0.004382    	0.003201    
61          	1           	10          	0.003689    	0.00403     	0.003341    
62          	1           	10          	0.003568    	0.003805    	0.003325    
63          	1           	10          	0.003718    	0.003688    	0.003748    
64          	1           	10          	0.003702    	0.003541    	0.003867    
65          	1           	10          	0.003658    	0.004136    	0.00317     
66          	1           	10          	0.003545    	0.00363     	0.003459    
67          	1           	10          	0.003493    	0.003741    	0.003242    
68          	1           	10          	0.003399    	0.003645    	0.003148    
69          	1           	10          	0.003531    	0.004233    	0.002817    
70          	1           	10          	0.003307    	0.004124    	0.002474    
71          	1           	10          	0.003398    	0.0043      	0.002477    
72          	1           	10          	0.003485    	0.0046      	0.002347    
73          	1           	10          	0.003309    	0.00436     	0.002237    
74          	1           	10          	0.003259    	0.004061    	0.00244     
75          	1           	10          	0.003199    	0.004031    	0.002351    
76          	1           	10          	0.003278    	0.003881    	0.002665    
77          	1           	10          	0.003506    	0.004103    	0.002898    
78          	1           	10          	0.003243    	0.003807    	0.002668    
79          	1           	10          	0.003354    	0.003863    	0.002836    
80          	1           	10          	0.003335    	0.003271    	0.0034      
81          	1           	10          	0.003478    	0.0035      	0.003456    
82          	1           	10          	0.003772    	0.004104    	0.003434    
83          	1           	10          	0.003614    	0.003753    	0.003473    
84          	1           	10          	0.003551    	0.003524    	0.00358     
85          	1           	10          	0.003428    	0.003404    	0.003453    
86          	1           	10          	0.003267    	0.003305    	0.003228    
87          	1           	10          	0.003471    	0.003358    	0.003586    
88          	1           	10          	0.003433    	0.003162    	0.003709    
89          	1           	10          	0.00344     	0.003198    	0.003686    
90          	1           	10          	0.003662    	0.003214    	0.004119    
91          	1           	10          	0.003794    	0.003604    	0.003987    
92          	1           	10          	0.003992    	0.003943    	0.004042    
93          	1           	10          	0.004212    	0.004268    	0.004154    
94          	1           	10          	0.004263    	0.004642    	0.003876    
95          	1           	10          	0.004431    	0.00472     	0.004136    
96          	1           	10          	0.004623    	0.004812    	0.00443     
97          	1           	10          	0.004456    	0.004749    	0.004156    
98          	1           	10          	0.004609    	0.004146    	0.005083    
99          	1           	10          	0.00446     	0.004341    	0.004582    
100         	1           	10          	0.004156    	0.004179    	0.004132    
101         	1           	10          	0.004096    	0.003943    	0.004253    
102         	1           	10          	0.003821    	0.003646    	0.004       
103         	1           	10          	0.003524    	0.003066    	0.003992    
104         	1           	10          	0.003805    	0.003269    	0.004355    
105         	1           	10          	0.0036      	0.002691    	0.004532    
106         	1           	10          	0.003458    	0.002688    	0.004248    
107         	1           	10          	0.00377     	0.002756    	0.004809    
108         	1           	10          	0.003772    	0.003286    	0.004271    
109         	1           	10          	0.003862    	0.003465    	0.004269    
110         	1           	10          	0.003717    	0.003325    	0.004119    
111         	1           	10          	0.003794    	0.00371     	0.003881    
112         	1           	10          	0.003834    	0.003927    	0.003739    
113         	1           	10          	0.003426    	0.003459    	0.003392    
114         	1           	10          	0.003388    	0.003176    	0.003607    
115         	1           	10          	0.003441    	0.003349    	0.003535    
116         	1           	10          	0.003243    	0.003154    	0.003334    
117         	1           	10          	0.003434    	0.003423    	0.003447    
118         	1           	10          	0.003562    	0.003521    	0.003604    
119         	1           	10          	0.003814    	0.00357     	0.004064    
120         	1           	10          	0.003758    	0.003683    	0.003835    
121         	1           	10          	0.003391    	0.003321    	0.003463    
122         	1           	10          	0.003346    	0.003037    	0.003665    
123         	1           	10          	0.003484    	0.00322     	0.003755    
124         	1           	10          	0.003844    	0.003775    	0.003916    
125         	1           	10          	0.004142    	0.004233    	0.004048    
126         	1           	10          	0.003804    	0.004227    	0.003366    
127         	1           	10          	0.003715    	0.00444     	0.002965    
128         	1           	10          	0.003654    	0.004347    	0.002934    
129         	1           	10          	0.004088    	0.004555    	0.003604    
130         	1           	10          	0.004177    	0.004785    	0.003547    
131         	1           	10          	0.003792    	0.004476    	0.003084    
132         	1           	10          	0.004058    	0.004571    	0.003526    
133         	1           	10          	0.004291    	0.004816    	0.003748    
134         	1           	10          	0.004354    	0.004704    	0.003992    
135         	1           	10          	0.004173    	0.004828    	0.003496    
136         	1           	10          	0.004297    	0.004883    	0.003689    
137         	1           	10          	0.003917    	0.004539    	0.003273    
138         	1           	10          	0.003749    	0.004383    	0.003092    
139         	1           	10          	0.003735    	0.004522    	0.002919    
140         	1           	10          	0.003496    	0.004073    	0.002899    
141         	1           	10          	0.003909    	0.004402    	0.003399    
142         	1           	10          	0.003798    	0.004504    	0.003068    
143         	1           	10          	0.004149    	0.004828    	0.003448    
144         	1           	10          	0.004318    	0.005152    	0.003459    
145         	1           	10          	0.004706    	0.005492    	0.003894    
146         	1           	10          	0.004649    	0.005161    	0.00412     
147         	1           	10          	0.004504    	0.004715    	0.004286    
148         	1           	10          	0.004494    	0.004708    	0.004274    
149         	1           	10          	0.004507    	0.004816    	0.004188    
150         	1           	10          	0.004324    	0.004323    	0.004325    
151         	1           	10          	0.004601    	0.003808    	0.005419    
152         	1           	10          	0.004756    	0.003745    	0.005797    
153         	1           	10          	0.004992    	0.003874    	0.006144    
154         	1           	10          	0.004774    	0.003905    	0.005669    
155         	1           	10          	0.004611    	0.003685    	0.005565    
156         	1           	10          	0.004378    	0.00375     	0.005024    
157         	1           	10          	0.004329    	0.003912    	0.004757    
158         	1           	10          	0.003962    	0.003337    	0.004605    
159         	1           	10          	0.003975    	0.003145    	0.004826    
160         	1           	10          	0.003708    	0.003113    	0.00432     
161         	1           	10          	0.004026    	0.003226    	0.004847    
162         	1           	10          	0.004123    	0.003466    	0.004796    
163         	1           	10          	0.003811    	0.003038    	0.004602    
164         	1           	10          	0.004113    	0.003693    	0.004542    
165         	1           	10          	0.004395    	0.004187    	0.004609    
166         	1           	10          	0.004268    	0.004196    	0.004342    
167         	1           	10          	0.004232    	0.004177    	0.004288    
168         	1           	10          	0.003945    	0.003817    	0.004076    
169         	1           	10          	0.003595    	0.003472    	0.003722    
170         	1           	10          	0.003893    	0.004069    	0.003714    
171         	1           	10          	0.003916    	0.004338    	0.003485    
172         	1           	10          	0.004067    	0.004648    	0.003472    
173         	1           	10          	0.004267    	0.004509    	0.00402     
174         	1           	10          	0.003914    	0.004349    	0.00347     
175         	1           	10          	0.003865    	0.004362    	0.003356    
176         	1           	10          	0.004207    	0.00478     	0.003622    
177         	1           	10          	0.003915    	0.004465    	0.003352    
178         	1           	10          	0.004371    	0.005214    	0.003507    
179         	1           	10          	0.004704    	0.005689    	0.003694    
180         	1           	10          	0.005016    	0.006024    	0.003984    
181         	1           	10          	0.005043    	0.006193    	0.003863    
182         	1           	10          	0.005074    	0.006064    	0.004059    
183         	1           	10          	0.004629    	0.005416    	0.00382     
184         	1           	10          	0.004262    	0.004953    	0.003553    
185         	1           	10          	0.004481    	0.005237    	0.003704    
186         	1           	10          	0.00407     	0.004831    	0.003289    
187         	1           	10          	0.0043      	0.005566    	0.002997    
188         	1           	10          	0.004536    	0.005774    	0.003264    
189         	1           	10          	0.004196    	0.005283    	0.003079    
190         	1           	10          	0.004223    	0.005338    	0.003079    
191         	1           	10          	0.003811    	0.004557    	0.003045    
192         	1           	10          	0.003818    	0.004284    	0.003338    
193         	1           	10          	0.003823    	0.004115    	0.003524    
194         	1           	10          	0.003603    	0.003974    	0.003222    
195         	1           	10          	0.003498    	0.003647    	0.003346    
196         	1           	10          	0.003497    	0.003622    	0.00337     
197         	1           	10          	0.003394    	0.003635    	0.003149    
198         	1           	10          	0.003639    	0.004165    	0.0031      
199         	1           	10          	0.003562    	0.003923    	0.003193    
200         	1           	10          	0.0037      	0.004558    	0.002823    
201         	1           	10          	0.003723    	0.004553    	0.002875    
202         	1           	10          	0.003404    	0.004213    	0.002576    
203         	1           	10          	0.003371    	0.003852    	0.002877    
204         	1           	10          	0.003407    	0.004186    	0.002608    
205         	1           	10          	0.003264    	0.004267    	0.002235    
206         	1           	10          	0.003965    	0.005086    	0.002814    
207         	1           	10          	0.004224    	0.005486    	0.002928    
208         	1           	10          	0.004312    	0.005176    	0.003423    
209         	1           	10          	0.004451    	0.004797    	0.004095    
210         	1           	10          	0.004628    	0.004715    	0.00454     
211         	1           	10          	0.004438    	0.00479     	0.004076    
212         	1           	10          	0.004316    	0.004577    	0.004048    
213         	1           	10          	0.004121    	0.004093    	0.00415     
214         	1           	10          	0.004006    	0.0039      	0.004114    
215         	1           	10          	0.003693    	0.003611    	0.003777    
216         	1           	10          	0.003648    	0.00384     	0.00345     
217         	1           	10          	0.003575    	0.003842    	0.003302    
218         	1           	10          	0.003966    	0.00429     	0.003634    
219         	1           	10          	0.004117    	0.003916    	0.004324    
220         	1           	10          	0.004083    	0.004071    	0.004094    
221         	1           	10          	0.004336    	0.005137    	0.003515    
222         	1           	10          	0.004594    	0.005244    	0.003928    
223         	1           	10          	0.004419    	0.005311    	0.003504    
224         	1           	10          	0.004403    	0.005585    	0.00319     
225         	1           	10          	0.004358    	0.005372    	0.003315    
226         	1           	10          	0.00443     	0.005598    	0.003228    
227         	1           	10          	0.004697    	0.006302    	0.003045    
228         	1           	10          	0.004657    	0.005986    	0.003286    
229         	1           	10          	0.004352    	0.005802    	0.002855    
230         	1           	10          	0.003933    	0.005291    	0.002529    
231         	1           	10          	0.003796    	0.004925    	0.002628    
232         	1           	10          	0.003853    	0.004689    	0.00299     
233         	1           	10          	0.003551    	0.004357    	0.002717    
234         	1           	10          	0.003519    	0.003913    	0.003111    
235         	1           	10          	0.004041    	0.004188    	0.00389     
236         	1           	10          	0.00429     	0.004048    	0.00454     
237         	1           	10          	0.004048    	0.00355     	0.004563    
238         	1           	10          	0.003453    	0.003535    	0.003367    
239         	1           	10          	0.00368     	0.003699    	0.003661    
240         	1           	10          	0.003468    	0.003514    	0.00342     
241         	1           	10          	0.00358     	0.003779    	0.003374    
242         	1           	10          	0.003549    	0.003211    	0.003897    
243         	1           	10          	0.003765    	0.003475    	0.004064    
244         	1           	10          	0.003989    	0.003558    	0.004433    
245         	1           	10          	0.003899    	0.003405    	0.004409    
246         	1           	10          	0.004028    	0.003805    	0.004258    
247         	1           	10          	0.003861    	0.003869    	0.003853    
248         	1           	10          	0.003473    	0.003665    	0.003276    
249         	1           	10          	0.003905    	0.004249    	0.00355     
250         	1           	10          	0.004349    	0.004623    	0.004067    
251         	1           	10          	0.004259    	0.004884    	0.003616    
252         	1           	10          	0.00379     	0.004093    	0.003479    
253         	1           	10          	0.003802    	0.003907    	0.003693    
254         	1           	10          	0.003765    	0.003965    	0.003558    
255         	1           	10          	0.003913    	0.003951    	0.003874    
256         	1           	10          	0.003904    	0.003937    	0.003869    
257         	1           	10          	0.004239    	0.004118    	0.004363    
258         	1           	10          	0.004301    	0.004024    	0.004587    
259         	1           	10          	0.004336    	0.004087    	0.004592    
260         	1           	10          	0.004328    	0.003879    	0.004791    
261         	1           	10          	0.004215    	0.003777    	0.004667    
262         	1           	10          	0.004684    	0.004276    	0.005105    
263         	1           	10          	0.004748    	0.00426     	0.005252    
264         	1           	10          	0.004658    	0.004366    	0.004959    
265         	1           	10          	0.004396    	0.003955    	0.004851    
266         	1           	10          	0.004441    	0.003634    	0.005274    
267         	1           	10          	0.004132    	0.003662    	0.004619    
268         	1           	10          	0.003943    	0.003326    	0.004583    
269         	1           	10          	0.003833    	0.003672    	0.004001    
270         	1           	10          	0.003787    	0.003499    	0.004085    
271         	1           	10          	0.003893    	0.003191    	0.00462     
272         	1           	10          	0.003974    	0.003752    	0.004204    
273         	1           	10          	0.004002    	0.003568    	0.00445     
274         	1           	10          	0.003944    	0.003453    	0.004451    
275         	1           	10          	0.00432     	0.00364     	0.00502     
276         	1           	10          	0.004634    	0.004185    	0.005097    
277         	1           	10          	0.004865    	0.004233    	0.005516    
278         	1           	10          	0.004401    	0.00387     	0.004947    
279         	1           	10          	0.004355    	0.003649    	0.005081    
280         	1           	10          	0.00461     	0.004267    	0.004962    
281         	1           	10          	0.004238    	0.003266    	0.00524     
282         	1           	10          	0.004003    	0.003581    	0.004439    
283         	1           	10          	0.004196    	0.004179    	0.004213    
284         	1           	10          	0.004162    	0.004446    	0.003868    
285         	1           	10          	0.004534    	0.004523    	0.004545    
286         	1           	10          	0.004344    	0.00421     	0.004482    
287         	1           	10          	0.004042    	0.003889    	0.0042      
288         	1           	10          	0.003745    	0.003563    	0.003934    
289         	1           	10          	0.003805    	0.003258    	0.004372    
290         	1           	10          	0.003746    	0.003432    	0.004071    
291         	1           	10          	0.003777    	0.003608    	0.003952    
292         	1           	10          	0.003971    	0.003757    	0.004194    
293         	1           	10          	0.003649    	0.003494    	0.003811    
294         	1           	10          	0.003865    	0.003488    	0.004257    
295         	1           	10          	0.003767    	0.0034      	0.004147    
296         	1           	10          	0.003719    	0.00333     	0.004123    
297         	1           	10          	0.003523    	0.002495    	0.004587    
298         	1           	10          	0.00339     	0.00254     	0.00427     
299         	1           	10          	0.003165    	0.002749    	0.003594    
300         	1           	10          	0.002889    	0.002405    	0.00339     
301         	1           	10          	0.002425    	0.002057    	0.002805    
302         	1           	10          	0.002804    	0.002513    	0.003105    
303         	1           	10          	0.002915    	0.002403    	0.003444    
304         	1           	10          	0.002838    	0.0025      	0.003188    
305         	1           	10          	0.002672    	0.002512    	0.002836    
306         	1           	10          	0.002653    	0.002466    	0.002846    
307         	1           	10          	0.002721    	0.002633    	0.002811    
308         	1           	10          	0.002925    	0.002662    	0.003196    
309         	1           	10          	0.003013    	0.002893    	0.003137    
310         	1           	10          	0.003325    	0.003265    	0.003386    
311         	1           	10          	0.003056    	0.00323     	0.002876    
312         	1           	10          	0.003037    	0.003565    	0.002493    
313         	1           	10          	0.003134    	0.00361     	0.002644    
314         	1           	10          	0.002896    	0.003261    	0.002521    
315         	1           	10          	0.003004    	0.003473    	0.002521    
316         	1           	10          	0.003413    	0.004087    	0.002719    
317         	1           	10          	0.003413    	0.004177    	0.002629    
318         	1           	10          	0.003373    	0.003991    	0.002735    
319         	1           	10          	0.003332    	0.003973    	0.002673    
320         	1           	10          	0.003159    	0.003853    	0.002446    
321         	1           	10          	0.003006    	0.003766    	0.002226    
322         	1           	10          	0.003199    	0.004104    	0.002268    
323         	1           	10          	0.002826    	0.003786    	0.001839    
324         	1           	10          	0.003212    	0.003991    	0.002411    
325         	1           	10          	0.003472    	0.004397    	0.002521    
326         	1           	10          	0.003564    	0.004318    	0.002789    
327         	1           	10          	0.00352     	0.003853    	0.003178    
328         	1           	10          	0.003354    	0.003415    	0.003292    
329         	1           	10          	0.003361    	0.003243    	0.003482    
330         	1           	10          	0.00342     	0.002992    	0.003859    
331         	1           	10          	0.003142    	0.003124    	0.00316     
332         	1           	10          	0.003332    	0.003115    	0.003554    
333         	1           	10          	0.003601    	0.003149    	0.004065    
334         	1           	10          	0.003376    	0.002643    	0.004128    
335         	1           	10          	0.003129    	0.002426    	0.003849    
336         	1           	10          	0.003194    	0.0026      	0.003804    
337         	1           	10          	0.003318    	0.002618    	0.004035    
338         	1           	10          	0.003366    	0.002864    	0.003881    
339         	1           	10          	0.003212    	0.002796    	0.00364     
340         	1           	10          	0.003462    	0.002591    	0.004356    
341         	1           	10          	0.003842    	0.003117    	0.004586    
342         	1           	10          	0.003498    	0.002865    	0.004147    
343         	1           	10          	0.00349     	0.002853    	0.004141    
344         	1           	10          	0.003439    	0.002614    	0.004283    
345         	1           	10          	0.003945    	0.003237    	0.004672    
346         	1           	10          	0.003875    	0.003288    	0.004477    
347         	1           	10          	0.003743    	0.003615    	0.003874    
348         	1           	10          	0.00348     	0.003349    	0.003613    
349         	1           	10          	0.003391    	0.003166    	0.003621    
350         	1           	10          	0.003529    	0.003566    	0.003492    
351         	1           	10          	0.003543    	0.003285    	0.003807    
352         	1           	10          	0.003704    	0.00355     	0.003861    
353         	1           	10          	0.003311    	0.003081    	0.003546    
354         	1           	10          	0.003074    	0.002731    	0.003424    
355         	1           	10          	0.003436    	0.002979    	0.003904    
356         	1           	10          	0.00315     	0.002716    	0.003595    
357         	1           	10          	0.002984    	0.002699    	0.003276    
358         	1           	10          	0.003031    	0.002707    	0.003361    
359         	1           	10          	0.002916    	0.002695    	0.003143    
360         	1           	10          	0.003102    	0.002807    	0.003404    
361         	1           	10          	0.002764    	0.002306    	0.003233    
362         	1           	10          	0.002705    	0.002339    	0.00308     
363         	1           	10          	0.002695    	0.002652    	0.00274     
364         	1           	10          	0.002462    	0.002477    	0.002446    
365         	1           	10          	0.002709    	0.002751    	0.002667    
366         	1           	10          	0.003205    	0.00331     	0.003098    
367         	1           	10          	0.003419    	0.003326    	0.003514    
368         	1           	10          	0.003869    	0.003482    	0.004264    
369         	1           	10          	0.00373     	0.003482    	0.003983    
370         	1           	10          	0.003717    	0.003487    	0.003953    
371         	1           	10          	0.003928    	0.003604    	0.004259    
372         	1           	10          	0.003644    	0.00342     	0.003872    
373         	1           	10          	0.003731    	0.003496    	0.00397     
374         	1           	10          	0.003427    	0.003584    	0.003268    
375         	1           	10          	0.003235    	0.003806    	0.002652    
376         	1           	10          	0.003692    	0.004929    	0.002429    
377         	1           	10          	0.004011    	0.005303    	0.002691    
378         	1           	10          	0.004297    	0.005161    	0.003414    
379         	1           	10          	0.003858    	0.004265    	0.003441    
380         	1           	10          	0.003558    	0.004096    	0.003009    
381         	1           	10          	0.003715    	0.004428    	0.002985    
382         	1           	10          	0.003715    	0.004275    	0.003143    
383         	1           	10          	0.00381     	0.004639    	0.002962    
384         	1           	10          	0.003786    	0.004126    	0.003439    
385         	1           	10          	0.003714    	0.004104    	0.003315    
386         	1           	10          	0.003656    	0.004317    	0.00298     
387         	1           	10          	0.003334    	0.004006    	0.002648    
388         	1           	10          	0.003409    	0.003607    	0.003206    
389         	1           	10          	0.003495    	0.004109    	0.002866    
390         	1           	10          	0.00365     	0.003958    	0.003334    
391         	1           	10          	0.003744    	0.003767    	0.00372     
392         	1           	10          	0.004258    	0.00437     	0.004142    
393         	1           	10          	0.00434     	0.004473    	0.004204    
394         	1           	10          	0.00435     	0.004679    	0.004012    
395         	1           	10          	0.004205    	0.004289    	0.004118    
396         	1           	10          	0.004224    	0.004054    	0.004399    
397         	1           	10          	0.004252    	0.004107    	0.0044      
398         	1           	10          	0.003973    	0.003596    	0.00436     
399         	1           	10          	0.004189    	0.003996    	0.004387    
400         	1           	10          	0.003906    	0.003715    	0.004103    
401         	1           	10          	0.004263    	0.004371    	0.004153    
402         	1           	10          	0.004304    	0.003993    	0.004623    
403         	1           	10          	0.004558    	0.003904    	0.005227    
404         	1           	10          	0.004109    	0.003412    	0.004823    
405         	1           	10          	0.004573    	0.003865    	0.005299    
406         	1           	10          	0.00417     	0.003407    	0.004953    
407         	1           	10          	0.003922    	0.00296     	0.004911    
408         	1           	10          	0.004152    	0.003356    	0.004969    
409         	1           	10          	0.004388    	0.0035      	0.005301    
410         	1           	10          	0.004216    	0.003389    	0.005066    
411         	1           	10          	0.00437     	0.003368    	0.005397    
412         	1           	10          	0.004649    	0.003848    	0.005471    
413         	1           	10          	0.00446     	0.004118    	0.004811    
414         	1           	10          	0.003873    	0.003461    	0.004296    
415         	1           	10          	0.003628    	0.002854    	0.00442     
416         	1           	10          	0.003762    	0.002968    	0.004574    
417         	1           	10          	0.003799    	0.003508    	0.004096    
418         	1           	10          	0.004044    	0.003807    	0.004286    
419         	1           	10          	0.00387     	0.0035      	0.004249    
420         	1           	10          	0.00392     	0.003117    	0.004741    
421         	1           	10          	0.003893    	0.00311     	0.004692    
422         	1           	10          	0.004603    	0.003847    	0.005374    
423         	1           	10          	0.004669    	0.003634    	0.005723    
424         	1           	10          	0.004802    	0.003683    	0.005942    
425         	1           	10          	0.004694    	0.003793    	0.005612    
426         	1           	10          	0.004375    	0.003507    	0.00526     
427         	1           	10          	0.004044    	0.003575    	0.004521    
428         	1           	10          	0.004216    	0.003393    	0.005054    
429         	1           	10          	0.004224    	0.003489    	0.004972    
430         	1           	10          	0.003776    	0.003006    	0.004558    
431         	1           	10          	0.004348    	0.003286    	0.005428    
432         	1           	10          	0.003788    	0.00316     	0.004428    
433         	1           	10          	0.003576    	0.003466    	0.003687    
434         	1           	10          	0.003544    	0.003419    	0.003672    
435         	1           	10          	0.003304    	0.003616    	0.002986    
436         	1           	10          	0.003183    	0.003376    	0.002986    
437         	1           	10          	0.003485    	0.002952    	0.004028    
438         	1           	10          	0.003362    	0.002673    	0.004064    
439         	1           	10          	0.003252    	0.002461    	0.004057    
440         	1           	10          	0.00317     	0.002376    	0.003977    
441         	1           	10          	0.003257    	0.00221     	0.004322    
442         	1           	10          	0.003026    	0.00217     	0.003897    
443         	1           	10          	0.00336     	0.002499    	0.004232    
444         	1           	10          	0.003396    	0.002417    	0.004388    
445         	1           	10          	0.00305     	0.002311    	0.003798    
446         	1           	10          	0.00306     	0.002612    	0.003514    
447         	1           	10          	0.002991    	0.002794    	0.003192    
448         	1           	10          	0.002688    	0.002718    	0.002658    
449         	1           	10          	0.002828    	0.002765    	0.002892    
450         	1           	10          	0.002826    	0.002599    	0.003057    
451         	1           	10          	0.003381    	0.003447    	0.003313    
452         	1           	10          	0.003404    	0.00346     	0.003347    
453         	1           	10          	0.003095    	0.003219    	0.00297     
454         	1           	10          	0.003603    	0.004172    	0.003024    
455         	1           	10          	0.003722    	0.004437    	0.002994    
456         	1           	10          	0.003704    	0.004421    	0.002973    
457         	1           	10          	0.00356     	0.004211    	0.002897    
458         	1           	10          	0.003558    	0.004041    	0.003064    
459         	1           	10          	0.003293    	0.003618    	0.002962    
460         	1           	10          	0.00378     	0.004063    	0.003491    
461         	1           	10          	0.003855    	0.004369    	0.003331    
462         	1           	10          	0.003418    	0.003474    	0.00336     
463         	1           	10          	0.003416    	0.00342     	0.003412    
464         	1           	10          	0.003434    	0.003329    	0.00354     
465         	1           	10          	0.003486    	0.003524    	0.003448    
466         	1           	10          	0.003525    	0.003949    	0.003095    
467         	1           	10          	0.0037      	0.003944    	0.003453    
468         	1           	10          	0.003873    	0.004295    	0.003445    
469         	1           	10          	0.00365     	0.004079    	0.003215    
470         	1           	10          	0.003531    	0.003948    	0.003108    
471         	1           	10          	0.003699    	0.004225    	0.003166    
472         	1           	10          	0.003494    	0.003952    	0.003029    
473         	1           	10          	0.003273    	0.003865    	0.002672    
474         	1           	10          	0.003388    	0.003941    	0.002827    
475         	1           	10          	0.003845    	0.004494    	0.003186    
476         	1           	10          	0.003796    	0.004526    	0.003054    
477         	1           	10          	0.003264    	0.003689    	0.002833    
478         	1           	10          	0.003135    	0.003554    	0.00271     
479         	1           	10          	0.003167    	0.003751    	0.002574    
480         	1           	10          	0.003183    	0.00416     	0.002193    
481         	1           	10          	0.003295    	0.003983    	0.002598    
482         	1           	10          	0.003348    	0.003843    	0.002846    
483         	1           	10          	0.003255    	0.003714    	0.002789    
484         	1           	10          	0.003412    	0.003681    	0.00314     
485         	1           	10          	0.003413    	0.003715    	0.003106    
486         	1           	10          	0.003537    	0.003736    	0.003334    
487         	1           	10          	0.00359     	0.003819    	0.003357    
488         	1           	10          	0.003376    	0.003645    	0.003102    
489         	1           	10          	0.003351    	0.003453    	0.003247    
490         	1           	10          	0.003172    	0.003524    	0.002814    
491         	1           	10          	0.003274    	0.003848    	0.002692    
492         	1           	10          	0.00287     	0.003459    	0.002273    
493         	1           	10          	0.002705    	0.003201    	0.002201    
494         	1           	10          	0.002695    	0.003162    	0.00222     
495         	1           	10          	0.002686    	0.003223    	0.00214     
496         	1           	10          	0.002805    	0.003296    	0.002305    
497         	1           	10          	0.002679    	0.003135    	0.002216    
498         	1           	10          	0.002644    	0.00312     	0.00216     
499         	1           	10          	0.002486    	0.003074    	0.001888    
500         	1           	10          	0.002574    	0.00339     	0.001743    
501         	1           	10          	0.002921    	0.004177    	0.00164     
502         	1           	10          	0.003297    	0.004408    	0.002163    
503         	1           	10          	0.002997    	0.003892    	0.002083    
504         	1           	10          	0.002594    	0.003188    	0.001989    
505         	1           	10          	0.002638    	0.003041    	0.002228    
506         	1           	10          	0.002628    	0.002943    	0.002307    
507         	1           	10          	0.002965    	0.003186    	0.00274     
508         	1           	10          	0.002962    	0.003041    	0.002883    
509         	1           	10          	0.002886    	0.003103    	0.002663    
510         	1           	10          	0.003001    	0.003166    	0.002833    
511         	1           	10          	0.002874    	0.002744    	0.003006    
512         	1           	10          	0.003175    	0.003162    	0.003188    
513         	1           	10          	0.003073    	0.003259    	0.002884    
514         	1           	10          	0.003086    	0.003508    	0.002656    
