replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	478         	8.75        	0.3005      	0.4298      	0.1668      
1           	479         	8.6         	0.3014      	0.4336      	0.165       
1           	480         	8.6         	0.3006      	0.4331      	0.1636      
1           	481         	8.7         	0.3016      	0.4331      	0.1656      
1           	482         	8.65        	0.3025      	0.436       	0.1648      
1           	483         	8.55        	0.3001      	0.4309      	0.1649      
1           	484         	8.6         	0.3         	0.4291      	0.1668      
1           	485         	8.55        	0.2959      	0.424       	0.1638      
1           	486         	8.7         	0.2967      	0.4265      	0.163       
1           	487         	8.9         	0.2966      	0.425       	0.1641      
1           	488         	8.9         	0.293       	0.4198      	0.1619      
1           	489         	8.95        	0.291       	0.4149      	0.1628      
1           	490         	9.15        	0.2889      	0.4132      	0.1604      
1           	491         	9.15        	0.2855      	0.4011      	0.166       
1           	492         	8.8         	0.2836      	0.4023      	0.1609      
1           	493         	8.8         	0.2879      	0.4085      	0.1631      
1           	494         	8.65        	0.2802      	0.3955      	0.1611      
1           	495         	8.9         	0.2845      	0.3992      	0.1659      
1           	496         	8.75        	0.2836      	0.3987      	0.1647      
1           	497         	8.85        	0.2827      	0.3946      	0.1673      
1           	498         	8.75        	0.2811      	0.3892      	0.1695      
1           	499         	8.7         	0.2787      	0.3844      	0.1696      
1           	500         	8.85        	0.2754      	0.3806      	0.1669      
1           	501         	8.75        	0.2787      	0.3833      	0.1705      
1           	502         	8.7         	0.2781      	0.38        	0.1725      
1           	503         	8.7         	0.2807      	0.3821      	0.1759      
1           	504         	8.7         	0.2829      	0.3872      	0.175       
1           	505         	8.85        	0.2821      	0.385       	0.1755      
1           	506         	9           	0.2823      	0.3838      	0.177       
1           	507         	8.85        	0.2809      	0.3818      	0.1765      
1           	508         	8.75        	0.2803      	0.3829      	0.1743      
1           	509         	8.6         	0.2803      	0.3858      	0.1711      
1           	510         	8.6         	0.2783      	0.3802      	0.1729      
1           	511         	8.75        	0.276       	0.3776      	0.1709      
1           	512         	8.8         	0.2759      	0.3728      	0.1755      
1           	513         	8.95        	0.2764      	0.3798      	0.1693      
1           	514         	8.85        	0.2811      	0.3872      	0.1709      
1           	515         	8.9         	0.2819      	0.3906      	0.1689      
1           	516         	8.75        	0.2806      	0.3892      	0.1676      
1           	517         	8.8         	0.282       	0.3864      	0.1736      
1           	518         	8.8         	0.2806      	0.3868      	0.1703      
1           	519         	8.95        	0.283       	0.3895      	0.1722      
1           	520         	8.95        	0.2826      	0.3878      	0.1735      
1           	521         	9           	0.2785      	0.3842      	0.1691      
1           	522         	9           	0.2805      	0.3875      	0.1696      
1           	523         	9.2         	0.2808      	0.3894      	0.1685      
1           	524         	9.1         	0.2803      	0.3855      	0.1714      
1           	525         	9.1         	0.2769      	0.381       	0.1692      
1           	526         	9           	0.2749      	0.3779      	0.1683      
1           	527         	8.9         	0.2764      	0.3791      	0.1701      
1           	528         	8.8         	0.2773      	0.3824      	0.1686      
1           	529         	8.75        	0.277       	0.3875      	0.1626      
1           	530         	8.65        	0.2749      	0.3815      	0.1646      
1           	531         	8.55        	0.2733      	0.3788      	0.1642      
1           	532         	8.65        	0.2705      	0.3768      	0.1607      
1           	533         	8.75        	0.2664      	0.3684      	0.1613      
1           	534         	8.75        	0.2667      	0.3686      	0.1616      
1           	535         	8.8         	0.2663      	0.3674      	0.1619      
1           	536         	8.75        	0.2657      	0.3675      	0.1607      
1           	537         	8.9         	0.2624      	0.3639      	0.1579      
1           	538         	8.95        	0.2653      	0.3667      	0.1608      
1           	539         	9.05        	0.2656      	0.367       	0.1609      
1           	540         	9.05        	0.2655      	0.3702      	0.1572      
1           	541         	8.95        	0.2672      	0.3745      	0.1563      
1           	542         	8.7         	0.2676      	0.3753      	0.1567      
1           	543         	8.7         	0.2705      	0.3757      	0.1621      
1           	544         	8.8         	0.2728      	0.382       	0.1602      
1           	545         	9           	0.2716      	0.3824      	0.1573      
1           	546         	8.9         	0.2695      	0.3804      	0.1546      
1           	547         	8.8         	0.2682      	0.3772      	0.1553      
1           	548         	8.7         	0.2658      	0.3755      	0.1524      
1           	549         	8.65        	0.2669      	0.3782      	0.1516      
1           	550         	8.8         	0.2651      	0.3753      	0.1512      
1           	551         	8.8         	0.2647      	0.375       	0.1505      
1           	552         	8.9         	0.26        	0.3684      	0.1476      
1           	553         	8.8         	0.2586      	0.3659      	0.1471      
1           	554         	8.7         	0.258       	0.3641      	0.1479      
1           	555         	8.6         	0.2593      	0.3643      	0.1504      
1           	556         	8.55        	0.2613      	0.3674      	0.1513      
1           	557         	8.6         	0.2638      	0.3721      	0.1513      
1           	558         	8.7         	0.263       	0.3714      	0.1504      
1           	559         	8.6         	0.2584      	0.3666      	0.1459      
1           	560         	8.6         	0.2566      	0.3649      	0.144       
1           	561         	8.75        	0.2546      	0.3632      	0.1416      
1           	562         	8.8         	0.2521      	0.3586      	0.141       
1           	563         	8.85        	0.2512      	0.3572      	0.141       
1           	564         	8.8         	0.2529      	0.3617      	0.14        
1           	565         	8.5         	0.2536      	0.3654      	0.1376      
1           	566         	8.75        	0.2538      	0.3654      	0.1382      
1           	567         	8.85        	0.2532      	0.3655      	0.1371      
1           	568         	8.75        	0.252       	0.3632      	0.1364      
1           	569         	8.65        	0.2499      	0.3609      	0.1347      
1           	570         	8.75        	0.2494      	0.3573      	0.1379      
1           	571         	8.7         	0.2463      	0.3533      	0.1352      
1           	572         	8.7         	0.2488      	0.3553      	0.1382      
1           	573         	8.6         	0.2485      	0.3544      	0.1383      
1           	574         	8.55        	0.2505      	0.358       	0.1388      
1           	575         	8.7         	0.2473      	0.3543      	0.1361      
1           	576         	8.55        	0.2465      	0.3505      	0.1387      
1           	577         	8.4         	0.2494      	0.3555      	0.1395      
1           	578         	8.25        	0.2532      	0.3629      	0.1399      
1           	579         	8.15        	0.2498      	0.3579      	0.1384      
1           	580         	8.15        	0.2573      	0.367       	0.1442      
1           	581         	8.4         	0.2569      	0.3691      	0.1412      
1           	582         	8.35        	0.2541      	0.366       	0.1384      
1           	583         	8.3         	0.256       	0.3658      	0.1427      
1           	584         	8.5         	0.2563      	0.3661      	0.143       
1           	585         	8.4         	0.254       	0.3614      	0.1433      
1           	586         	8.65        	0.2534      	0.36        	0.1431      
1           	587         	8.85        	0.2477      	0.3535      	0.1384      
1           	588         	8.75        	0.247       	0.3529      	0.1376      
1           	589         	8.5         	0.2507      	0.3578      	0.1402      
1           	590         	8.5         	0.2561      	0.3669      	0.1418      
1           	591         	8.7         	0.2552      	0.3633      	0.1438      
1           	592         	8.7         	0.2552      	0.3611      	0.1461      
1           	593         	8.65        	0.2527      	0.3602      	0.1418      
1           	594         	8.8         	0.2524      	0.3598      	0.1417      
1           	595         	8.65        	0.2508      	0.3572      	0.1414      
1           	596         	8.85        	0.2503      	0.3568      	0.1408      
1           	597         	8.65        	0.2525      	0.3609      	0.1413      
1           	598         	8.7         	0.2532      	0.3641      	0.1392      
1           	599         	8.7         	0.2525      	0.3639      	0.1383      
1           	600         	8.6         	0.2508      	0.3592      	0.1396      
1           	601         	8.7         	0.2473      	0.3519      	0.1399      
1           	602         	8.7         	0.2467      	0.3496      	0.1406      
1           	603         	8.75        	0.2465      	0.3506      	0.1391      
1           	604         	8.95        	0.2418      	0.3426      	0.1379      
1           	605         	8.85        	0.2389      	0.3398      	0.1349      
1           	606         	8.7         	0.2387      	0.3416      	0.1325      
1           	607         	8.7         	0.2367      	0.3381      	0.1319      
1           	608         	8.7         	0.2425      	0.3473      	0.1345      
1           	609         	8.5         	0.2419      	0.3497      	0.1307      
1           	610         	8.55        	0.2429      	0.3517      	0.1308      
1           	611         	8.55        	0.244       	0.3514      	0.1334      
1           	612         	8.5         	0.2443      	0.3512      	0.1343      
1           	613         	8.45        	0.2438      	0.3513      	0.1332      
1           	614         	8.6         	0.2468      	0.3597      	0.1308      
1           	615         	8.6         	0.2451      	0.3555      	0.1318      
1           	616         	8.55        	0.2455      	0.355       	0.1329      
1           	617         	8.6         	0.2477      	0.3587      	0.1335      
1           	618         	8.6         	0.2446      	0.3502      	0.1362      
1           	619         	8.45        	0.244       	0.3471      	0.1379      
1           	620         	8.7         	0.2474      	0.3522      	0.1398      
1           	621         	8.4         	0.2474      	0.3516      	0.1405      
1           	622         	8.5         	0.2447      	0.3496      	0.137       
1           	623         	8.5         	0.2426      	0.3496      	0.1328      
1           	624         	8.5         	0.2418      	0.3472      	0.1337      
1           	625         	8.5         	0.2422      	0.3445      	0.1374      
1           	626         	8.5         	0.2408      	0.3407      	0.1386      
1           	627         	8.5         	0.2422      	0.3442      	0.1376      
1           	628         	8.5         	0.2411      	0.3412      	0.1386      
1           	629         	8.55        	0.2403      	0.3407      	0.1376      
1           	630         	8.7         	0.2377      	0.3355      	0.1375      
1           	631         	8.8         	0.2421      	0.3393      	0.1424      
1           	632         	8.75        	0.2449      	0.3469      	0.1406      
1           	633         	8.85        	0.2441      	0.3443      	0.1415      
1           	634         	8.9         	0.2415      	0.3392      	0.1415      
1           	635         	8.7         	0.2418      	0.3393      	0.1419      
1           	636         	8.75        	0.2429      	0.3388      	0.1447      
1           	637         	8.9         	0.2423      	0.3366      	0.1457      
1           	638         	8.65        	0.2405      	0.3316      	0.1473      
1           	639         	8.6         	0.2388      	0.3311      	0.1445      
1           	640         	8.6         	0.2423      	0.3352      	0.1475      
1           	641         	8.6         	0.2418      	0.3353      	0.1462      
1           	642         	8.45        	0.2441      	0.3394      	0.1468      
1           	643         	8.65        	0.2446      	0.3414      	0.1457      
1           	644         	8.6         	0.2435      	0.3393      	0.1458      
1           	645         	8.65        	0.2443      	0.3397      	0.1471      
1           	646         	8.7         	0.2423      	0.3378      	0.1451      
1           	647         	8.8         	0.241       	0.3351      	0.1451      
1           	648         	8.7         	0.2403      	0.3319      	0.1471      
1           	649         	8.9         	0.2391      	0.3301      	0.1464      
1           	650         	8.75        	0.2376      	0.3298      	0.1434      
1           	651         	8.6         	0.2396      	0.3308      	0.1465      
1           	652         	8.85        	0.2383      	0.3264      	0.1485      
1           	653         	8.75        	0.2377      	0.3257      	0.1482      
1           	654         	8.75        	0.2352      	0.3219      	0.147       
1           	655         	8.65        	0.2375      	0.3254      	0.1481      
1           	656         	8.85        	0.2404      	0.3352      	0.1439      
1           	657         	8.75        	0.2408      	0.3364      	0.1435      
1           	658         	8.65        	0.2392      	0.3361      	0.1406      
1           	659         	8.6         	0.2377      	0.3356      	0.138       
1           	660         	8.6         	0.2404      	0.3417      	0.1371      
1           	661         	8.5         	0.2394      	0.3391      	0.1378      
1           	662         	8.5         	0.2387      	0.3412      	0.1342      
1           	663         	8.65        	0.2389      	0.3436      	0.1322      
1           	664         	8.45        	0.2367      	0.339       	0.1323      
1           	665         	8.45        	0.2391      	0.3415      	0.1347      
1           	666         	8.45        	0.2406      	0.3403      	0.1388      
1           	667         	8.45        	0.2389      	0.3393      	0.1364      
1           	668         	8.65        	0.2399      	0.341       	0.1365      
1           	669         	8.65        	0.2459      	0.3512      	0.1384      
1           	670         	8.5         	0.2441      	0.351       	0.1349      
1           	671         	8.55        	0.241       	0.3477      	0.132       
1           	672         	8.65        	0.2403      	0.3466      	0.1314      
1           	673         	8.4         	0.2368      	0.34        	0.1312      
1           	674         	8.45        	0.2367      	0.3396      	0.1315      
1           	675         	8.35        	0.2371      	0.3386      	0.1335      
1           	676         	8.35        	0.2365      	0.3381      	0.133       
1           	677         	8.35        	0.2357      	0.3369      	0.1325      
1           	678         	8.5         	0.2327      	0.3347      	0.1289      
1           	679         	8.4         	0.2336      	0.334       	0.1311      
1           	680         	8.3         	0.2327      	0.3324      	0.1307      
1           	681         	8.4         	0.2324      	0.3339      	0.1289      
1           	682         	8.5         	0.2309      	0.3319      	0.1282      
1           	683         	8.6         	0.231       	0.3319      	0.1284      
1           	684         	8.7         	0.2303      	0.3295      	0.1294      
1           	685         	8.55        	0.2275      	0.3242      	0.1292      
1           	686         	8.6         	0.2274      	0.3247      	0.1285      
1           	687         	8.55        	0.2308      	0.3293      	0.1306      
1           	688         	8.5         	0.2273      	0.3237      	0.1294      
1           	689         	8.55        	0.2292      	0.3289      	0.1277      
1           	690         	8.7         	0.2318      	0.3327      	0.1291      
1           	691         	8.85        	0.2287      	0.3279      	0.128       
1           	692         	8.7         	0.2289      	0.3307      	0.1256      
1           	693         	8.8         	0.2292      	0.3288      	0.1284      
1           	694         	8.7         	0.2303      	0.332       	0.1275      
1           	695         	8.6         	0.2304      	0.332       	0.1278      
1           	696         	8.7         	0.2305      	0.3339      	0.1259      
1           	697         	8.8         	0.2311      	0.3345      	0.1263      
1           	698         	8.75        	0.2279      	0.3268      	0.1276      
1           	699         	8.75        	0.2289      	0.3278      	0.1285      
1           	700         	8.9         	0.2283      	0.3275      	0.1276      
1           	701         	8.75        	0.2264      	0.3236      	0.1277      
1           	702         	8.75        	0.2261      	0.3238      	0.1269      
1           	703         	8.8         	0.2255      	0.3209      	0.1286      
1           	704         	8.75        	0.2216      	0.3149      	0.1267      
1           	705         	8.65        	0.2227      	0.3187      	0.1249      
1           	706         	8.65        	0.2228      	0.3173      	0.1264      
1           	707         	8.45        	0.2216      	0.3169      	0.1246      
1           	708         	8.75        	0.2195      	0.311       	0.1263      
1           	709         	8.65        	0.2215      	0.3128      	0.1283      
1           	710         	8.65        	0.2191      	0.3089      	0.1276      
1           	711         	8.7         	0.2183      	0.3037      	0.1312      
1           	712         	8.8         	0.2181      	0.3009      	0.1337      
1           	713         	8.65        	0.2183      	0.2982      	0.1369      
1           	714         	8.75        	0.2186      	0.2985      	0.1372      
1           	715         	8.75        	0.2209      	0.3014      	0.1388      
1           	716         	8.7         	0.2215      	0.3041      	0.1372      
1           	717         	8.65        	0.2183      	0.2999      	0.1352      
1           	718         	8.6         	0.2206      	0.3035      	0.1362      
1           	719         	8.45        	0.2233      	0.3097      	0.1353      
1           	720         	8.35        	0.2207      	0.3057      	0.1339      
1           	721         	8.35        	0.2178      	0.3008      	0.133       
1           	722         	8.5         	0.2159      	0.2961      	0.1339      
1           	723         	8.35        	0.2121      	0.2895      	0.1331      
1           	724         	8.35        	0.214       	0.2918      	0.1345      
1           	725         	8.35        	0.2134      	0.2883      	0.1371      
1           	726         	8.35        	0.2156      	0.2908      	0.1389      
1           	727         	8.3         	0.2154      	0.2926      	0.1366      
1           	728         	8.35        	0.2197      	0.2969      	0.141       
1           	729         	8.45        	0.2175      	0.294       	0.1395      
1           	730         	8.2         	0.2206      	0.2986      	0.141       
1           	731         	8.45        	0.2191      	0.2977      	0.139       
1           	732         	8.45        	0.2162      	0.2945      	0.1364      
1           	733         	8.5         	0.218       	0.2982      	0.1366      
1           	734         	8.5         	0.2125      	0.2913      	0.1323      
1           	735         	8.55        	0.2131      	0.2932      	0.1316      
1           	736         	8.45        	0.2127      	0.2938      	0.1301      
1           	737         	8.45        	0.2125      	0.293       	0.1304      
1           	738         	8.45        	0.2118      	0.2913      	0.131       
1           	739         	8.55        	0.2138      	0.291       	0.1354      
1           	740         	8.4         	0.2115      	0.2862      	0.1356      
1           	741         	8.4         	0.214       	0.2913      	0.1356      
1           	742         	8.4         	0.214       	0.2904      	0.1364      
1           	743         	8.4         	0.214       	0.2911      	0.1357      
1           	744         	8.35        	0.2141      	0.2899      	0.1371      
1           	745         	8.45        	0.2164      	0.2934      	0.1381      
1           	746         	8.25        	0.2135      	0.2897      	0.1362      
1           	747         	8.4         	0.2146      	0.2901      	0.1378      
1           	748         	8.5         	0.2165      	0.2926      	0.1391      
1           	749         	8.6         	0.2179      	0.2942      	0.1403      
1           	750         	8.55        	0.2154      	0.2894      	0.1402      
1           	751         	8.55        	0.2137      	0.286       	0.1403      
1           	752         	8.55        	0.2098      	0.2818      	0.1365      
1           	753         	8.5         	0.21        	0.2823      	0.1364      
1           	754         	8.55        	0.2108      	0.2828      	0.1376      
1           	755         	8.55        	0.2113      	0.2847      	0.1367      
1           	756         	8.55        	0.2104      	0.2833      	0.1363      
1           	757         	8.5         	0.2112      	0.2857      	0.1356      
1           	758         	8.5         	0.2101      	0.2819      	0.1374      
1           	759         	8.6         	0.2116      	0.2852      	0.137       
1           	760         	8.65        	0.2079      	0.2806      	0.1342      
1           	761         	8.65        	0.2084      	0.2782      	0.1378      
1           	762         	8.7         	0.2047      	0.273       	0.1355      
1           	763         	8.75        	0.2088      	0.2818      	0.1348      
1           	764         	8.7         	0.211       	0.2846      	0.1365      
1           	765         	8.7         	0.2131      	0.2893      	0.1359      
1           	766         	8.65        	0.2109      	0.2827      	0.1381      
1           	767         	8.75        	0.2114      	0.2852      	0.1364      
1           	768         	8.6         	0.2139      	0.2888      	0.1377      
1           	769         	8.55        	0.2177      	0.2954      	0.1388      
1           	770         	8.75        	0.2185      	0.2976      	0.1382      
1           	771         	8.6         	0.219       	0.2979      	0.139       
1           	772         	8.65        	0.2184      	0.2974      	0.1384      
1           	773         	8.55        	0.2181      	0.2962      	0.1391      
1           	774         	8.55        	0.2186      	0.2972      	0.1388      
1           	775         	8.5         	0.2184      	0.2943      	0.1415      
1           	776         	8.4         	0.2201      	0.2988      	0.1403      
1           	777         	8.4         	0.2198      	0.2971      	0.1415      
1           	778         	8.4         	0.2187      	0.2925      	0.1438      
1           	779         	8.3         	0.2187      	0.2929      	0.1435      
1           	780         	8.05        	0.2197      	0.2944      	0.1437      
1           	781         	8.05        	0.2202      	0.2975      	0.1415      
1           	782         	8.05        	0.2193      	0.2968      	0.1403      
1           	783         	8.2         	0.2156      	0.2911      	0.1387      
1           	784         	8.25        	0.2134      	0.2878      	0.1377      
1           	785         	8.2         	0.2153      	0.2916      	0.1376      
1           	786         	8.4         	0.2172      	0.2955      	0.1376      
1           	787         	8.25        	0.2166      	0.2957      	0.1361      
1           	788         	8.2         	0.216       	0.2966      	0.1339      
1           	789         	8.3         	0.2175      	0.3001      	0.1335      
1           	790         	8.25        	0.214       	0.2974      	0.1292      
1           	791         	8.4         	0.2131      	0.2956      	0.1293      
1           	792         	8.2         	0.2134      	0.2965      	0.129       
1           	793         	8.3         	0.2115      	0.2921      	0.1296      
1           	794         	8.35        	0.2097      	0.2916      	0.1264      
1           	795         	8.05        	0.2079      	0.2895      	0.125       
1           	796         	8.1         	0.2052      	0.2858      	0.1229      
1           	797         	8.15        	0.2044      	0.2852      	0.122       
1           	798         	8           	0.2074      	0.2883      	0.1249      
1           	799         	8.1         	0.2066      	0.2887      	0.1229      
1           	800         	8.15        	0.2075      	0.2892      	0.1241      
1           	801         	8.25        	0.2045      	0.2852      	0.1221      
1           	802         	8.15        	0.2053      	0.2861      	0.1228      
1           	803         	8.2         	0.204       	0.2846      	0.1217      
1           	804         	8.25        	0.2039      	0.2843      	0.1218      
1           	805         	8.2         	0.2003      	0.2781      	0.121       
1           	806         	8.1         	0.1996      	0.2787      	0.1189      
1           	807         	8.15        	0.1987      	0.276       	0.1201      
1           	808         	8.1         	0.1986      	0.2767      	0.119       
1           	809         	8           	0.1964      	0.2744      	0.117       
1           	810         	8.15        	0.1969      	0.2722      	0.1204      
1           	811         	8.1         	0.197       	0.2712      	0.1216      
1           	812         	8.25        	0.1963      	0.2699      	0.1215      
1           	813         	8.35        	0.1971      	0.2728      	0.12        
1           	814         	8.35        	0.1959      	0.269       	0.1214      
1           	815         	8.3         	0.1983      	0.2728      	0.1225      
1           	816         	8.25        	0.1988      	0.2744      	0.1219      
1           	817         	8.4         	0.2015      	0.2801      	0.1217      
1           	818         	8.35        	0.2002      	0.2777      	0.1214      
1           	819         	8.4         	0.199       	0.278       	0.1188      
1           	820         	8.25        	0.2         	0.2805      	0.1185      
1           	821         	8.45        	0.2021      	0.2839      	0.1192      
1           	822         	8.5         	0.199       	0.2817      	0.1152      
1           	823         	8.7         	0.1989      	0.2843      	0.1124      
1           	824         	8.6         	0.1997      	0.2837      	0.1146      
1           	825         	8.5         	0.2021      	0.2853      	0.118       
1           	826         	8.55        	0.2031      	0.2837      	0.1217      
1           	827         	8.35        	0.2023      	0.2845      	0.1191      
1           	828         	8.35        	0.2005      	0.2802      	0.12        
1           	829         	8.4         	0.202       	0.28        	0.1229      
1           	830         	8.4         	0.2009      	0.2805      	0.1204      
1           	831         	8.45        	0.2009      	0.2794      	0.1216      
1           	832         	8.5         	0.2031      	0.2809      	0.1246      
1           	833         	8.55        	0.2024      	0.2796      	0.1246      
1           	834         	8.35        	0.2017      	0.2785      	0.1242      
1           	835         	8.35        	0.1987      	0.2736      	0.1232      
1           	836         	8.25        	0.1951      	0.2696      	0.12        
1           	837         	8.35        	0.1956      	0.2698      	0.1209      
1           	838         	8.3         	0.1952      	0.2692      	0.1206      
1           	839         	8.15        	0.1958      	0.2682      	0.1226      
1           	840         	8.25        	0.1931      	0.2642      	0.1215      
1           	841         	8.15        	0.1925      	0.2638      	0.1206      
1           	842         	8.1         	0.1932      	0.2641      	0.1219      
1           	843         	8.15        	0.1938      	0.2664      	0.1206      
1           	844         	8.05        	0.1962      	0.2691      	0.1231      
1           	845         	7.9         	0.1977      	0.2729      	0.122       
1           	846         	8.15        	0.1968      	0.2701      	0.1232      
1           	847         	8.25        	0.1967      	0.2691      	0.124       
1           	848         	8.1         	0.1975      	0.2707      	0.124       
1           	849         	8.1         	0.1954      	0.2684      	0.1221      
1           	850         	8.15        	0.1941      	0.2643      	0.1235      
1           	851         	8.4         	0.1938      	0.2638      	0.1234      
1           	852         	8.5         	0.1956      	0.2681      	0.1226      
1           	853         	8.25        	0.1931      	0.2625      	0.1233      
1           	854         	8.25        	0.1904      	0.2575      	0.1229      
1           	855         	8.25        	0.1919      	0.2617      	0.1215      
1           	856         	8.05        	0.1921      	0.265       	0.1187      
1           	857         	8.25        	0.1951      	0.2711      	0.1185      
1           	858         	8.25        	0.1939      	0.2682      	0.1189      
1           	859         	8.15        	0.1896      	0.2586      	0.1198      
1           	860         	8.25        	0.1904      	0.2614      	0.1186      
1           	861         	8.1         	0.1932      	0.2682      	0.1172      
1           	862         	8.25        	0.1964      	0.2742      	0.1177      
1           	863         	8.35        	0.1963      	0.2763      	0.1154      
1           	864         	8.45        	0.1949      	0.2726      	0.1163      
1           	865         	8.45        	0.1957      	0.2752      	0.1152      
1           	866         	8.45        	0.1936      	0.271       	0.1151      
1           	867         	8.5         	0.1932      	0.2707      	0.1147      
1           	868         	8.45        	0.1928      	0.2724      	0.1121      
1           	869         	8.45        	0.1968      	0.2774      	0.1148      
1           	870         	8.5         	0.1975      	0.2754      	0.1182      
1           	871         	8.4         	0.1959      	0.2711      	0.1193      
1           	872         	8.5         	0.1978      	0.2723      	0.122       
1           	873         	8.45        	0.1987      	0.2742      	0.1219      
1           	874         	8.5         	0.2001      	0.2757      	0.1233      
1           	875         	8.35        	0.1966      	0.2677      	0.1244      
1           	876         	8.25        	0.1974      	0.267       	0.1268      
1           	877         	8.5         	0.1975      	0.2675      	0.1264      
1           	878         	8.55        	0.1958      	0.2631      	0.1274      
1           	879         	8.5         	0.1979      	0.2654      	0.1295      
1           	880         	8.4         	0.1978      	0.2659      	0.1286      
1           	881         	8.2         	0.1976      	0.2661      	0.1281      
1           	882         	8.15        	0.1969      	0.2644      	0.1283      
1           	883         	8.25        	0.1959      	0.2674      	0.1231      
1           	884         	8.3         	0.1958      	0.2669      	0.1235      
1           	885         	8.25        	0.1934      	0.2609      	0.1247      
1           	886         	8.4         	0.1891      	0.2518      	0.1254      
1           	887         	8.3         	0.1892      	0.2538      	0.1234      
1           	888         	8.1         	0.188       	0.2526      	0.1223      
1           	889         	8.3         	0.1864      	0.2516      	0.12        
1           	890         	8.15        	0.1883      	0.2525      	0.123       
1           	891         	8.05        	0.1909      	0.2567      	0.124       
1           	892         	8.25        	0.1893      	0.2569      	0.1205      
1           	893         	8.3         	0.1863      	0.2508      	0.1206      
1           	894         	8.25        	0.1863      	0.2496      	0.1217      
1           	895         	8.25        	0.1888      	0.2538      	0.1223      
1           	896         	8.4         	0.1901      	0.2547      	0.1243      
1           	897         	8.3         	0.1914      	0.2528      	0.1288      
1           	898         	8.2         	0.192       	0.254       	0.1288      
1           	899         	8.3         	0.191       	0.2522      	0.1288      
1           	900         	8.2         	0.1939      	0.2559      	0.131       
1           	901         	8.1         	0.193       	0.2523      	0.1328      
1           	902         	8.05        	0.1932      	0.2526      	0.1329      
1           	903         	7.9         	0.1955      	0.2562      	0.1341      
1           	904         	8.1         	0.1954      	0.2563      	0.1338      
1           	905         	7.95        	0.1966      	0.2594      	0.133       
1           	906         	8           	0.1958      	0.2594      	0.1315      
1           	907         	8.2         	0.198       	0.2627      	0.1325      
1           	908         	8.2         	0.1948      	0.2572      	0.1318      
1           	909         	8.2         	0.1946      	0.2558      	0.1328      
1           	910         	8.3         	0.1948      	0.2551      	0.1339      
1           	911         	8.25        	0.1931      	0.252       	0.1334      
1           	912         	7.95        	0.197       	0.259       	0.1343      
1           	913         	8.05        	0.1998      	0.2629      	0.1362      
1           	914         	8.15        	0.2011      	0.2634      	0.1383      
1           	915         	8.15        	0.2009      	0.2629      	0.1383      
1           	916         	8.2         	0.1977      	0.255       	0.14        
1           	917         	8.3         	0.193       	0.2492      	0.1362      
1           	918         	8.45        	0.1917      	0.2483      	0.1347      
1           	919         	8.3         	0.1951      	0.2557      	0.1338      
1           	920         	8.25        	0.196       	0.2559      	0.1355      
1           	921         	8.2         	0.1944      	0.2514      	0.137       
1           	922         	8.35        	0.1934      	0.2477      	0.1388      
1           	923         	8.35        	0.1923      	0.2478      	0.1364      
1           	924         	8.25        	0.1913      	0.2484      	0.1337      
1           	925         	8.2         	0.1916      	0.249       	0.1337      
1           	926         	8.3         	0.1929      	0.2515      	0.1338      
1           	927         	8.3         	0.1951      	0.2567      	0.133       
1           	928         	8.15        	0.1982      	0.2638      	0.1321      
1           	929         	8.3         	0.1956      	0.2584      	0.1321      
1           	930         	8.45        	0.197       	0.2624      	0.1309      
1           	931         	8.3         	0.1973      	0.2614      	0.1325      
1           	932         	8.35        	0.1999      	0.2656      	0.1335      
1           	933         	8.2         	0.1998      	0.2662      	0.1329      
1           	934         	8.1         	0.2024      	0.2689      	0.1355      
1           	935         	8.15        	0.2007      	0.2644      	0.1367      
1           	936         	8.3         	0.2013      	0.2647      	0.1376      
1           	937         	8.05        	0.2021      	0.266       	0.138       
1           	938         	8.1         	0.2023      	0.2661      	0.1382      
1           	939         	8.25        	0.1997      	0.2619      	0.1374      
1           	940         	8.25        	0.1993      	0.2591      	0.1392      
1           	941         	8.4         	0.2002      	0.2621      	0.1382      
1           	942         	8.35        	0.2016      	0.2662      	0.1369      
1           	943         	8.35        	0.2024      	0.2667      	0.138       
1           	944         	8.35        	0.2041      	0.2692      	0.139       
1           	945         	8.25        	0.2057      	0.2731      	0.1383      
1           	946         	8.25        	0.2064      	0.2736      	0.139       
1           	947         	8.25        	0.207       	0.2751      	0.1387      
1           	948         	8.4         	0.2063      	0.2753      	0.137       
1           	949         	8.25        	0.2055      	0.2764      	0.1344      
1           	950         	8.3         	0.2059      	0.2773      	0.1341      
1           	951         	8.2         	0.2047      	0.2763      	0.1328      
1           	952         	8.25        	0.205       	0.2767      	0.1329      
1           	953         	8.3         	0.2035      	0.2737      	0.1328      
1           	954         	8.35        	0.2025      	0.2699      	0.1345      
1           	955         	8.35        	0.2023      	0.2695      	0.1344      
1           	956         	8.3         	0.2017      	0.2685      	0.1345      
1           	957         	8.05        	0.2012      	0.2668      	0.1351      
1           	958         	8.05        	0.2003      	0.266       	0.1343      
1           	959         	8.1         	0.1992      	0.2622      	0.1356      
1           	960         	8.2         	0.1978      	0.2581      	0.1373      
1           	961         	8.15        	0.1965      	0.2573      	0.1353      
1           	962         	8.15        	0.1958      	0.2535      	0.1378      
1           	963         	7.95        	0.1964      	0.2544      	0.1379      
