replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	118         	10          	0.003562    	0.003521    	0.003604    
1           	119         	10          	0.003814    	0.00357     	0.004064    
1           	120         	10          	0.003758    	0.003683    	0.003835    
1           	121         	10          	0.003391    	0.003321    	0.003463    
1           	122         	10          	0.003346    	0.003037    	0.003665    
1           	123         	10          	0.003484    	0.00322     	0.003755    
1           	124         	10          	0.003844    	0.003775    	0.003916    
1           	125         	10          	0.004142    	0.004233    	0.004048    
1           	126         	10          	0.003804    	0.004227    	0.003366    
1           	127         	10          	0.003715    	0.00444     	0.002965    
1           	128         	10          	0.003654    	0.004347    	0.002934    
1           	129         	10          	0.004088    	0.004555    	0.003604    
1           	130         	10          	0.004177    	0.004785    	0.003547    
1           	131         	10          	0.003792    	0.004476    	0.003084    
1           	132         	10          	0.004058    	0.004571    	0.003526    
1           	133         	10          	0.004291    	0.004816    	0.003748    
1           	134         	10          	0.004354    	0.004704    	0.003992    
1           	135         	10          	0.004173    	0.004828    	0.003496    
1           	136         	10          	0.004297    	0.004883    	0.003689    
1           	137         	10          	0.003917    	0.004539    	0.003273    
1           	138         	10          	0.003749    	0.004383    	0.003092    
1           	139         	10          	0.003735    	0.004522    	0.002919    
1           	140         	10          	0.003496    	0.004073    	0.002899    
1           	141         	10          	0.003909    	0.004402    	0.003399    
1           	142         	10          	0.003798    	0.004504    	0.003068    
1           	143         	10          	0.004149    	0.004828    	0.003448    
1           	144         	10          	0.004318    	0.005152    	0.003459    
1           	145         	10          	0.004706    	0.005492    	0.003894    
1           	146         	10          	0.004649    	0.005161    	0.00412     
1           	147         	10          	0.004504    	0.004715    	0.004286    
1           	148         	10          	0.004494    	0.004708    	0.004274    
1           	149         	10          	0.004507    	0.004816    	0.004188    
1           	150         	10          	0.004324    	0.004323    	0.004325    
1           	151         	10          	0.004601    	0.003808    	0.005419    
1           	152         	10          	0.004756    	0.003745    	0.005797    
1           	153         	10          	0.004992    	0.003874    	0.006144    
1           	154         	10          	0.004774    	0.003905    	0.005669    
1           	155         	10          	0.004611    	0.003685    	0.005565    
1           	156         	10          	0.004378    	0.00375     	0.005024    
1           	157         	10          	0.004329    	0.003912    	0.004757    
1           	158         	10          	0.003962    	0.003337    	0.004605    
1           	159         	10          	0.003975    	0.003145    	0.004826    
1           	160         	10          	0.003708    	0.003113    	0.00432     
1           	161         	10          	0.004026    	0.003226    	0.004847    
1           	162         	10          	0.004123    	0.003466    	0.004796    
1           	163         	10          	0.003811    	0.003038    	0.004602    
1           	164         	10          	0.004113    	0.003693    	0.004542    
1           	165         	10          	0.004395    	0.004187    	0.004609    
1           	166         	10          	0.004268    	0.004196    	0.004342    
1           	167         	10          	0.004232    	0.004177    	0.004288    
1           	168         	10          	0.003945    	0.003817    	0.004076    
1           	169         	10          	0.003595    	0.003472    	0.003722    
1           	170         	10          	0.003893    	0.004069    	0.003714    
1           	171         	10          	0.003916    	0.004338    	0.003485    
1           	172         	10          	0.004067    	0.004648    	0.003472    
1           	173         	10          	0.004267    	0.004509    	0.00402     
1           	174         	10          	0.003914    	0.004349    	0.00347     
1           	175         	10          	0.003865    	0.004362    	0.003356    
1           	176         	10          	0.004207    	0.00478     	0.003622    
1           	177         	10          	0.003915    	0.004465    	0.003352    
1           	178         	10          	0.004371    	0.005214    	0.003507    
1           	179         	10          	0.004704    	0.005689    	0.003694    
1           	180         	10          	0.005016    	0.006024    	0.003984    
1           	181         	10          	0.005043    	0.006193    	0.003863    
1           	182         	10          	0.005074    	0.006064    	0.004059    
1           	183         	10          	0.004629    	0.005416    	0.00382     
1           	184         	10          	0.004262    	0.004953    	0.003553    
1           	185         	10          	0.004481    	0.005237    	0.003704    
1           	186         	10          	0.00407     	0.004831    	0.003289    
1           	187         	10          	0.0043      	0.005566    	0.002997    
1           	188         	10          	0.004536    	0.005774    	0.003264    
1           	189         	10          	0.004196    	0.005283    	0.003079    
1           	190         	10          	0.004223    	0.005338    	0.003079    
1           	191         	10          	0.003811    	0.004557    	0.003045    
1           	192         	10          	0.003818    	0.004284    	0.003338    
1           	193         	10          	0.003823    	0.004115    	0.003524    
1           	194         	10          	0.003603    	0.003974    	0.003222    
1           	195         	10          	0.003498    	0.003647    	0.003346    
1           	196         	10          	0.003497    	0.003622    	0.00337     
1           	197         	10          	0.003394    	0.003635    	0.003149    
1           	198         	10          	0.003639    	0.004165    	0.0031      
1           	199         	10          	0.003562    	0.003923    	0.003193    
1           	200         	10          	0.0037      	0.004558    	0.002823    
1           	201         	10          	0.003723    	0.004553    	0.002875    
1           	202         	10          	0.003404    	0.004213    	0.002576    
1           	203         	10          	0.003371    	0.003852    	0.002877    
1           	204         	10          	0.003407    	0.004186    	0.002608    
1           	205         	10          	0.003264    	0.004267    	0.002235    
1           	206         	10          	0.003965    	0.005086    	0.002814    
1           	207         	10          	0.004224    	0.005486    	0.002928    
1           	208         	10          	0.004312    	0.005176    	0.003423    
1           	209         	10          	0.004451    	0.004797    	0.004095    
1           	210         	10          	0.004628    	0.004715    	0.00454     
1           	211         	10          	0.004438    	0.00479     	0.004076    
1           	212         	10          	0.004316    	0.004577    	0.004048    
1           	213         	10          	0.004121    	0.004093    	0.00415     
1           	214         	10          	0.004006    	0.0039      	0.004114    
1           	215         	10          	0.003693    	0.003611    	0.003777    
1           	216         	10          	0.003648    	0.00384     	0.00345     
1           	217         	10          	0.003575    	0.003842    	0.003302    
1           	218         	10          	0.003966    	0.00429     	0.003634    
1           	219         	10          	0.004117    	0.003916    	0.004324    
1           	220         	10          	0.004083    	0.004071    	0.004094    
1           	221         	10          	0.004336    	0.005137    	0.003515    
1           	222         	10          	0.004594    	0.005244    	0.003928    
1           	223         	10          	0.004419    	0.005311    	0.003504    
1           	224         	10          	0.004403    	0.005585    	0.00319     
1           	225         	10          	0.004358    	0.005372    	0.003315    
1           	226         	10          	0.00443     	0.005598    	0.003228    
1           	227         	10          	0.004697    	0.006302    	0.003045    
1           	228         	10          	0.004657    	0.005986    	0.003286    
1           	229         	10          	0.004352    	0.005802    	0.002855    
1           	230         	10          	0.003933    	0.005291    	0.002529    
1           	231         	10          	0.003796    	0.004925    	0.002628    
1           	232         	10          	0.003853    	0.004689    	0.00299     
1           	233         	10          	0.003551    	0.004357    	0.002717    
1           	234         	10          	0.003519    	0.003913    	0.003111    
1           	235         	10          	0.004041    	0.004188    	0.00389     
1           	236         	10          	0.00429     	0.004048    	0.00454     
1           	237         	10          	0.004048    	0.00355     	0.004563    
1           	238         	10          	0.003453    	0.003535    	0.003367    
1           	239         	10          	0.00368     	0.003699    	0.003661    
1           	240         	10          	0.003468    	0.003514    	0.00342     
1           	241         	10          	0.00358     	0.003779    	0.003374    
1           	242         	10          	0.003549    	0.003211    	0.003897    
1           	243         	10          	0.003765    	0.003475    	0.004064    
1           	244         	10          	0.003989    	0.003558    	0.004433    
1           	245         	10          	0.003899    	0.003405    	0.004409    
1           	246         	10          	0.004028    	0.003805    	0.004258    
1           	247         	10          	0.003861    	0.003869    	0.003853    
1           	248         	10          	0.003473    	0.003665    	0.003276    
1           	249         	10          	0.003905    	0.004249    	0.00355     
1           	250         	10          	0.004349    	0.004623    	0.004067    
1           	251         	10          	0.004259    	0.004884    	0.003616    
1           	252         	10          	0.00379     	0.004093    	0.003479    
1           	253         	10          	0.003802    	0.003907    	0.003693    
1           	254         	10          	0.003765    	0.003965    	0.003558    
1           	255         	10          	0.003913    	0.003951    	0.003874    
1           	256         	10          	0.003904    	0.003937    	0.003869    
1           	257         	10          	0.004239    	0.004118    	0.004363    
1           	258         	10          	0.004301    	0.004024    	0.004587    
1           	259         	10          	0.004336    	0.004087    	0.004592    
1           	260         	10          	0.004328    	0.003879    	0.004791    
1           	261         	10          	0.004215    	0.003777    	0.004667    
1           	262         	10          	0.004684    	0.004276    	0.005105    
1           	263         	10          	0.004748    	0.00426     	0.005252    
1           	264         	10          	0.004658    	0.004366    	0.004959    
1           	265         	10          	0.004396    	0.003955    	0.004851    
1           	266         	10          	0.004441    	0.003634    	0.005274    
1           	267         	10          	0.004132    	0.003662    	0.004619    
1           	268         	10          	0.003943    	0.003326    	0.004583    
1           	269         	10          	0.003833    	0.003672    	0.004001    
1           	270         	10          	0.003787    	0.003499    	0.004085    
1           	271         	10          	0.003893    	0.003191    	0.00462     
1           	272         	10          	0.003974    	0.003752    	0.004204    
1           	273         	10          	0.004002    	0.003568    	0.00445     
1           	274         	10          	0.003944    	0.003453    	0.004451    
1           	275         	10          	0.00432     	0.00364     	0.00502     
1           	276         	10          	0.004634    	0.004185    	0.005097    
1           	277         	10          	0.004865    	0.004233    	0.005516    
1           	278         	10          	0.004401    	0.00387     	0.004947    
1           	279         	10          	0.004355    	0.003649    	0.005081    
1           	280         	10          	0.00461     	0.004267    	0.004962    
1           	281         	10          	0.004238    	0.003266    	0.00524     
1           	282         	10          	0.004003    	0.003581    	0.004439    
1           	283         	10          	0.004196    	0.004179    	0.004213    
1           	284         	10          	0.004162    	0.004446    	0.003868    
1           	285         	10          	0.004534    	0.004523    	0.004545    
1           	286         	10          	0.004344    	0.00421     	0.004482    
1           	287         	10          	0.004042    	0.003889    	0.0042      
1           	288         	10          	0.003745    	0.003563    	0.003934    
1           	289         	10          	0.003805    	0.003258    	0.004372    
1           	290         	10          	0.003746    	0.003432    	0.004071    
1           	291         	10          	0.003777    	0.003608    	0.003952    
1           	292         	10          	0.003971    	0.003757    	0.004194    
1           	293         	10          	0.003649    	0.003494    	0.003811    
1           	294         	10          	0.003865    	0.003488    	0.004257    
1           	295         	10          	0.003767    	0.0034      	0.004147    
1           	296         	10          	0.003719    	0.00333     	0.004123    
1           	297         	10          	0.003523    	0.002495    	0.004587    
1           	298         	10          	0.00339     	0.00254     	0.00427     
1           	299         	10          	0.003165    	0.002749    	0.003594    
1           	300         	10          	0.002889    	0.002405    	0.00339     
1           	301         	10          	0.002425    	0.002057    	0.002805    
1           	302         	10          	0.002804    	0.002513    	0.003105    
1           	303         	10          	0.002915    	0.002403    	0.003444    
1           	304         	10          	0.002838    	0.0025      	0.003188    
1           	305         	10          	0.002672    	0.002512    	0.002836    
1           	306         	10          	0.002653    	0.002466    	0.002846    
1           	307         	10          	0.002721    	0.002633    	0.002811    
1           	308         	10          	0.002925    	0.002662    	0.003196    
1           	309         	10          	0.003013    	0.002893    	0.003137    
1           	310         	10          	0.003325    	0.003265    	0.003386    
1           	311         	10          	0.003056    	0.00323     	0.002876    
1           	312         	10          	0.003037    	0.003565    	0.002493    
1           	313         	10          	0.003134    	0.00361     	0.002644    
1           	314         	10          	0.002896    	0.003261    	0.002521    
1           	315         	10          	0.003004    	0.003473    	0.002521    
1           	316         	10          	0.003413    	0.004087    	0.002719    
1           	317         	10          	0.003413    	0.004177    	0.002629    
1           	318         	10          	0.003373    	0.003991    	0.002735    
1           	319         	10          	0.003332    	0.003973    	0.002673    
1           	320         	10          	0.003159    	0.003853    	0.002446    
1           	321         	10          	0.003006    	0.003766    	0.002226    
1           	322         	10          	0.003199    	0.004104    	0.002268    
1           	323         	10          	0.002826    	0.003786    	0.001839    
1           	324         	10          	0.003212    	0.003991    	0.002411    
1           	325         	10          	0.003472    	0.004397    	0.002521    
1           	326         	10          	0.003564    	0.004318    	0.002789    
1           	327         	10          	0.00352     	0.003853    	0.003178    
1           	328         	10          	0.003354    	0.003415    	0.003292    
1           	329         	10          	0.003361    	0.003243    	0.003482    
1           	330         	10          	0.00342     	0.002992    	0.003859    
1           	331         	10          	0.003142    	0.003124    	0.00316     
1           	332         	10          	0.003332    	0.003115    	0.003554    
1           	333         	10          	0.003601    	0.003149    	0.004065    
1           	334         	10          	0.003376    	0.002643    	0.004128    
1           	335         	10          	0.003129    	0.002426    	0.003849    
1           	336         	10          	0.003194    	0.0026      	0.003804    
1           	337         	10          	0.003318    	0.002618    	0.004035    
1           	338         	10          	0.003366    	0.002864    	0.003881    
1           	339         	10          	0.003212    	0.002796    	0.00364     
1           	340         	10          	0.003462    	0.002591    	0.004356    
1           	341         	10          	0.003842    	0.003117    	0.004586    
1           	342         	10          	0.003498    	0.002865    	0.004147    
1           	343         	10          	0.00349     	0.002853    	0.004141    
1           	344         	10          	0.003439    	0.002614    	0.004283    
1           	345         	10          	0.003945    	0.003237    	0.004672    
1           	346         	10          	0.003875    	0.003288    	0.004477    
1           	347         	10          	0.003743    	0.003615    	0.003874    
1           	348         	10          	0.00348     	0.003349    	0.003613    
1           	349         	10          	0.003391    	0.003166    	0.003621    
1           	350         	10          	0.003529    	0.003566    	0.003492    
1           	351         	10          	0.003543    	0.003285    	0.003807    
1           	352         	10          	0.003704    	0.00355     	0.003861    
1           	353         	10          	0.003311    	0.003081    	0.003546    
1           	354         	10          	0.003074    	0.002731    	0.003424    
1           	355         	10          	0.003436    	0.002979    	0.003904    
1           	356         	10          	0.00315     	0.002716    	0.003595    
1           	357         	10          	0.002984    	0.002699    	0.003276    
1           	358         	10          	0.003031    	0.002707    	0.003361    
1           	359         	10          	0.002916    	0.002695    	0.003143    
1           	360         	10          	0.003102    	0.002807    	0.003404    
1           	361         	10          	0.002764    	0.002306    	0.003233    
1           	362         	10          	0.002705    	0.002339    	0.00308     
1           	363         	10          	0.002695    	0.002652    	0.00274     
1           	364         	10          	0.002462    	0.002477    	0.002446    
1           	365         	10          	0.002709    	0.002751    	0.002667    
1           	366         	10          	0.003205    	0.00331     	0.003098    
1           	367         	10          	0.003419    	0.003326    	0.003514    
1           	368         	10          	0.003869    	0.003482    	0.004264    
1           	369         	10          	0.00373     	0.003482    	0.003983    
1           	370         	10          	0.003717    	0.003487    	0.003953    
1           	371         	10          	0.003928    	0.003604    	0.004259    
1           	372         	10          	0.003644    	0.00342     	0.003872    
1           	373         	10          	0.003731    	0.003496    	0.00397     
1           	374         	10          	0.003427    	0.003584    	0.003268    
1           	375         	10          	0.003235    	0.003806    	0.002652    
1           	376         	10          	0.003692    	0.004929    	0.002429    
1           	377         	10          	0.004011    	0.005303    	0.002691    
1           	378         	10          	0.004297    	0.005161    	0.003414    
1           	379         	10          	0.003858    	0.004265    	0.003441    
1           	380         	10          	0.003558    	0.004096    	0.003009    
1           	381         	10          	0.003715    	0.004428    	0.002985    
1           	382         	10          	0.003715    	0.004275    	0.003143    
1           	383         	10          	0.00381     	0.004639    	0.002962    
1           	384         	10          	0.003786    	0.004126    	0.003439    
1           	385         	10          	0.003714    	0.004104    	0.003315    
1           	386         	10          	0.003656    	0.004317    	0.00298     
1           	387         	10          	0.003334    	0.004006    	0.002648    
1           	388         	10          	0.003409    	0.003607    	0.003206    
1           	389         	10          	0.003495    	0.004109    	0.002866    
1           	390         	10          	0.00365     	0.003958    	0.003334    
1           	391         	10          	0.003744    	0.003767    	0.00372     
1           	392         	10          	0.004258    	0.00437     	0.004142    
1           	393         	10          	0.00434     	0.004473    	0.004204    
1           	394         	10          	0.00435     	0.004679    	0.004012    
1           	395         	10          	0.004205    	0.004289    	0.004118    
1           	396         	10          	0.004224    	0.004054    	0.004399    
1           	397         	10          	0.004252    	0.004107    	0.0044      
1           	398         	10          	0.003973    	0.003596    	0.00436     
1           	399         	10          	0.004189    	0.003996    	0.004387    
1           	400         	10          	0.003906    	0.003715    	0.004103    
1           	401         	10          	0.004263    	0.004371    	0.004153    
1           	402         	10          	0.004304    	0.003993    	0.004623    
1           	403         	10          	0.004558    	0.003904    	0.005227    
1           	404         	10          	0.004109    	0.003412    	0.004823    
1           	405         	10          	0.004573    	0.003865    	0.005299    
1           	406         	10          	0.00417     	0.003407    	0.004953    
1           	407         	10          	0.003922    	0.00296     	0.004911    
1           	408         	10          	0.004152    	0.003356    	0.004969    
1           	409         	10          	0.004388    	0.0035      	0.005301    
1           	410         	10          	0.004216    	0.003389    	0.005066    
1           	411         	10          	0.00437     	0.003368    	0.005397    
1           	412         	10          	0.004649    	0.003848    	0.005471    
1           	413         	10          	0.00446     	0.004118    	0.004811    
1           	414         	10          	0.003873    	0.003461    	0.004296    
1           	415         	10          	0.003628    	0.002854    	0.00442     
1           	416         	10          	0.003762    	0.002968    	0.004574    
1           	417         	10          	0.003799    	0.003508    	0.004096    
1           	418         	10          	0.004044    	0.003807    	0.004286    
1           	419         	10          	0.00387     	0.0035      	0.004249    
1           	420         	10          	0.00392     	0.003117    	0.004741    
1           	421         	10          	0.003893    	0.00311     	0.004692    
1           	422         	10          	0.004603    	0.003847    	0.005374    
1           	423         	10          	0.004669    	0.003634    	0.005723    
1           	424         	10          	0.004802    	0.003683    	0.005942    
1           	425         	10          	0.004694    	0.003793    	0.005612    
1           	426         	10          	0.004375    	0.003507    	0.00526     
1           	427         	10          	0.004044    	0.003575    	0.004521    
1           	428         	10          	0.004216    	0.003393    	0.005054    
1           	429         	10          	0.004224    	0.003489    	0.004972    
1           	430         	10          	0.003776    	0.003006    	0.004558    
1           	431         	10          	0.004348    	0.003286    	0.005428    
1           	432         	10          	0.003788    	0.00316     	0.004428    
1           	433         	10          	0.003576    	0.003466    	0.003687    
1           	434         	10          	0.003544    	0.003419    	0.003672    
1           	435         	10          	0.003304    	0.003616    	0.002986    
1           	436         	10          	0.003183    	0.003376    	0.002986    
1           	437         	10          	0.003485    	0.002952    	0.004028    
1           	438         	10          	0.003362    	0.002673    	0.004064    
1           	439         	10          	0.003252    	0.002461    	0.004057    
1           	440         	10          	0.00317     	0.002376    	0.003977    
1           	441         	10          	0.003257    	0.00221     	0.004322    
1           	442         	10          	0.003026    	0.00217     	0.003897    
1           	443         	10          	0.00336     	0.002499    	0.004232    
1           	444         	10          	0.003396    	0.002417    	0.004388    
1           	445         	10          	0.00305     	0.002311    	0.003798    
1           	446         	10          	0.00306     	0.002612    	0.003514    
1           	447         	10          	0.002991    	0.002794    	0.003192    
1           	448         	10          	0.002688    	0.002718    	0.002658    
1           	449         	10          	0.002828    	0.002765    	0.002892    
1           	450         	10          	0.002826    	0.002599    	0.003057    
1           	451         	10          	0.003381    	0.003447    	0.003313    
1           	452         	10          	0.003404    	0.00346     	0.003347    
1           	453         	10          	0.003095    	0.003219    	0.00297     
1           	454         	10          	0.003603    	0.004172    	0.003024    
1           	455         	10          	0.003722    	0.004437    	0.002994    
1           	456         	10          	0.003704    	0.004421    	0.002973    
1           	457         	10          	0.00356     	0.004211    	0.002897    
1           	458         	10          	0.003558    	0.004041    	0.003064    
1           	459         	10          	0.003293    	0.003618    	0.002962    
1           	460         	10          	0.00378     	0.004063    	0.003491    
1           	461         	10          	0.003855    	0.004369    	0.003331    
1           	462         	10          	0.003418    	0.003474    	0.00336     
1           	463         	10          	0.003416    	0.00342     	0.003412    
1           	464         	10          	0.003434    	0.003329    	0.00354     
1           	465         	10          	0.003486    	0.003524    	0.003448    
1           	466         	10          	0.003525    	0.003949    	0.003095    
1           	467         	10          	0.0037      	0.003944    	0.003453    
1           	468         	10          	0.003873    	0.004295    	0.003445    
1           	469         	10          	0.00365     	0.004079    	0.003215    
1           	470         	10          	0.003531    	0.003948    	0.003108    
1           	471         	10          	0.003699    	0.004225    	0.003166    
1           	472         	10          	0.003494    	0.003952    	0.003029    
1           	473         	10          	0.003273    	0.003865    	0.002672    
1           	474         	10          	0.003388    	0.003941    	0.002827    
1           	475         	10          	0.003845    	0.004494    	0.003186    
1           	476         	10          	0.003796    	0.004526    	0.003054    
1           	477         	10          	0.003264    	0.003689    	0.002833    
1           	478         	10          	0.003135    	0.003554    	0.00271     
1           	479         	10          	0.003167    	0.003751    	0.002574    
1           	480         	10          	0.003183    	0.00416     	0.002193    
1           	481         	10          	0.003295    	0.003983    	0.002598    
1           	482         	10          	0.003348    	0.003843    	0.002846    
1           	483         	10          	0.003255    	0.003714    	0.002789    
1           	484         	10          	0.003412    	0.003681    	0.00314     
1           	485         	10          	0.003413    	0.003715    	0.003106    
1           	486         	10          	0.003537    	0.003736    	0.003334    
1           	487         	10          	0.00359     	0.003819    	0.003357    
1           	488         	10          	0.003376    	0.003645    	0.003102    
1           	489         	10          	0.003351    	0.003453    	0.003247    
1           	490         	10          	0.003172    	0.003524    	0.002814    
1           	491         	10          	0.003274    	0.003848    	0.002692    
1           	492         	10          	0.00287     	0.003459    	0.002273    
1           	493         	10          	0.002705    	0.003201    	0.002201    
1           	494         	10          	0.002695    	0.003162    	0.00222     
1           	495         	10          	0.002686    	0.003223    	0.00214     
1           	496         	10          	0.002805    	0.003296    	0.002305    
1           	497         	10          	0.002679    	0.003135    	0.002216    
1           	498         	10          	0.002644    	0.00312     	0.00216     
1           	499         	10          	0.002486    	0.003074    	0.001888    
1           	500         	10          	0.002574    	0.00339     	0.001743    
1           	501         	10          	0.002921    	0.004177    	0.00164     
1           	502         	10          	0.003297    	0.004408    	0.002163    
1           	503         	10          	0.002997    	0.003892    	0.002083    
1           	504         	10          	0.002594    	0.003188    	0.001989    
1           	505         	10          	0.002638    	0.003041    	0.002228    
1           	506         	10          	0.002628    	0.002943    	0.002307    
1           	507         	10          	0.002965    	0.003186    	0.00274     
1           	508         	10          	0.002962    	0.003041    	0.002883    
1           	509         	10          	0.002886    	0.003103    	0.002663    
1           	510         	10          	0.003001    	0.003166    	0.002833    
1           	511         	10          	0.002874    	0.002744    	0.003006    
1           	512         	10          	0.003175    	0.003162    	0.003188    
1           	513         	10          	0.003073    	0.003259    	0.002884    
1           	514         	10          	0.003086    	0.003508    	0.002656    
