generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
54          	1           	10          	0.3082      	0.589       	0.0209      
55          	1           	10          	0.3066      	0.5846      	0.02187     
56          	1           	10          	0.3036      	0.5785      	0.02209     
57          	1           	9.95        	0.2952      	0.563       	0.02132     
58          	1           	9.95        	0.2934      	0.5591      	0.02128     
59          	1           	9.95        	0.2918      	0.5564      	0.02073     
60          	1           	9.95        	0.2865      	0.5459      	0.02064     
61          	1           	10          	0.2819      	0.5371      	0.02048     
62          	1           	10          	0.279       	0.5308      	0.02112     
63          	1           	10          	0.2824      	0.5369      	0.02159     
64          	1           	10          	0.2765      	0.525       	0.02196     
65          	1           	10          	0.2761      	0.5236      	0.0221      
66          	1           	10          	0.2752      	0.522       	0.02187     
67          	1           	10          	0.2717      	0.516       	0.02098     
68          	1           	10          	0.269       	0.5111      	0.02098     
69          	1           	10          	0.2675      	0.5082      	0.02086     
70          	1           	10          	0.2624      	0.4991      	0.0201      
71          	1           	10          	0.259       	0.4923      	0.01993     
72          	1           	10          	0.2594      	0.4929      	0.02012     
73          	1           	10          	0.256       	0.4856      	0.02051     
74          	1           	10          	0.2553      	0.4836      	0.02064     
75          	1           	10          	0.255       	0.4833      	0.02033     
76          	1           	10          	0.2545      	0.4814      	0.0209      
77          	1           	10          	0.2508      	0.4745      	0.0206      
78          	1           	10          	0.2507      	0.4727      	0.02202     
79          	1           	10          	0.2458      	0.4631      	0.02209     
80          	1           	10          	0.2438      	0.4573      	0.02376     
81          	1           	10          	0.2407      	0.4515      	0.02321     
82          	1           	10          	0.2396      	0.4504      	0.02247     
83          	1           	10          	0.243       	0.4569      	0.02279     
84          	1           	10          	0.2403      	0.4504      	0.02365     
85          	1           	10          	0.2406      	0.4504      	0.02423     
86          	1           	10          	0.2377      	0.444       	0.02507     
87          	1           	10          	0.2379      	0.4449      	0.02442     
88          	1           	10          	0.2399      	0.4472      	0.026       
89          	1           	10          	0.2403      	0.4475      	0.02663     
90          	1           	10          	0.2368      	0.4405      	0.02652     
91          	1           	10          	0.2386      	0.4425      	0.0281      
92          	1           	10          	0.2379      	0.4414      	0.02783     
93          	1           	10          	0.2321      	0.4297      	0.02783     
94          	1           	10          	0.2319      	0.4297      	0.02753     
95          	1           	10          	0.229       	0.4239      	0.02715     
96          	1           	10          	0.2287      	0.423       	0.02755     
97          	1           	10          	0.223       	0.4141      	0.02502     
98          	1           	10          	0.2201      	0.4088      	0.0245      
99          	1           	10          	0.2216      	0.4112      	0.02524     
100         	1           	10          	0.2214      	0.4115      	0.02482     
101         	1           	10          	0.2203      	0.4089      	0.02513     
102         	1           	10          	0.2194      	0.4051      	0.02728     
103         	1           	10          	0.2148      	0.395       	0.02811     
104         	1           	10          	0.2144      	0.3952      	0.02699     
105         	1           	10          	0.2118      	0.3894      	0.02759     
106         	1           	10          	0.2123      	0.3887      	0.02896     
107         	1           	10          	0.2113      	0.3877      	0.02849     
108         	1           	10          	0.2079      	0.38        	0.02947     
109         	1           	10          	0.202       	0.368       	0.03003     
110         	1           	10          	0.2003      	0.3653      	0.02969     
111         	1           	10          	0.1943      	0.3541      	0.02908     
112         	1           	10          	0.1903      	0.3458      	0.02915     
113         	1           	10          	0.1876      	0.3408      	0.02892     
114         	1           	10          	0.1832      	0.3314      	0.02982     
115         	1           	10          	0.1751      	0.3161      	0.02938     
116         	1           	10          	0.1767      	0.3187      	0.02977     
117         	1           	10          	0.1706      	0.3073      	0.02944     
118         	1           	10          	0.1694      	0.3049      	0.02924     
119         	1           	9.95        	0.1648      	0.2961      	0.02895     
120         	1           	10          	0.16        	0.2863      	0.02907     
121         	1           	10          	0.1595      	0.284       	0.0303      
122         	1           	10          	0.1593      	0.2846      	0.02945     
123         	1           	9.95        	0.1593      	0.2849      	0.02905     
124         	1           	9.95        	0.157       	0.2791      	0.03051     
125         	1           	9.95        	0.1542      	0.2721      	0.03196     
126         	1           	9.9         	0.1525      	0.2706      	0.02987     
127         	1           	9.95        	0.1505      	0.2681      	0.02838     
128         	1           	9.9         	0.1501      	0.2656      	0.03032     
129         	1           	9.95        	0.1473      	0.2596      	0.03076     
130         	1           	9.95        	0.1443      	0.254       	0.03066     
131         	1           	9.95        	0.1441      	0.2543      	0.03008     
132         	1           	10          	0.1396      	0.2459      	0.02986     
133         	1           	10          	0.1387      	0.2442      	0.02976     
134         	1           	10          	0.1364      	0.2399      	0.02972     
135         	1           	9.9         	0.1336      	0.2351      	0.02916     
136         	1           	10          	0.132       	0.2324      	0.02856     
137         	1           	10          	0.1305      	0.2293      	0.02864     
138         	1           	10          	0.1321      	0.2313      	0.02983     
139         	1           	10          	0.1296      	0.2269      	0.02933     
140         	1           	9.95        	0.1276      	0.224       	0.02808     
141         	1           	9.95        	0.129       	0.2271      	0.02778     
142         	1           	10          	0.1282      	0.2258      	0.02736     
143         	1           	9.95        	0.1299      	0.2306      	0.02564     
144         	1           	9.95        	0.1276      	0.2265      	0.02533     
145         	1           	10          	0.1263      	0.2223      	0.02692     
146         	1           	10          	0.1248      	0.2181      	0.02833     
147         	1           	10          	0.1251      	0.219       	0.02787     
148         	1           	9.9         	0.1258      	0.2205      	0.02794     
149         	1           	9.85        	0.1247      	0.2191      	0.02712     
150         	1           	9.85        	0.1223      	0.213       	0.02857     
151         	1           	9.85        	0.121       	0.2084      	0.03068     
152         	1           	9.95        	0.1176      	0.203       	0.02925     
153         	1           	9.95        	0.1167      	0.202       	0.02858     
154         	1           	9.85        	0.1168      	0.2021      	0.02875     
155         	1           	9.85        	0.1173      	0.2019      	0.02971     
156         	1           	9.95        	0.1195      	0.2056      	0.03024     
157         	1           	9.95        	0.1177      	0.204       	0.02842     
158         	1           	9.95        	0.1204      	0.2093      	0.02843     
159         	1           	9.95        	0.1207      	0.2087      	0.02941     
160         	1           	9.9         	0.1221      	0.2131      	0.0277      
161         	1           	9.9         	0.1204      	0.2105      	0.02697     
162         	1           	9.9         	0.1188      	0.2066      	0.02764     
163         	1           	9.9         	0.1188      	0.2061      	0.02819     
164         	1           	9.9         	0.1151      	0.1987      	0.02859     
165         	1           	9.9         	0.1144      	0.1978      	0.02813     
166         	1           	9.9         	0.1105      	0.1907      	0.02768     
167         	1           	9.9         	0.1089      	0.1881      	0.02688     
168         	1           	9.85        	0.1078      	0.1858      	0.02693     
169         	1           	9.8         	0.1045      	0.1799      	0.02625     
170         	1           	9.9         	0.1057      	0.1811      	0.02746     
171         	1           	9.85        	0.1066      	0.1824      	0.02788     
172         	1           	9.9         	0.105       	0.1807      	0.02631     
173         	1           	9.85        	0.1028      	0.1763      	0.0263      
174         	1           	9.8         	0.1038      	0.1782      	0.02646     
175         	1           	9.8         	0.1017      	0.1733      	0.0272      
176         	1           	9.95        	0.1034      	0.1765      	0.02737     
177         	1           	9.9         	0.1032      	0.1743      	0.02912     
178         	1           	9.95        	0.1027      	0.1744      	0.0281      
179         	1           	9.9         	0.1041      	0.1781      	0.02721     
180         	1           	9.9         	0.1055      	0.18        	0.02815     
181         	1           	9.9         	0.1057      	0.1793      	0.02912     
182         	1           	9.85        	0.1048      	0.1784      	0.02822     
183         	1           	9.9         	0.1041      	0.178       	0.02737     
184         	1           	9.85        	0.1038      	0.1775      	0.02737     
185         	1           	9.85        	0.1002      	0.1707      	0.027       
186         	1           	9.85        	0.09746     	0.1659      	0.02641     
187         	1           	9.85        	0.09714     	0.1649      	0.02681     
188         	1           	9.85        	0.09611     	0.162       	0.02782     
189         	1           	9.9         	0.09552     	0.1613      	0.02739     
190         	1           	9.95        	0.09569     	0.1612      	0.02789     
191         	1           	9.95        	0.09499     	0.1582      	0.0297      
192         	1           	9.95        	0.09356     	0.1545      	0.03071     
193         	1           	9.95        	0.09324     	0.1539      	0.0306      
194         	1           	9.95        	0.09343     	0.1539      	0.0309      
195         	1           	9.95        	0.09351     	0.1528      	0.03219     
196         	1           	10          	0.09559     	0.1566      	0.03249     
197         	1           	9.9         	0.09459     	0.1539      	0.0332      
198         	1           	9.9         	0.09311     	0.1506      	0.03368     
199         	1           	9.85        	0.09409     	0.151       	0.03523     
200         	1           	9.9         	0.09315     	0.1509      	0.03348     
201         	1           	9.85        	0.09404     	0.1513      	0.03495     
202         	1           	9.9         	0.09341     	0.149       	0.03595     
203         	1           	9.9         	0.09444     	0.1497      	0.03733     
204         	1           	9.9         	0.09356     	0.1484      	0.03676     
205         	1           	9.9         	0.09621     	0.1516      	0.03886     
206         	1           	9.9         	0.09585     	0.1515      	0.0384      
207         	1           	9.9         	0.09441     	0.1495      	0.03747     
208         	1           	9.85        	0.09398     	0.148       	0.03822     
209         	1           	9.85        	0.09299     	0.1452      	0.03904     
210         	1           	9.85        	0.09342     	0.1453      	0.03985     
211         	1           	9.8         	0.09203     	0.1411      	0.04122     
212         	1           	9.8         	0.09138     	0.1391      	0.04205     
213         	1           	9.9         	0.0877      	0.1331      	0.04073     
214         	1           	9.9         	0.08937     	0.1364      	0.04075     
215         	1           	9.95        	0.08702     	0.1326      	0.04        
216         	1           	9.95        	0.08655     	0.1324      	0.03921     
217         	1           	9.9         	0.08573     	0.1291      	0.04109     
218         	1           	9.9         	0.08683     	0.1295      	0.04295     
219         	1           	9.9         	0.08625     	0.1284      	0.04286     
220         	1           	9.85        	0.08765     	0.1308      	0.0433      
221         	1           	9.9         	0.08717     	0.1303      	0.04285     
222         	1           	9.9         	0.08607     	0.1279      	0.04305     
223         	1           	9.95        	0.08359     	0.1251      	0.04096     
224         	1           	9.9         	0.08412     	0.1279      	0.03909     
225         	1           	9.9         	0.0827      	0.1253      	0.03893     
226         	1           	9.9         	0.08229     	0.1241      	0.03923     
227         	1           	9.95        	0.08062     	0.1217      	0.03837     
228         	1           	9.95        	0.08084     	0.1233      	0.03721     
229         	1           	9.85        	0.08071     	0.1233      	0.03697     
230         	1           	9.95        	0.08048     	0.1237      	0.0361      
231         	1           	9.9         	0.07906     	0.1216      	0.03525     
232         	1           	9.9         	0.07776     	0.1194      	0.03487     
233         	1           	9.9         	0.07668     	0.1171      	0.03509     
234         	1           	9.95        	0.07587     	0.115       	0.03556     
235         	1           	9.9         	0.07581     	0.1157      	0.03481     
236         	1           	9.9         	0.07558     	0.1141      	0.03589     
237         	1           	9.8         	0.07487     	0.1133      	0.03536     
238         	1           	9.85        	0.07646     	0.1152      	0.03659     
239         	1           	9.85        	0.07771     	0.1155      	0.03889     
240         	1           	9.9         	0.07759     	0.1157      	0.0384      
241         	1           	9.9         	0.07508     	0.113       	0.03616     
242         	1           	9.9         	0.07312     	0.108       	0.03735     
243         	1           	9.85        	0.07296     	0.1084      	0.03652     
244         	1           	9.85        	0.07358     	0.1088      	0.03738     
245         	1           	9.85        	0.07247     	0.107       	0.03701     
246         	1           	9.9         	0.07116     	0.1046      	0.03674     
247         	1           	9.85        	0.0689      	0.1004      	0.03652     
248         	1           	9.9         	0.06825     	0.09919     	0.03648     
249         	1           	9.9         	0.06758     	0.09822     	0.03615     
250         	1           	9.8         	0.06621     	0.09601     	0.03563     
251         	1           	9.75        	0.06509     	0.09282     	0.03665     
252         	1           	9.8         	0.06391     	0.09079     	0.03632     
253         	1           	9.8         	0.06472     	0.09518     	0.03347     
254         	1           	9.75        	0.0653      	0.09703     	0.03271     
255         	1           	9.8         	0.06653     	0.09859     	0.03366     
256         	1           	9.8         	0.06822     	0.1019      	0.0337      
257         	1           	9.9         	0.06642     	0.09919     	0.03286     
258         	1           	9.85        	0.06691     	0.1006      	0.03232     
259         	1           	9.85        	0.06512     	0.09674     	0.03271     
260         	1           	9.85        	0.06527     	0.09635     	0.0334      
261         	1           	9.85        	0.06378     	0.09404     	0.03274     
262         	1           	9.85        	0.06473     	0.09634     	0.03232     
263         	1           	9.85        	0.06382     	0.09509     	0.03177     
264         	1           	9.8         	0.06363     	0.09338     	0.03315     
265         	1           	9.8         	0.06515     	0.09541     	0.03415     
266         	1           	9.7         	0.065       	0.09687     	0.03238     
267         	1           	9.8         	0.0642      	0.09378     	0.03392     
268         	1           	9.7         	0.06414     	0.09424     	0.03332     
269         	1           	9.75        	0.06338     	0.09178     	0.0343      
270         	1           	9.75        	0.06326     	0.09036     	0.0355      
271         	1           	9.75        	0.06273     	0.08891     	0.03588     
272         	1           	9.7         	0.06344     	0.0899      	0.03627     
273         	1           	9.7         	0.0624      	0.08831     	0.0358      
274         	1           	9.7         	0.06346     	0.08928     	0.03694     
275         	1           	9.7         	0.06312     	0.08926     	0.03626     
276         	1           	9.65        	0.06164     	0.08567     	0.03697     
277         	1           	9.65        	0.06202     	0.08472     	0.03868     
278         	1           	9.7         	0.06274     	0.08569     	0.03916     
279         	1           	9.7         	0.06115     	0.08329     	0.03837     
280         	1           	9.7         	0.06039     	0.08218     	0.03796     
281         	1           	9.7         	0.06095     	0.08115     	0.04017     
282         	1           	9.8         	0.06241     	0.08263     	0.04161     
283         	1           	9.75        	0.06364     	0.08514     	0.04152     
284         	1           	9.7         	0.06353     	0.08532     	0.04108     
285         	1           	9.85        	0.06355     	0.08619     	0.04025     
286         	1           	9.85        	0.06356     	0.08461     	0.04186     
287         	1           	9.9         	0.06303     	0.08466     	0.04072     
288         	1           	9.8         	0.06266     	0.08416     	0.04049     
289         	1           	9.8         	0.06387     	0.08546     	0.04157     
290         	1           	9.8         	0.06239     	0.08273     	0.04138     
291         	1           	9.8         	0.06278     	0.08258     	0.0423      
292         	1           	9.75        	0.06428     	0.08355     	0.04434     
293         	1           	9.8         	0.06548     	0.0864      	0.04383     
294         	1           	9.8         	0.06354     	0.08477     	0.0416      
295         	1           	9.8         	0.06424     	0.08511     	0.04265     
296         	1           	9.75        	0.06504     	0.08849     	0.04081     
297         	1           	9.75        	0.06408     	0.08835     	0.03903     
298         	1           	9.7         	0.06591     	0.09029     	0.04075     
299         	1           	9.75        	0.06572     	0.0903      	0.04037     
300         	1           	9.75        	0.06635     	0.09146     	0.04046     
301         	1           	9.75        	0.06432     	0.08898     	0.03891     
302         	1           	9.65        	0.06418     	0.0889      	0.0387      
303         	1           	9.65        	0.06405     	0.08889     	0.03842     
304         	1           	9.75        	0.06421     	0.08934     	0.03833     
305         	1           	9.75        	0.06311     	0.08829     	0.03717     
306         	1           	9.75        	0.06121     	0.08547     	0.03622     
307         	1           	9.75        	0.06072     	0.08499     	0.03573     
308         	1           	9.8         	0.06017     	0.08396     	0.03568     
309         	1           	9.75        	0.06015     	0.08293     	0.0367      
310         	1           	9.8         	0.05889     	0.08029     	0.03686     
311         	1           	9.75        	0.05883     	0.08096     	0.03607     
312         	1           	9.85        	0.0592      	0.07946     	0.03839     
313         	1           	9.8         	0.06042     	0.08187     	0.03838     
314         	1           	9.85        	0.06071     	0.08234     	0.03849     
315         	1           	9.8         	0.06038     	0.08028     	0.03993     
316         	1           	9.8         	0.06032     	0.07901     	0.04111     
317         	1           	9.75        	0.05816     	0.07524     	0.04058     
318         	1           	9.8         	0.05822     	0.07562     	0.04031     
319         	1           	9.75        	0.05726     	0.07452     	0.03947     
320         	1           	9.75        	0.05829     	0.07606     	0.03998     
321         	1           	9.75        	0.05776     	0.07479     	0.04022     
322         	1           	9.7         	0.05851     	0.07519     	0.04133     
323         	1           	9.7         	0.05857     	0.07551     	0.04114     
324         	1           	9.7         	0.0586      	0.07542     	0.04131     
325         	1           	9.7         	0.05885     	0.07491     	0.04234     
326         	1           	9.7         	0.05805     	0.07319     	0.04248     
327         	1           	9.7         	0.05854     	0.07391     	0.04273     
328         	1           	9.65        	0.0598      	0.0754      	0.04376     
329         	1           	9.65        	0.0582      	0.07107     	0.04495     
330         	1           	9.65        	0.05815     	0.07266     	0.04321     
331         	1           	9.65        	0.05796     	0.07257     	0.04291     
332         	1           	9.7         	0.05813     	0.07343     	0.04236     
333         	1           	9.7         	0.05629     	0.07104     	0.04109     
334         	1           	9.65        	0.05435     	0.06721     	0.04107     
335         	1           	9.65        	0.05323     	0.06548     	0.04058     
336         	1           	9.6         	0.0526      	0.06418     	0.04066     
337         	1           	9.6         	0.0527      	0.06546     	0.03956     
338         	1           	9.6         	0.05293     	0.0647      	0.0408      
339         	1           	9.65        	0.05367     	0.06674     	0.04021     
340         	1           	9.55        	0.05353     	0.06452     	0.04221     
341         	1           	9.5         	0.05331     	0.06503     	0.04125     
342         	1           	9.45        	0.054       	0.06527     	0.04242     
343         	1           	9.4         	0.05434     	0.06541     	0.04294     
344         	1           	9.4         	0.05508     	0.0662      	0.04362     
345         	1           	9.5         	0.05282     	0.06456     	0.04074     
346         	1           	9.45        	0.05262     	0.06331     	0.04162     
347         	1           	9.45        	0.05288     	0.06186     	0.04363     
348         	1           	9.45        	0.05235     	0.06153     	0.04292     
349         	1           	9.45        	0.05167     	0.06052     	0.04258     
350         	1           	9.45        	0.05226     	0.06155     	0.04271     
351         	1           	9.45        	0.05224     	0.06025     	0.04402     
352         	1           	9.55        	0.05128     	0.05798     	0.04438     
353         	1           	9.55        	0.05135     	0.05763     	0.04489     
354         	1           	9.55        	0.05215     	0.06006     	0.04401     
355         	1           	9.55        	0.05419     	0.06273     	0.0454      
356         	1           	9.6         	0.05719     	0.06838     	0.04566     
357         	1           	9.5         	0.05649     	0.06762     	0.04502     
358         	1           	9.5         	0.0569      	0.06909     	0.04434     
359         	1           	9.6         	0.05605     	0.06788     	0.04383     
360         	1           	9.6         	0.0561      	0.06729     	0.04454     
361         	1           	9.6         	0.05694     	0.0674      	0.04614     
362         	1           	9.65        	0.05698     	0.06755     	0.04607     
363         	1           	9.6         	0.05775     	0.06656     	0.04866     
364         	1           	9.55        	0.05782     	0.06569     	0.0497      
365         	1           	9.5         	0.0572      	0.06507     	0.04907     
366         	1           	9.5         	0.05665     	0.06451     	0.04852     
367         	1           	9.45        	0.05719     	0.06473     	0.04941     
368         	1           	9.55        	0.05794     	0.06508     	0.05057     
369         	1           	9.6         	0.0568      	0.06514     	0.04819     
370         	1           	9.55        	0.05666     	0.06527     	0.04779     
371         	1           	9.55        	0.0552      	0.06285     	0.04732     
372         	1           	9.55        	0.05479     	0.06124     	0.04815     
373         	1           	9.6         	0.05416     	0.05837     	0.04984     
374         	1           	9.55        	0.05385     	0.0586      	0.04895     
375         	1           	9.6         	0.05319     	0.05856     	0.04767     
376         	1           	9.65        	0.05385     	0.05688     	0.05072     
377         	1           	9.6         	0.05331     	0.05735     	0.04914     
378         	1           	9.6         	0.05251     	0.05785     	0.04701     
379         	1           	9.65        	0.05208     	0.0567      	0.04732     
380         	1           	9.65        	0.05196     	0.05688     	0.0469      
381         	1           	9.65        	0.05017     	0.05515     	0.04505     
382         	1           	9.65        	0.05123     	0.05709     	0.04519     
383         	1           	9.65        	0.05241     	0.05836     	0.04629     
384         	1           	9.65        	0.05191     	0.05814     	0.04549     
385         	1           	9.6         	0.0516      	0.05784     	0.04518     
386         	1           	9.6         	0.05101     	0.05652     	0.04534     
387         	1           	9.55        	0.05012     	0.05586     	0.04422     
388         	1           	9.6         	0.04931     	0.05473     	0.04372     
389         	1           	9.6         	0.05004     	0.05488     	0.04505     
390         	1           	9.6         	0.04956     	0.05394     	0.04504     
391         	1           	9.6         	0.04817     	0.05322     	0.04296     
392         	1           	9.6         	0.04771     	0.0534      	0.04184     
393         	1           	9.6         	0.04677     	0.05327     	0.04006     
394         	1           	9.55        	0.0476      	0.05434     	0.04065     
395         	1           	9.55        	0.04854     	0.05551     	0.04136     
396         	1           	9.55        	0.04958     	0.05719     	0.04173     
397         	1           	9.6         	0.04935     	0.05582     	0.04268     
398         	1           	9.6         	0.0477      	0.05425     	0.04095     
399         	1           	9.6         	0.04918     	0.0566      	0.04153     
400         	1           	9.6         	0.05028     	0.05766     	0.04267     
401         	1           	9.55        	0.05148     	0.05846     	0.04429     
402         	1           	9.55        	0.05248     	0.06124     	0.04344     
403         	1           	9.55        	0.05259     	0.06038     	0.04454     
404         	1           	9.65        	0.0514      	0.05814     	0.04445     
405         	1           	9.65        	0.05149     	0.05743     	0.04536     
406         	1           	9.6         	0.05036     	0.05523     	0.04532     
407         	1           	9.7         	0.0491      	0.05431     	0.04371     
408         	1           	9.7         	0.04882     	0.05374     	0.04373     
409         	1           	9.6         	0.04724     	0.05171     	0.04263     
410         	1           	9.7         	0.04719     	0.05144     	0.04281     
411         	1           	9.7         	0.04705     	0.05029     	0.04372     
412         	1           	9.65        	0.04682     	0.05085     	0.04267     
413         	1           	9.55        	0.0479      	0.0517      	0.04398     
414         	1           	9.6         	0.04852     	0.05293     	0.04397     
415         	1           	9.65        	0.0486      	0.05258     	0.04451     
416         	1           	9.7         	0.04732     	0.05212     	0.04238     
417         	1           	9.65        	0.04856     	0.05393     	0.04304     
418         	1           	9.7         	0.04937     	0.05493     	0.04365     
419         	1           	9.65        	0.04952     	0.05499     	0.04388     
420         	1           	9.65        	0.04956     	0.05551     	0.04342     
421         	1           	9.65        	0.0494      	0.05502     	0.0436      
422         	1           	9.7         	0.04986     	0.05556     	0.04399     
423         	1           	9.7         	0.04939     	0.05445     	0.04418     
424         	1           	9.7         	0.05006     	0.05583     	0.04412     
425         	1           	9.65        	0.0514      	0.05594     	0.04673     
426         	1           	9.65        	0.05035     	0.05437     	0.04621     
427         	1           	9.65        	0.0497      	0.05236     	0.04696     
428         	1           	9.65        	0.0511      	0.05323     	0.04891     
429         	1           	9.7         	0.05171     	0.0537      	0.04966     
430         	1           	9.7         	0.05107     	0.05147     	0.05065     
431         	1           	9.7         	0.05105     	0.05078     	0.05133     
432         	1           	9.75        	0.05082     	0.05057     	0.05109     
433         	1           	9.7         	0.04955     	0.04983     	0.04927     
434         	1           	9.7         	0.0504      	0.05095     	0.04985     
435         	1           	9.7         	0.05028     	0.04992     	0.05065     
436         	1           	9.7         	0.04977     	0.04967     	0.04986     
437         	1           	9.7         	0.05035     	0.04988     	0.05084     
438         	1           	9.7         	0.05092     	0.05162     	0.05019     
439         	1           	9.7         	0.05127     	0.05021     	0.05236     
440         	1           	9.75        	0.05078     	0.05014     	0.05145     
441         	1           	9.7         	0.04985     	0.04819     	0.05155     
442         	1           	9.65        	0.0504      	0.04904     	0.05179     
443         	1           	9.6         	0.051       	0.04887     	0.0532      
444         	1           	9.6         	0.05012     	0.04705     	0.05327     
445         	1           	9.65        	0.0478      	0.04308     	0.05265     
446         	1           	9.65        	0.04668     	0.04243     	0.05103     
447         	1           	9.65        	0.04704     	0.04249     	0.0517      
448         	1           	9.6         	0.04678     	0.04167     	0.05203     
449         	1           	9.55        	0.0467      	0.04175     	0.05177     
450         	1           	9.7         	0.04667     	0.04151     	0.05196     
451         	1           	9.55        	0.04652     	0.04189     	0.05126     
452         	1           	9.55        	0.04718     	0.0443      	0.05013     
453         	1           	9.55        	0.04768     	0.04482     	0.05061     
454         	1           	9.6         	0.04727     	0.04493     	0.04967     
455         	1           	9.6         	0.04732     	0.04367     	0.05105     
456         	1           	9.65        	0.04873     	0.04546     	0.05208     
457         	1           	9.6         	0.04815     	0.04434     	0.05205     
458         	1           	9.6         	0.04803     	0.04235     	0.05383     
459         	1           	9.6         	0.0472      	0.04123     	0.0533      
460         	1           	9.65        	0.04703     	0.0412      	0.05299     
461         	1           	9.6         	0.04617     	0.04019     	0.05227     
462         	1           	9.65        	0.04524     	0.04242     	0.04811     
463         	1           	9.7         	0.04566     	0.04302     	0.04836     
464         	1           	9.7         	0.04633     	0.04456     	0.04814     
465         	1           	9.65        	0.04603     	0.04439     	0.0477      
466         	1           	9.65        	0.04458     	0.04356     	0.04562     
467         	1           	9.75        	0.04564     	0.0433      	0.04802     
468         	1           	9.7         	0.04623     	0.04465     	0.04784     
469         	1           	9.6         	0.04613     	0.04573     	0.04654     
470         	1           	9.6         	0.04494     	0.04605     	0.04381     
471         	1           	9.6         	0.04483     	0.04644     	0.0432      
472         	1           	9.6         	0.04452     	0.04609     	0.04294     
473         	1           	9.6         	0.04497     	0.04524     	0.04469     
474         	1           	9.7         	0.04459     	0.04361     	0.04559     
475         	1           	9.7         	0.04475     	0.04299     	0.04652     
476         	1           	9.7         	0.04352     	0.0415      	0.04557     
477         	1           	9.7         	0.04292     	0.04168     	0.04419     
478         	1           	9.7         	0.04385     	0.04229     	0.04543     
479         	1           	9.6         	0.0447      	0.04471     	0.04468     
480         	1           	9.6         	0.04503     	0.04406     	0.04601     
481         	1           	9.6         	0.04479     	0.04437     	0.04523     
482         	1           	9.6         	0.04516     	0.04506     	0.04526     
483         	1           	9.6         	0.04499     	0.04519     	0.04479     
484         	1           	9.65        	0.045       	0.04533     	0.04466     
485         	1           	9.6         	0.04407     	0.0451      	0.04303     
486         	1           	9.65        	0.04438     	0.04549     	0.04325     
487         	1           	9.65        	0.04385     	0.04358     	0.04412     
