replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	118         	10          	0.1694      	0.3049      	0.02924     
1           	119         	9.95        	0.1648      	0.2961      	0.02895     
1           	120         	10          	0.16        	0.2863      	0.02907     
1           	121         	10          	0.1595      	0.284       	0.0303      
1           	122         	10          	0.1593      	0.2846      	0.02945     
1           	123         	9.95        	0.1593      	0.2849      	0.02905     
1           	124         	9.95        	0.157       	0.2791      	0.03051     
1           	125         	9.95        	0.1542      	0.2721      	0.03196     
1           	126         	9.9         	0.1525      	0.2706      	0.02987     
1           	127         	9.95        	0.1505      	0.2681      	0.02838     
1           	128         	9.9         	0.1501      	0.2656      	0.03032     
1           	129         	9.95        	0.1473      	0.2596      	0.03076     
1           	130         	9.95        	0.1443      	0.254       	0.03066     
1           	131         	9.95        	0.1441      	0.2543      	0.03008     
1           	132         	10          	0.1396      	0.2459      	0.02986     
1           	133         	10          	0.1387      	0.2442      	0.02976     
1           	134         	10          	0.1364      	0.2399      	0.02972     
1           	135         	9.9         	0.1336      	0.2351      	0.02916     
1           	136         	10          	0.132       	0.2324      	0.02856     
1           	137         	10          	0.1305      	0.2293      	0.02864     
1           	138         	10          	0.1321      	0.2313      	0.02983     
1           	139         	10          	0.1296      	0.2269      	0.02933     
1           	140         	9.95        	0.1276      	0.224       	0.02808     
1           	141         	9.95        	0.129       	0.2271      	0.02778     
1           	142         	10          	0.1282      	0.2258      	0.02736     
1           	143         	9.95        	0.1299      	0.2306      	0.02564     
1           	144         	9.95        	0.1276      	0.2265      	0.02533     
1           	145         	10          	0.1263      	0.2223      	0.02692     
1           	146         	10          	0.1248      	0.2181      	0.02833     
1           	147         	10          	0.1251      	0.219       	0.02787     
1           	148         	9.9         	0.1258      	0.2205      	0.02794     
1           	149         	9.85        	0.1247      	0.2191      	0.02712     
1           	150         	9.85        	0.1223      	0.213       	0.02857     
1           	151         	9.85        	0.121       	0.2084      	0.03068     
1           	152         	9.95        	0.1176      	0.203       	0.02925     
1           	153         	9.95        	0.1167      	0.202       	0.02858     
1           	154         	9.85        	0.1168      	0.2021      	0.02875     
1           	155         	9.85        	0.1173      	0.2019      	0.02971     
1           	156         	9.95        	0.1195      	0.2056      	0.03024     
1           	157         	9.95        	0.1177      	0.204       	0.02842     
1           	158         	9.95        	0.1204      	0.2093      	0.02843     
1           	159         	9.95        	0.1207      	0.2087      	0.02941     
1           	160         	9.9         	0.1221      	0.2131      	0.0277      
1           	161         	9.9         	0.1204      	0.2105      	0.02697     
1           	162         	9.9         	0.1188      	0.2066      	0.02764     
1           	163         	9.9         	0.1188      	0.2061      	0.02819     
1           	164         	9.9         	0.1151      	0.1987      	0.02859     
1           	165         	9.9         	0.1144      	0.1978      	0.02813     
1           	166         	9.9         	0.1105      	0.1907      	0.02768     
1           	167         	9.9         	0.1089      	0.1881      	0.02688     
1           	168         	9.85        	0.1078      	0.1858      	0.02693     
1           	169         	9.8         	0.1045      	0.1799      	0.02625     
1           	170         	9.9         	0.1057      	0.1811      	0.02746     
1           	171         	9.85        	0.1066      	0.1824      	0.02788     
1           	172         	9.9         	0.105       	0.1807      	0.02631     
1           	173         	9.85        	0.1028      	0.1763      	0.0263      
1           	174         	9.8         	0.1038      	0.1782      	0.02646     
1           	175         	9.8         	0.1017      	0.1733      	0.0272      
1           	176         	9.95        	0.1034      	0.1765      	0.02737     
1           	177         	9.9         	0.1032      	0.1743      	0.02912     
1           	178         	9.95        	0.1027      	0.1744      	0.0281      
1           	179         	9.9         	0.1041      	0.1781      	0.02721     
1           	180         	9.9         	0.1055      	0.18        	0.02815     
1           	181         	9.9         	0.1057      	0.1793      	0.02912     
1           	182         	9.85        	0.1048      	0.1784      	0.02822     
1           	183         	9.9         	0.1041      	0.178       	0.02737     
1           	184         	9.85        	0.1038      	0.1775      	0.02737     
1           	185         	9.85        	0.1002      	0.1707      	0.027       
1           	186         	9.85        	0.09746     	0.1659      	0.02641     
1           	187         	9.85        	0.09714     	0.1649      	0.02681     
1           	188         	9.85        	0.09611     	0.162       	0.02782     
1           	189         	9.9         	0.09552     	0.1613      	0.02739     
1           	190         	9.95        	0.09569     	0.1612      	0.02789     
1           	191         	9.95        	0.09499     	0.1582      	0.0297      
1           	192         	9.95        	0.09356     	0.1545      	0.03071     
1           	193         	9.95        	0.09324     	0.1539      	0.0306      
1           	194         	9.95        	0.09343     	0.1539      	0.0309      
1           	195         	9.95        	0.09351     	0.1528      	0.03219     
1           	196         	10          	0.09559     	0.1566      	0.03249     
1           	197         	9.9         	0.09459     	0.1539      	0.0332      
1           	198         	9.9         	0.09311     	0.1506      	0.03368     
1           	199         	9.85        	0.09409     	0.151       	0.03523     
1           	200         	9.9         	0.09315     	0.1509      	0.03348     
1           	201         	9.85        	0.09404     	0.1513      	0.03495     
1           	202         	9.9         	0.09341     	0.149       	0.03595     
1           	203         	9.9         	0.09444     	0.1497      	0.03733     
1           	204         	9.9         	0.09356     	0.1484      	0.03676     
1           	205         	9.9         	0.09621     	0.1516      	0.03886     
1           	206         	9.9         	0.09585     	0.1515      	0.0384      
1           	207         	9.9         	0.09441     	0.1495      	0.03747     
1           	208         	9.85        	0.09398     	0.148       	0.03822     
1           	209         	9.85        	0.09299     	0.1452      	0.03904     
1           	210         	9.85        	0.09342     	0.1453      	0.03985     
1           	211         	9.8         	0.09203     	0.1411      	0.04122     
1           	212         	9.8         	0.09138     	0.1391      	0.04205     
1           	213         	9.9         	0.0877      	0.1331      	0.04073     
1           	214         	9.9         	0.08937     	0.1364      	0.04075     
1           	215         	9.95        	0.08702     	0.1326      	0.04        
1           	216         	9.95        	0.08655     	0.1324      	0.03921     
1           	217         	9.9         	0.08573     	0.1291      	0.04109     
1           	218         	9.9         	0.08683     	0.1295      	0.04295     
1           	219         	9.9         	0.08625     	0.1284      	0.04286     
1           	220         	9.85        	0.08765     	0.1308      	0.0433      
1           	221         	9.9         	0.08717     	0.1303      	0.04285     
1           	222         	9.9         	0.08607     	0.1279      	0.04305     
1           	223         	9.95        	0.08359     	0.1251      	0.04096     
1           	224         	9.9         	0.08412     	0.1279      	0.03909     
1           	225         	9.9         	0.0827      	0.1253      	0.03893     
1           	226         	9.9         	0.08229     	0.1241      	0.03923     
1           	227         	9.95        	0.08062     	0.1217      	0.03837     
1           	228         	9.95        	0.08084     	0.1233      	0.03721     
1           	229         	9.85        	0.08071     	0.1233      	0.03697     
1           	230         	9.95        	0.08048     	0.1237      	0.0361      
1           	231         	9.9         	0.07906     	0.1216      	0.03525     
1           	232         	9.9         	0.07776     	0.1194      	0.03487     
1           	233         	9.9         	0.07668     	0.1171      	0.03509     
1           	234         	9.95        	0.07587     	0.115       	0.03556     
1           	235         	9.9         	0.07581     	0.1157      	0.03481     
1           	236         	9.9         	0.07558     	0.1141      	0.03589     
1           	237         	9.8         	0.07487     	0.1133      	0.03536     
1           	238         	9.85        	0.07646     	0.1152      	0.03659     
1           	239         	9.85        	0.07771     	0.1155      	0.03889     
1           	240         	9.9         	0.07759     	0.1157      	0.0384      
1           	241         	9.9         	0.07508     	0.113       	0.03616     
1           	242         	9.9         	0.07312     	0.108       	0.03735     
1           	243         	9.85        	0.07296     	0.1084      	0.03652     
1           	244         	9.85        	0.07358     	0.1088      	0.03738     
1           	245         	9.85        	0.07247     	0.107       	0.03701     
1           	246         	9.9         	0.07116     	0.1046      	0.03674     
1           	247         	9.85        	0.0689      	0.1004      	0.03652     
1           	248         	9.9         	0.06825     	0.09919     	0.03648     
1           	249         	9.9         	0.06758     	0.09822     	0.03615     
1           	250         	9.8         	0.06621     	0.09601     	0.03563     
1           	251         	9.75        	0.06509     	0.09282     	0.03665     
1           	252         	9.8         	0.06391     	0.09079     	0.03632     
1           	253         	9.8         	0.06472     	0.09518     	0.03347     
1           	254         	9.75        	0.0653      	0.09703     	0.03271     
1           	255         	9.8         	0.06653     	0.09859     	0.03366     
1           	256         	9.8         	0.06822     	0.1019      	0.0337      
1           	257         	9.9         	0.06642     	0.09919     	0.03286     
1           	258         	9.85        	0.06691     	0.1006      	0.03232     
1           	259         	9.85        	0.06512     	0.09674     	0.03271     
1           	260         	9.85        	0.06527     	0.09635     	0.0334      
1           	261         	9.85        	0.06378     	0.09404     	0.03274     
1           	262         	9.85        	0.06473     	0.09634     	0.03232     
1           	263         	9.85        	0.06382     	0.09509     	0.03177     
1           	264         	9.8         	0.06363     	0.09338     	0.03315     
1           	265         	9.8         	0.06515     	0.09541     	0.03415     
1           	266         	9.7         	0.065       	0.09687     	0.03238     
1           	267         	9.8         	0.0642      	0.09378     	0.03392     
1           	268         	9.7         	0.06414     	0.09424     	0.03332     
1           	269         	9.75        	0.06338     	0.09178     	0.0343      
1           	270         	9.75        	0.06326     	0.09036     	0.0355      
1           	271         	9.75        	0.06273     	0.08891     	0.03588     
1           	272         	9.7         	0.06344     	0.0899      	0.03627     
1           	273         	9.7         	0.0624      	0.08831     	0.0358      
1           	274         	9.7         	0.06346     	0.08928     	0.03694     
1           	275         	9.7         	0.06312     	0.08926     	0.03626     
1           	276         	9.65        	0.06164     	0.08567     	0.03697     
1           	277         	9.65        	0.06202     	0.08472     	0.03868     
1           	278         	9.7         	0.06274     	0.08569     	0.03916     
1           	279         	9.7         	0.06115     	0.08329     	0.03837     
1           	280         	9.7         	0.06039     	0.08218     	0.03796     
1           	281         	9.7         	0.06095     	0.08115     	0.04017     
1           	282         	9.8         	0.06241     	0.08263     	0.04161     
1           	283         	9.75        	0.06364     	0.08514     	0.04152     
1           	284         	9.7         	0.06353     	0.08532     	0.04108     
1           	285         	9.85        	0.06355     	0.08619     	0.04025     
1           	286         	9.85        	0.06356     	0.08461     	0.04186     
1           	287         	9.9         	0.06303     	0.08466     	0.04072     
1           	288         	9.8         	0.06266     	0.08416     	0.04049     
1           	289         	9.8         	0.06387     	0.08546     	0.04157     
1           	290         	9.8         	0.06239     	0.08273     	0.04138     
1           	291         	9.8         	0.06278     	0.08258     	0.0423      
1           	292         	9.75        	0.06428     	0.08355     	0.04434     
1           	293         	9.8         	0.06548     	0.0864      	0.04383     
1           	294         	9.8         	0.06354     	0.08477     	0.0416      
1           	295         	9.8         	0.06424     	0.08511     	0.04265     
1           	296         	9.75        	0.06504     	0.08849     	0.04081     
1           	297         	9.75        	0.06408     	0.08835     	0.03903     
1           	298         	9.7         	0.06591     	0.09029     	0.04075     
1           	299         	9.75        	0.06572     	0.0903      	0.04037     
1           	300         	9.75        	0.06635     	0.09146     	0.04046     
1           	301         	9.75        	0.06432     	0.08898     	0.03891     
1           	302         	9.65        	0.06418     	0.0889      	0.0387      
1           	303         	9.65        	0.06405     	0.08889     	0.03842     
1           	304         	9.75        	0.06421     	0.08934     	0.03833     
1           	305         	9.75        	0.06311     	0.08829     	0.03717     
1           	306         	9.75        	0.06121     	0.08547     	0.03622     
1           	307         	9.75        	0.06072     	0.08499     	0.03573     
1           	308         	9.8         	0.06017     	0.08396     	0.03568     
1           	309         	9.75        	0.06015     	0.08293     	0.0367      
1           	310         	9.8         	0.05889     	0.08029     	0.03686     
1           	311         	9.75        	0.05883     	0.08096     	0.03607     
1           	312         	9.85        	0.0592      	0.07946     	0.03839     
1           	313         	9.8         	0.06042     	0.08187     	0.03838     
1           	314         	9.85        	0.06071     	0.08234     	0.03849     
1           	315         	9.8         	0.06038     	0.08028     	0.03993     
1           	316         	9.8         	0.06032     	0.07901     	0.04111     
1           	317         	9.75        	0.05816     	0.07524     	0.04058     
1           	318         	9.8         	0.05822     	0.07562     	0.04031     
1           	319         	9.75        	0.05726     	0.07452     	0.03947     
1           	320         	9.75        	0.05829     	0.07606     	0.03998     
1           	321         	9.75        	0.05776     	0.07479     	0.04022     
1           	322         	9.7         	0.05851     	0.07519     	0.04133     
1           	323         	9.7         	0.05857     	0.07551     	0.04114     
1           	324         	9.7         	0.0586      	0.07542     	0.04131     
1           	325         	9.7         	0.05885     	0.07491     	0.04234     
1           	326         	9.7         	0.05805     	0.07319     	0.04248     
1           	327         	9.7         	0.05854     	0.07391     	0.04273     
1           	328         	9.65        	0.0598      	0.0754      	0.04376     
1           	329         	9.65        	0.0582      	0.07107     	0.04495     
1           	330         	9.65        	0.05815     	0.07266     	0.04321     
1           	331         	9.65        	0.05796     	0.07257     	0.04291     
1           	332         	9.7         	0.05813     	0.07343     	0.04236     
1           	333         	9.7         	0.05629     	0.07104     	0.04109     
1           	334         	9.65        	0.05435     	0.06721     	0.04107     
1           	335         	9.65        	0.05323     	0.06548     	0.04058     
1           	336         	9.6         	0.0526      	0.06418     	0.04066     
1           	337         	9.6         	0.0527      	0.06546     	0.03956     
1           	338         	9.6         	0.05293     	0.0647      	0.0408      
1           	339         	9.65        	0.05367     	0.06674     	0.04021     
1           	340         	9.55        	0.05353     	0.06452     	0.04221     
1           	341         	9.5         	0.05331     	0.06503     	0.04125     
1           	342         	9.45        	0.054       	0.06527     	0.04242     
1           	343         	9.4         	0.05434     	0.06541     	0.04294     
1           	344         	9.4         	0.05508     	0.0662      	0.04362     
1           	345         	9.5         	0.05282     	0.06456     	0.04074     
1           	346         	9.45        	0.05262     	0.06331     	0.04162     
1           	347         	9.45        	0.05288     	0.06186     	0.04363     
1           	348         	9.45        	0.05235     	0.06153     	0.04292     
1           	349         	9.45        	0.05167     	0.06052     	0.04258     
1           	350         	9.45        	0.05226     	0.06155     	0.04271     
1           	351         	9.45        	0.05224     	0.06025     	0.04402     
1           	352         	9.55        	0.05128     	0.05798     	0.04438     
1           	353         	9.55        	0.05135     	0.05763     	0.04489     
1           	354         	9.55        	0.05215     	0.06006     	0.04401     
1           	355         	9.55        	0.05419     	0.06273     	0.0454      
1           	356         	9.6         	0.05719     	0.06838     	0.04566     
1           	357         	9.5         	0.05649     	0.06762     	0.04502     
1           	358         	9.5         	0.0569      	0.06909     	0.04434     
1           	359         	9.6         	0.05605     	0.06788     	0.04383     
1           	360         	9.6         	0.0561      	0.06729     	0.04454     
1           	361         	9.6         	0.05694     	0.0674      	0.04614     
1           	362         	9.65        	0.05698     	0.06755     	0.04607     
1           	363         	9.6         	0.05775     	0.06656     	0.04866     
1           	364         	9.55        	0.05782     	0.06569     	0.0497      
1           	365         	9.5         	0.0572      	0.06507     	0.04907     
1           	366         	9.5         	0.05665     	0.06451     	0.04852     
1           	367         	9.45        	0.05719     	0.06473     	0.04941     
1           	368         	9.55        	0.05794     	0.06508     	0.05057     
1           	369         	9.6         	0.0568      	0.06514     	0.04819     
1           	370         	9.55        	0.05666     	0.06527     	0.04779     
1           	371         	9.55        	0.0552      	0.06285     	0.04732     
1           	372         	9.55        	0.05479     	0.06124     	0.04815     
1           	373         	9.6         	0.05416     	0.05837     	0.04984     
1           	374         	9.55        	0.05385     	0.0586      	0.04895     
1           	375         	9.6         	0.05319     	0.05856     	0.04767     
1           	376         	9.65        	0.05385     	0.05688     	0.05072     
1           	377         	9.6         	0.05331     	0.05735     	0.04914     
1           	378         	9.6         	0.05251     	0.05785     	0.04701     
1           	379         	9.65        	0.05208     	0.0567      	0.04732     
1           	380         	9.65        	0.05196     	0.05688     	0.0469      
1           	381         	9.65        	0.05017     	0.05515     	0.04505     
1           	382         	9.65        	0.05123     	0.05709     	0.04519     
1           	383         	9.65        	0.05241     	0.05836     	0.04629     
1           	384         	9.65        	0.05191     	0.05814     	0.04549     
1           	385         	9.6         	0.0516      	0.05784     	0.04518     
1           	386         	9.6         	0.05101     	0.05652     	0.04534     
1           	387         	9.55        	0.05012     	0.05586     	0.04422     
1           	388         	9.6         	0.04931     	0.05473     	0.04372     
1           	389         	9.6         	0.05004     	0.05488     	0.04505     
1           	390         	9.6         	0.04956     	0.05394     	0.04504     
1           	391         	9.6         	0.04817     	0.05322     	0.04296     
1           	392         	9.6         	0.04771     	0.0534      	0.04184     
1           	393         	9.6         	0.04677     	0.05327     	0.04006     
1           	394         	9.55        	0.0476      	0.05434     	0.04065     
1           	395         	9.55        	0.04854     	0.05551     	0.04136     
1           	396         	9.55        	0.04958     	0.05719     	0.04173     
1           	397         	9.6         	0.04935     	0.05582     	0.04268     
1           	398         	9.6         	0.0477      	0.05425     	0.04095     
1           	399         	9.6         	0.04918     	0.0566      	0.04153     
1           	400         	9.6         	0.05028     	0.05766     	0.04267     
1           	401         	9.55        	0.05148     	0.05846     	0.04429     
1           	402         	9.55        	0.05248     	0.06124     	0.04344     
1           	403         	9.55        	0.05259     	0.06038     	0.04454     
1           	404         	9.65        	0.0514      	0.05814     	0.04445     
1           	405         	9.65        	0.05149     	0.05743     	0.04536     
1           	406         	9.6         	0.05036     	0.05523     	0.04532     
1           	407         	9.7         	0.0491      	0.05431     	0.04371     
1           	408         	9.7         	0.04882     	0.05374     	0.04373     
1           	409         	9.6         	0.04724     	0.05171     	0.04263     
1           	410         	9.7         	0.04719     	0.05144     	0.04281     
1           	411         	9.7         	0.04705     	0.05029     	0.04372     
1           	412         	9.65        	0.04682     	0.05085     	0.04267     
1           	413         	9.55        	0.0479      	0.0517      	0.04398     
1           	414         	9.6         	0.04852     	0.05293     	0.04397     
1           	415         	9.65        	0.0486      	0.05258     	0.04451     
1           	416         	9.7         	0.04732     	0.05212     	0.04238     
1           	417         	9.65        	0.04856     	0.05393     	0.04304     
1           	418         	9.7         	0.04937     	0.05493     	0.04365     
1           	419         	9.65        	0.04952     	0.05499     	0.04388     
1           	420         	9.65        	0.04956     	0.05551     	0.04342     
1           	421         	9.65        	0.0494      	0.05502     	0.0436      
1           	422         	9.7         	0.04986     	0.05556     	0.04399     
1           	423         	9.7         	0.04939     	0.05445     	0.04418     
1           	424         	9.7         	0.05006     	0.05583     	0.04412     
1           	425         	9.65        	0.0514      	0.05594     	0.04673     
1           	426         	9.65        	0.05035     	0.05437     	0.04621     
1           	427         	9.65        	0.0497      	0.05236     	0.04696     
1           	428         	9.65        	0.0511      	0.05323     	0.04891     
1           	429         	9.7         	0.05171     	0.0537      	0.04966     
1           	430         	9.7         	0.05107     	0.05147     	0.05065     
1           	431         	9.7         	0.05105     	0.05078     	0.05133     
1           	432         	9.75        	0.05082     	0.05057     	0.05109     
1           	433         	9.7         	0.04955     	0.04983     	0.04927     
1           	434         	9.7         	0.0504      	0.05095     	0.04985     
1           	435         	9.7         	0.05028     	0.04992     	0.05065     
1           	436         	9.7         	0.04977     	0.04967     	0.04986     
1           	437         	9.7         	0.05035     	0.04988     	0.05084     
1           	438         	9.7         	0.05092     	0.05162     	0.05019     
1           	439         	9.7         	0.05127     	0.05021     	0.05236     
1           	440         	9.75        	0.05078     	0.05014     	0.05145     
1           	441         	9.7         	0.04985     	0.04819     	0.05155     
1           	442         	9.65        	0.0504      	0.04904     	0.05179     
1           	443         	9.6         	0.051       	0.04887     	0.0532      
1           	444         	9.6         	0.05012     	0.04705     	0.05327     
1           	445         	9.65        	0.0478      	0.04308     	0.05265     
1           	446         	9.65        	0.04668     	0.04243     	0.05103     
1           	447         	9.65        	0.04704     	0.04249     	0.0517      
1           	448         	9.6         	0.04678     	0.04167     	0.05203     
1           	449         	9.55        	0.0467      	0.04175     	0.05177     
1           	450         	9.7         	0.04667     	0.04151     	0.05196     
1           	451         	9.55        	0.04652     	0.04189     	0.05126     
1           	452         	9.55        	0.04718     	0.0443      	0.05013     
1           	453         	9.55        	0.04768     	0.04482     	0.05061     
1           	454         	9.6         	0.04727     	0.04493     	0.04967     
1           	455         	9.6         	0.04732     	0.04367     	0.05105     
1           	456         	9.65        	0.04873     	0.04546     	0.05208     
1           	457         	9.6         	0.04815     	0.04434     	0.05205     
1           	458         	9.6         	0.04803     	0.04235     	0.05383     
1           	459         	9.6         	0.0472      	0.04123     	0.0533      
1           	460         	9.65        	0.04703     	0.0412      	0.05299     
1           	461         	9.6         	0.04617     	0.04019     	0.05227     
1           	462         	9.65        	0.04524     	0.04242     	0.04811     
1           	463         	9.7         	0.04566     	0.04302     	0.04836     
1           	464         	9.7         	0.04633     	0.04456     	0.04814     
1           	465         	9.65        	0.04603     	0.04439     	0.0477      
1           	466         	9.65        	0.04458     	0.04356     	0.04562     
1           	467         	9.75        	0.04564     	0.0433      	0.04802     
1           	468         	9.7         	0.04623     	0.04465     	0.04784     
1           	469         	9.6         	0.04613     	0.04573     	0.04654     
1           	470         	9.6         	0.04494     	0.04605     	0.04381     
1           	471         	9.6         	0.04483     	0.04644     	0.0432      
1           	472         	9.6         	0.04452     	0.04609     	0.04294     
1           	473         	9.6         	0.04497     	0.04524     	0.04469     
1           	474         	9.7         	0.04459     	0.04361     	0.04559     
1           	475         	9.7         	0.04475     	0.04299     	0.04652     
1           	476         	9.7         	0.04352     	0.0415      	0.04557     
1           	477         	9.7         	0.04292     	0.04168     	0.04419     
1           	478         	9.7         	0.04385     	0.04229     	0.04543     
1           	479         	9.6         	0.0447      	0.04471     	0.04468     
1           	480         	9.6         	0.04503     	0.04406     	0.04601     
1           	481         	9.6         	0.04479     	0.04437     	0.04523     
1           	482         	9.6         	0.04516     	0.04506     	0.04526     
1           	483         	9.6         	0.04499     	0.04519     	0.04479     
1           	484         	9.65        	0.045       	0.04533     	0.04466     
1           	485         	9.6         	0.04407     	0.0451      	0.04303     
1           	486         	9.65        	0.04438     	0.04549     	0.04325     
1           	487         	9.65        	0.04385     	0.04358     	0.04412     
