generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
494         	1           	9.95        	0.0165      	0.01591     	0.0171      
495         	1           	9.95        	0.01646     	0.01592     	0.01701     
496         	1           	9.95        	0.01648     	0.01542     	0.01757     
497         	1           	9.9         	0.01643     	0.01589     	0.01699     
498         	1           	9.9         	0.0165      	0.01552     	0.01751     
499         	1           	9.85        	0.01631     	0.01488     	0.01778     
500         	1           	9.85        	0.01595     	0.01475     	0.01718     
501         	1           	9.85        	0.01584     	0.0151      	0.01661     
502         	1           	9.85        	0.01596     	0.01639     	0.01552     
503         	1           	9.9         	0.01545     	0.01601     	0.01487     
504         	1           	9.85        	0.0151      	0.01525     	0.01494     
505         	1           	9.9         	0.01499     	0.01521     	0.01477     
506         	1           	9.8         	0.01424     	0.01412     	0.01436     
507         	1           	9.8         	0.0141      	0.01463     	0.01356     
508         	1           	9.9         	0.0138      	0.01393     	0.01368     
509         	1           	9.95        	0.01444     	0.01384     	0.01506     
510         	1           	9.95        	0.01475     	0.01379     	0.01574     
511         	1           	9.95        	0.01441     	0.01382     	0.01502     
512         	1           	9.8         	0.01434     	0.01375     	0.01495     
513         	1           	9.85        	0.01387     	0.01304     	0.01473     
514         	1           	9.75        	0.01427     	0.01366     	0.01491     
515         	1           	9.8         	0.01382     	0.01374     	0.01391     
516         	1           	9.65        	0.01448     	0.01396     	0.01501     
517         	1           	9.65        	0.01463     	0.01445     	0.01482     
518         	1           	9.65        	0.01427     	0.0145      	0.01402     
519         	1           	9.6         	0.01436     	0.015       	0.0137      
520         	1           	9.65        	0.01463     	0.01538     	0.01387     
521         	1           	9.65        	0.01466     	0.01415     	0.01519     
522         	1           	9.65        	0.01572     	0.01578     	0.01566     
523         	1           	9.7         	0.01485     	0.01503     	0.01467     
524         	1           	9.75        	0.01505     	0.01432     	0.0158      
525         	1           	9.8         	0.01461     	0.01361     	0.01563     
526         	1           	9.8         	0.01504     	0.01395     	0.01617     
527         	1           	9.8         	0.01428     	0.01254     	0.01607     
528         	1           	9.75        	0.01492     	0.01307     	0.01681     
529         	1           	9.8         	0.01465     	0.01392     	0.01539     
530         	1           	9.7         	0.01492     	0.01523     	0.0146      
531         	1           	9.65        	0.01525     	0.01551     	0.01499     
532         	1           	9.75        	0.01453     	0.01484     	0.01422     
533         	1           	9.8         	0.01468     	0.0146      	0.01476     
534         	1           	9.8         	0.01517     	0.01449     	0.01586     
535         	1           	9.85        	0.01522     	0.01401     	0.01646     
536         	1           	9.8         	0.01485     	0.01364     	0.0161      
537         	1           	9.8         	0.01472     	0.01343     	0.01605     
538         	1           	9.9         	0.01578     	0.01514     	0.01644     
539         	1           	9.85        	0.01508     	0.01356     	0.01664     
540         	1           	9.9         	0.01412     	0.0122      	0.0161      
541         	1           	9.9         	0.01407     	0.0117      	0.0165      
542         	1           	9.85        	0.01468     	0.01222     	0.01721     
543         	1           	9.9         	0.0147      	0.01233     	0.01712     
544         	1           	9.85        	0.01479     	0.01269     	0.01695     
545         	1           	9.75        	0.01505     	0.01254     	0.01762     
546         	1           	9.8         	0.01494     	0.01247     	0.01747     
547         	1           	9.8         	0.01437     	0.01166     	0.01716     
548         	1           	9.8         	0.01437     	0.01093     	0.0179      
549         	1           	9.85        	0.01517     	0.01161     	0.01883     
550         	1           	9.8         	0.0148      	0.01133     	0.01837     
551         	1           	9.7         	0.01412     	0.01113     	0.01719     
552         	1           	9.8         	0.01452     	0.01132     	0.0178      
553         	1           	9.75        	0.01453     	0.0112      	0.01795     
554         	1           	9.75        	0.01485     	0.01044     	0.01938     
555         	1           	9.6         	0.01482     	0.01005     	0.01972     
556         	1           	9.6         	0.01472     	0.01003     	0.01955     
557         	1           	9.65        	0.01607     	0.01103     	0.02125     
558         	1           	9.65        	0.01542     	0.01114     	0.01983     
559         	1           	9.65        	0.01512     	0.01088     	0.01949     
560         	1           	9.65        	0.01508     	0.0107      	0.0196      
561         	1           	9.6         	0.01472     	0.01073     	0.01883     
562         	1           	9.65        	0.01476     	0.0106      	0.01904     
563         	1           	9.65        	0.01432     	0.01034     	0.0184      
564         	1           	9.7         	0.01431     	0.01025     	0.01848     
565         	1           	9.65        	0.01444     	0.01064     	0.01835     
566         	1           	9.6         	0.01449     	0.01073     	0.01837     
567         	1           	9.65        	0.01485     	0.01149     	0.01831     
568         	1           	9.6         	0.01483     	0.01232     	0.01741     
569         	1           	9.65        	0.01408     	0.01175     	0.01649     
570         	1           	9.6         	0.01476     	0.01239     	0.0172      
571         	1           	9.55        	0.01414     	0.01273     	0.01559     
572         	1           	9.55        	0.01457     	0.01293     	0.01626     
573         	1           	9.5         	0.01429     	0.01312     	0.0155      
574         	1           	9.4         	0.01355     	0.01294     	0.01418     
575         	1           	9.4         	0.01377     	0.01339     	0.01416     
576         	1           	9.45        	0.01393     	0.01382     	0.01404     
577         	1           	9.45        	0.01422     	0.0137      	0.01474     
578         	1           	9.55        	0.01432     	0.01343     	0.01523     
579         	1           	9.45        	0.01415     	0.01294     	0.01539     
580         	1           	9.5         	0.0142      	0.01372     	0.0147      
581         	1           	9.45        	0.01571     	0.01461     	0.01685     
582         	1           	9.55        	0.01571     	0.01525     	0.01618     
583         	1           	9.5         	0.01551     	0.01493     	0.0161      
584         	1           	9.45        	0.01553     	0.0162      	0.01483     
585         	1           	9.45        	0.01499     	0.01527     	0.0147      
586         	1           	9.55        	0.01534     	0.01577     	0.01489     
587         	1           	9.4         	0.01398     	0.01434     	0.01361     
588         	1           	9.4         	0.01431     	0.0148      	0.0138      
589         	1           	9.4         	0.01428     	0.01459     	0.01397     
590         	1           	9.5         	0.01391     	0.01455     	0.01325     
591         	1           	9.6         	0.0136      	0.01496     	0.0122      
592         	1           	9.45        	0.01431     	0.01539     	0.01319     
593         	1           	9.5         	0.01366     	0.01541     	0.01186     
594         	1           	9.5         	0.01358     	0.0156      	0.01149     
595         	1           	9.5         	0.01416     	0.01602     	0.01225     
596         	1           	9.55        	0.01439     	0.01577     	0.01296     
597         	1           	9.6         	0.01504     	0.01641     	0.01362     
598         	1           	9.65        	0.01511     	0.01604     	0.01415     
599         	1           	9.65        	0.015       	0.0163      	0.01365     
600         	1           	9.65        	0.015       	0.01608     	0.01388     
601         	1           	9.65        	0.01562     	0.01686     	0.01435     
602         	1           	9.7         	0.01543     	0.01635     	0.01447     
603         	1           	9.75        	0.01587     	0.01691     	0.0148      
604         	1           	9.7         	0.01588     	0.01688     	0.01486     
605         	1           	9.75        	0.01607     	0.01695     	0.01516     
606         	1           	9.75        	0.01599     	0.01711     	0.01483     
607         	1           	9.75        	0.01615     	0.01789     	0.01436     
608         	1           	9.75        	0.01547     	0.0169      	0.01401     
609         	1           	9.9         	0.0153      	0.01694     	0.01362     
610         	1           	9.9         	0.01524     	0.01716     	0.01327     
611         	1           	9.9         	0.0162      	0.01775     	0.01461     
612         	1           	9.85        	0.01541     	0.01679     	0.014       
613         	1           	9.75        	0.01469     	0.01628     	0.01305     
614         	1           	9.7         	0.01485     	0.01652     	0.01314     
615         	1           	9.85        	0.0152      	0.01691     	0.01344     
616         	1           	9.6         	0.01525     	0.01671     	0.01373     
617         	1           	9.55        	0.01554     	0.01745     	0.01357     
618         	1           	9.6         	0.01575     	0.01724     	0.01421     
619         	1           	9.65        	0.01532     	0.01673     	0.01387     
620         	1           	9.6         	0.01555     	0.01734     	0.01371     
621         	1           	9.55        	0.01499     	0.01591     	0.01404     
622         	1           	9.65        	0.01559     	0.01638     	0.01477     
623         	1           	9.7         	0.01501     	0.0152      	0.01483     
624         	1           	9.7         	0.01486     	0.01615     	0.01352     
625         	1           	9.6         	0.01495     	0.01652     	0.01334     
626         	1           	9.6         	0.01484     	0.01556     	0.01409     
627         	1           	9.6         	0.01515     	0.01606     	0.01422     
628         	1           	9.6         	0.0153      	0.01567     	0.01492     
629         	1           	9.6         	0.01518     	0.01541     	0.01495     
630         	1           	9.75        	0.01513     	0.01508     	0.01517     
631         	1           	9.7         	0.01576     	0.01526     	0.01628     
632         	1           	9.55        	0.01569     	0.01559     	0.0158      
633         	1           	9.45        	0.01601     	0.01594     	0.01608     
634         	1           	9.5         	0.01593     	0.01548     	0.0164      
635         	1           	9.4         	0.01577     	0.01595     	0.01558     
636         	1           	9.4         	0.01688     	0.01665     	0.01712     
637         	1           	9.4         	0.01508     	0.01595     	0.01419     
638         	1           	9.5         	0.01502     	0.01546     	0.01456     
639         	1           	9.55        	0.01502     	0.01574     	0.01426     
640         	1           	9.6         	0.01505     	0.01547     	0.01462     
641         	1           	9.55        	0.01536     	0.01542     	0.01529     
642         	1           	9.6         	0.01525     	0.01582     	0.01466     
643         	1           	9.55        	0.01575     	0.01682     	0.01465     
644         	1           	9.5         	0.0158      	0.01768     	0.01386     
645         	1           	9.55        	0.01623     	0.0188      	0.01358     
646         	1           	9.65        	0.01593     	0.01785     	0.01396     
647         	1           	9.6         	0.01695     	0.01837     	0.01549     
648         	1           	9.55        	0.01701     	0.018       	0.01599     
649         	1           	9.6         	0.01755     	0.01855     	0.01652     
650         	1           	9.5         	0.01812     	0.01926     	0.01694     
651         	1           	9.5         	0.01766     	0.01888     	0.0164      
652         	1           	9.55        	0.01772     	0.01895     	0.01646     
653         	1           	9.5         	0.01895     	0.01977     	0.01811     
654         	1           	9.4         	0.01905     	0.01954     	0.01854     
655         	1           	9.4         	0.01867     	0.01861     	0.01872     
656         	1           	9.4         	0.01863     	0.01801     	0.01927     
657         	1           	9.45        	0.01887     	0.01806     	0.0197      
658         	1           	9.45        	0.01864     	0.01808     	0.01922     
659         	1           	9.5         	0.01855     	0.01708     	0.02007     
660         	1           	9.45        	0.01963     	0.01727     	0.02207     
661         	1           	9.5         	0.02089     	0.01786     	0.02401     
662         	1           	9.45        	0.02072     	0.01679     	0.02478     
663         	1           	9.55        	0.02089     	0.01617     	0.02578     
664         	1           	9.4         	0.02152     	0.01643     	0.0268      
665         	1           	9.45        	0.02129     	0.01626     	0.02649     
666         	1           	9.4         	0.02145     	0.01616     	0.02691     
667         	1           	9.4         	0.02209     	0.01608     	0.0283      
668         	1           	9.45        	0.02157     	0.01592     	0.02744     
669         	1           	9.4         	0.02149     	0.01587     	0.02733     
670         	1           	9.35        	0.02174     	0.01603     	0.02766     
671         	1           	9.35        	0.02166     	0.01582     	0.02772     
672         	1           	9.4         	0.02116     	0.01581     	0.0267      
673         	1           	9.35        	0.02112     	0.01572     	0.02672     
674         	1           	9.3         	0.02198     	0.01609     	0.02809     
675         	1           	9.35        	0.02201     	0.01601     	0.02825     
676         	1           	9.35        	0.02145     	0.01505     	0.02811     
677         	1           	9.3         	0.02195     	0.01616     	0.02797     
678         	1           	9.4         	0.02182     	0.01609     	0.02777     
679         	1           	9.4         	0.02263     	0.0173      	0.02817     
680         	1           	9.4         	0.02249     	0.01654     	0.02866     
681         	1           	9.45        	0.022       	0.01629     	0.02792     
682         	1           	9.35        	0.02184     	0.01662     	0.02726     
683         	1           	9.3         	0.02312     	0.01738     	0.02905     
684         	1           	9.4         	0.02425     	0.01824     	0.03046     
685         	1           	9.45        	0.02499     	0.02059     	0.02953     
686         	1           	9.45        	0.02526     	0.0218      	0.02885     
687         	1           	9.5         	0.02601     	0.02253     	0.02962     
688         	1           	9.45        	0.02662     	0.023       	0.03036     
689         	1           	9.45        	0.02591     	0.02339     	0.02851     
690         	1           	9.45        	0.02609     	0.02313     	0.02915     
691         	1           	9.35        	0.02567     	0.02291     	0.02852     
692         	1           	9.4         	0.02627     	0.0236      	0.02904     
693         	1           	9.35        	0.02599     	0.02361     	0.02846     
694         	1           	9.3         	0.02726     	0.02499     	0.02961     
695         	1           	9.35        	0.02781     	0.02644     	0.02924     
696         	1           	9.3         	0.02693     	0.02605     	0.02784     
697         	1           	9.2         	0.02714     	0.02675     	0.02755     
698         	1           	9.15        	0.0267      	0.02722     	0.02617     
699         	1           	9.2         	0.02503     	0.02546     	0.02458     
700         	1           	9.2         	0.02439     	0.02456     	0.02422     
701         	1           	9.3         	0.02402     	0.02488     	0.02313     
702         	1           	9.3         	0.02407     	0.02425     	0.02388     
703         	1           	9.35        	0.02357     	0.02405     	0.02307     
704         	1           	9.3         	0.02363     	0.0243      	0.02295     
705         	1           	9.25        	0.02313     	0.02356     	0.02269     
706         	1           	9.2         	0.02355     	0.02419     	0.0229      
707         	1           	9.3         	0.02402     	0.02404     	0.024       
708         	1           	9.25        	0.02341     	0.0246      	0.02218     
709         	1           	9.25        	0.02294     	0.02314     	0.02273     
710         	1           	9.25        	0.02322     	0.02397     	0.02246     
711         	1           	9.25        	0.02306     	0.02293     	0.0232      
712         	1           	9.3         	0.02357     	0.02367     	0.02346     
713         	1           	9.25        	0.02447     	0.0249      	0.02403     
714         	1           	9.25        	0.02433     	0.02475     	0.02391     
715         	1           	9.3         	0.02523     	0.02548     	0.02498     
716         	1           	9.3         	0.02498     	0.02482     	0.02514     
717         	1           	9.25        	0.02542     	0.02706     	0.02374     
718         	1           	9.25        	0.02506     	0.02775     	0.0223      
719         	1           	9.25        	0.02487     	0.02769     	0.02197     
720         	1           	9.3         	0.02484     	0.02785     	0.02176     
721         	1           	9.2         	0.02402     	0.02714     	0.02081     
722         	1           	9.25        	0.02418     	0.02779     	0.0205      
723         	1           	9.2         	0.0245      	0.02795     	0.02097     
724         	1           	9.2         	0.02451     	0.02818     	0.02075     
725         	1           	9.25        	0.02391     	0.02827     	0.01947     
726         	1           	9.2         	0.02251     	0.02836     	0.01653     
727         	1           	9.2         	0.02204     	0.02825     	0.01569     
728         	1           	9.2         	0.02253     	0.02875     	0.01617     
729         	1           	9.2         	0.02164     	0.02783     	0.01533     
730         	1           	9.25        	0.02194     	0.02846     	0.01531     
731         	1           	9.25        	0.02292     	0.03098     	0.01469     
732         	1           	9.1         	0.02215     	0.03042     	0.01371     
733         	1           	9.15        	0.02116     	0.02882     	0.01336     
734         	1           	9.15        	0.02119     	0.02885     	0.01334     
735         	1           	9.2         	0.0216      	0.02843     	0.01462     
736         	1           	9.2         	0.02139     	0.02794     	0.01471     
737         	1           	9.3         	0.02101     	0.02811     	0.01376     
738         	1           	9.3         	0.02127     	0.0271      	0.01531     
739         	1           	9.35        	0.02012     	0.02617     	0.01395     
740         	1           	9.25        	0.01934     	0.0248      	0.01376     
741         	1           	9.2         	0.01933     	0.0244      	0.01415     
742         	1           	9.2         	0.01834     	0.02318     	0.01341     
743         	1           	9.15        	0.01873     	0.02349     	0.01388     
744         	1           	9.2         	0.01863     	0.0235      	0.01365     
745         	1           	9.3         	0.01964     	0.02472     	0.01446     
746         	1           	9.3         	0.01933     	0.02433     	0.01424     
747         	1           	9.35        	0.019       	0.02344     	0.01449     
748         	1           	9.35        	0.0185      	0.02299     	0.01392     
749         	1           	9.3         	0.0184      	0.02205     	0.01468     
750         	1           	9.35        	0.0178      	0.02071     	0.01484     
751         	1           	9.3         	0.01733     	0.02001     	0.01459     
752         	1           	9.35        	0.01799     	0.02145     	0.01446     
753         	1           	9.35        	0.01859     	0.02129     	0.01584     
754         	1           	9.4         	0.01796     	0.02        	0.01589     
755         	1           	9.45        	0.01705     	0.01901     	0.01506     
756         	1           	9.3         	0.0175      	0.01939     	0.01558     
757         	1           	9.35        	0.01788     	0.01957     	0.01616     
758         	1           	9.4         	0.01732     	0.01913     	0.01548     
759         	1           	9.35        	0.01642     	0.01851     	0.01429     
760         	1           	9.35        	0.01771     	0.01983     	0.01554     
761         	1           	9.3         	0.01748     	0.01977     	0.01514     
762         	1           	9.25        	0.0182      	0.01843     	0.01796     
763         	1           	9.25        	0.01841     	0.01874     	0.01807     
764         	1           	9.3         	0.01859     	0.01954     	0.01762     
765         	1           	9.3         	0.01772     	0.01928     	0.01612     
766         	1           	9.3         	0.0177      	0.02024     	0.0151      
767         	1           	9.4         	0.01738     	0.01949     	0.01522     
768         	1           	9.35        	0.01664     	0.01801     	0.01524     
769         	1           	9.35        	0.01647     	0.01811     	0.0148      
770         	1           	9.35        	0.01722     	0.01839     	0.01603     
771         	1           	9.4         	0.01737     	0.01868     	0.01604     
772         	1           	9.35        	0.01804     	0.02031     	0.01572     
773         	1           	9.3         	0.01822     	0.02016     	0.01626     
774         	1           	9.4         	0.0182      	0.0203      	0.01606     
775         	1           	9.3         	0.01908     	0.02175     	0.01637     
776         	1           	9.35        	0.01962     	0.02313     	0.01604     
777         	1           	9.35        	0.01881     	0.02234     	0.01523     
778         	1           	9.4         	0.0187      	0.02175     	0.01559     
779         	1           	9.35        	0.0191      	0.02187     	0.01627     
780         	1           	9.25        	0.01929     	0.02183     	0.01671     
781         	1           	9.35        	0.02007     	0.02257     	0.01753     
782         	1           	9.4         	0.02085     	0.02388     	0.01776     
783         	1           	9.35        	0.02073     	0.02284     	0.01859     
784         	1           	9.35        	0.02054     	0.02311     	0.01794     
785         	1           	9.4         	0.01979     	0.02197     	0.01758     
786         	1           	9.4         	0.01969     	0.02237     	0.01697     
787         	1           	9.45        	0.01955     	0.02224     	0.01683     
788         	1           	9.4         	0.01904     	0.02128     	0.01678     
789         	1           	9.35        	0.01785     	0.01912     	0.01657     
790         	1           	9.35        	0.01818     	0.01955     	0.01679     
791         	1           	9.45        	0.01837     	0.01863     	0.01812     
792         	1           	9.4         	0.01847     	0.01858     	0.01836     
793         	1           	9.35        	0.01816     	0.01919     	0.0171      
794         	1           	9.35        	0.01805     	0.01981     	0.01625     
795         	1           	9.35        	0.018       	0.01969     	0.01628     
796         	1           	9.3         	0.01757     	0.01873     	0.01638     
797         	1           	9.25        	0.01715     	0.01847     	0.0158      
798         	1           	9.25        	0.01829     	0.02061     	0.01593     
799         	1           	9.2         	0.01842     	0.02062     	0.0162      
800         	1           	9.3         	0.01751     	0.01888     	0.01612     
801         	1           	9.35        	0.01847     	0.02028     	0.01664     
802         	1           	9.35        	0.01884     	0.02055     	0.0171      
803         	1           	9.3         	0.01725     	0.01903     	0.01545     
804         	1           	9.3         	0.01687     	0.01841     	0.01531     
805         	1           	9.35        	0.01654     	0.01767     	0.01539     
806         	1           	9.35        	0.016       	0.01756     	0.01441     
807         	1           	9.35        	0.01614     	0.01734     	0.01493     
808         	1           	9.35        	0.01626     	0.01769     	0.01482     
809         	1           	9.3         	0.01594     	0.01672     	0.01515     
810         	1           	9.35        	0.01653     	0.017       	0.01605     
811         	1           	9.4         	0.01714     	0.01792     	0.01635     
812         	1           	9.35        	0.01799     	0.01846     	0.01752     
813         	1           	9.25        	0.01769     	0.01769     	0.01769     
814         	1           	9.2         	0.01783     	0.01745     	0.01821     
815         	1           	9.2         	0.01817     	0.01858     	0.01776     
816         	1           	9.35        	0.0185      	0.01925     	0.01773     
817         	1           	9.2         	0.01902     	0.01954     	0.01849     
818         	1           	9.25        	0.01935     	0.01872     	0.01998     
819         	1           	9.2         	0.02062     	0.0196      	0.02166     
820         	1           	9.25        	0.02128     	0.01967     	0.02291     
821         	1           	9.25        	0.02138     	0.01931     	0.02347     
822         	1           	9.25        	0.02082     	0.01892     	0.02274     
823         	1           	9.3         	0.02119     	0.01872     	0.0237      
824         	1           	9.25        	0.02081     	0.01729     	0.02439     
825         	1           	9.1         	0.02021     	0.01741     	0.02306     
826         	1           	9.2         	0.01966     	0.01742     	0.02193     
827         	1           	9.1         	0.01981     	0.01704     	0.02261     
828         	1           	9           	0.02011     	0.01697     	0.02327     
829         	1           	9           	0.01983     	0.01607     	0.02362     
830         	1           	9.05        	0.01979     	0.01605     	0.02357     
831         	1           	9.05        	0.01975     	0.01616     	0.02336     
832         	1           	8.9         	0.02017     	0.01729     	0.02308     
833         	1           	9.05        	0.02081     	0.01837     	0.02327     
834         	1           	9.1         	0.02149     	0.01979     	0.02321     
835         	1           	9.2         	0.02159     	0.01955     	0.02366     
836         	1           	9.05        	0.02135     	0.01958     	0.02315     
837         	1           	9.05        	0.02169     	0.01976     	0.02365     
838         	1           	9           	0.02238     	0.02146     	0.02332     
839         	1           	8.95        	0.02234     	0.02171     	0.02296     
840         	1           	8.85        	0.02218     	0.02072     	0.02365     
841         	1           	8.9         	0.0221      	0.02041     	0.0238      
842         	1           	8.9         	0.02082     	0.02005     	0.0216      
843         	1           	8.9         	0.02047     	0.01938     	0.02157     
844         	1           	8.95        	0.02073     	0.01986     	0.0216      
845         	1           	8.95        	0.02036     	0.01931     	0.02141     
846         	1           	8.9         	0.02032     	0.01992     	0.02073     
847         	1           	8.95        	0.02178     	0.02118     	0.02238     
848         	1           	9           	0.0229      	0.0223      	0.02351     
849         	1           	9.1         	0.02271     	0.0217      	0.02374     
850         	1           	9.05        	0.02348     	0.02261     	0.02436     
851         	1           	9.1         	0.0238      	0.02297     	0.02463     
852         	1           	9.15        	0.02201     	0.02176     	0.02226     
853         	1           	9.15        	0.0221      	0.02224     	0.02195     
854         	1           	9.1         	0.02288     	0.02271     	0.02306     
855         	1           	9.2         	0.02223     	0.02244     	0.02203     
856         	1           	9.15        	0.02173     	0.02191     	0.02156     
857         	1           	9.2         	0.02292     	0.02286     	0.02298     
858         	1           	9.15        	0.02349     	0.02214     	0.02484     
859         	1           	9.1         	0.02346     	0.02157     	0.02535     
860         	1           	9.1         	0.02401     	0.02217     	0.02585     
861         	1           	9.15        	0.0239      	0.02331     	0.02448     
862         	1           	9.15        	0.02376     	0.02304     	0.02448     
863         	1           	9.1         	0.0238      	0.0236      	0.02401     
864         	1           	9.1         	0.02423     	0.02361     	0.02484     
865         	1           	9           	0.02374     	0.02239     	0.02509     
866         	1           	9           	0.02429     	0.02229     	0.02628     
867         	1           	9           	0.02449     	0.02252     	0.02645     
868         	1           	8.95        	0.02389     	0.0224      	0.02538     
869         	1           	9           	0.02332     	0.02052     	0.02611     
870         	1           	9.05        	0.02311     	0.02031     	0.0259      
871         	1           	8.95        	0.02301     	0.0213      	0.02471     
872         	1           	8.95        	0.02277     	0.02067     	0.02487     
873         	1           	8.85        	0.02377     	0.02308     	0.02446     
874         	1           	8.85        	0.02394     	0.02272     	0.02515     
875         	1           	9           	0.02371     	0.0229      	0.02452     
876         	1           	9           	0.02289     	0.02328     	0.0225      
877         	1           	8.9         	0.02206     	0.02244     	0.02168     
878         	1           	8.9         	0.02285     	0.0218      	0.02389     
879         	1           	8.95        	0.0222      	0.02037     	0.02402     
880         	1           	8.9         	0.02162     	0.02024     	0.02299     
881         	1           	9           	0.02207     	0.01983     	0.02429     
882         	1           	9           	0.02217     	0.02097     	0.02336     
883         	1           	9.05        	0.02302     	0.0216      	0.02444     
884         	1           	9           	0.02161     	0.0208      	0.02241     
885         	1           	9.05        	0.02227     	0.02142     	0.02312     
886         	1           	9.05        	0.02238     	0.02131     	0.02344     
887         	1           	9.05        	0.02277     	0.02123     	0.02431     
888         	1           	9.05        	0.02218     	0.0205      	0.02387     
889         	1           	9.05        	0.02304     	0.02115     	0.02492     
890         	1           	9           	0.02231     	0.02091     	0.0237      
891         	1           	9           	0.02268     	0.02064     	0.02473     
892         	1           	9.05        	0.02218     	0.02065     	0.02371     
893         	1           	9.15        	0.0222      	0.02077     	0.02364     
894         	1           	9.1         	0.02315     	0.0209      	0.02542     
895         	1           	9.1         	0.02399     	0.02154     	0.02645     
896         	1           	9.1         	0.02406     	0.02162     	0.02651     
897         	1           	9.2         	0.02462     	0.0226      	0.02665     
898         	1           	9.25        	0.02501     	0.02253     	0.02749     
899         	1           	9.15        	0.02527     	0.0227      	0.02784     
900         	1           	9.05        	0.02526     	0.0235      	0.02703     
901         	1           	9.1         	0.02502     	0.02328     	0.02677     
902         	1           	9.25        	0.02554     	0.02489     	0.02618     
903         	1           	9.25        	0.0252      	0.025       	0.0254      
904         	1           	9.25        	0.02503     	0.02431     	0.02575     
905         	1           	9.15        	0.02505     	0.0247      	0.0254      
906         	1           	9.05        	0.02536     	0.02438     	0.02634     
907         	1           	9.15        	0.02387     	0.02236     	0.02537     
908         	1           	9.2         	0.025       	0.02394     	0.02604     
909         	1           	9.2         	0.02402     	0.02381     	0.02423     
910         	1           	9.15        	0.02479     	0.02454     	0.02503     
911         	1           	9.1         	0.02459     	0.02442     	0.02476     
912         	1           	9.1         	0.02382     	0.02403     	0.02362     
913         	1           	9.1         	0.02361     	0.02333     	0.02389     
914         	1           	9           	0.02316     	0.02348     	0.02284     
915         	1           	9           	0.02379     	0.02352     	0.02407     
916         	1           	9           	0.02354     	0.02319     	0.02388     
917         	1           	8.95        	0.02318     	0.02233     	0.02402     
918         	1           	9           	0.02233     	0.0217      	0.02296     
919         	1           	9           	0.02209     	0.0233      	0.0209      
920         	1           	9           	0.02281     	0.02272     	0.0229      
921         	1           	8.95        	0.02197     	0.02247     	0.02148     
922         	1           	8.9         	0.02174     	0.02236     	0.02113     
923         	1           	8.8         	0.0223      	0.02389     	0.02073     
924         	1           	8.85        	0.02231     	0.02389     	0.02074     
925         	1           	8.9         	0.02194     	0.02325     	0.02065     
926         	1           	8.9         	0.02119     	0.02254     	0.01986     
927         	1           	8.9         	0.02097     	0.0225      	0.01945     
928         	1           	8.95        	0.02175     	0.02326     	0.02025     
929         	1           	9.1         	0.0208      	0.0219      	0.01971     
930         	1           	9.05        	0.02047     	0.02188     	0.01907     
931         	1           	9.05        	0.02003     	0.02149     	0.01858     
932         	1           	9.1         	0.01966     	0.02166     	0.01768     
933         	1           	9.05        	0.01982     	0.02123     	0.01842     
934         	1           	8.9         	0.01941     	0.02047     	0.01836     
935         	1           	8.95        	0.02011     	0.02179     	0.01844     
936         	1           	8.9         	0.01947     	0.02142     	0.01753     
937         	1           	9           	0.01982     	0.02139     	0.01826     
938         	1           	8.9         	0.0204      	0.02265     	0.01819     
939         	1           	9           	0.01944     	0.02179     	0.01713     
940         	1           	8.9         	0.01923     	0.02221     	0.01629     
941         	1           	8.8         	0.0189      	0.02264     	0.01521     
942         	1           	8.85        	0.0191      	0.0227      	0.01556     
943         	1           	8.9         	0.02008     	0.02305     	0.01715     
944         	1           	8.85        	0.02015     	0.02264     	0.01769     
945         	1           	8.95        	0.02068     	0.02323     	0.01816     
946         	1           	8.95        	0.02147     	0.0235      	0.01948     
947         	1           	8.9         	0.02113     	0.02262     	0.01967     
948         	1           	8.9         	0.02184     	0.02242     	0.02128     
949         	1           	8.8         	0.02183     	0.02162     	0.02203     
950         	1           	8.65        	0.02121     	0.02185     	0.02058     
951         	1           	8.75        	0.02024     	0.02081     	0.01968     
952         	1           	8.8         	0.02002     	0.02011     	0.01992     
953         	1           	8.8         	0.01862     	0.019       	0.01824     
954         	1           	8.9         	0.01893     	0.01934     	0.01852     
955         	1           	8.95        	0.01946     	0.01998     	0.01895     
956         	1           	8.85        	0.01893     	0.01926     	0.0186      
957         	1           	8.95        	0.02019     	0.02052     	0.01987     
958         	1           	8.9         	0.01936     	0.02034     	0.0184      
959         	1           	8.9         	0.01942     	0.02028     	0.01857     
960         	1           	8.95        	0.02041     	0.02018     	0.02063     
961         	1           	8.9         	0.02065     	0.01994     	0.02135     
962         	1           	9           	0.02016     	0.01973     	0.02059     
963         	1           	8.95        	0.02088     	0.02081     	0.02095     
964         	1           	9           	0.02141     	0.0216      	0.02122     
965         	1           	8.9         	0.02169     	0.02159     	0.0218      
966         	1           	8.85        	0.01962     	0.01951     	0.01974     
967         	1           	8.8         	0.02019     	0.01976     	0.0206      
968         	1           	8.9         	0.0207      	0.01982     	0.02156     
969         	1           	8.9         	0.02032     	0.01963     	0.02099     
970         	1           	8.8         	0.0205      	0.02045     	0.02055     
971         	1           	8.85        	0.02054     	0.01977     	0.0213      
972         	1           	8.85        	0.02146     	0.01981     	0.02308     
973         	1           	8.75        	0.02202     	0.02014     	0.02385     
974         	1           	8.85        	0.02281     	0.02203     	0.02358     
975         	1           	8.8         	0.02325     	0.02346     	0.02304     
976         	1           	8.85        	0.02357     	0.02443     	0.02271     
