generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
488         	1           	8.9         	0.293       	0.4198      	0.1619      
489         	1           	8.95        	0.291       	0.4149      	0.1628      
490         	1           	9.15        	0.2889      	0.4132      	0.1604      
491         	1           	9.15        	0.2855      	0.4011      	0.166       
492         	1           	8.8         	0.2836      	0.4023      	0.1609      
493         	1           	8.8         	0.2879      	0.4085      	0.1631      
494         	1           	8.65        	0.2802      	0.3955      	0.1611      
495         	1           	8.9         	0.2845      	0.3992      	0.1659      
496         	1           	8.75        	0.2836      	0.3987      	0.1647      
497         	1           	8.85        	0.2827      	0.3946      	0.1673      
498         	1           	8.75        	0.2811      	0.3892      	0.1695      
499         	1           	8.7         	0.2787      	0.3844      	0.1696      
500         	1           	8.85        	0.2754      	0.3806      	0.1669      
501         	1           	8.75        	0.2787      	0.3833      	0.1705      
502         	1           	8.7         	0.2781      	0.38        	0.1725      
503         	1           	8.7         	0.2807      	0.3821      	0.1759      
504         	1           	8.7         	0.2829      	0.3872      	0.175       
505         	1           	8.85        	0.2821      	0.385       	0.1755      
506         	1           	9           	0.2823      	0.3838      	0.177       
507         	1           	8.85        	0.2809      	0.3818      	0.1765      
508         	1           	8.75        	0.2803      	0.3829      	0.1743      
509         	1           	8.6         	0.2803      	0.3858      	0.1711      
510         	1           	8.6         	0.2783      	0.3802      	0.1729      
511         	1           	8.75        	0.276       	0.3776      	0.1709      
512         	1           	8.8         	0.2759      	0.3728      	0.1755      
513         	1           	8.95        	0.2764      	0.3798      	0.1693      
514         	1           	8.85        	0.2811      	0.3872      	0.1709      
515         	1           	8.9         	0.2819      	0.3906      	0.1689      
516         	1           	8.75        	0.2806      	0.3892      	0.1676      
517         	1           	8.8         	0.282       	0.3864      	0.1736      
518         	1           	8.8         	0.2806      	0.3868      	0.1703      
519         	1           	8.95        	0.283       	0.3895      	0.1722      
520         	1           	8.95        	0.2826      	0.3878      	0.1735      
521         	1           	9           	0.2785      	0.3842      	0.1691      
522         	1           	9           	0.2805      	0.3875      	0.1696      
523         	1           	9.2         	0.2808      	0.3894      	0.1685      
524         	1           	9.1         	0.2803      	0.3855      	0.1714      
525         	1           	9.1         	0.2769      	0.381       	0.1692      
526         	1           	9           	0.2749      	0.3779      	0.1683      
527         	1           	8.9         	0.2764      	0.3791      	0.1701      
528         	1           	8.8         	0.2773      	0.3824      	0.1686      
529         	1           	8.75        	0.277       	0.3875      	0.1626      
530         	1           	8.65        	0.2749      	0.3815      	0.1646      
531         	1           	8.55        	0.2733      	0.3788      	0.1642      
532         	1           	8.65        	0.2705      	0.3768      	0.1607      
533         	1           	8.75        	0.2664      	0.3684      	0.1613      
534         	1           	8.75        	0.2667      	0.3686      	0.1616      
535         	1           	8.8         	0.2663      	0.3674      	0.1619      
536         	1           	8.75        	0.2657      	0.3675      	0.1607      
537         	1           	8.9         	0.2624      	0.3639      	0.1579      
538         	1           	8.95        	0.2653      	0.3667      	0.1608      
539         	1           	9.05        	0.2656      	0.367       	0.1609      
540         	1           	9.05        	0.2655      	0.3702      	0.1572      
541         	1           	8.95        	0.2672      	0.3745      	0.1563      
542         	1           	8.7         	0.2676      	0.3753      	0.1567      
543         	1           	8.7         	0.2705      	0.3757      	0.1621      
544         	1           	8.8         	0.2728      	0.382       	0.1602      
545         	1           	9           	0.2716      	0.3824      	0.1573      
546         	1           	8.9         	0.2695      	0.3804      	0.1546      
547         	1           	8.8         	0.2682      	0.3772      	0.1553      
548         	1           	8.7         	0.2658      	0.3755      	0.1524      
549         	1           	8.65        	0.2669      	0.3782      	0.1516      
550         	1           	8.8         	0.2651      	0.3753      	0.1512      
551         	1           	8.8         	0.2647      	0.375       	0.1505      
552         	1           	8.9         	0.26        	0.3684      	0.1476      
553         	1           	8.8         	0.2586      	0.3659      	0.1471      
554         	1           	8.7         	0.258       	0.3641      	0.1479      
555         	1           	8.6         	0.2593      	0.3643      	0.1504      
556         	1           	8.55        	0.2613      	0.3674      	0.1513      
557         	1           	8.6         	0.2638      	0.3721      	0.1513      
558         	1           	8.7         	0.263       	0.3714      	0.1504      
559         	1           	8.6         	0.2584      	0.3666      	0.1459      
560         	1           	8.6         	0.2566      	0.3649      	0.144       
561         	1           	8.75        	0.2546      	0.3632      	0.1416      
562         	1           	8.8         	0.2521      	0.3586      	0.141       
563         	1           	8.85        	0.2512      	0.3572      	0.141       
564         	1           	8.8         	0.2529      	0.3617      	0.14        
565         	1           	8.5         	0.2536      	0.3654      	0.1376      
566         	1           	8.75        	0.2538      	0.3654      	0.1382      
567         	1           	8.85        	0.2532      	0.3655      	0.1371      
568         	1           	8.75        	0.252       	0.3632      	0.1364      
569         	1           	8.65        	0.2499      	0.3609      	0.1347      
570         	1           	8.75        	0.2494      	0.3573      	0.1379      
571         	1           	8.7         	0.2463      	0.3533      	0.1352      
572         	1           	8.7         	0.2488      	0.3553      	0.1382      
573         	1           	8.6         	0.2485      	0.3544      	0.1383      
574         	1           	8.55        	0.2505      	0.358       	0.1388      
575         	1           	8.7         	0.2473      	0.3543      	0.1361      
576         	1           	8.55        	0.2465      	0.3505      	0.1387      
577         	1           	8.4         	0.2494      	0.3555      	0.1395      
578         	1           	8.25        	0.2532      	0.3629      	0.1399      
579         	1           	8.15        	0.2498      	0.3579      	0.1384      
580         	1           	8.15        	0.2573      	0.367       	0.1442      
581         	1           	8.4         	0.2569      	0.3691      	0.1412      
582         	1           	8.35        	0.2541      	0.366       	0.1384      
583         	1           	8.3         	0.256       	0.3658      	0.1427      
584         	1           	8.5         	0.2563      	0.3661      	0.143       
585         	1           	8.4         	0.254       	0.3614      	0.1433      
586         	1           	8.65        	0.2534      	0.36        	0.1431      
587         	1           	8.85        	0.2477      	0.3535      	0.1384      
588         	1           	8.75        	0.247       	0.3529      	0.1376      
589         	1           	8.5         	0.2507      	0.3578      	0.1402      
590         	1           	8.5         	0.2561      	0.3669      	0.1418      
591         	1           	8.7         	0.2552      	0.3633      	0.1438      
592         	1           	8.7         	0.2552      	0.3611      	0.1461      
593         	1           	8.65        	0.2527      	0.3602      	0.1418      
594         	1           	8.8         	0.2524      	0.3598      	0.1417      
595         	1           	8.65        	0.2508      	0.3572      	0.1414      
596         	1           	8.85        	0.2503      	0.3568      	0.1408      
597         	1           	8.65        	0.2525      	0.3609      	0.1413      
598         	1           	8.7         	0.2532      	0.3641      	0.1392      
599         	1           	8.7         	0.2525      	0.3639      	0.1383      
600         	1           	8.6         	0.2508      	0.3592      	0.1396      
601         	1           	8.7         	0.2473      	0.3519      	0.1399      
602         	1           	8.7         	0.2467      	0.3496      	0.1406      
603         	1           	8.75        	0.2465      	0.3506      	0.1391      
604         	1           	8.95        	0.2418      	0.3426      	0.1379      
605         	1           	8.85        	0.2389      	0.3398      	0.1349      
606         	1           	8.7         	0.2387      	0.3416      	0.1325      
607         	1           	8.7         	0.2367      	0.3381      	0.1319      
608         	1           	8.7         	0.2425      	0.3473      	0.1345      
609         	1           	8.5         	0.2419      	0.3497      	0.1307      
610         	1           	8.55        	0.2429      	0.3517      	0.1308      
611         	1           	8.55        	0.244       	0.3514      	0.1334      
612         	1           	8.5         	0.2443      	0.3512      	0.1343      
613         	1           	8.45        	0.2438      	0.3513      	0.1332      
614         	1           	8.6         	0.2468      	0.3597      	0.1308      
615         	1           	8.6         	0.2451      	0.3555      	0.1318      
616         	1           	8.55        	0.2455      	0.355       	0.1329      
617         	1           	8.6         	0.2477      	0.3587      	0.1335      
618         	1           	8.6         	0.2446      	0.3502      	0.1362      
619         	1           	8.45        	0.244       	0.3471      	0.1379      
620         	1           	8.7         	0.2474      	0.3522      	0.1398      
621         	1           	8.4         	0.2474      	0.3516      	0.1405      
622         	1           	8.5         	0.2447      	0.3496      	0.137       
623         	1           	8.5         	0.2426      	0.3496      	0.1328      
624         	1           	8.5         	0.2418      	0.3472      	0.1337      
625         	1           	8.5         	0.2422      	0.3445      	0.1374      
626         	1           	8.5         	0.2408      	0.3407      	0.1386      
627         	1           	8.5         	0.2422      	0.3442      	0.1376      
628         	1           	8.5         	0.2411      	0.3412      	0.1386      
629         	1           	8.55        	0.2403      	0.3407      	0.1376      
630         	1           	8.7         	0.2377      	0.3355      	0.1375      
631         	1           	8.8         	0.2421      	0.3393      	0.1424      
632         	1           	8.75        	0.2449      	0.3469      	0.1406      
633         	1           	8.85        	0.2441      	0.3443      	0.1415      
634         	1           	8.9         	0.2415      	0.3392      	0.1415      
635         	1           	8.7         	0.2418      	0.3393      	0.1419      
636         	1           	8.75        	0.2429      	0.3388      	0.1447      
637         	1           	8.9         	0.2423      	0.3366      	0.1457      
638         	1           	8.65        	0.2405      	0.3316      	0.1473      
639         	1           	8.6         	0.2388      	0.3311      	0.1445      
640         	1           	8.6         	0.2423      	0.3352      	0.1475      
641         	1           	8.6         	0.2418      	0.3353      	0.1462      
642         	1           	8.45        	0.2441      	0.3394      	0.1468      
643         	1           	8.65        	0.2446      	0.3414      	0.1457      
644         	1           	8.6         	0.2435      	0.3393      	0.1458      
645         	1           	8.65        	0.2443      	0.3397      	0.1471      
646         	1           	8.7         	0.2423      	0.3378      	0.1451      
647         	1           	8.8         	0.241       	0.3351      	0.1451      
648         	1           	8.7         	0.2403      	0.3319      	0.1471      
649         	1           	8.9         	0.2391      	0.3301      	0.1464      
650         	1           	8.75        	0.2376      	0.3298      	0.1434      
651         	1           	8.6         	0.2396      	0.3308      	0.1465      
652         	1           	8.85        	0.2383      	0.3264      	0.1485      
653         	1           	8.75        	0.2377      	0.3257      	0.1482      
654         	1           	8.75        	0.2352      	0.3219      	0.147       
655         	1           	8.65        	0.2375      	0.3254      	0.1481      
656         	1           	8.85        	0.2404      	0.3352      	0.1439      
657         	1           	8.75        	0.2408      	0.3364      	0.1435      
658         	1           	8.65        	0.2392      	0.3361      	0.1406      
659         	1           	8.6         	0.2377      	0.3356      	0.138       
660         	1           	8.6         	0.2404      	0.3417      	0.1371      
661         	1           	8.5         	0.2394      	0.3391      	0.1378      
662         	1           	8.5         	0.2387      	0.3412      	0.1342      
663         	1           	8.65        	0.2389      	0.3436      	0.1322      
664         	1           	8.45        	0.2367      	0.339       	0.1323      
665         	1           	8.45        	0.2391      	0.3415      	0.1347      
666         	1           	8.45        	0.2406      	0.3403      	0.1388      
667         	1           	8.45        	0.2389      	0.3393      	0.1364      
668         	1           	8.65        	0.2399      	0.341       	0.1365      
669         	1           	8.65        	0.2459      	0.3512      	0.1384      
670         	1           	8.5         	0.2441      	0.351       	0.1349      
671         	1           	8.55        	0.241       	0.3477      	0.132       
672         	1           	8.65        	0.2403      	0.3466      	0.1314      
673         	1           	8.4         	0.2368      	0.34        	0.1312      
674         	1           	8.45        	0.2367      	0.3396      	0.1315      
675         	1           	8.35        	0.2371      	0.3386      	0.1335      
676         	1           	8.35        	0.2365      	0.3381      	0.133       
677         	1           	8.35        	0.2357      	0.3369      	0.1325      
678         	1           	8.5         	0.2327      	0.3347      	0.1289      
679         	1           	8.4         	0.2336      	0.334       	0.1311      
680         	1           	8.3         	0.2327      	0.3324      	0.1307      
681         	1           	8.4         	0.2324      	0.3339      	0.1289      
682         	1           	8.5         	0.2309      	0.3319      	0.1282      
683         	1           	8.6         	0.231       	0.3319      	0.1284      
684         	1           	8.7         	0.2303      	0.3295      	0.1294      
685         	1           	8.55        	0.2275      	0.3242      	0.1292      
686         	1           	8.6         	0.2274      	0.3247      	0.1285      
687         	1           	8.55        	0.2308      	0.3293      	0.1306      
688         	1           	8.5         	0.2273      	0.3237      	0.1294      
689         	1           	8.55        	0.2292      	0.3289      	0.1277      
690         	1           	8.7         	0.2318      	0.3327      	0.1291      
691         	1           	8.85        	0.2287      	0.3279      	0.128       
692         	1           	8.7         	0.2289      	0.3307      	0.1256      
693         	1           	8.8         	0.2292      	0.3288      	0.1284      
694         	1           	8.7         	0.2303      	0.332       	0.1275      
695         	1           	8.6         	0.2304      	0.332       	0.1278      
696         	1           	8.7         	0.2305      	0.3339      	0.1259      
697         	1           	8.8         	0.2311      	0.3345      	0.1263      
698         	1           	8.75        	0.2279      	0.3268      	0.1276      
699         	1           	8.75        	0.2289      	0.3278      	0.1285      
700         	1           	8.9         	0.2283      	0.3275      	0.1276      
701         	1           	8.75        	0.2264      	0.3236      	0.1277      
702         	1           	8.75        	0.2261      	0.3238      	0.1269      
703         	1           	8.8         	0.2255      	0.3209      	0.1286      
704         	1           	8.75        	0.2216      	0.3149      	0.1267      
705         	1           	8.65        	0.2227      	0.3187      	0.1249      
706         	1           	8.65        	0.2228      	0.3173      	0.1264      
707         	1           	8.45        	0.2216      	0.3169      	0.1246      
708         	1           	8.75        	0.2195      	0.311       	0.1263      
709         	1           	8.65        	0.2215      	0.3128      	0.1283      
710         	1           	8.65        	0.2191      	0.3089      	0.1276      
711         	1           	8.7         	0.2183      	0.3037      	0.1312      
712         	1           	8.8         	0.2181      	0.3009      	0.1337      
713         	1           	8.65        	0.2183      	0.2982      	0.1369      
714         	1           	8.75        	0.2186      	0.2985      	0.1372      
715         	1           	8.75        	0.2209      	0.3014      	0.1388      
716         	1           	8.7         	0.2215      	0.3041      	0.1372      
717         	1           	8.65        	0.2183      	0.2999      	0.1352      
718         	1           	8.6         	0.2206      	0.3035      	0.1362      
719         	1           	8.45        	0.2233      	0.3097      	0.1353      
720         	1           	8.35        	0.2207      	0.3057      	0.1339      
721         	1           	8.35        	0.2178      	0.3008      	0.133       
722         	1           	8.5         	0.2159      	0.2961      	0.1339      
723         	1           	8.35        	0.2121      	0.2895      	0.1331      
724         	1           	8.35        	0.214       	0.2918      	0.1345      
725         	1           	8.35        	0.2134      	0.2883      	0.1371      
726         	1           	8.35        	0.2156      	0.2908      	0.1389      
727         	1           	8.3         	0.2154      	0.2926      	0.1366      
728         	1           	8.35        	0.2197      	0.2969      	0.141       
729         	1           	8.45        	0.2175      	0.294       	0.1395      
730         	1           	8.2         	0.2206      	0.2986      	0.141       
731         	1           	8.45        	0.2191      	0.2977      	0.139       
732         	1           	8.45        	0.2162      	0.2945      	0.1364      
733         	1           	8.5         	0.218       	0.2982      	0.1366      
734         	1           	8.5         	0.2125      	0.2913      	0.1323      
735         	1           	8.55        	0.2131      	0.2932      	0.1316      
736         	1           	8.45        	0.2127      	0.2938      	0.1301      
737         	1           	8.45        	0.2125      	0.293       	0.1304      
738         	1           	8.45        	0.2118      	0.2913      	0.131       
739         	1           	8.55        	0.2138      	0.291       	0.1354      
740         	1           	8.4         	0.2115      	0.2862      	0.1356      
741         	1           	8.4         	0.214       	0.2913      	0.1356      
742         	1           	8.4         	0.214       	0.2904      	0.1364      
743         	1           	8.4         	0.214       	0.2911      	0.1357      
744         	1           	8.35        	0.2141      	0.2899      	0.1371      
745         	1           	8.45        	0.2164      	0.2934      	0.1381      
746         	1           	8.25        	0.2135      	0.2897      	0.1362      
747         	1           	8.4         	0.2146      	0.2901      	0.1378      
748         	1           	8.5         	0.2165      	0.2926      	0.1391      
749         	1           	8.6         	0.2179      	0.2942      	0.1403      
750         	1           	8.55        	0.2154      	0.2894      	0.1402      
751         	1           	8.55        	0.2137      	0.286       	0.1403      
752         	1           	8.55        	0.2098      	0.2818      	0.1365      
753         	1           	8.5         	0.21        	0.2823      	0.1364      
754         	1           	8.55        	0.2108      	0.2828      	0.1376      
755         	1           	8.55        	0.2113      	0.2847      	0.1367      
756         	1           	8.55        	0.2104      	0.2833      	0.1363      
757         	1           	8.5         	0.2112      	0.2857      	0.1356      
758         	1           	8.5         	0.2101      	0.2819      	0.1374      
759         	1           	8.6         	0.2116      	0.2852      	0.137       
760         	1           	8.65        	0.2079      	0.2806      	0.1342      
761         	1           	8.65        	0.2084      	0.2782      	0.1378      
762         	1           	8.7         	0.2047      	0.273       	0.1355      
763         	1           	8.75        	0.2088      	0.2818      	0.1348      
764         	1           	8.7         	0.211       	0.2846      	0.1365      
765         	1           	8.7         	0.2131      	0.2893      	0.1359      
766         	1           	8.65        	0.2109      	0.2827      	0.1381      
767         	1           	8.75        	0.2114      	0.2852      	0.1364      
768         	1           	8.6         	0.2139      	0.2888      	0.1377      
769         	1           	8.55        	0.2177      	0.2954      	0.1388      
770         	1           	8.75        	0.2185      	0.2976      	0.1382      
771         	1           	8.6         	0.219       	0.2979      	0.139       
772         	1           	8.65        	0.2184      	0.2974      	0.1384      
773         	1           	8.55        	0.2181      	0.2962      	0.1391      
774         	1           	8.55        	0.2186      	0.2972      	0.1388      
775         	1           	8.5         	0.2184      	0.2943      	0.1415      
776         	1           	8.4         	0.2201      	0.2988      	0.1403      
777         	1           	8.4         	0.2198      	0.2971      	0.1415      
778         	1           	8.4         	0.2187      	0.2925      	0.1438      
779         	1           	8.3         	0.2187      	0.2929      	0.1435      
780         	1           	8.05        	0.2197      	0.2944      	0.1437      
781         	1           	8.05        	0.2202      	0.2975      	0.1415      
782         	1           	8.05        	0.2193      	0.2968      	0.1403      
783         	1           	8.2         	0.2156      	0.2911      	0.1387      
784         	1           	8.25        	0.2134      	0.2878      	0.1377      
785         	1           	8.2         	0.2153      	0.2916      	0.1376      
786         	1           	8.4         	0.2172      	0.2955      	0.1376      
787         	1           	8.25        	0.2166      	0.2957      	0.1361      
788         	1           	8.2         	0.216       	0.2966      	0.1339      
789         	1           	8.3         	0.2175      	0.3001      	0.1335      
790         	1           	8.25        	0.214       	0.2974      	0.1292      
791         	1           	8.4         	0.2131      	0.2956      	0.1293      
792         	1           	8.2         	0.2134      	0.2965      	0.129       
793         	1           	8.3         	0.2115      	0.2921      	0.1296      
794         	1           	8.35        	0.2097      	0.2916      	0.1264      
795         	1           	8.05        	0.2079      	0.2895      	0.125       
796         	1           	8.1         	0.2052      	0.2858      	0.1229      
797         	1           	8.15        	0.2044      	0.2852      	0.122       
798         	1           	8           	0.2074      	0.2883      	0.1249      
799         	1           	8.1         	0.2066      	0.2887      	0.1229      
800         	1           	8.15        	0.2075      	0.2892      	0.1241      
801         	1           	8.25        	0.2045      	0.2852      	0.1221      
802         	1           	8.15        	0.2053      	0.2861      	0.1228      
803         	1           	8.2         	0.204       	0.2846      	0.1217      
804         	1           	8.25        	0.2039      	0.2843      	0.1218      
805         	1           	8.2         	0.2003      	0.2781      	0.121       
806         	1           	8.1         	0.1996      	0.2787      	0.1189      
807         	1           	8.15        	0.1987      	0.276       	0.1201      
808         	1           	8.1         	0.1986      	0.2767      	0.119       
809         	1           	8           	0.1964      	0.2744      	0.117       
810         	1           	8.15        	0.1969      	0.2722      	0.1204      
811         	1           	8.1         	0.197       	0.2712      	0.1216      
812         	1           	8.25        	0.1963      	0.2699      	0.1215      
813         	1           	8.35        	0.1971      	0.2728      	0.12        
814         	1           	8.35        	0.1959      	0.269       	0.1214      
815         	1           	8.3         	0.1983      	0.2728      	0.1225      
816         	1           	8.25        	0.1988      	0.2744      	0.1219      
817         	1           	8.4         	0.2015      	0.2801      	0.1217      
818         	1           	8.35        	0.2002      	0.2777      	0.1214      
819         	1           	8.4         	0.199       	0.278       	0.1188      
820         	1           	8.25        	0.2         	0.2805      	0.1185      
821         	1           	8.45        	0.2021      	0.2839      	0.1192      
822         	1           	8.5         	0.199       	0.2817      	0.1152      
823         	1           	8.7         	0.1989      	0.2843      	0.1124      
824         	1           	8.6         	0.1997      	0.2837      	0.1146      
825         	1           	8.5         	0.2021      	0.2853      	0.118       
826         	1           	8.55        	0.2031      	0.2837      	0.1217      
827         	1           	8.35        	0.2023      	0.2845      	0.1191      
828         	1           	8.35        	0.2005      	0.2802      	0.12        
829         	1           	8.4         	0.202       	0.28        	0.1229      
830         	1           	8.4         	0.2009      	0.2805      	0.1204      
831         	1           	8.45        	0.2009      	0.2794      	0.1216      
832         	1           	8.5         	0.2031      	0.2809      	0.1246      
833         	1           	8.55        	0.2024      	0.2796      	0.1246      
834         	1           	8.35        	0.2017      	0.2785      	0.1242      
835         	1           	8.35        	0.1987      	0.2736      	0.1232      
836         	1           	8.25        	0.1951      	0.2696      	0.12        
837         	1           	8.35        	0.1956      	0.2698      	0.1209      
838         	1           	8.3         	0.1952      	0.2692      	0.1206      
839         	1           	8.15        	0.1958      	0.2682      	0.1226      
840         	1           	8.25        	0.1931      	0.2642      	0.1215      
841         	1           	8.15        	0.1925      	0.2638      	0.1206      
842         	1           	8.1         	0.1932      	0.2641      	0.1219      
843         	1           	8.15        	0.1938      	0.2664      	0.1206      
844         	1           	8.05        	0.1962      	0.2691      	0.1231      
845         	1           	7.9         	0.1977      	0.2729      	0.122       
846         	1           	8.15        	0.1968      	0.2701      	0.1232      
847         	1           	8.25        	0.1967      	0.2691      	0.124       
848         	1           	8.1         	0.1975      	0.2707      	0.124       
849         	1           	8.1         	0.1954      	0.2684      	0.1221      
850         	1           	8.15        	0.1941      	0.2643      	0.1235      
851         	1           	8.4         	0.1938      	0.2638      	0.1234      
852         	1           	8.5         	0.1956      	0.2681      	0.1226      
853         	1           	8.25        	0.1931      	0.2625      	0.1233      
854         	1           	8.25        	0.1904      	0.2575      	0.1229      
855         	1           	8.25        	0.1919      	0.2617      	0.1215      
856         	1           	8.05        	0.1921      	0.265       	0.1187      
857         	1           	8.25        	0.1951      	0.2711      	0.1185      
858         	1           	8.25        	0.1939      	0.2682      	0.1189      
859         	1           	8.15        	0.1896      	0.2586      	0.1198      
860         	1           	8.25        	0.1904      	0.2614      	0.1186      
861         	1           	8.1         	0.1932      	0.2682      	0.1172      
862         	1           	8.25        	0.1964      	0.2742      	0.1177      
863         	1           	8.35        	0.1963      	0.2763      	0.1154      
864         	1           	8.45        	0.1949      	0.2726      	0.1163      
865         	1           	8.45        	0.1957      	0.2752      	0.1152      
866         	1           	8.45        	0.1936      	0.271       	0.1151      
867         	1           	8.5         	0.1932      	0.2707      	0.1147      
868         	1           	8.45        	0.1928      	0.2724      	0.1121      
869         	1           	8.45        	0.1968      	0.2774      	0.1148      
870         	1           	8.5         	0.1975      	0.2754      	0.1182      
871         	1           	8.4         	0.1959      	0.2711      	0.1193      
872         	1           	8.5         	0.1978      	0.2723      	0.122       
873         	1           	8.45        	0.1987      	0.2742      	0.1219      
874         	1           	8.5         	0.2001      	0.2757      	0.1233      
875         	1           	8.35        	0.1966      	0.2677      	0.1244      
876         	1           	8.25        	0.1974      	0.267       	0.1268      
877         	1           	8.5         	0.1975      	0.2675      	0.1264      
878         	1           	8.55        	0.1958      	0.2631      	0.1274      
879         	1           	8.5         	0.1979      	0.2654      	0.1295      
880         	1           	8.4         	0.1978      	0.2659      	0.1286      
881         	1           	8.2         	0.1976      	0.2661      	0.1281      
882         	1           	8.15        	0.1969      	0.2644      	0.1283      
883         	1           	8.25        	0.1959      	0.2674      	0.1231      
884         	1           	8.3         	0.1958      	0.2669      	0.1235      
885         	1           	8.25        	0.1934      	0.2609      	0.1247      
886         	1           	8.4         	0.1891      	0.2518      	0.1254      
887         	1           	8.3         	0.1892      	0.2538      	0.1234      
888         	1           	8.1         	0.188       	0.2526      	0.1223      
889         	1           	8.3         	0.1864      	0.2516      	0.12        
890         	1           	8.15        	0.1883      	0.2525      	0.123       
891         	1           	8.05        	0.1909      	0.2567      	0.124       
892         	1           	8.25        	0.1893      	0.2569      	0.1205      
893         	1           	8.3         	0.1863      	0.2508      	0.1206      
894         	1           	8.25        	0.1863      	0.2496      	0.1217      
895         	1           	8.25        	0.1888      	0.2538      	0.1223      
896         	1           	8.4         	0.1901      	0.2547      	0.1243      
897         	1           	8.3         	0.1914      	0.2528      	0.1288      
898         	1           	8.2         	0.192       	0.254       	0.1288      
899         	1           	8.3         	0.191       	0.2522      	0.1288      
900         	1           	8.2         	0.1939      	0.2559      	0.131       
901         	1           	8.1         	0.193       	0.2523      	0.1328      
902         	1           	8.05        	0.1932      	0.2526      	0.1329      
903         	1           	7.9         	0.1955      	0.2562      	0.1341      
904         	1           	8.1         	0.1954      	0.2563      	0.1338      
905         	1           	7.95        	0.1966      	0.2594      	0.133       
906         	1           	8           	0.1958      	0.2594      	0.1315      
907         	1           	8.2         	0.198       	0.2627      	0.1325      
908         	1           	8.2         	0.1948      	0.2572      	0.1318      
909         	1           	8.2         	0.1946      	0.2558      	0.1328      
910         	1           	8.3         	0.1948      	0.2551      	0.1339      
911         	1           	8.25        	0.1931      	0.252       	0.1334      
912         	1           	7.95        	0.197       	0.259       	0.1343      
913         	1           	8.05        	0.1998      	0.2629      	0.1362      
914         	1           	8.15        	0.2011      	0.2634      	0.1383      
915         	1           	8.15        	0.2009      	0.2629      	0.1383      
916         	1           	8.2         	0.1977      	0.255       	0.14        
917         	1           	8.3         	0.193       	0.2492      	0.1362      
918         	1           	8.45        	0.1917      	0.2483      	0.1347      
919         	1           	8.3         	0.1951      	0.2557      	0.1338      
920         	1           	8.25        	0.196       	0.2559      	0.1355      
921         	1           	8.2         	0.1944      	0.2514      	0.137       
922         	1           	8.35        	0.1934      	0.2477      	0.1388      
923         	1           	8.35        	0.1923      	0.2478      	0.1364      
924         	1           	8.25        	0.1913      	0.2484      	0.1337      
925         	1           	8.2         	0.1916      	0.249       	0.1337      
926         	1           	8.3         	0.1929      	0.2515      	0.1338      
927         	1           	8.3         	0.1951      	0.2567      	0.133       
928         	1           	8.15        	0.1982      	0.2638      	0.1321      
929         	1           	8.3         	0.1956      	0.2584      	0.1321      
930         	1           	8.45        	0.197       	0.2624      	0.1309      
931         	1           	8.3         	0.1973      	0.2614      	0.1325      
932         	1           	8.35        	0.1999      	0.2656      	0.1335      
933         	1           	8.2         	0.1998      	0.2662      	0.1329      
934         	1           	8.1         	0.2024      	0.2689      	0.1355      
935         	1           	8.15        	0.2007      	0.2644      	0.1367      
936         	1           	8.3         	0.2013      	0.2647      	0.1376      
937         	1           	8.05        	0.2021      	0.266       	0.138       
938         	1           	8.1         	0.2023      	0.2661      	0.1382      
939         	1           	8.25        	0.1997      	0.2619      	0.1374      
940         	1           	8.25        	0.1993      	0.2591      	0.1392      
941         	1           	8.4         	0.2002      	0.2621      	0.1382      
942         	1           	8.35        	0.2016      	0.2662      	0.1369      
943         	1           	8.35        	0.2024      	0.2667      	0.138       
944         	1           	8.35        	0.2041      	0.2692      	0.139       
945         	1           	8.25        	0.2057      	0.2731      	0.1383      
946         	1           	8.25        	0.2064      	0.2736      	0.139       
947         	1           	8.25        	0.207       	0.2751      	0.1387      
948         	1           	8.4         	0.2063      	0.2753      	0.137       
949         	1           	8.25        	0.2055      	0.2764      	0.1344      
950         	1           	8.3         	0.2059      	0.2773      	0.1341      
951         	1           	8.2         	0.2047      	0.2763      	0.1328      
952         	1           	8.25        	0.205       	0.2767      	0.1329      
953         	1           	8.3         	0.2035      	0.2737      	0.1328      
954         	1           	8.35        	0.2025      	0.2699      	0.1345      
955         	1           	8.35        	0.2023      	0.2695      	0.1344      
956         	1           	8.3         	0.2017      	0.2685      	0.1345      
957         	1           	8.05        	0.2012      	0.2668      	0.1351      
958         	1           	8.05        	0.2003      	0.266       	0.1343      
959         	1           	8.1         	0.1992      	0.2622      	0.1356      
960         	1           	8.2         	0.1978      	0.2581      	0.1373      
961         	1           	8.15        	0.1965      	0.2573      	0.1353      
962         	1           	8.15        	0.1958      	0.2535      	0.1378      
963         	1           	7.95        	0.1964      	0.2544      	0.1379      
964         	1           	8.1         	0.1978      	0.2556      	0.1395      
965         	1           	8.25        	0.1957      	0.2503      	0.1405      
966         	1           	8.2         	0.1947      	0.2497      	0.1391      
967         	1           	8.25        	0.1919      	0.2452      	0.138       
968         	1           	8.3         	0.1921      	0.2435      	0.1402      
969         	1           	8.3         	0.1902      	0.2394      	0.1405      
970         	1           	8.25        	0.192       	0.2436      	0.1398      
971         	1           	8.3         	0.1915      	0.2423      	0.1402      
972         	1           	8.15        	0.1912      	0.2409      	0.1411      
