replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	1           	5.5         	0.5053      	1           	-8.437e-05  
1           	2           	6.15        	0.504       	0.9971      	0.0004503   
1           	3           	6.45        	0.5034      	0.9955      	0.001043    
1           	4           	7.1         	0.5014      	0.9915      	0.001395    
1           	5           	7.25        	0.4996      	0.9881      	0.001796    
1           	6           	7.05        	0.4987      	0.9857      	0.002527    
1           	7           	7.1         	0.498       	0.9833      	0.002812    
1           	8           	7.2         	0.4972      	0.9818      	0.002961    
1           	9           	7.5         	0.4958      	0.9781      	0.00328     
1           	10          	7.6         	0.4938      	0.9741      	0.003561    
1           	11          	7.5         	0.4927      	0.9715      	0.004148    
1           	12          	7.75        	0.4904      	0.9672      	0.003912    
1           	13          	7.85        	0.4895      	0.9653      	0.004493    
1           	14          	7.95        	0.488       	0.9616      	0.004767    
1           	15          	7.9         	0.4876      	0.9598      	0.005619    
1           	16          	8.05        	0.4872      	0.9583      	0.006684    
1           	17          	8.1         	0.4874      	0.9591      	0.006572    
1           	18          	8.1         	0.4869      	0.9579      	0.006656    
1           	19          	8.2         	0.4849      	0.9539      	0.007139    
1           	20          	8.25        	0.4837      	0.9507      	0.0076      
1           	21          	8.35        	0.4803      	0.9439      	0.007724    
1           	22          	8.35        	0.4802      	0.9418      	0.009025    
1           	23          	8.65        	0.4772      	0.9354      	0.009725    
1           	24          	8.85        	0.476       	0.9319      	0.0104      
1           	25          	8.65        	0.4751      	0.9303      	0.0105      
1           	26          	8.6         	0.4745      	0.9291      	0.01093     
1           	27          	8.5         	0.4753      	0.93        	0.01199     
1           	28          	8.55        	0.4743      	0.9268      	0.01303     
1           	29          	8.5         	0.4761      	0.9302      	0.01307     
1           	30          	8.55        	0.4765      	0.9306      	0.0138      
1           	31          	8.55        	0.4758      	0.9283      	0.01418     
1           	32          	8.35        	0.4766      	0.9287      	0.01546     
1           	33          	8.25        	0.4772      	0.9292      	0.01638     
1           	34          	8.25        	0.4782      	0.9308      	0.0172      
1           	35          	8.25        	0.4776      	0.9286      	0.01827     
1           	36          	8.25        	0.4769      	0.9264      	0.01939     
1           	37          	8.3         	0.4752      	0.9223      	0.02054     
1           	38          	8.25        	0.4729      	0.9173      	0.0211      
1           	39          	8.4         	0.4732      	0.9171      	0.02193     
1           	40          	8.55        	0.4737      	0.9176      	0.02215     
1           	41          	8.55        	0.4741      	0.9167      	0.02375     
1           	42          	8.6         	0.4727      	0.9142      	0.02389     
1           	43          	8.6         	0.4702      	0.909       	0.02395     
1           	44          	8.6         	0.4731      	0.9144      	0.02408     
1           	45          	8.5         	0.4702      	0.908       	0.02459     
1           	46          	8.55        	0.4674      	0.902       	0.02504     
1           	47          	8.55        	0.4666      	0.8999      	0.02519     
1           	48          	8.65        	0.4658      	0.8965      	0.02661     
1           	49          	8.8         	0.4642      	0.8931      	0.02715     
1           	50          	8.8         	0.461       	0.8863      	0.02752     
1           	51          	8.7         	0.461       	0.8872      	0.02649     
1           	52          	8.75        	0.4623      	0.8898      	0.02659     
1           	53          	8.65        	0.4625      	0.8901      	0.02714     
1           	54          	8.65        	0.463       	0.8904      	0.02814     
1           	55          	8.8         	0.4619      	0.8878      	0.0289      
1           	56          	8.7         	0.4577      	0.8795      	0.02925     
1           	57          	8.65        	0.4576      	0.88        	0.02837     
1           	58          	8.85        	0.4573      	0.8807      	0.02745     
1           	59          	8.85        	0.4582      	0.8811      	0.02896     
1           	60          	8.85        	0.4566      	0.88        	0.02733     
1           	61          	9           	0.4527      	0.8713      	0.02813     
1           	62          	9.15        	0.4485      	0.8627      	0.02851     
1           	63          	8.9         	0.4474      	0.8619      	0.02716     
1           	64          	8.65        	0.4476      	0.862       	0.02725     
1           	65          	8.45        	0.4459      	0.8599      	0.02602     
1           	66          	8.3         	0.4437      	0.8553      	0.02616     
1           	67          	8.2         	0.4425      	0.8535      	0.02559     
1           	68          	8.35        	0.4394      	0.8461      	0.0268      
1           	69          	8.35        	0.4413      	0.849       	0.02794     
