generation  	alive.rpl   	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
86          	1           	10          	0.001556    	0.001411    	0.001705    
87          	1           	10          	0.001338    	0.001397    	0.001277    
88          	1           	10          	0.001424    	0.001338    	0.001512    
89          	1           	10          	0.001385    	0.001541    	0.001224    
90          	1           	10          	0.001408    	0.001444    	0.001371    
91          	1           	10          	0.001181    	0.001409    	0.0009481   
92          	1           	10          	0.001369    	0.001479    	0.001255    
93          	1           	10          	0.001605    	0.00162     	0.00159     
94          	1           	10          	0.001508    	0.001686    	0.001325    
95          	1           	10          	0.001569    	0.001703    	0.001432    
96          	1           	10          	0.001625    	0.001904    	0.001339    
97          	1           	10          	0.001579    	0.001846    	0.001305    
98          	1           	10          	0.001609    	0.001615    	0.001602    
99          	1           	10          	0.001319    	0.001339    	0.001299    
100         	1           	10          	0.001375    	0.001309    	0.001443    
101         	1           	10          	0.001417    	0.00145     	0.001382    
102         	1           	10          	0.001412    	0.001592    	0.001228    
103         	1           	10          	0.001595    	0.001718    	0.001468    
104         	1           	10          	0.001613    	0.001586    	0.001641    
105         	1           	10          	0.001762    	0.001832    	0.001689    
106         	1           	10          	0.001848    	0.00188     	0.001815    
107         	1           	10          	0.001998    	0.002265    	0.001723    
108         	1           	10          	0.001956    	0.002197    	0.001708    
109         	1           	10          	0.002165    	0.002575    	0.001744    
110         	1           	10          	0.002248    	0.002632    	0.001852    
111         	1           	10          	0.002095    	0.002394    	0.001787    
112         	1           	10          	0.002016    	0.002327    	0.001696    
113         	1           	10          	0.002127    	0.00229     	0.00196     
114         	1           	10          	0.002061    	0.002289    	0.001826    
115         	1           	10          	0.002085    	0.002348    	0.001815    
116         	1           	10          	0.002303    	0.002532    	0.002068    
117         	1           	10          	0.002287    	0.002593    	0.001973    
118         	1           	10          	0.002183    	0.002393    	0.001966    
119         	1           	10          	0.002131    	0.002576    	0.001675    
120         	1           	10          	0.002084    	0.002757    	0.001393    
121         	1           	10          	0.001929    	0.002522    	0.00132     
122         	1           	10          	0.001955    	0.002543    	0.001351    
123         	1           	10          	0.001886    	0.00231     	0.001452    
124         	1           	10          	0.00183     	0.002223    	0.001425    
125         	1           	10          	0.00212     	0.002771    	0.001453    
126         	1           	10          	0.001904    	0.002323    	0.001474    
127         	1           	10          	0.002256    	0.002661    	0.001839    
128         	1           	10          	0.002364    	0.002806    	0.001909    
129         	1           	10          	0.001863    	0.00242     	0.001292    
130         	1           	10          	0.002028    	0.002649    	0.00139     
131         	1           	10          	0.001877    	0.002037    	0.001713    
132         	1           	10          	0.001702    	0.002078    	0.001315    
133         	1           	10          	0.001525    	0.001778    	0.001265    
134         	1           	10          	0.001518    	0.00145     	0.001587    
135         	1           	10          	0.001343    	0.001047    	0.001647    
136         	1           	10          	0.001316    	0.001247    	0.001387    
137         	1           	10          	0.001359    	0.001149    	0.001574    
138         	1           	10          	0.001254    	0.00109     	0.001422    
139         	1           	10          	0.001614    	0.001639    	0.001589    
140         	1           	10          	0.001492    	0.001363    	0.001624    
141         	1           	10          	0.00152     	0.001486    	0.001554    
142         	1           	10          	0.001637    	0.001771    	0.001499    
143         	1           	10          	0.001604    	0.001659    	0.001547    
144         	1           	10          	0.001306    	0.001472    	0.001136    
145         	1           	10          	0.00143     	0.001356    	0.001506    
146         	1           	10          	0.001372    	0.00133     	0.001415    
147         	1           	10          	0.001389    	0.001628    	0.001143    
148         	1           	10          	0.001395    	0.00163     	0.001153    
149         	1           	10          	0.001282    	0.001653    	0.0009004   
150         	1           	10          	0.001238    	0.001538    	0.0009312   
151         	1           	10          	0.001291    	0.001792    	0.0007775   
152         	1           	10          	0.001383    	0.001826    	0.000929    
153         	1           	10          	0.001335    	0.001663    	0.0009988   
154         	1           	10          	0.001493    	0.00173     	0.00125     
155         	1           	10          	0.001302    	0.001573    	0.001025    
156         	1           	10          	0.001422    	0.001654    	0.001184    
157         	1           	10          	0.001629    	0.001907    	0.001346    
158         	1           	10          	0.001844    	0.002107    	0.001575    
159         	1           	10          	0.001703    	0.002118    	0.00128     
160         	1           	10          	0.001619    	0.001983    	0.001248    
161         	1           	10          	0.001341    	0.001705    	0.0009689   
162         	1           	10          	0.001472    	0.001537    	0.001405    
163         	1           	10          	0.001442    	0.001683    	0.001196    
164         	1           	10          	0.001393    	0.001746    	0.001032    
165         	1           	10          	0.001505    	0.001736    	0.00127     
166         	1           	10          	0.001315    	0.001455    	0.001172    
167         	1           	10          	0.001146    	0.00111     	0.001184    
168         	1           	10          	0.001188    	0.001257    	0.001118    
169         	1           	10          	0.001179    	0.001372    	0.0009822   
170         	1           	10          	0.001216    	0.001417    	0.001009    
171         	1           	10          	0.001412    	0.001778    	0.001038    
172         	1           	10          	0.00165     	0.001886    	0.001408    
173         	1           	10          	0.001471    	0.001362    	0.001583    
174         	1           	10          	0.001828    	0.001694    	0.001964    
175         	1           	10          	0.001557    	0.001631    	0.001482    
176         	1           	10          	0.001529    	0.002094    	0.0009518   
177         	1           	10          	0.001572    	0.001867    	0.001271    
178         	1           	10          	0.001459    	0.001461    	0.001457    
179         	1           	10          	0.001496    	0.001508    	0.001484    
180         	1           	10          	0.001634    	0.001434    	0.001839    
181         	1           	10          	0.001646    	0.001568    	0.001727    
182         	1           	10          	0.00183     	0.001888    	0.00177     
183         	1           	10          	0.001793    	0.00188     	0.001704    
184         	1           	10          	0.001825    	0.001855    	0.001795    
185         	1           	10          	0.001611    	0.001739    	0.00148     
186         	1           	10          	0.001732    	0.001932    	0.001527    
187         	1           	10          	0.001486    	0.00157     	0.0014      
188         	1           	10          	0.001751    	0.00197     	0.001527    
189         	1           	10          	0.001783    	0.002072    	0.001487    
190         	1           	10          	0.001864    	0.002366    	0.001352    
191         	1           	10          	0.00192     	0.00241     	0.00142     
192         	1           	10          	0.001739    	0.002398    	0.001067    
193         	1           	10          	0.001579    	0.00189     	0.001262    
194         	1           	10          	0.001889    	0.002016    	0.00176     
195         	1           	10          	0.001771    	0.001945    	0.001593    
196         	1           	10          	0.001709    	0.001862    	0.001551    
197         	1           	10          	0.001723    	0.001689    	0.001758    
198         	1           	10          	0.001777    	0.001774    	0.00178     
199         	1           	10          	0.001694    	0.001669    	0.00172     
200         	1           	10          	0.001831    	0.001664    	0.002002    
201         	1           	10          	0.001922    	0.00164     	0.00221     
202         	1           	10          	0.001731    	0.001303    	0.002169    
203         	1           	10          	0.001756    	0.001326    	0.002195    
204         	1           	10          	0.001345    	0.0008874   	0.001812    
205         	1           	10          	0.001549    	0.0008502   	0.002261    
206         	1           	10          	0.001524    	0.001077    	0.00198     
207         	1           	10          	0.001259    	0.000899    	0.001625    
208         	1           	10          	0.001395    	0.001057    	0.001739    
209         	1           	10          	0.00161     	0.001164    	0.002064    
210         	1           	10          	0.001582    	0.001403    	0.001763    
211         	1           	10          	0.001615    	0.001606    	0.001625    
212         	1           	10          	0.001672    	0.001639    	0.001705    
213         	1           	10          	0.001693    	0.001698    	0.001689    
214         	1           	10          	0.001479    	0.001671    	0.001283    
215         	1           	10          	0.001804    	0.001979    	0.001626    
216         	1           	10          	0.001831    	0.001731    	0.001933    
217         	1           	10          	0.001715    	0.001765    	0.001665    
218         	1           	10          	0.001828    	0.002033    	0.001618    
219         	1           	10          	0.001832    	0.001785    	0.001879    
220         	1           	10          	0.002126    	0.001965    	0.002291    
221         	1           	10          	0.001972    	0.001618    	0.002332    
222         	1           	10          	0.001884    	0.001706    	0.002065    
223         	1           	10          	0.002022    	0.00182     	0.002228    
224         	1           	10          	0.001982    	0.002094    	0.001867    
225         	1           	10          	0.002123    	0.002317    	0.001926    
226         	1           	10          	0.002149    	0.00217     	0.002126    
227         	1           	10          	0.002242    	0.002259    	0.002226    
228         	1           	10          	0.001833    	0.001859    	0.001807    
229         	1           	10          	0.001837    	0.001777    	0.001898    
230         	1           	10          	0.001966    	0.001878    	0.002055    
231         	1           	10          	0.001966    	0.001905    	0.002028    
232         	1           	10          	0.001935    	0.001954    	0.001915    
233         	1           	10          	0.001703    	0.001712    	0.001695    
234         	1           	10          	0.001574    	0.001328    	0.001825    
235         	1           	10          	0.001423    	0.001481    	0.001365    
236         	1           	10          	0.001672    	0.001719    	0.001625    
237         	1           	10          	0.001518    	0.00185     	0.001177    
238         	1           	10          	0.001496    	0.001791    	0.001195    
239         	1           	10          	0.00158     	0.001707    	0.001451    
240         	1           	10          	0.001795    	0.001813    	0.001777    
241         	1           	10          	0.001798    	0.001835    	0.00176     
242         	1           	10          	0.002038    	0.001849    	0.002232    
243         	1           	10          	0.002037    	0.001798    	0.002282    
244         	1           	10          	0.001896    	0.001739    	0.002057    
245         	1           	10          	0.001775    	0.001615    	0.00194     
246         	1           	10          	0.001881    	0.001729    	0.002036    
247         	1           	10          	0.001814    	0.001658    	0.001974    
248         	1           	10          	0.001675    	0.001803    	0.001544    
249         	1           	10          	0.001808    	0.001832    	0.001784    
250         	1           	10          	0.001776    	0.001778    	0.001775    
251         	1           	10          	0.001914    	0.001872    	0.001957    
252         	1           	10          	0.001898    	0.001751    	0.002048    
253         	1           	10          	0.001944    	0.001853    	0.002037    
254         	1           	10          	0.002681    	0.002203    	0.003168    
255         	1           	10          	0.002259    	0.001856    	0.00267     
256         	1           	10          	0.001947    	0.001856    	0.00204     
257         	1           	10          	0.001699    	0.001725    	0.001671    
258         	1           	10          	0.001735    	0.001693    	0.001777    
259         	1           	10          	0.001642    	0.001459    	0.001829    
260         	1           	10          	0.001567    	0.001637    	0.001495    
261         	1           	10          	0.001625    	0.001777    	0.001469    
262         	1           	10          	0.0014      	0.001248    	0.001556    
263         	1           	10          	0.00171     	0.001516    	0.001908    
264         	1           	10          	0.001778    	0.001823    	0.001733    
265         	1           	10          	0.001904    	0.002241    	0.001559    
266         	1           	10          	0.001822    	0.002109    	0.001529    
267         	1           	10          	0.00158     	0.001986    	0.001164    
268         	1           	10          	0.001649    	0.002146    	0.001141    
269         	1           	10          	0.001796    	0.002433    	0.001144    
270         	1           	10          	0.002411    	0.003193    	0.00161     
271         	1           	10          	0.002218    	0.003114    	0.0013      
272         	1           	10          	0.002084    	0.002654    	0.0015      
273         	1           	10          	0.002006    	0.002385    	0.001618    
274         	1           	10          	0.001614    	0.001858    	0.001365    
275         	1           	10          	0.00182     	0.002183    	0.001449    
276         	1           	10          	0.00163     	0.001982    	0.001269    
277         	1           	10          	0.0017      	0.001829    	0.001568    
278         	1           	10          	0.001684    	0.001571    	0.001799    
279         	1           	10          	0.001492    	0.001509    	0.001475    
280         	1           	10          	0.001529    	0.001549    	0.001508    
281         	1           	10          	0.001533    	0.00131     	0.001762    
282         	1           	10          	0.001304    	0.001041    	0.001572    
283         	1           	10          	0.001254    	0.0008973   	0.00162     
284         	1           	10          	0.001677    	0.001368    	0.001993    
285         	1           	10          	0.001732    	0.001542    	0.001927    
286         	1           	10          	0.001785    	0.001559    	0.002016    
287         	1           	10          	0.001607    	0.001169    	0.002053    
288         	1           	10          	0.001499    	0.001189    	0.001814    
289         	1           	10          	0.001811    	0.001264    	0.00237     
290         	1           	10          	0.001588    	0.0009361   	0.002253    
291         	1           	10          	0.001589    	0.0009786   	0.002211    
292         	1           	10          	0.001346    	0.001139    	0.001557    
293         	1           	10          	0.001474    	0.001525    	0.001422    
294         	1           	10          	0.001653    	0.001756    	0.001548    
295         	1           	10          	0.001639    	0.001654    	0.001623    
296         	1           	10          	0.001943    	0.00184     	0.002048    
297         	1           	10          	0.001834    	0.002033    	0.001632    
298         	1           	10          	0.001766    	0.002142    	0.001383    
299         	1           	10          	0.00219     	0.002563    	0.00181     
300         	1           	10          	0.001811    	0.002048    	0.001572    
301         	1           	10          	0.001609    	0.001827    	0.001387    
302         	1           	10          	0.001575    	0.001854    	0.001291    
303         	1           	10          	0.001764    	0.002135    	0.001386    
304         	1           	10          	0.001635    	0.002006    	0.001257    
305         	1           	10          	0.001709    	0.002099    	0.001311    
306         	1           	10          	0.00168     	0.002099    	0.001253    
307         	1           	10          	0.001818    	0.001957    	0.001676    
308         	1           	10          	0.001806    	0.002111    	0.001495    
309         	1           	10          	0.001632    	0.002022    	0.001235    
310         	1           	10          	0.001761    	0.002262    	0.00125     
311         	1           	10          	0.001698    	0.002047    	0.001342    
312         	1           	10          	0.001793    	0.0019      	0.001684    
313         	1           	10          	0.001855    	0.001988    	0.001719    
314         	1           	10          	0.001667    	0.001616    	0.001719    
315         	1           	10          	0.001542    	0.001562    	0.001522    
316         	1           	10          	0.001436    	0.001291    	0.001584    
317         	1           	10          	0.001177    	0.001012    	0.001345    
318         	1           	10          	0.001215    	0.001284    	0.001144    
319         	1           	10          	0.001169    	0.001271    	0.001064    
320         	1           	10          	0.001358    	0.001677    	0.001031    
321         	1           	10          	0.001507    	0.001932    	0.001071    
322         	1           	10          	0.001632    	0.002209    	0.001039    
323         	1           	10          	0.001728    	0.002511    	0.0009233   
324         	1           	10          	0.00159     	0.002129    	0.001035    
325         	1           	10          	0.001496    	0.001967    	0.001011    
326         	1           	10          	0.001532    	0.001932    	0.001119    
327         	1           	10          	0.00149     	0.001788    	0.001184    
328         	1           	10          	0.001278    	0.00152     	0.001029    
329         	1           	10          	0.001752    	0.002061    	0.001434    
330         	1           	10          	0.001943    	0.002198    	0.001679    
331         	1           	10          	0.002087    	0.00242     	0.001744    
332         	1           	10          	0.002107    	0.002327    	0.001882    
333         	1           	10          	0.002089    	0.002019    	0.002162    
334         	1           	10          	0.001815    	0.001986    	0.00164     
335         	1           	10          	0.001582    	0.001718    	0.001442    
336         	1           	10          	0.001897    	0.002121    	0.001666    
337         	1           	10          	0.001929    	0.001942    	0.001916    
338         	1           	10          	0.001955    	0.001838    	0.002076    
339         	1           	10          	0.00188     	0.001835    	0.001926    
340         	1           	10          	0.001863    	0.002094    	0.001624    
341         	1           	10          	0.001875    	0.001879    	0.001872    
342         	1           	10          	0.001753    	0.001738    	0.001769    
343         	1           	10          	0.001653    	0.001574    	0.001735    
344         	1           	10          	0.00173     	0.001769    	0.001689    
345         	1           	10          	0.001577    	0.001406    	0.001753    
346         	1           	10          	0.001671    	0.001511    	0.001837    
347         	1           	10          	0.001573    	0.001557    	0.001589    
348         	1           	10          	0.001371    	0.001404    	0.001337    
349         	1           	10          	0.001769    	0.001776    	0.001761    
350         	1           	10          	0.001595    	0.001749    	0.001436    
351         	1           	10          	0.001801    	0.001885    	0.001713    
352         	1           	10          	0.001593    	0.001634    	0.00155     
353         	1           	10          	0.001334    	0.001179    	0.001495    
354         	1           	10          	0.001439    	0.001341    	0.00154     
355         	1           	10          	0.001593    	0.001478    	0.001711    
356         	1           	10          	0.001479    	0.001589    	0.001365    
357         	1           	10          	0.001229    	0.001366    	0.001087    
358         	1           	10          	0.00113     	0.001204    	0.001053    
359         	1           	10          	0.001362    	0.001738    	0.0009718   
360         	1           	10          	0.001408    	0.001532    	0.00128     
361         	1           	10          	0.001501    	0.001556    	0.001444    
362         	1           	10          	0.001442    	0.001562    	0.001318    
363         	1           	10          	0.001531    	0.001633    	0.001425    
364         	1           	10          	0.001327    	0.001131    	0.001531    
365         	1           	10          	0.001465    	0.001265    	0.001671    
366         	1           	10          	0.001618    	0.001461    	0.00178     
367         	1           	10          	0.001508    	0.001303    	0.001719    
368         	1           	10          	0.001113    	0.0008013   	0.001433    
369         	1           	10          	0.001316    	0.001309    	0.001324    
370         	1           	10          	0.001325    	0.00123     	0.001422    
371         	1           	10          	0.001313    	0.001412    	0.00121     
372         	1           	10          	0.001135    	0.001198    	0.00107     
373         	1           	10          	0.00119     	0.001217    	0.001162    
374         	1           	10          	0.001434    	0.001398    	0.001471    
375         	1           	10          	0.001746    	0.001808    	0.001681    
376         	1           	10          	0.001759    	0.001834    	0.001681    
377         	1           	10          	0.001798    	0.001845    	0.001749    
378         	1           	10          	0.001719    	0.001677    	0.001761    
379         	1           	10          	0.001911    	0.002075    	0.001743    
380         	1           	10          	0.001539    	0.001808    	0.001263    
381         	1           	10          	0.001483    	0.001481    	0.001486    
382         	1           	10          	0.001702    	0.001851    	0.001548    
383         	1           	10          	0.001546    	0.001609    	0.001482    
384         	1           	10          	0.001238    	0.0013      	0.001175    
385         	1           	10          	0.001073    	0.001012    	0.001136    
386         	1           	10          	0.00112     	0.001134    	0.001106    
387         	1           	10          	0.001035    	0.001134    	0.0009349   
388         	1           	10          	0.001235    	0.001386    	0.00108     
389         	1           	10          	0.00112     	0.001208    	0.001031    
390         	1           	10          	0.001181    	0.001206    	0.001156    
391         	1           	10          	0.001387    	0.001549    	0.001222    
392         	1           	10          	0.001356    	0.001354    	0.001359    
393         	1           	10          	0.001315    	0.001254    	0.001377    
394         	1           	10          	0.001517    	0.001651    	0.001379    
395         	1           	10          	0.001655    	0.001726    	0.001582    
396         	1           	10          	0.001843    	0.001898    	0.001786    
397         	1           	10          	0.00174     	0.001655    	0.001826    
398         	1           	10          	0.001932    	0.001591    	0.002282    
399         	1           	10          	0.001685    	0.001245    	0.002135    
400         	1           	10          	0.001698    	0.001237    	0.00217     
401         	1           	10          	0.001858    	0.00137     	0.002357    
402         	1           	10          	0.001977    	0.001564    	0.0024      
403         	1           	10          	0.001891    	0.001238    	0.002562    
404         	1           	10          	0.001756    	0.001204    	0.002322    
405         	1           	10          	0.001647    	0.001117    	0.002191    
406         	1           	10          	0.00173     	0.001221    	0.002253    
407         	1           	10          	0.002077    	0.001548    	0.002621    
408         	1           	10          	0.002064    	0.001844    	0.002292    
409         	1           	10          	0.002153    	0.001805    	0.002512    
410         	1           	10          	0.001901    	0.00157     	0.002242    
411         	1           	10          	0.00165     	0.00156     	0.001744    
412         	1           	10          	0.001677    	0.001601    	0.001754    
413         	1           	10          	0.001615    	0.001347    	0.00189     
414         	1           	10          	0.001405    	0.001242    	0.001572    
415         	1           	10          	0.001571    	0.001683    	0.001455    
416         	1           	10          	0.001439    	0.001632    	0.001241    
417         	1           	10          	0.001522    	0.001652    	0.001388    
418         	1           	10          	0.001666    	0.001806    	0.001521    
419         	1           	10          	0.001651    	0.001648    	0.001653    
420         	1           	10          	0.001391    	0.001066    	0.001725    
421         	1           	10          	0.001422    	0.00123     	0.00162     
422         	1           	10          	0.001231    	0.001318    	0.00114     
423         	1           	10          	0.00123     	0.001149    	0.001314    
424         	1           	10          	0.001252    	0.00108     	0.001431    
425         	1           	10          	0.001384    	0.001548    	0.001214    
426         	1           	10          	0.001549    	0.001903    	0.001182    
427         	1           	10          	0.001369    	0.001524    	0.001208    
428         	1           	10          	0.001379    	0.001653    	0.001095    
429         	1           	10          	0.001482    	0.001723    	0.001231    
430         	1           	10          	0.001494    	0.001613    	0.00137     
431         	1           	10          	0.001418    	0.001269    	0.001573    
432         	1           	10          	0.001596    	0.001347    	0.001855    
433         	1           	10          	0.001652    	0.001458    	0.001852    
434         	1           	10          	0.001681    	0.001265    	0.002111    
435         	1           	10          	0.001645    	0.001483    	0.001812    
436         	1           	10          	0.001812    	0.00164     	0.00199     
437         	1           	10          	0.001603    	0.001442    	0.001771    
438         	1           	10          	0.001271    	0.001232    	0.001312    
439         	1           	10          	0.00122     	0.001219    	0.001221    
440         	1           	10          	0.001166    	0.001213    	0.001118    
441         	1           	10          	0.00121     	0.0009462   	0.001485    
442         	1           	10          	0.001073    	0.001163    	0.0009793   
443         	1           	10          	0.001356    	0.001334    	0.001379    
444         	1           	10          	0.001592    	0.001619    	0.001563    
445         	1           	10          	0.001454    	0.001258    	0.001657    
446         	1           	10          	0.001595    	0.001454    	0.001742    
447         	1           	10          	0.001833    	0.001603    	0.002071    
448         	1           	10          	0.001933    	0.00176     	0.002112    
449         	1           	10          	0.002321    	0.001991    	0.002664    
450         	1           	10          	0.002139    	0.001753    	0.002539    
451         	1           	10          	0.002053    	0.001903    	0.002208    
452         	1           	10          	0.002029    	0.001761    	0.002306    
453         	1           	10          	0.00179     	0.001529    	0.00206     
454         	1           	10          	0.001561    	0.00155     	0.001573    
455         	1           	10          	0.001539    	0.001692    	0.001381    
456         	1           	10          	0.001462    	0.001345    	0.001583    
457         	1           	10          	0.001493    	0.001711    	0.001268    
458         	1           	10          	0.001746    	0.002077    	0.001403    
459         	1           	10          	0.001434    	0.001752    	0.001105    
460         	1           	10          	0.001387    	0.001615    	0.00115     
461         	1           	10          	0.001719    	0.001837    	0.001597    
462         	1           	10          	0.001718    	0.001784    	0.001649    
463         	1           	10          	0.001618    	0.001769    	0.001462    
464         	1           	10          	0.001857    	0.001933    	0.001777    
465         	1           	10          	0.001868    	0.001697    	0.002045    
466         	1           	10          	0.001527    	0.001632    	0.001418    
467         	1           	10          	0.001395    	0.001231    	0.001566    
468         	1           	10          	0.00164     	0.001422    	0.001868    
469         	1           	10          	0.001682    	0.001288    	0.002091    
470         	1           	10          	0.001805    	0.001576    	0.002043    
471         	1           	10          	0.001759    	0.001746    	0.001771    
472         	1           	10          	0.002077    	0.001825    	0.00234     
473         	1           	10          	0.001794    	0.001695    	0.001897    
474         	1           	10          	0.001554    	0.001496    	0.001615    
475         	1           	10          	0.001757    	0.001664    	0.001854    
476         	1           	10          	0.001596    	0.001901    	0.001279    
477         	1           	10          	0.001664    	0.002072    	0.00124     
478         	1           	10          	0.001788    	0.00222     	0.001339    
479         	1           	10          	0.001607    	0.00183     	0.001373    
480         	1           	10          	0.001375    	0.001775    	0.000957    
481         	1           	10          	0.001613    	0.002094    	0.001113    
482         	1           	10          	0.001501    	0.002034    	0.000944    
483         	1           	10          	0.001668    	0.001913    	0.001412    
484         	1           	10          	0.001456    	0.001813    	0.001085    
485         	1           	10          	0.00122     	0.001381    	0.001053    
486         	1           	10          	0.001252    	0.001252    	0.001252    
487         	1           	10          	0.001172    	0.001124    	0.001222    
488         	1           	10          	0.001153    	0.001146    	0.00116     
489         	1           	10          	0.001483    	0.001682    	0.001276    
490         	1           	10          	0.00134     	0.001431    	0.001246    
491         	1           	10          	0.001274    	0.001082    	0.001473    
492         	1           	10          	0.001189    	0.001052    	0.001331    
493         	1           	10          	0.001591    	0.001801    	0.001372    
494         	1           	10          	0.001802    	0.002012    	0.001585    
495         	1           	10          	0.001752    	0.001895    	0.001605    
496         	1           	10          	0.00182     	0.002069    	0.001562    
497         	1           	10          	0.001575    	0.001883    	0.001255    
498         	1           	10          	0.001607    	0.001781    	0.001427    
499         	1           	10          	0.00147     	0.001735    	0.001195    
500         	1           	10          	0.001826    	0.001983    	0.001662    
501         	1           	10          	0.001545    	0.001726    	0.001357    
502         	1           	10          	0.001329    	0.001699    	0.0009435   
503         	1           	10          	0.001223    	0.001472    	0.000964    
504         	1           	10          	0.001496    	0.001652    	0.001334    
505         	1           	10          	0.001448    	0.001411    	0.001487    
506         	1           	10          	0.001367    	0.001196    	0.001544    
507         	1           	10          	0.001341    	0.001252    	0.001432    
508         	1           	10          	0.001475    	0.00134     	0.001615    
509         	1           	10          	0.001739    	0.001746    	0.001731    
510         	1           	10          	0.001645    	0.001511    	0.001783    
511         	1           	10          	0.001538    	0.001575    	0.001501    
512         	1           	10          	0.001498    	0.00119     	0.001816    
513         	1           	10          	0.001938    	0.001362    	0.002535    
