replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	49          	8.65        	0.4809      	0.9272      	0.01655     
1           	50          	8.7         	0.4805      	0.9258      	0.01733     
1           	51          	8.35        	0.4797      	0.9235      	0.01807     
1           	52          	8.4         	0.4812      	0.9253      	0.01885     
1           	53          	8.4         	0.4814      	0.9258      	0.0183      
1           	54          	8.45        	0.4792      	0.9211      	0.01831     
1           	55          	8.55        	0.4774      	0.9177      	0.01865     
1           	56          	8.75        	0.4779      	0.9175      	0.02042     
1           	57          	8.7         	0.4742      	0.9096      	0.02121     
1           	58          	8.7         	0.4729      	0.9078      	0.02094     
1           	59          	8.75        	0.4743      	0.9103      	0.02144     
1           	60          	8.9         	0.4744      	0.9102      	0.02189     
1           	61          	8.95        	0.4724      	0.9051      	0.02336     
1           	62          	8.9         	0.4739      	0.907       	0.02413     
1           	63          	9           	0.4704      	0.9011      	0.02336     
1           	64          	8.8         	0.4691      	0.8975      	0.0236      
1           	65          	8.95        	0.4696      	0.8977      	0.02408     
1           	66          	8.75        	0.4717      	0.9022      	0.02415     
1           	67          	8.7         	0.4707      	0.9004      	0.02381     
1           	68          	8.75        	0.4699      	0.8972      	0.02599     
1           	69          	8.7         	0.4691      	0.8953      	0.02597     
1           	70          	8.75        	0.4657      	0.8894      	0.02595     
1           	71          	8.85        	0.4641      	0.8872      	0.025       
1           	72          	8.8         	0.464       	0.8879      	0.02489     
1           	73          	8.7         	0.4613      	0.8839      	0.02366     
1           	74          	8.7         	0.4606      	0.882       	0.02416     
1           	75          	8.75        	0.4615      	0.8841      	0.02337     
1           	76          	8.9         	0.4626      	0.887       	0.0227      
1           	77          	8.75        	0.4624      	0.8851      	0.0243      
1           	78          	8.65        	0.4636      	0.8866      	0.02544     
1           	79          	8.75        	0.4633      	0.8852      	0.02515     
1           	80          	8.6         	0.4636      	0.8842      	0.0264      
1           	81          	8.6         	0.4619      	0.8798      	0.02769     
1           	82          	8.7         	0.4656      	0.8867      	0.02781     
1           	83          	8.75        	0.4659      	0.8876      	0.02789     
1           	84          	8.7         	0.4641      	0.8838      	0.02876     
1           	85          	8.85        	0.464       	0.8838      	0.02807     
1           	86          	8.7         	0.4628      	0.8809      	0.02873     
1           	87          	8.65        	0.463       	0.8816      	0.02881     
1           	88          	8.65        	0.46        	0.8755      	0.02917     
1           	89          	8.85        	0.4617      	0.8788      	0.02991     
1           	90          	8.9         	0.461       	0.8778      	0.02931     
1           	91          	9           	0.4584      	0.8725      	0.03        
1           	92          	8.9         	0.4605      	0.8752      	0.03104     
1           	93          	8.85        	0.4578      	0.8696      	0.03109     
1           	94          	8.85        	0.4538      	0.8623      	0.03083     
1           	95          	8.85        	0.4607      	0.8729      	0.03361     
1           	96          	9           	0.4582      	0.8689      	0.03255     
1           	97          	8.95        	0.4582      	0.8679      	0.03385     
1           	98          	8.85        	0.4586      	0.8672      	0.03535     
1           	99          	8.75        	0.4578      	0.8637      	0.03735     
1           	100         	8.95        	0.4551      	0.8596      	0.03577     
1           	101         	8.95        	0.4553      	0.8593      	0.03655     
1           	102         	8.85        	0.4561      	0.8607      	0.03692     
1           	103         	9           	0.4525      	0.852       	0.03847     
1           	104         	8.9         	0.4497      	0.8446      	0.0401      
1           	105         	8.85        	0.4455      	0.8352      	0.04123     
1           	106         	8.9         	0.4454      	0.8371      	0.0391      
1           	107         	8.85        	0.4445      	0.8355      	0.03903     
1           	108         	8.8         	0.4449      	0.8352      	0.04079     
1           	109         	8.9         	0.4457      	0.8357      	0.04152     
1           	110         	8.9         	0.4476      	0.8401      	0.04111     
1           	111         	8.85        	0.4483      	0.8417      	0.04078     
1           	112         	8.75        	0.4489      	0.843       	0.04091     
1           	113         	8.75        	0.45        	0.8437      	0.04204     
1           	114         	8.7         	0.4484      	0.8412      	0.04228     
1           	115         	8.7         	0.4467      	0.8377      	0.0419      
1           	116         	8.65        	0.448       	0.8382      	0.04459     
1           	117         	8.6         	0.4444      	0.831       	0.04459     
1           	118         	8.7         	0.4421      	0.827       	0.04372     
1           	119         	8.5         	0.441       	0.8253      	0.04398     
1           	120         	8.75        	0.4419      	0.827       	0.04391     
1           	121         	8.7         	0.4353      	0.815       	0.0431      
1           	122         	8.75        	0.4361      	0.8172      	0.04281     
1           	123         	8.9         	0.4382      	0.8194      	0.04395     
1           	124         	8.95        	0.4381      	0.8196      	0.04384     
1           	125         	8.95        	0.4368      	0.8165      	0.044       
1           	126         	8.95        	0.4358      	0.8135      	0.04537     
1           	127         	8.95        	0.4339      	0.8104      	0.04461     
1           	128         	9           	0.4316      	0.8054      	0.0449      
1           	129         	8.9         	0.4319      	0.8031      	0.04803     
1           	130         	8.85        	0.4311      	0.8012      	0.04905     
1           	131         	9           	0.432       	0.8012      	0.05134     
1           	132         	8.7         	0.4343      	0.8047      	0.05218     
1           	133         	8.8         	0.4295      	0.7945      	0.05272     
1           	134         	9           	0.4302      	0.7932      	0.05535     
1           	135         	8.85        	0.4323      	0.7959      	0.05702     
1           	136         	8.9         	0.4342      	0.8         	0.05645     
1           	137         	8.95        	0.4321      	0.7944      	0.05786     
1           	138         	8.85        	0.4344      	0.7981      	0.05874     
1           	139         	8.95        	0.4378      	0.802       	0.06137     
1           	140         	8.85        	0.4362      	0.7995      	0.06115     
1           	141         	8.8         	0.4308      	0.7893      	0.06042     
1           	142         	8.85        	0.429       	0.7875      	0.05843     
1           	143         	8.9         	0.425       	0.779       	0.05938     
1           	144         	8.85        	0.4258      	0.781       	0.0587      
1           	145         	9.1         	0.4223      	0.7753      	0.05785     
1           	146         	9           	0.4219      	0.7719      	0.06073     
1           	147         	8.9         	0.4194      	0.7651      	0.06241     
1           	148         	8.85        	0.4189      	0.7634      	0.06292     
1           	149         	8.8         	0.4184      	0.7621      	0.06343     
1           	150         	8.8         	0.4154      	0.7564      	0.06379     
1           	151         	8.95        	0.4133      	0.7527      	0.06325     
1           	152         	9           	0.4133      	0.7526      	0.06328     
1           	153         	8.95        	0.4178      	0.7596      	0.06465     
1           	154         	9           	0.4176      	0.76        	0.0635      
1           	155         	8.95        	0.4174      	0.7557      	0.0676      
1           	156         	8.95        	0.4171      	0.753       	0.06941     
1           	157         	8.9         	0.4208      	0.7612      	0.06805     
1           	158         	8.8         	0.4222      	0.7661      	0.06571     
1           	159         	8.8         	0.4202      	0.7605      	0.06705     
1           	160         	8.8         	0.4179      	0.7544      	0.0685      
1           	161         	8.95        	0.4168      	0.751       	0.07025     
1           	162         	8.75        	0.4227      	0.7637      	0.06986     
1           	163         	8.75        	0.4233      	0.7642      	0.07046     
1           	164         	8.8         	0.4249      	0.7672      	0.0703      
1           	165         	8.75        	0.4218      	0.7635      	0.0679      
1           	166         	8.75        	0.4235      	0.7655      	0.06939     
1           	167         	8.6         	0.4263      	0.7703      	0.07025     
1           	168         	8.6         	0.4239      	0.7644      	0.07075     
1           	169         	8.75        	0.421       	0.759       	0.07056     
1           	170         	8.8         	0.4198      	0.7532      	0.07368     
1           	171         	8.7         	0.4201      	0.7536      	0.07392     
1           	172         	8.8         	0.4151      	0.7448      	0.07308     
1           	173         	9           	0.412       	0.7376      	0.07433     
1           	174         	8.9         	0.4069      	0.729       	0.07278     
1           	175         	8.95        	0.4059      	0.7267      	0.07365     
1           	176         	8.95        	0.404       	0.7231      	0.07337     
1           	177         	9.05        	0.4053      	0.7234      	0.07558     
1           	178         	8.85        	0.4062      	0.7249      	0.07554     
1           	179         	8.95        	0.4087      	0.7306      	0.07476     
1           	180         	8.85        	0.4058      	0.7262      	0.07364     
1           	181         	8.9         	0.4034      	0.7232      	0.07228     
1           	182         	8.95        	0.3986      	0.7142      	0.07252     
1           	183         	8.75        	0.3997      	0.7141      	0.07427     
1           	184         	8.75        	0.398       	0.7123      	0.07272     
1           	185         	8.7         	0.4043      	0.7198      	0.07735     
1           	186         	8.6         	0.4033      	0.7152      	0.07977     
1           	187         	8.65        	0.4038      	0.7154      	0.08068     
1           	188         	8.65        	0.4069      	0.7217      	0.08059     
1           	189         	8.65        	0.4069      	0.7235      	0.07889     
1           	190         	8.45        	0.4052      	0.7192      	0.07985     
1           	191         	8.6         	0.4045      	0.7193      	0.0787      
1           	192         	8.65        	0.4044      	0.7182      	0.07952     
1           	193         	8.85        	0.4052      	0.7192      	0.08001     
1           	194         	8.75        	0.405       	0.7201      	0.07866     
1           	195         	8.65        	0.4058      	0.7215      	0.07908     
1           	196         	8.65        	0.406       	0.7211      	0.07957     
1           	197         	8.6         	0.4053      	0.7236      	0.076       
1           	198         	8.7         	0.4043      	0.7221      	0.07487     
1           	199         	8.65        	0.4052      	0.726       	0.07289     
1           	200         	8.6         	0.4054      	0.7248      	0.07444     
1           	201         	8.85        	0.4062      	0.7217      	0.0793      
1           	202         	8.85        	0.4056      	0.7215      	0.0781      
1           	203         	8.8         	0.407       	0.723       	0.07934     
1           	204         	8.75        	0.4039      	0.719       	0.07672     
1           	205         	8.75        	0.3991      	0.7108      	0.07533     
1           	206         	8.75        	0.3983      	0.708       	0.07564     
1           	207         	8.85        	0.399       	0.7103      	0.0745      
1           	208         	8.75        	0.4054      	0.7204      	0.07712     
1           	209         	8.9         	0.4065      	0.7234      	0.07683     
1           	210         	8.95        	0.4058      	0.7222      	0.07665     
1           	211         	8.95        	0.4026      	0.7175      	0.07502     
1           	212         	8.85        	0.3987      	0.7103      	0.07398     
1           	213         	8.75        	0.4028      	0.7157      	0.07656     
1           	214         	8.8         	0.3989      	0.7103      	0.07397     
1           	215         	8.75        	0.3984      	0.7074      	0.0761      
1           	216         	8.5         	0.3968      	0.7045      	0.07587     
1           	217         	8.4         	0.3952      	0.7007      	0.07665     
1           	218         	8.6         	0.394       	0.6972      	0.07822     
1           	219         	8.65        	0.3895      	0.6891      	0.07719     
1           	220         	8.7         	0.3887      	0.6911      	0.07416     
1           	221         	8.65        	0.3851      	0.6817      	0.07697     
1           	222         	8.85        	0.3839      	0.6795      	0.07707     
1           	223         	8.7         	0.3818      	0.6745      	0.07848     
1           	224         	8.6         	0.38        	0.6706      	0.0792      
1           	225         	8.55        	0.3823      	0.6724      	0.08159     
1           	226         	8.5         	0.3821      	0.6688      	0.08518     
1           	227         	8.65        	0.3768      	0.6594      	0.08382     
1           	228         	8.65        	0.3735      	0.6538      	0.08323     
1           	229         	8.7         	0.3717      	0.6514      	0.08236     
1           	230         	8.8         	0.375       	0.6565      	0.08399     
1           	231         	8.6         	0.3805      	0.6657      	0.08563     
1           	232         	8.8         	0.3814      	0.6675      	0.08581     
1           	233         	8.5         	0.382       	0.6648      	0.09033     
1           	234         	8.55        	0.3873      	0.6769      	0.08825     
1           	235         	8.4         	0.3873      	0.6785      	0.08644     
1           	236         	8.4         	0.3871      	0.6784      	0.08616     
1           	237         	8.6         	0.3856      	0.6774      	0.08451     
1           	238         	8.6         	0.3899      	0.6853      	0.08567     
1           	239         	8.4         	0.389       	0.6842      	0.08461     
1           	240         	8.45        	0.3895      	0.6855      	0.08452     
1           	241         	8.5         	0.3883      	0.681       	0.08636     
1           	242         	8.6         	0.3934      	0.6887      	0.08912     
1           	243         	8.6         	0.3954      	0.691       	0.09113     
1           	244         	8.55        	0.3932      	0.6895      	0.0883      
1           	245         	8.45        	0.3882      	0.6795      	0.08819     
1           	246         	8.6         	0.3878      	0.6804      	0.08626     
1           	247         	8.9         	0.3849      	0.6733      	0.08722     
1           	248         	8.85        	0.3848      	0.6718      	0.08824     
1           	249         	8.9         	0.3848      	0.6705      	0.08885     
1           	250         	9.05        	0.3792      	0.663       	0.08523     
1           	251         	8.8         	0.382       	0.6681      	0.08534     
1           	252         	8.85        	0.3837      	0.6696      	0.08714     
1           	253         	9.1         	0.3812      	0.6659      	0.08526     
1           	254         	9.1         	0.3766      	0.6586      	0.08349     
1           	255         	8.95        	0.3737      	0.652       	0.08454     
1           	256         	9.05        	0.3735      	0.6533      	0.08286     
1           	257         	9.05        	0.372       	0.6498      	0.08319     
1           	258         	9           	0.3715      	0.6456      	0.08698     
1           	259         	8.85        	0.3719      	0.6451      	0.08836     
1           	260         	8.9         	0.3728      	0.6447      	0.09078     
1           	261         	8.9         	0.3694      	0.6415      	0.08711     
1           	262         	8.85        	0.367       	0.6377      	0.08623     
1           	263         	8.75        	0.3635      	0.6328      	0.0847      
1           	264         	8.85        	0.3647      	0.636       	0.08396     
1           	265         	8.65        	0.3647      	0.6355      	0.08454     
1           	266         	8.75        	0.3595      	0.6252      	0.08422     
1           	267         	8.75        	0.3572      	0.6206      	0.08443     
1           	268         	9.1         	0.3514      	0.6072      	0.08679     
1           	269         	9.1         	0.3499      	0.6025      	0.08877     
1           	270         	9           	0.3444      	0.5947      	0.08574     
1           	271         	8.95        	0.3452      	0.5942      	0.08749     
1           	272         	9.1         	0.3416      	0.5877      	0.08637     
1           	273         	8.95        	0.3395      	0.5859      	0.08458     
1           	274         	8.9         	0.34        	0.5877      	0.08389     
1           	275         	8.9         	0.3361      	0.5817      	0.08194     
1           	276         	8.75        	0.3331      	0.5747      	0.08316     
1           	277         	8.7         	0.335       	0.5778      	0.08324     
1           	278         	8.85        	0.3341      	0.5775      	0.0816      
1           	279         	8.95        	0.3352      	0.5809      	0.08063     
1           	280         	8.85        	0.3353      	0.5808      	0.08089     
1           	281         	8.9         	0.335       	0.5811      	0.07982     
1           	282         	8.9         	0.3323      	0.5749      	0.08101     
1           	283         	8.85        	0.3333      	0.5749      	0.08307     
1           	284         	9           	0.3284      	0.5665      	0.0816      
1           	285         	9           	0.3264      	0.5634      	0.08136     
1           	286         	9.25        	0.3235      	0.5568      	0.08276     
1           	287         	8.9         	0.3258      	0.5609      	0.08279     
1           	288         	8.95        	0.3293      	0.5665      	0.0836      
1           	289         	8.85        	0.3308      	0.5682      	0.08523     
1           	290         	8.65        	0.3278      	0.565       	0.08257     
1           	291         	8.55        	0.3237      	0.5554      	0.08385     
1           	292         	8.6         	0.3243      	0.5568      	0.08344     
1           	293         	8.8         	0.3247      	0.5567      	0.08441     
1           	294         	8.8         	0.3252      	0.5581      	0.08402     
1           	295         	8.95        	0.3236      	0.5546      	0.08434     
1           	296         	8.9         	0.3182      	0.5438      	0.0849      
1           	297         	9.1         	0.322       	0.5512      	0.08503     
1           	298         	9.1         	0.3239      	0.5568      	0.08306     
1           	299         	9.1         	0.3195      	0.5483      	0.0829      
1           	300         	9.3         	0.3212      	0.5521      	0.08175     
1           	301         	9.3         	0.321       	0.5517      	0.0817      
1           	302         	9.2         	0.3223      	0.5538      	0.08214     
1           	303         	9.15        	0.3218      	0.5523      	0.08218     
1           	304         	9.3         	0.3184      	0.5454      	0.08228     
1           	305         	9           	0.3215      	0.5499      	0.08394     
1           	306         	9.1         	0.3245      	0.5555      	0.08377     
1           	307         	9.05        	0.3232      	0.554       	0.08242     
1           	308         	9.05        	0.3256      	0.5577      	0.08355     
1           	309         	9.05        	0.3277      	0.5621      	0.08364     
1           	310         	9.05        	0.3303      	0.5656      	0.08514     
1           	311         	9           	0.3332      	0.5736      	0.08251     
1           	312         	8.95        	0.3353      	0.5769      	0.08338     
1           	313         	9           	0.3372      	0.5801      	0.08431     
1           	314         	8.95        	0.331       	0.5698      	0.08269     
1           	315         	9.05        	0.3299      	0.5681      	0.08201     
1           	316         	8.9         	0.3301      	0.5685      	0.08164     
1           	317         	9           	0.3258      	0.5587      	0.08332     
1           	318         	9.05        	0.3283      	0.5631      	0.08342     
1           	319         	9.05        	0.3327      	0.5736      	0.08167     
1           	320         	8.95        	0.3319      	0.57        	0.08384     
1           	321         	8.9         	0.3288      	0.5623      	0.08537     
1           	322         	8.95        	0.328       	0.5617      	0.08485     
1           	323         	9.2         	0.3234      	0.5531      	0.08382     
1           	324         	9.05        	0.3233      	0.5525      	0.08443     
1           	325         	9           	0.3222      	0.5516      	0.08269     
1           	326         	9           	0.3197      	0.5457      	0.08388     
1           	327         	8.85        	0.3208      	0.5482      	0.08324     
1           	328         	8.75        	0.3187      	0.5447      	0.08257     
1           	329         	8.65        	0.3224      	0.5514      	0.0834      
1           	330         	8.7         	0.3219      	0.548       	0.08573     
1           	331         	8.65        	0.3222      	0.5507      	0.08441     
1           	332         	8.7         	0.3238      	0.5544      	0.08406     
1           	333         	8.65        	0.3196      	0.5461      	0.08384     
1           	334         	8.95        	0.3209      	0.5473      	0.08544     
1           	335         	9.1         	0.3223      	0.549       	0.0866      
1           	336         	8.95        	0.324       	0.5509      	0.08767     
1           	337         	8.85        	0.3232      	0.5497      	0.08714     
1           	338         	8.8         	0.3185      	0.5416      	0.08615     
1           	339         	8.75        	0.3153      	0.5348      	0.08699     
1           	340         	8.75        	0.3132      	0.5292      	0.08871     
1           	341         	8.8         	0.3102      	0.5256      	0.0866      
1           	342         	8.85        	0.3107      	0.5279      	0.08514     
1           	343         	8.75        	0.3085      	0.5258      	0.08274     
1           	344         	8.75        	0.3054      	0.5192      	0.08315     
1           	345         	8.85        	0.3041      	0.5161      	0.08341     
1           	346         	8.75        	0.3014      	0.5114      	0.08244     
1           	347         	8.65        	0.2986      	0.5062      	0.08228     
1           	348         	8.9         	0.2995      	0.5087      	0.082       
1           	349         	9.1         	0.3006      	0.5102      	0.08237     
1           	350         	8.95        	0.2982      	0.5035      	0.08445     
1           	351         	8.95        	0.2956      	0.4962      	0.08661     
1           	352         	8.9         	0.2969      	0.4984      	0.08745     
1           	353         	8.95        	0.2966      	0.4979      	0.08747     
1           	354         	9.05        	0.2987      	0.501       	0.08847     
1           	355         	9.05        	0.3023      	0.5083      	0.08817     
1           	356         	9           	0.3037      	0.5111      	0.08772     
1           	357         	9           	0.3057      	0.517       	0.0856      
1           	358         	8.8         	0.305       	0.5163      	0.08484     
1           	359         	8.9         	0.3061      	0.5181      	0.08526     
1           	360         	8.95        	0.3046      	0.5153      	0.08538     
1           	361         	9           	0.3087      	0.5217      	0.08715     
1           	362         	9           	0.3037      	0.5135      	0.08574     
1           	363         	9.1         	0.3042      	0.5141      	0.0862      
1           	364         	9.05        	0.3027      	0.5113      	0.08593     
1           	365         	9.05        	0.3043      	0.5128      	0.08721     
1           	366         	8.95        	0.3044      	0.5131      	0.08696     
1           	367         	8.8         	0.3068      	0.5147      	0.09018     
1           	368         	9           	0.3083      	0.5174      	0.09041     
1           	369         	8.85        	0.3063      	0.5141      	0.08965     
1           	370         	8.8         	0.3015      	0.5039      	0.09049     
1           	371         	8.95        	0.2981      	0.4953      	0.09275     
1           	372         	8.8         	0.298       	0.4944      	0.09336     
1           	373         	9           	0.2899      	0.4794      	0.09275     
1           	374         	8.7         	0.2885      	0.4759      	0.09344     
1           	375         	8.65        	0.2875      	0.4755      	0.0915      
1           	376         	8.7         	0.289       	0.4781      	0.09205     
1           	377         	8.75        	0.2881      	0.4755      	0.09332     
1           	378         	8.85        	0.2868      	0.4725      	0.09357     
1           	379         	8.75        	0.2885      	0.476       	0.09342     
1           	380         	8.8         	0.2865      	0.4727      	0.09272     
1           	381         	8.85        	0.2899      	0.4774      	0.09436     
1           	382         	8.8         	0.2886      	0.4736      	0.09569     
1           	383         	8.9         	0.2849      	0.466       	0.09593     
1           	384         	8.7         	0.2841      	0.4639      	0.09614     
1           	385         	8.7         	0.2867      	0.4683      	0.09686     
1           	386         	8.55        	0.2887      	0.471       	0.09829     
1           	387         	8.6         	0.292       	0.4748      	0.1009      
1           	388         	8.5         	0.2905      	0.4701      	0.103       
1           	389         	8.5         	0.287       	0.462       	0.1041      
1           	390         	8.75        	0.2822      	0.4512      	0.1051      
1           	391         	8.5         	0.2816      	0.4464      	0.1089      
1           	392         	8.5         	0.2819      	0.4452      	0.1105      
1           	393         	8.55        	0.2809      	0.4416      	0.1124      
1           	394         	8.9         	0.2774      	0.4365      	0.1107      
1           	395         	8.9         	0.2736      	0.4305      	0.1093      
1           	396         	8.75        	0.2753      	0.4331      	0.11        
1           	397         	8.8         	0.2718      	0.428       	0.1084      
1           	398         	8.75        	0.267       	0.4214      	0.1056      
1           	399         	8.7         	0.267       	0.4217      	0.105       
1           	400         	8.8         	0.2666      	0.4213      	0.1046      
1           	401         	8.5         	0.2641      	0.4158      	0.1053      
1           	402         	8.55        	0.262       	0.412       	0.1052      
1           	403         	8.55        	0.2628      	0.4127      	0.1057      
1           	404         	8.7         	0.2625      	0.4129      	0.1051      
1           	405         	8.8         	0.262       	0.4099      	0.1068      
1           	406         	8.75        	0.2615      	0.4101      	0.1055      
1           	407         	8.6         	0.2613      	0.4095      	0.1061      
1           	408         	8.6         	0.2642      	0.4165      	0.1049      
1           	409         	8.7         	0.2604      	0.4108      	0.1032      
1           	410         	8.9         	0.2625      	0.4102      	0.1079      
1           	411         	8.9         	0.262       	0.4082      	0.1089      
1           	412         	8.9         	0.2603      	0.4028      	0.1111      
1           	413         	8.95        	0.2594      	0.4001      	0.1123      
1           	414         	9.05        	0.2573      	0.3972      	0.111       
1           	415         	9.05        	0.2602      	0.4012      	0.1126      
1           	416         	9.1         	0.2617      	0.4047      	0.1116      
1           	417         	9.1         	0.2621      	0.4055      	0.1117      
1           	418         	9.1         	0.2649      	0.4079      	0.1149      
1           	419         	9.1         	0.2609      	0.4026      	0.1122      
1           	420         	9.2         	0.2603      	0.4001      	0.1138      
1           	421         	9.2         	0.2577      	0.3967      	0.112       
1           	422         	9.25        	0.2597      	0.3968      	0.1159      
1           	423         	9.15        	0.2585      	0.395       	0.115       
1           	424         	9.2         	0.2597      	0.3935      	0.1192      
1           	425         	9.2         	0.259       	0.3953      	0.1159      
1           	426         	9.2         	0.2568      	0.391       	0.1161      
1           	427         	9.2         	0.2571      	0.393       	0.1149      
1           	428         	9.15        	0.2558      	0.3869      	0.1188      
1           	429         	9.15        	0.2576      	0.3885      	0.1208      
1           	430         	9.1         	0.2621      	0.3959      	0.1223      
1           	431         	9.1         	0.261       	0.3944      	0.1218      
1           	432         	9           	0.2577      	0.3874      	0.1223      
1           	433         	9           	0.2559      	0.3878      	0.118       
1           	434         	9.05        	0.2533      	0.3841      	0.1166      
1           	435         	8.95        	0.2555      	0.3878      	0.1172      
1           	436         	8.9         	0.2543      	0.3876      	0.1148      
1           	437         	8.85        	0.2544      	0.3892      	0.1135      
1           	438         	8.8         	0.2524      	0.3837      	0.1149      
1           	439         	8.95        	0.2498      	0.3784      	0.1154      
1           	440         	8.8         	0.2473      	0.3732      	0.1157      
1           	441         	8.85        	0.2445      	0.3685      	0.1145      
1           	442         	8.65        	0.2448      	0.3664      	0.1174      
1           	443         	8.7         	0.243       	0.3643      	0.1157      
1           	444         	8.85        	0.245       	0.3668      	0.1173      
1           	445         	8.8         	0.2425      	0.3633      	0.1159      
1           	446         	8.9         	0.2418      	0.3665      	0.1112      
1           	447         	8.75        	0.2419      	0.3666      	0.1113      
1           	448         	8.9         	0.2449      	0.3709      	0.113       
1           	449         	8.85        	0.2434      	0.3661      	0.115       
1           	450         	8.9         	0.2431      	0.3635      	0.1169      
1           	451         	8.85        	0.243       	0.365       	0.1152      
1           	452         	8.95        	0.2449      	0.3688      	0.115       
1           	453         	9.05        	0.2457      	0.3705      	0.1149      
1           	454         	8.95        	0.2457      	0.3705      	0.1147      
1           	455         	8.95        	0.247       	0.3717      	0.1163      
1           	456         	8.75        	0.2464      	0.3735      	0.1132      
1           	457         	8.9         	0.2441      	0.369       	0.113       
1           	458         	8.85        	0.2481      	0.3758      	0.1141      
1           	459         	8.9         	0.2538      	0.3863      	0.1148      
1           	460         	8.85        	0.2542      	0.3848      	0.1171      
1           	461         	8.8         	0.2576      	0.3891      	0.1196      
1           	462         	8.85        	0.2598      	0.3908      	0.1224      
1           	463         	8.8         	0.2588      	0.3912      	0.1198      
1           	464         	8.55        	0.2612      	0.3953      	0.1207      
1           	465         	8.85        	0.2617      	0.3984      	0.1184      
1           	466         	8.7         	0.2596      	0.3944      	0.1187      
1           	467         	8.75        	0.2571      	0.3893      	0.1189      
1           	468         	8.8         	0.2577      	0.3894      	0.1199      
1           	469         	8.8         	0.258       	0.3896      	0.12        
1           	470         	8.7         	0.2567      	0.387       	0.12        
1           	471         	8.8         	0.2569      	0.3851      	0.1226      
1           	472         	8.9         	0.2597      	0.39        	0.1232      
1           	473         	8.8         	0.2576      	0.3868      	0.1224      
1           	474         	8.9         	0.2555      	0.3845      	0.1207      
1           	475         	8.95        	0.2544      	0.383       	0.1199      
1           	476         	9.05        	0.2534      	0.3772      	0.1238      
1           	477         	9.05        	0.252       	0.3763      	0.1215      
1           	478         	8.95        	0.255       	0.3823      	0.1216      
1           	479         	9           	0.2559      	0.3848      	0.1209      
1           	480         	8.9         	0.2598      	0.393       	0.1202      
1           	481         	8.85        	0.2591      	0.3935      	0.1183      
1           	482         	9           	0.2598      	0.395       	0.1182      
1           	483         	8.85        	0.2603      	0.3953      	0.1191      
1           	484         	8.8         	0.2619      	0.3983      	0.1193      
1           	485         	8.75        	0.261       	0.3968      	0.1189      
