replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1083        	8           	0.7006      	0.694       
1           	1084        	8           	0.6928      	0.695       
1           	1085        	8           	0.6986      	0.6914      
1           	1086        	7           	0.6867      	0.6919      
1           	1087        	7           	0.688       	0.6888      
1           	1088        	8           	0.6881      	0.6854      
1           	1089        	8           	0.6865      	0.6882      
1           	1090        	9           	0.6827      	0.6881      
1           	1091        	7           	0.6893      	0.6887      
1           	1092        	7           	0.6914      	0.6912      
1           	1093        	7           	0.6923      	0.6893      
1           	1094        	7           	0.685       	0.6882      
1           	1095        	7           	0.6834      	0.687       
1           	1096        	7           	0.6863      	0.6909      
1           	1097        	7           	0.692       	0.6901      
1           	1098        	7           	0.6953      	0.6918      
1           	1099        	7           	0.6963      	0.6946      
1           	1100        	8           	0.6898      	0.6948      
1           	1101        	8           	0.6986      	0.6963      
1           	1102        	8           	0.7019      	0.696       
1           	1103        	8           	0.6955      	0.6956      
1           	1104        	8           	0.7019      	0.6965      
1           	1105        	8           	0.6994      	0.6959      
1           	1106        	8           	0.6943      	0.6961      
1           	1107        	8           	0.696       	0.7002      
1           	1108        	8           	0.7053      	0.7053      
1           	1109        	9           	0.6973      	0.7003      
1           	1110        	9           	0.6994      	0.7042      
1           	1111        	8           	0.7073      	0.7032      
1           	1112        	8           	0.7078      	0.7041      
1           	1113        	8           	0.7041      	0.7056      
1           	1114        	9           	0.7065      	0.7056      
1           	1115        	9           	0.7037      	0.705       
1           	1116        	9           	0.7072      	0.706       
1           	1117        	9           	0.7056      	0.7047      
1           	1118        	8           	0.6993      	0.703       
1           	1119        	8           	0.7018      	0.7041      
1           	1120        	8           	0.7049      	0.7037      
1           	1121        	8           	0.7045      	0.7048      
1           	1122        	8           	0.7021      	0.7045      
1           	1123        	8           	0.7064      	0.707       
1           	1124        	8           	0.707       	0.706       
1           	1125        	9           	0.7096      	0.7072      
1           	1126        	9           	0.7097      	0.7063      
1           	1127        	9           	0.7145      	0.7079      
1           	1128        	9           	0.7061      	0.7057      
1           	1129        	10          	0.7048      	0.7092      
1           	1130        	9           	0.7025      	0.7036      
1           	1131        	9           	0.698       	0.7036      
1           	1132        	9           	0.7059      	0.7048      
1           	1133        	9           	0.6947      	0.7005      
1           	1134        	9           	0.6937      	0.6976      
1           	1135        	9           	0.695       	0.6975      
1           	1136        	9           	0.699       	0.6958      
1           	1137        	9           	0.6944      	0.694       
1           	1138        	9           	0.6877      	0.6916      
1           	1139        	9           	0.6921      	0.6914      
1           	1140        	9           	0.6869      	0.6871      
1           	1141        	9           	0.6922      	0.6871      
1           	1142        	9           	0.6857      	0.6845      
1           	1143        	9           	0.6763      	0.6815      
1           	1144        	9           	0.6855      	0.6809      
1           	1145        	9           	0.6815      	0.6844      
1           	1146        	9           	0.684       	0.6804      
1           	1147        	9           	0.6922      	0.683       
1           	1148        	9           	0.6802      	0.6876      
1           	1149        	9           	0.6984      	0.6918      
1           	1150        	8           	0.6873      	0.6911      
1           	1151        	8           	0.6858      	0.6898      
1           	1152        	8           	0.6845      	0.6896      
1           	1153        	8           	0.6943      	0.6854      
1           	1154        	8           	0.6834      	0.6844      
1           	1155        	8           	0.6863      	0.684       
1           	1156        	9           	0.683       	0.6864      
1           	1157        	9           	0.6915      	0.6918      
1           	1158        	9           	0.682       	0.6906      
1           	1159        	9           	0.6878      	0.6912      
1           	1160        	8           	0.6929      	0.6923      
1           	1161        	8           	0.6894      	0.6878      
1           	1162        	8           	0.6875      	0.6901      
1           	1163        	8           	0.6917      	0.6903      
1           	1164        	8           	0.6859      	0.6879      
1           	1165        	8           	0.6869      	0.6878      
1           	1166        	8           	0.6901      	0.6879      
1           	1167        	8           	0.6872      	0.6895      
1           	1168        	7           	0.6842      	0.687       
1           	1169        	7           	0.6848      	0.6895      
1           	1170        	7           	0.6917      	0.6899      
1           	1171        	7           	0.6926      	0.6917      
1           	1172        	7           	0.6844      	0.6893      
1           	1173        	8           	0.6914      	0.6887      
1           	1174        	8           	0.6972      	0.6891      
1           	1175        	8           	0.6892      	0.6874      
1           	1176        	7           	0.6856      	0.6854      
1           	1177        	7           	0.6753      	0.6809      
1           	1178        	8           	0.6866      	0.6869      
1           	1179        	8           	0.6968      	0.6889      
1           	1180        	8           	0.6964      	0.6889      
1           	1181        	8           	0.6889      	0.6848      
1           	1182        	8           	0.6832      	0.6833      
1           	1183        	7           	0.681       	0.684       
1           	1184        	7           	0.6863      	0.6829      
1           	1185        	8           	0.6868      	0.6845      
1           	1186        	8           	0.6876      	0.6843      
1           	1187        	8           	0.6924      	0.6877      
1           	1188        	7           	0.6832      	0.6846      
1           	1189        	7           	0.6889      	0.6855      
1           	1190        	7           	0.6891      	0.6875      
1           	1191        	8           	0.6864      	0.6851      
1           	1192        	8           	0.6908      	0.6877      
1           	1193        	8           	0.6815      	0.6873      
1           	1194        	7           	0.676       	0.6843      
1           	1195        	7           	0.6785      	0.6794      
1           	1196        	7           	0.6762      	0.6788      
1           	1197        	7           	0.6855      	0.6796      
1           	1198        	7           	0.6805      	0.6814      
1           	1199        	7           	0.6753      	0.6781      
1           	1200        	7           	0.6788      	0.6773      
1           	1201        	7           	0.6737      	0.6781      
1           	1202        	7           	0.6809      	0.6768      
1           	1203        	8           	0.6767      	0.679       
1           	1204        	8           	0.6803      	0.6777      
1           	1205        	8           	0.6838      	0.678       
1           	1206        	8           	0.6885      	0.6816      
1           	1207        	8           	0.6808      	0.6859      
1           	1208        	8           	0.6912      	0.6898      
1           	1209        	8           	0.6924      	0.6911      
1           	1210        	8           	0.6827      	0.6891      
1           	1211        	7           	0.6924      	0.6873      
1           	1212        	7           	0.683       	0.6873      
1           	1213        	7           	0.6944      	0.6912      
1           	1214        	7           	0.697       	0.6927      
1           	1215        	7           	0.692       	0.6915      
1           	1216        	7           	0.7016      	0.6957      
1           	1217        	9           	0.6989      	0.6983      
1           	1218        	9           	0.6966      	0.7005      
1           	1219        	9           	0.6967      	0.7039      
1           	1220        	9           	0.705       	0.7064      
1           	1221        	9           	0.7093      	0.7035      
1           	1222        	9           	0.7058      	0.7037      
1           	1223        	9           	0.7088      	0.7042      
1           	1224        	9           	0.7113      	0.708       
1           	1225        	9           	0.709       	0.7089      
1           	1226        	8           	0.7106      	0.7106      
1           	1227        	8           	0.717       	0.7135      
1           	1228        	9           	0.7122      	0.7153      
1           	1229        	8           	0.7152      	0.7136      
1           	1230        	8           	0.7199      	0.7156      
1           	1231        	8           	0.7175      	0.715       
1           	1232        	9           	0.7168      	0.7127      
1           	1233        	9           	0.7146      	0.7157      
1           	1234        	8           	0.7138      	0.7142      
1           	1235        	9           	0.7134      	0.7183      
1           	1236        	9           	0.7243      	0.7235      
1           	1237        	9           	0.7209      	0.7221      
1           	1238        	9           	0.7268      	0.7224      
1           	1239        	9           	0.7219      	0.725       
1           	1240        	9           	0.7241      	0.7239      
1           	1241        	9           	0.7281      	0.7249      
1           	1242        	8           	0.7243      	0.7242      
1           	1243        	8           	0.726       	0.7237      
1           	1244        	8           	0.7251      	0.7243      
1           	1245        	8           	0.7267      	0.7254      
1           	1246        	8           	0.7279      	0.7261      
1           	1247        	8           	0.7219      	0.7278      
1           	1248        	8           	0.7272      	0.7279      
1           	1249        	8           	0.7365      	0.7258      
1           	1250        	7           	0.7329      	0.7261      
1           	1251        	8           	0.7234      	0.7284      
1           	1252        	7           	0.7328      	0.7269      
1           	1253        	8           	0.7219      	0.7299      
1           	1254        	8           	0.728       	0.7279      
1           	1255        	8           	0.7183      	0.7251      
1           	1256        	8           	0.7237      	0.7264      
1           	1257        	8           	0.7289      	0.7294      
1           	1258        	8           	0.7272      	0.7312      
1           	1259        	8           	0.7347      	0.7305      
1           	1260        	7           	0.728       	0.7308      
1           	1261        	7           	0.7257      	0.7306      
1           	1262        	7           	0.7289      	0.7291      
1           	1263        	8           	0.7295      	0.7289      
1           	1264        	8           	0.734       	0.7311      
1           	1265        	8           	0.733       	0.73        
1           	1266        	9           	0.7335      	0.7274      
1           	1267        	8           	0.7222      	0.7229      
1           	1268        	8           	0.7247      	0.7216      
1           	1269        	9           	0.7168      	0.717       
1           	1270        	8           	0.7149      	0.716       
1           	1271        	9           	0.7084      	0.7134      
1           	1272        	9           	0.7106      	0.7091      
1           	1273        	9           	0.712       	0.7101      
1           	1274        	9           	0.7072      	0.7079      
1           	1275        	9           	0.7046      	0.7051      
1           	1276        	9           	0.7059      	0.7011      
1           	1277        	9           	0.6987      	0.6962      
1           	1278        	9           	0.7067      	0.6955      
1           	1279        	9           	0.6969      	0.6948      
1           	1280        	8           	0.692       	0.6917      
1           	1281        	8           	0.6861      	0.6916      
1           	1282        	8           	0.694       	0.6908      
1           	1283        	9           	0.69        	0.6919      
1           	1284        	9           	0.6936      	0.6945      
1           	1285        	9           	0.6886      	0.6932      
1           	1286        	8           	0.6874      	0.6919      
1           	1287        	8           	0.684       	0.6861      
1           	1288        	8           	0.6828      	0.6813      
1           	1289        	8           	0.6868      	0.6832      
1           	1290        	8           	0.6861      	0.6879      
1           	1291        	9           	0.6867      	0.6896      
1           	1292        	9           	0.6936      	0.6873      
1           	1293        	9           	0.6869      	0.6895      
1           	1294        	9           	0.6882      	0.6881      
1           	1295        	9           	0.6913      	0.6863      
1           	1296        	8           	0.6886      	0.6876      
1           	1297        	8           	0.6878      	0.6893      
1           	1298        	8           	0.6956      	0.6896      
1           	1299        	8           	0.6867      	0.6852      
1           	1300        	8           	0.6854      	0.6832      
1           	1301        	8           	0.6869      	0.6849      
1           	1302        	8           	0.6865      	0.6815      
1           	1303        	8           	0.6732      	0.6789      
1           	1304        	8           	0.6815      	0.6766      
1           	1305        	8           	0.6804      	0.6788      
1           	1306        	8           	0.675       	0.6772      
1           	1307        	8           	0.675       	0.6766      
1           	1308        	8           	0.6727      	0.6777      
1           	1309        	8           	0.6802      	0.6792      
1           	1310        	8           	0.6812      	0.6814      
1           	1311        	9           	0.6849      	0.679       
1           	1312        	9           	0.6788      	0.6809      
1           	1313        	8           	0.6812      	0.6806      
1           	1314        	8           	0.6819      	0.6794      
1           	1315        	8           	0.6805      	0.6797      
1           	1316        	8           	0.6726      	0.676       
1           	1317        	8           	0.6766      	0.6782      
1           	1318        	8           	0.6794      	0.6777      
1           	1319        	8           	0.6744      	0.6759      
1           	1320        	8           	0.6745      	0.6767      
1           	1321        	8           	0.6742      	0.6747      
1           	1322        	9           	0.6624      	0.6757      
1           	1323        	8           	0.6809      	0.6774      
1           	1324        	8           	0.6725      	0.6784      
1           	1325        	8           	0.6803      	0.6792      
1           	1326        	8           	0.671       	0.6775      
1           	1327        	8           	0.6802      	0.6753      
1           	1328        	8           	0.6744      	0.6742      
1           	1329        	8           	0.6773      	0.6743      
1           	1330        	8           	0.6786      	0.6739      
1           	1331        	8           	0.6738      	0.6735      
1           	1332        	8           	0.6697      	0.6748      
1           	1333        	8           	0.6743      	0.669       
1           	1334        	8           	0.6702      	0.6696      
1           	1335        	8           	0.6641      	0.6709      
1           	1336        	8           	0.677       	0.6752      
1           	1337        	8           	0.679       	0.6762      
1           	1338        	8           	0.6782      	0.6798      
1           	1339        	8           	0.6835      	0.6792      
1           	1340        	8           	0.6767      	0.6813      
1           	1341        	8           	0.6823      	0.6823      
1           	1342        	8           	0.6781      	0.6828      
1           	1343        	8           	0.6813      	0.6835      
1           	1344        	8           	0.6863      	0.6845      
1           	1345        	8           	0.6773      	0.6833      
1           	1346        	8           	0.6644      	0.6739      
1           	1347        	8           	0.6722      	0.6745      
1           	1348        	8           	0.6641      	0.6746      
1           	1349        	8           	0.6787      	0.6759      
1           	1350        	8           	0.6822      	0.6803      
1           	1351        	8           	0.6776      	0.6789      
1           	1352        	8           	0.677       	0.6824      
1           	1353        	8           	0.6822      	0.6837      
1           	1354        	8           	0.6739      	0.6817      
1           	1355        	8           	0.6865      	0.6857      
1           	1356        	9           	0.6865      	0.6839      
1           	1357        	9           	0.6864      	0.6866      
1           	1358        	8           	0.6839      	0.6902      
1           	1359        	8           	0.6934      	0.6898      
1           	1360        	8           	0.6883      	0.689       
1           	1361        	8           	0.6925      	0.6877      
1           	1362        	8           	0.689       	0.6877      
1           	1363        	8           	0.6861      	0.6886      
1           	1364        	8           	0.6887      	0.686       
1           	1365        	8           	0.6841      	0.6905      
1           	1366        	8           	0.6911      	0.6898      
1           	1367        	8           	0.6954      	0.6899      
1           	1368        	8           	0.6961      	0.6894      
1           	1369        	8           	0.6919      	0.6918      
1           	1370        	8           	0.6983      	0.696       
1           	1371        	8           	0.704       	0.6981      
1           	1372        	8           	0.6966      	0.7001      
1           	1373        	8           	0.6977      	0.6959      
1           	1374        	8           	0.7007      	0.6995      
1           	1375        	8           	0.7057      	0.6995      
1           	1376        	8           	0.6996      	0.7011      
1           	1377        	8           	0.708       	0.703       
1           	1378        	8           	0.695       	0.6984      
1           	1379        	7           	0.7023      	0.7002      
1           	1380        	7           	0.708       	0.7013      
1           	1381        	8           	0.7076      	0.7022      
1           	1382        	8           	0.708       	0.703       
1           	1383        	8           	0.7016      	0.7048      
1           	1384        	8           	0.701       	0.7026      
1           	1385        	8           	0.7144      	0.7048      
1           	1386        	8           	0.6992      	0.7025      
1           	1387        	7           	0.7016      	0.7025      
1           	1388        	8           	0.6988      	0.7053      
1           	1389        	7           	0.7096      	0.711       
1           	1390        	8           	0.716       	0.7124      
1           	1391        	8           	0.7166      	0.7131      
1           	1392        	8           	0.7131      	0.7145      
1           	1393        	8           	0.7134      	0.7174      
1           	1394        	8           	0.711       	0.7153      
1           	1395        	8           	0.7231      	0.7204      
1           	1396        	8           	0.7208      	0.7233      
1           	1397        	8           	0.7268      	0.7246      
1           	1398        	8           	0.7303      	0.7228      
1           	1399        	8           	0.7199      	0.721       
1           	1400        	8           	0.7267      	0.7226      
1           	1401        	8           	0.7255      	0.7224      
1           	1402        	8           	0.7245      	0.724       
1           	1403        	8           	0.7331      	0.7269      
1           	1404        	8           	0.7281      	0.7285      
1           	1405        	8           	0.7255      	0.7279      
1           	1406        	8           	0.7276      	0.7253      
1           	1407        	8           	0.7141      	0.7248      
1           	1408        	8           	0.7225      	0.7247      
1           	1409        	8           	0.7221      	0.7221      
1           	1410        	8           	0.7208      	0.7229      
1           	1411        	8           	0.7236      	0.722       
1           	1412        	8           	0.7258      	0.7204      
1           	1413        	9           	0.7205      	0.7192      
1           	1414        	9           	0.7188      	0.7205      
1           	1415        	9           	0.7166      	0.7156      
1           	1416        	9           	0.7138      	0.7134      
1           	1417        	9           	0.7148      	0.7159      
1           	1418        	9           	0.7149      	0.7139      
1           	1419        	9           	0.7121      	0.7125      
1           	1420        	9           	0.7046      	0.7083      
1           	1421        	9           	0.7086      	0.7082      
1           	1422        	9           	0.7102      	0.7105      
1           	1423        	9           	0.7088      	0.7077      
1           	1424        	9           	0.7079      	0.7088      
1           	1425        	9           	0.7107      	0.7103      
1           	1426        	9           	0.7069      	0.709       
1           	1427        	9           	0.7128      	0.7104      
1           	1428        	9           	0.7135      	0.7103      
1           	1429        	9           	0.7106      	0.7129      
1           	1430        	9           	0.7224      	0.7154      
1           	1431        	8           	0.7147      	0.7149      
1           	1432        	8           	0.7186      	0.7176      
1           	1433        	8           	0.7171      	0.7187      
1           	1434        	8           	0.7195      	0.7179      
1           	1435        	8           	0.7191      	0.7208      
1           	1436        	8           	0.7225      	0.7179      
1           	1437        	8           	0.7112      	0.7176      
1           	1438        	8           	0.7172      	0.7167      
1           	1439        	8           	0.718       	0.7188      
1           	1440        	8           	0.7233      	0.719       
1           	1441        	9           	0.7194      	0.719       
1           	1442        	9           	0.7215      	0.7232      
1           	1443        	9           	0.7255      	0.7244      
1           	1444        	9           	0.7346      	0.725       
1           	1445        	9           	0.7184      	0.7238      
1           	1446        	8           	0.7265      	0.7261      
1           	1447        	8           	0.7241      	0.7261      
1           	1448        	8           	0.7179      	0.7249      
1           	1449        	8           	0.7186      	0.7221      
1           	1450        	9           	0.7215      	0.7252      
1           	1451        	9           	0.725       	0.7256      
1           	1452        	9           	0.7284      	0.728       
1           	1453        	8           	0.7263      	0.7262      
1           	1454        	8           	0.7371      	0.7329      
1           	1455        	8           	0.7343      	0.7349      
1           	1456        	8           	0.7342      	0.7378      
1           	1457        	8           	0.7353      	0.7377      
1           	1458        	8           	0.7437      	0.7384      
1           	1459        	8           	0.7437      	0.7388      
1           	1460        	8           	0.7409      	0.7378      
1           	1461        	8           	0.7431      	0.7409      
1           	1462        	8           	0.7463      	0.7418      
1           	1463        	8           	0.7405      	0.7411      
1           	1464        	9           	0.7392      	0.7373      
1           	1465        	8           	0.7347      	0.7372      
1           	1466        	9           	0.737       	0.7375      
1           	1467        	9           	0.7407      	0.7399      
1           	1468        	9           	0.7427      	0.7412      
1           	1469        	9           	0.7469      	0.7408      
1           	1470        	9           	0.7426      	0.7368      
1           	1471        	9           	0.7389      	0.7399      
1           	1472        	9           	0.7447      	0.7428      
1           	1473        	9           	0.749       	0.7472      
1           	1474        	9           	0.746       	0.7477      
1           	1475        	9           	0.7567      	0.7487      
1           	1476        	9           	0.7419      	0.7494      
1           	1477        	9           	0.7468      	0.7444      
1           	1478        	9           	0.7459      	0.7405      
1           	1479        	9           	0.7444      	0.7409      
1           	1480        	9           	0.7356      	0.7413      
1           	1481        	9           	0.735       	0.74        
1           	1482        	9           	0.742       	0.7404      
1           	1483        	9           	0.7331      	0.7371      
1           	1484        	9           	0.7416      	0.7375      
1           	1485        	9           	0.739       	0.7366      
1           	1486        	9           	0.7446      	0.7369      
1           	1487        	9           	0.7296      	0.7333      
1           	1488        	9           	0.7296      	0.7326      
1           	1489        	8           	0.7409      	0.7332      
1           	1490        	8           	0.7422      	0.7337      
1           	1491        	7           	0.7305      	0.7327      
1           	1492        	8           	0.7287      	0.732       
1           	1493        	7           	0.7348      	0.7311      
1           	1494        	7           	0.7364      	0.7318      
1           	1495        	7           	0.735       	0.731       
1           	1496        	7           	0.7302      	0.7317      
1           	1497        	7           	0.7391      	0.7325      
1           	1498        	7           	0.7374      	0.7345      
1           	1499        	7           	0.7384      	0.7348      
1           	1500        	7           	0.7288      	0.7348      
1           	1501        	7           	0.7454      	0.7352      
1           	1502        	7           	0.7395      	0.7327      
1           	1503        	8           	0.7276      	0.7304      
1           	1504        	8           	0.74        	0.7327      
1           	1505        	8           	0.728       	0.7329      
1           	1506        	8           	0.7312      	0.7343      
1           	1507        	9           	0.7293      	0.7349      
1           	1508        	9           	0.7293      	0.7306      
1           	1509        	8           	0.7426      	0.7316      
1           	1510        	8           	0.7272      	0.734       
1           	1511        	8           	0.7368      	0.7341      
1           	1512        	8           	0.7378      	0.7316      
1           	1513        	8           	0.7263      	0.7318      
1           	1514        	8           	0.7318      	0.7312      
1           	1515        	8           	0.7233      	0.7292      
1           	1516        	8           	0.7304      	0.7289      
1           	1517        	8           	0.7276      	0.7303      
1           	1518        	8           	0.7386      	0.7319      
1           	1519        	8           	0.7329      	0.7327      
1           	1520        	8           	0.7339      	0.7272      
1           	1521        	8           	0.7302      	0.7265      
1           	1522        	8           	0.7283      	0.7288      
1           	1523        	8           	0.7253      	0.7267      
1           	1524        	8           	0.7287      	0.7276      
1           	1525        	8           	0.7248      	0.7269      
1           	1526        	8           	0.7219      	0.7277      
1           	1527        	8           	0.7315      	0.7309      
1           	1528        	8           	0.7363      	0.7293      
1           	1529        	8           	0.738       	0.7305      
1           	1530        	8           	0.7298      	0.7283      
1           	1531        	8           	0.7212      	0.7294      
1           	1532        	8           	0.7315      	0.7281      
1           	1533        	8           	0.728       	0.7308      
1           	1534        	8           	0.7379      	0.7326      
1           	1535        	8           	0.7281      	0.7313      
1           	1536        	8           	0.7324      	0.7296      
1           	1537        	8           	0.7336      	0.7325      
1           	1538        	8           	0.7472      	0.7366      
1           	1539        	8           	0.7387      	0.7395      
1           	1540        	8           	0.7327      	0.7379      
1           	1541        	8           	0.7391      	0.7354      
1           	1542        	8           	0.74        	0.7405      
1           	1543        	8           	0.7333      	0.7386      
1           	1544        	8           	0.738       	0.7374      
1           	1545        	8           	0.7443      	0.7392      
1           	1546        	8           	0.7422      	0.7414      
1           	1547        	8           	0.7404      	0.7384      
1           	1548        	8           	0.7388      	0.738       
1           	1549        	8           	0.7294      	0.7384      
1           	1550        	8           	0.744       	0.7395      
1           	1551        	8           	0.7405      	0.741       
1           	1552        	8           	0.7404      	0.7385      
1           	1553        	8           	0.7327      	0.7403      
1           	1554        	8           	0.7479      	0.7405      
1           	1555        	8           	0.7392      	0.7392      
1           	1556        	8           	0.7453      	0.7403      
1           	1557        	8           	0.7436      	0.7424      
1           	1558        	8           	0.7404      	0.743       
1           	1559        	9           	0.7385      	0.7436      
1           	1560        	9           	0.744       	0.7437      
1           	1561        	8           	0.7401      	0.7443      
1           	1562        	8           	0.7409      	0.7451      
1           	1563        	8           	0.748       	0.7435      
1           	1564        	8           	0.7406      	0.7436      
1           	1565        	8           	0.745       	0.7466      
1           	1566        	8           	0.75        	0.7443      
1           	1567        	8           	0.742       	0.7448      
1           	1568        	8           	0.7468      	0.7438      
1           	1569        	8           	0.7437      	0.7441      
1           	1570        	8           	0.744       	0.744       
1           	1571        	8           	0.7396      	0.7448      
1           	1572        	8           	0.7491      	0.7507      
1           	1573        	8           	0.7551      	0.7496      
1           	1574        	8           	0.7407      	0.747       
1           	1575        	8           	0.7463      	0.7488      
1           	1576        	8           	0.7439      	0.7492      
1           	1577        	8           	0.7483      	0.7478      
1           	1578        	8           	0.7467      	0.7486      
1           	1579        	8           	0.7484      	0.7498      
1           	1580        	8           	0.7471      	0.7473      
1           	1581        	8           	0.7458      	0.7493      
1           	1582        	8           	0.7424      	0.7472      
1           	1583        	8           	0.7471      	0.747       
1           	1584        	8           	0.7534      	0.7475      
1           	1585        	8           	0.7424      	0.7462      
1           	1586        	8           	0.7494      	0.7455      
1           	1587        	8           	0.7443      	0.7457      
1           	1588        	8           	0.7449      	0.7455      
1           	1589        	8           	0.7428      	0.7455      
1           	1590        	8           	0.7509      	0.7465      
1           	1591        	8           	0.7448      	0.7458      
1           	1592        	8           	0.7427      	0.7477      
1           	1593        	8           	0.7465      	0.7467      
1           	1594        	8           	0.7503      	0.7478      
1           	1595        	8           	0.7481      	0.75        
1           	1596        	8           	0.7575      	0.7515      
1           	1597        	8           	0.7523      	0.748       
1           	1598        	8           	0.7467      	0.748       
1           	1599        	8           	0.7557      	0.7517      
1           	1600        	8           	0.7537      	0.7535      
1           	1601        	8           	0.7532      	0.755       
1           	1602        	8           	0.7502      	0.7578      
1           	1603        	8           	0.7565      	0.7594      
1           	1604        	8           	0.752       	0.7592      
1           	1605        	8           	0.7533      	0.7568      
1           	1606        	8           	0.7568      	0.7594      
1           	1607        	8           	0.7589      	0.7577      
1           	1608        	8           	0.7544      	0.7575      
1           	1609        	8           	0.753       	0.7574      
1           	1610        	8           	0.755       	0.7591      
1           	1611        	8           	0.7589      	0.7584      
1           	1612        	8           	0.7633      	0.7588      
1           	1613        	8           	0.759       	0.7591      
1           	1614        	8           	0.7488      	0.7609      
1           	1615        	8           	0.7589      	0.7605      
1           	1616        	8           	0.7588      	0.7609      
1           	1617        	8           	0.7545      	0.7603      
1           	1618        	8           	0.7622      	0.7598      
1           	1619        	8           	0.7585      	0.7577      
1           	1620        	8           	0.7593      	0.7556      
1           	1621        	8           	0.7517      	0.7558      
1           	1622        	8           	0.7607      	0.759       
1           	1623        	8           	0.7645      	0.7611      
1           	1624        	8           	0.7621      	0.7633      
1           	1625        	9           	0.7667      	0.7614      
1           	1626        	9           	0.7612      	0.7621      
1           	1627        	9           	0.7626      	0.7617      
1           	1628        	9           	0.7624      	0.7618      
1           	1629        	9           	0.762       	0.7638      
1           	1630        	9           	0.7691      	0.7627      
1           	1631        	9           	0.763       	0.7669      
1           	1632        	8           	0.7588      	0.7704      
1           	1633        	8           	0.7686      	0.7701      
1           	1634        	8           	0.7677      	0.7686      
1           	1635        	8           	0.7724      	0.7673      
1           	1636        	8           	0.7702      	0.7685      
1           	1637        	9           	0.7636      	0.7705      
1           	1638        	8           	0.769       	0.7682      
1           	1639        	8           	0.7651      	0.7685      
1           	1640        	8           	0.7735      	0.7691      
1           	1641        	9           	0.762       	0.7686      
1           	1642        	9           	0.7635      	0.7673      
1           	1643        	9           	0.7708      	0.7671      
1           	1644        	9           	0.7647      	0.7642      
1           	1645        	9           	0.7681      	0.7634      
1           	1646        	9           	0.7731      	0.7644      
1           	1647        	10          	0.7678      	0.7645      
1           	1648        	10          	0.7556      	0.7646      
1           	1649        	10          	0.7663      	0.7626      
1           	1650        	10          	0.7631      	0.7628      
1           	1651        	10          	0.7638      	0.7624      
1           	1652        	10          	0.7658      	0.7622      
1           	1653        	10          	0.7675      	0.7642      
1           	1654        	10          	0.7654      	0.7659      
1           	1655        	10          	0.7692      	0.7705      
1           	1656        	10          	0.7703      	0.7724      
1           	1657        	10          	0.773       	0.7711      
1           	1658        	10          	0.7651      	0.7725      
1           	1659        	10          	0.7825      	0.775       
1           	1660        	10          	0.7661      	0.7721      
1           	1661        	10          	0.7682      	0.7712      
1           	1662        	10          	0.7758      	0.7723      
1           	1663        	10          	0.7707      	0.7742      
1           	1664        	10          	0.7759      	0.7764      
1           	1665        	10          	0.7736      	0.7758      
1           	1666        	10          	0.7764      	0.7759      
1           	1667        	10          	0.7828      	0.777       
1           	1668        	10          	0.7827      	0.7788      
1           	1669        	10          	0.7847      	0.781       
1           	1670        	10          	0.7797      	0.7811      
1           	1671        	10          	0.7834      	0.7782      
1           	1672        	10          	0.7771      	0.7802      
1           	1673        	10          	0.7748      	0.7801      
1           	1674        	10          	0.7809      	0.7805      
1           	1675        	10          	0.7813      	0.7835      
1           	1676        	10          	0.7791      	0.7833      
1           	1677        	10          	0.7864      	0.7868      
1           	1678        	10          	0.7769      	0.7861      
1           	1679        	10          	0.7871      	0.7866      
1           	1680        	10          	0.7902      	0.7864      
1           	1681        	10          	0.7804      	0.7839      
1           	1682        	10          	0.7885      	0.7841      
1           	1683        	10          	0.7865      	0.7857      
1           	1684        	10          	0.7837      	0.787       
1           	1685        	10          	0.7872      	0.7861      
1           	1686        	10          	0.7897      	0.7852      
1           	1687        	10          	0.7888      	0.7841      
1           	1688        	10          	0.786       	0.7831      
1           	1689        	10          	0.7848      	0.7825      
1           	1690        	10          	0.7827      	0.7816      
1           	1691        	10          	0.7771      	0.7821      
1           	1692        	10          	0.7898      	0.7833      
1           	1693        	10          	0.7805      	0.7831      
1           	1694        	10          	0.7872      	0.7824      
1           	1695        	10          	0.7799      	0.7823      
1           	1696        	10          	0.7916      	0.7825      
1           	1697        	10          	0.7908      	0.7836      
1           	1698        	10          	0.7884      	0.7844      
1           	1699        	10          	0.7838      	0.7849      
1           	1700        	10          	0.7889      	0.7863      
1           	1701        	10          	0.7852      	0.7864      
1           	1702        	10          	0.7824      	0.7849      
1           	1703        	10          	0.7814      	0.7853      
1           	1704        	10          	0.7836      	0.7843      
1           	1705        	10          	0.7881      	0.7853      
1           	1706        	10          	0.784       	0.7847      
1           	1707        	10          	0.7952      	0.7846      
1           	1708        	10          	0.7846      	0.7846      
1           	1709        	10          	0.7838      	0.7821      
1           	1710        	10          	0.7815      	0.78        
1           	1711        	10          	0.7748      	0.7799      
1           	1712        	10          	0.773       	0.7809      
1           	1713        	10          	0.7827      	0.7826      
1           	1714        	10          	0.7867      	0.7832      
1           	1715        	10          	0.7881      	0.7831      
1           	1716        	10          	0.7892      	0.7831      
1           	1717        	10          	0.7907      	0.7834      
1           	1718        	10          	0.777       	0.7831      
1           	1719        	10          	0.7795      	0.7822      
1           	1720        	10          	0.7861      	0.7813      
1           	1721        	10          	0.7759      	0.7828      
1           	1722        	10          	0.7788      	0.7785      
