replicate   	generation  	n.adlt.nbAll	n.adlt.fst  	n.adlt.fst_l1	n.adlt.fst_l2
1           	698         	9.85        	0.02432     	0.02938     	0.01931     
1           	699         	9.95        	0.02459     	0.02943     	0.01979     
1           	700         	9.9         	0.02408     	0.02823     	0.01996     
1           	701         	9.95        	0.02382     	0.02885     	0.01884     
1           	702         	9.85        	0.02369     	0.02938     	0.01804     
1           	703         	9.9         	0.02431     	0.02968     	0.01896     
1           	704         	9.9         	0.02375     	0.02984     	0.01768     
1           	705         	9.95        	0.02256     	0.02749     	0.01764     
1           	706         	9.95        	0.02252     	0.02781     	0.01728     
1           	707         	9.95        	0.02223     	0.02759     	0.01691     
1           	708         	9.95        	0.02199     	0.02679     	0.01723     
1           	709         	10          	0.02192     	0.02601     	0.01786     
1           	710         	9.95        	0.0209      	0.02527     	0.01658     
1           	711         	9.95        	0.02112     	0.02498     	0.01731     
1           	712         	9.95        	0.02123     	0.02525     	0.01726     
1           	713         	9.95        	0.0208      	0.02481     	0.01685     
1           	714         	9.95        	0.02141     	0.02513     	0.01774     
1           	715         	9.9         	0.02094     	0.02474     	0.01718     
1           	716         	9.9         	0.02051     	0.0246      	0.01647     
1           	717         	9.9         	0.02102     	0.02571     	0.01638     
1           	718         	9.95        	0.02205     	0.02695     	0.0172      
1           	719         	9.95        	0.02316     	0.02814     	0.01822     
1           	720         	9.95        	0.02308     	0.02796     	0.01824     
1           	721         	9.9         	0.02349     	0.02851     	0.01852     
1           	722         	9.9         	0.02324     	0.02843     	0.01808     
1           	723         	10          	0.02305     	0.02747     	0.01867     
1           	724         	9.95        	0.02299     	0.027       	0.01901     
1           	725         	9.95        	0.02338     	0.02901     	0.01779     
1           	726         	9.95        	0.02342     	0.02895     	0.01791     
1           	727         	9.95        	0.02358     	0.02877     	0.01842     
1           	728         	9.95        	0.02138     	0.0254      	0.01738     
1           	729         	10          	0.0211      	0.02473     	0.01748     
1           	730         	9.95        	0.02168     	0.0259      	0.01746     
1           	731         	9.95        	0.02293     	0.02797     	0.0179      
1           	732         	10          	0.02347     	0.02875     	0.01821     
1           	733         	9.95        	0.02415     	0.03088     	0.01743     
1           	734         	9.95        	0.02266     	0.02846     	0.01685     
1           	735         	9.9         	0.02079     	0.02478     	0.01679     
1           	736         	9.9         	0.01979     	0.024       	0.01558     
1           	737         	9.9         	0.01991     	0.02401     	0.01581     
1           	738         	9.9         	0.01972     	0.02356     	0.01588     
1           	739         	9.9         	0.02051     	0.02403     	0.01698     
1           	740         	9.95        	0.02142     	0.02541     	0.01742     
1           	741         	9.95        	0.02117     	0.02434     	0.01799     
1           	742         	9.9         	0.02095     	0.02378     	0.01811     
1           	743         	9.9         	0.02142     	0.02442     	0.0184      
1           	744         	9.9         	0.02093     	0.02426     	0.01758     
1           	745         	9.95        	0.02119     	0.02513     	0.01725     
1           	746         	9.95        	0.02095     	0.02546     	0.01646     
1           	747         	9.95        	0.02065     	0.02481     	0.01652     
1           	748         	10          	0.02165     	0.02617     	0.01715     
1           	749         	9.85        	0.02224     	0.02612     	0.01837     
1           	750         	9.9         	0.02255     	0.02642     	0.0187      
1           	751         	9.85        	0.02217     	0.02568     	0.01868     
1           	752         	9.85        	0.02221     	0.02706     	0.01739     
1           	753         	9.85        	0.02163     	0.02651     	0.01678     
1           	754         	9.85        	0.02177     	0.02646     	0.01712     
1           	755         	9.8         	0.02106     	0.02666     	0.01548     
1           	756         	9.75        	0.02158     	0.02676     	0.01642     
1           	757         	9.8         	0.02072     	0.02493     	0.01653     
1           	758         	9.85        	0.01988     	0.02365     	0.01613     
1           	759         	9.9         	0.01953     	0.02315     	0.01594     
1           	760         	9.9         	0.01943     	0.02366     	0.01524     
1           	761         	9.9         	0.02035     	0.02529     	0.01546     
1           	762         	9.9         	0.02063     	0.02589     	0.0154      
1           	763         	9.9         	0.01992     	0.02562     	0.01426     
1           	764         	9.95        	0.01948     	0.024       	0.01498     
1           	765         	9.95        	0.01993     	0.02387     	0.01601     
1           	766         	9.95        	0.02018     	0.02382     	0.01655     
1           	767         	9.95        	0.01964     	0.02312     	0.01618     
1           	768         	9.85        	0.02046     	0.0231      	0.01784     
1           	769         	9.85        	0.01955     	0.02194     	0.01717     
1           	770         	9.8         	0.0186      	0.02111     	0.01611     
1           	771         	9.8         	0.01942     	0.02286     	0.016       
1           	772         	9.85        	0.01881     	0.02217     	0.01547     
1           	773         	9.75        	0.01967     	0.02393     	0.01543     
1           	774         	9.85        	0.01964     	0.024       	0.01529     
1           	775         	9.9         	0.01992     	0.02469     	0.01515     
1           	776         	9.95        	0.02001     	0.02481     	0.0152      
1           	777         	9.9         	0.01909     	0.02341     	0.01476     
1           	778         	9.85        	0.01799     	0.02205     	0.01394     
1           	779         	9.9         	0.0178      	0.02107     	0.01454     
1           	780         	9.9         	0.01824     	0.02101     	0.01545     
1           	781         	9.9         	0.01802     	0.02131     	0.01472     
1           	782         	9.9         	0.01881     	0.02187     	0.01575     
1           	783         	9.9         	0.01881     	0.02209     	0.01553     
1           	784         	9.9         	0.01881     	0.02138     	0.01623     
1           	785         	9.75        	0.01814     	0.02115     	0.01512     
1           	786         	9.7         	0.01744     	0.02045     	0.01441     
1           	787         	9.75        	0.01758     	0.02001     	0.01513     
1           	788         	9.85        	0.01749     	0.02097     	0.01399     
1           	789         	9.8         	0.01689     	0.0204      	0.01337     
1           	790         	9.85        	0.01699     	0.01999     	0.01399     
1           	791         	9.8         	0.0171      	0.01984     	0.01434     
1           	792         	9.85        	0.01767     	0.02001     	0.01532     
1           	793         	9.8         	0.01781     	0.0199      	0.01572     
1           	794         	9.75        	0.01719     	0.0189      	0.01548     
1           	795         	9.85        	0.01733     	0.01889     	0.01576     
1           	796         	9.9         	0.01852     	0.02083     	0.0162      
1           	797         	9.8         	0.01951     	0.02122     	0.01779     
1           	798         	9.7         	0.019       	0.02089     	0.01711     
1           	799         	9.75        	0.01962     	0.02098     	0.01827     
1           	800         	9.75        	0.01991     	0.02129     	0.01853     
1           	801         	9.75        	0.01887     	0.01982     	0.01792     
1           	802         	9.85        	0.01807     	0.01869     	0.01745     
1           	803         	9.85        	0.01889     	0.01768     	0.02009     
1           	804         	9.8         	0.01891     	0.01852     	0.0193      
1           	805         	9.9         	0.01852     	0.01853     	0.01852     
1           	806         	9.95        	0.01822     	0.01773     	0.01871     
1           	807         	9.95        	0.01777     	0.01781     	0.01773     
1           	808         	9.85        	0.01875     	0.01872     	0.01878     
1           	809         	9.9         	0.0192      	0.01987     	0.01853     
1           	810         	9.85        	0.0185      	0.01871     	0.0183      
1           	811         	9.85        	0.01805     	0.01777     	0.01833     
1           	812         	9.9         	0.01875     	0.01909     	0.01842     
1           	813         	9.95        	0.01898     	0.01983     	0.01812     
1           	814         	9.9         	0.01888     	0.02036     	0.01739     
1           	815         	9.75        	0.01873     	0.01967     	0.01778     
1           	816         	9.75        	0.01907     	0.02003     	0.01811     
1           	817         	9.8         	0.01801     	0.01856     	0.01746     
1           	818         	9.8         	0.01805     	0.01781     	0.0183      
1           	819         	9.85        	0.01829     	0.01894     	0.01764     
1           	820         	9.85        	0.01935     	0.01992     	0.01877     
1           	821         	9.85        	0.01945     	0.01907     	0.01982     
1           	822         	9.85        	0.02024     	0.0196      	0.02086     
1           	823         	9.85        	0.02099     	0.02003     	0.02194     
1           	824         	9.85        	0.02118     	0.02153     	0.02082     
1           	825         	9.8         	0.02091     	0.02206     	0.01977     
1           	826         	9.7         	0.0215      	0.02355     	0.01946     
1           	827         	9.75        	0.02214     	0.02348     	0.02082     
1           	828         	9.75        	0.02218     	0.02279     	0.02157     
1           	829         	9.75        	0.02213     	0.02267     	0.02159     
1           	830         	9.75        	0.02323     	0.02354     	0.02293     
1           	831         	9.75        	0.02359     	0.02395     	0.02323     
1           	832         	9.7         	0.02451     	0.02444     	0.02459     
1           	833         	9.8         	0.02475     	0.02514     	0.02435     
1           	834         	9.75        	0.02534     	0.0257      	0.02499     
1           	835         	9.75        	0.02395     	0.02386     	0.02404     
1           	836         	9.75        	0.025       	0.02448     	0.02551     
1           	837         	9.7         	0.02405     	0.02276     	0.02533     
1           	838         	9.75        	0.0243      	0.02214     	0.02643     
1           	839         	9.8         	0.02417     	0.0232      	0.02513     
1           	840         	9.9         	0.02424     	0.02311     	0.02536     
1           	841         	9.85        	0.02419     	0.02294     	0.02544     
1           	842         	9.85        	0.02371     	0.02103     	0.02636     
1           	843         	9.85        	0.02284     	0.01974     	0.0259      
1           	844         	9.85        	0.02237     	0.01923     	0.02547     
1           	845         	9.85        	0.02129     	0.01831     	0.02423     
1           	846         	9.85        	0.0211      	0.01908     	0.02309     
1           	847         	9.85        	0.02085     	0.01959     	0.0221      
1           	848         	9.9         	0.02148     	0.01986     	0.02306     
1           	849         	9.9         	0.02136     	0.01947     	0.02322     
1           	850         	9.95        	0.02125     	0.02007     	0.02242     
1           	851         	9.9         	0.02118     	0.01984     	0.0225      
1           	852         	9.9         	0.02104     	0.02005     	0.022       
1           	853         	9.9         	0.02176     	0.02075     	0.02275     
1           	854         	9.9         	0.02307     	0.02158     	0.02452     
1           	855         	9.85        	0.02421     	0.02323     	0.02516     
1           	856         	9.85        	0.02456     	0.02406     	0.02505     
1           	857         	9.8         	0.02397     	0.02289     	0.02503     
1           	858         	9.9         	0.02264     	0.02254     	0.02274     
1           	859         	9.85        	0.02233     	0.02243     	0.02224     
1           	860         	9.85        	0.02183     	0.02297     	0.02072     
1           	861         	9.85        	0.02249     	0.02308     	0.02192     
1           	862         	9.8         	0.02263     	0.02298     	0.02229     
1           	863         	9.8         	0.02171     	0.02139     	0.02202     
1           	864         	9.75        	0.02233     	0.02306     	0.02162     
1           	865         	9.85        	0.02294     	0.02456     	0.02137     
1           	866         	9.75        	0.02308     	0.02532     	0.02089     
1           	867         	9.75        	0.02357     	0.02709     	0.02015     
1           	868         	9.7         	0.02389     	0.02678     	0.02107     
1           	869         	9.7         	0.02403     	0.02826     	0.01991     
1           	870         	9.65        	0.02479     	0.02906     	0.02063     
1           	871         	9.75        	0.02523     	0.02948     	0.02109     
1           	872         	9.65        	0.02661     	0.03051     	0.0228      
1           	873         	9.6         	0.02628     	0.03142     	0.02125     
1           	874         	9.55        	0.02645     	0.03259     	0.02043     
1           	875         	9.6         	0.02708     	0.03338     	0.02093     
1           	876         	9.65        	0.02715     	0.03174     	0.02266     
1           	877         	9.55        	0.02715     	0.03078     	0.0236      
1           	878         	9.6         	0.0267      	0.03024     	0.02324     
1           	879         	9.75        	0.02688     	0.03131     	0.02253     
1           	880         	9.75        	0.02743     	0.03157     	0.02337     
1           	881         	9.75        	0.02661     	0.0307      	0.02259     
1           	882         	9.7         	0.02688     	0.03127     	0.02256     
1           	883         	9.75        	0.02516     	0.02923     	0.02115     
1           	884         	9.85        	0.02642     	0.03028     	0.02262     
1           	885         	9.75        	0.02518     	0.02823     	0.02218     
1           	886         	9.8         	0.02489     	0.0267      	0.02311     
1           	887         	9.8         	0.02518     	0.02682     	0.02357     
1           	888         	9.7         	0.02575     	0.02771     	0.02382     
1           	889         	9.7         	0.02574     	0.02757     	0.02395     
1           	890         	9.55        	0.02594     	0.02774     	0.02416     
1           	891         	9.5         	0.02624     	0.02663     	0.02585     
1           	892         	9.45        	0.02548     	0.02484     	0.02612     
1           	893         	9.5         	0.02613     	0.02607     	0.02618     
1           	894         	9.55        	0.02602     	0.02724     	0.02482     
1           	895         	9.55        	0.02614     	0.02765     	0.02465     
1           	896         	9.65        	0.02583     	0.02732     	0.02437     
1           	897         	9.65        	0.0255      	0.02586     	0.02514     
1           	898         	9.5         	0.02585     	0.02729     	0.02442     
1           	899         	9.6         	0.02619     	0.02857     	0.02385     
1           	900         	9.7         	0.02705     	0.02874     	0.02538     
1           	901         	9.6         	0.02605     	0.02715     	0.02497     
1           	902         	9.7         	0.02414     	0.02615     	0.02214     
1           	903         	9.6         	0.02471     	0.0263      	0.02313     
1           	904         	9.55        	0.02513     	0.02668     	0.02359     
1           	905         	9.5         	0.02606     	0.02791     	0.02423     
1           	906         	9.6         	0.02537     	0.02755     	0.02321     
1           	907         	9.45        	0.02509     	0.02705     	0.02314     
1           	908         	9.5         	0.02506     	0.02696     	0.02318     
1           	909         	9.55        	0.02558     	0.02754     	0.02363     
1           	910         	9.6         	0.02431     	0.02731     	0.02134     
1           	911         	9.55        	0.02438     	0.02808     	0.02073     
1           	912         	9.55        	0.0233      	0.02604     	0.02059     
1           	913         	9.55        	0.02296     	0.02598     	0.01996     
1           	914         	9.5         	0.02289     	0.02621     	0.0196      
1           	915         	9.45        	0.02334     	0.02768     	0.01903     
1           	916         	9.45        	0.02325     	0.02785     	0.01871     
1           	917         	9.3         	0.0233      	0.02862     	0.01804     
1           	918         	9.4         	0.02281     	0.0277      	0.01797     
1           	919         	9.35        	0.02197     	0.02625     	0.01771     
1           	920         	9.35        	0.02177     	0.02659     	0.01698     
1           	921         	9.4         	0.02123     	0.02682     	0.01567     
1           	922         	9.45        	0.02243     	0.02832     	0.01656     
1           	923         	9.4         	0.0224      	0.02775     	0.01709     
1           	924         	9.45        	0.02144     	0.0264      	0.01652     
1           	925         	9.25        	0.02126     	0.02589     	0.01666     
1           	926         	9.3         	0.02169     	0.02568     	0.01773     
1           	927         	9.35        	0.02188     	0.02533     	0.01847     
1           	928         	9.4         	0.02155     	0.02514     	0.01798     
1           	929         	9.3         	0.02102     	0.02346     	0.0186      
1           	930         	9.3         	0.02111     	0.02359     	0.01864     
1           	931         	9.4         	0.02121     	0.0235      	0.01893     
1           	932         	9.35        	0.02247     	0.02467     	0.02027     
1           	933         	9.4         	0.02262     	0.0262      	0.01906     
1           	934         	9.4         	0.02285     	0.02681     	0.01891     
1           	935         	9.5         	0.02319     	0.027       	0.01939     
1           	936         	9.45        	0.02283     	0.02637     	0.01931     
1           	937         	9.5         	0.02272     	0.02555     	0.01991     
1           	938         	9.5         	0.02281     	0.02622     	0.01944     
1           	939         	9.4         	0.02209     	0.02488     	0.01933     
1           	940         	9.35        	0.02277     	0.02476     	0.0208      
1           	941         	9.4         	0.02237     	0.02493     	0.01985     
1           	942         	9.45        	0.02306     	0.02473     	0.02142     
1           	943         	9.4         	0.02362     	0.02537     	0.02189     
1           	944         	9.4         	0.02411     	0.02587     	0.02237     
1           	945         	9.4         	0.02425     	0.02534     	0.02317     
1           	946         	9.4         	0.02523     	0.02543     	0.02503     
1           	947         	9.5         	0.02545     	0.02456     	0.02633     
1           	948         	9.45        	0.02416     	0.02306     	0.02524     
1           	949         	9.55        	0.02384     	0.02376     	0.02392     
1           	950         	9.45        	0.02418     	0.02355     	0.02479     
1           	951         	9.35        	0.02533     	0.0245      	0.02614     
1           	952         	9.45        	0.02389     	0.02397     	0.02381     
1           	953         	9.55        	0.02303     	0.02371     	0.02237     
1           	954         	9.6         	0.02369     	0.02431     	0.02308     
1           	955         	9.55        	0.02237     	0.02201     	0.02271     
1           	956         	9.6         	0.0222      	0.02281     	0.02161     
1           	957         	9.7         	0.02153     	0.02288     	0.02021     
1           	958         	9.7         	0.02178     	0.02277     	0.02081     
1           	959         	9.55        	0.02195     	0.02294     	0.02098     
1           	960         	9.5         	0.02214     	0.0228      	0.0215      
1           	961         	9.65        	0.02264     	0.02511     	0.02024     
1           	962         	9.65        	0.02246     	0.02502     	0.01995     
1           	963         	9.55        	0.02246     	0.02585     	0.01915     
1           	964         	9.6         	0.02334     	0.02688     	0.01987     
1           	965         	9.6         	0.02249     	0.02539     	0.01965     
1           	966         	9.6         	0.02263     	0.02435     	0.02095     
1           	967         	9.65        	0.02165     	0.02321     	0.02012     
1           	968         	9.65        	0.02192     	0.0236      	0.02028     
1           	969         	9.7         	0.02254     	0.02424     	0.02087     
1           	970         	9.6         	0.02288     	0.02491     	0.02088     
1           	971         	9.6         	0.02308     	0.02536     	0.02085     
1           	972         	9.45        	0.0234      	0.02594     	0.0209      
1           	973         	9.6         	0.02289     	0.0248      	0.021       
1           	974         	9.6         	0.02394     	0.02657     	0.02136     
1           	975         	9.55        	0.0247      	0.02744     	0.022       
1           	976         	9.45        	0.02417     	0.02683     	0.02156     
1           	977         	9.5         	0.02489     	0.02816     	0.02166     
1           	978         	9.6         	0.0254      	0.02925     	0.02161     
1           	979         	9.5         	0.0257      	0.031       	0.02049     
1           	980         	9.55        	0.02621     	0.03063     	0.02187     
1           	981         	9.65        	0.02616     	0.03049     	0.0219      
1           	982         	9.75        	0.02622     	0.03019     	0.02232     
1           	983         	9.65        	0.02548     	0.02842     	0.02261     
1           	984         	9.75        	0.02523     	0.02768     	0.02283     
1           	985         	9.7         	0.02559     	0.02783     	0.02338     
1           	986         	9.7         	0.02511     	0.02725     	0.023       
1           	987         	9.65        	0.0245      	0.02719     	0.02184     
1           	988         	9.65        	0.0247      	0.02667     	0.02276     
1           	989         	9.8         	0.02488     	0.0281      	0.02171     
1           	990         	9.8         	0.02465     	0.02767     	0.02169     
1           	991         	9.75        	0.0249      	0.02759     	0.02226     
1           	992         	9.65        	0.02608     	0.02889     	0.02332     
1           	993         	9.6         	0.02491     	0.02633     	0.02352     
1           	994         	9.65        	0.0251      	0.02617     	0.02407     
1           	995         	9.7         	0.0246      	0.02446     	0.02473     
1           	996         	9.6         	0.02428     	0.02472     	0.02385     
1           	997         	9.65        	0.02546     	0.02577     	0.02516     
1           	998         	9.5         	0.02612     	0.02682     	0.02544     
1           	999         	9.6         	0.02574     	0.02819     	0.02336     
1           	1000        	9.7         	0.0254      	0.02853     	0.02236     
