replicate   	generation  	n.adlt.nbAll	n.adlt.ho   	n.adlt.hs   
1           	1           	1           	0           	0           
1           	2           	3           	0.0018      	0.001799    
1           	3           	3           	0.0044      	0.004393    
1           	4           	3           	0.0066      	0.006584    
1           	5           	3           	0.0088      	0.008771    
1           	6           	3           	0.0098      	0.009764    
1           	7           	3           	0.0113      	0.01145     
1           	8           	3           	0.0142      	0.01432     
1           	9           	3           	0.0151      	0.01511     
1           	10          	3           	0.0174      	0.01729     
1           	11          	3           	0.0179      	0.01827     
1           	12          	3           	0.021       	0.02142     
1           	13          	3           	0.0229      	0.0227      
1           	14          	3           	0.0236      	0.02339     
1           	15          	3           	0.0249      	0.02496     
1           	16          	4           	0.0261      	0.02585     
1           	17          	4           	0.0299      	0.02986     
1           	18          	4           	0.0322      	0.03201     
1           	19          	4           	0.0343      	0.03455     
1           	20          	4           	0.0353      	0.03503     
1           	21          	4           	0.0356      	0.03601     
1           	22          	4           	0.037       	0.03669     
1           	23          	5           	0.0394      	0.03912     
1           	24          	5           	0.0426      	0.04251     
1           	25          	5           	0.0437      	0.04329     
1           	26          	5           	0.0401      	0.04077     
1           	27          	5           	0.0433      	0.0431      
1           	28          	4           	0.046       	0.04609     
1           	29          	4           	0.0475      	0.04734     
1           	30          	4           	0.0477      	0.04734     
1           	31          	4           	0.0495      	0.04898     
1           	32          	4           	0.0485      	0.04878     
1           	33          	4           	0.0493      	0.05003     
1           	34          	4           	0.0517      	0.05185     
1           	35          	3           	0.053       	0.0528      
1           	36          	4           	0.0556      	0.05558     
1           	37          	4           	0.0575      	0.0572      
1           	38          	4           	0.0582      	0.05777     
1           	39          	3           	0.0586      	0.05872     
1           	40          	3           	0.061       	0.06063     
1           	41          	4           	0.0677      	0.0671      
1           	42          	4           	0.0724      	0.07258     
1           	43          	4           	0.0798      	0.08001     
1           	44          	4           	0.0815      	0.08122     
1           	45          	5           	0.0858      	0.08639     
1           	46          	5           	0.0927      	0.09215     
1           	47          	5           	0.0869      	0.08644     
1           	48          	5           	0.0835      	0.08392     
1           	49          	5           	0.0853      	0.08597     
1           	50          	4           	0.0851      	0.08456     
1           	51          	5           	0.082       	0.08308     
1           	52          	5           	0.0853      	0.08523     
1           	53          	5           	0.0883      	0.08926     
1           	54          	5           	0.0907      	0.09028     
1           	55          	5           	0.0881      	0.08833     
1           	56          	5           	0.0906      	0.09087     
1           	57          	5           	0.0926      	0.09281     
1           	58          	5           	0.1004      	0.09976     
1           	59          	5           	0.0992      	0.09866     
1           	60          	5           	0.0999      	0.09979     
1           	61          	5           	0.0986      	0.09694     
1           	62          	5           	0.0952      	0.09574     
1           	63          	5           	0.0962      	0.09583     
1           	64          	5           	0.0943      	0.09481     
1           	65          	5           	0.0919      	0.09239     
1           	66          	5           	0.0922      	0.09211     
1           	67          	5           	0.0907      	0.09035     
1           	68          	5           	0.0884      	0.08823     
1           	69          	5           	0.0948      	0.09353     
1           	70          	5           	0.0977      	0.0978      
1           	71          	5           	0.1027      	0.1022      
1           	72          	5           	0.1021      	0.1017      
1           	73          	5           	0.1052      	0.1066      
1           	74          	5           	0.1107      	0.1111      
1           	75          	5           	0.1104      	0.1101      
1           	76          	5           	0.1136      	0.1133      
1           	77          	5           	0.1133      	0.1134      
1           	78          	5           	0.1216      	0.1228      
1           	79          	5           	0.1215      	0.1205      
1           	80          	5           	0.1235      	0.1226      
1           	81          	5           	0.126       	0.1257      
1           	82          	5           	0.1283      	0.1286      
1           	83          	5           	0.1251      	0.1249      
1           	84          	5           	0.1196      	0.1206      
1           	85          	5           	0.1199      	0.1215      
1           	86          	5           	0.1158      	0.1164      
1           	87          	5           	0.1182      	0.1176      
1           	88          	5           	0.1174      	0.1162      
1           	89          	6           	0.1184      	0.1176      
1           	90          	5           	0.1197      	0.1176      
1           	91          	5           	0.1222      	0.1216      
1           	92          	5           	0.1196      	0.1201      
1           	93          	5           	0.1269      	0.1263      
1           	94          	5           	0.1291      	0.1298      
1           	95          	5           	0.1298      	0.1312      
1           	96          	4           	0.1296      	0.13        
1           	97          	4           	0.1317      	0.1335      
1           	98          	4           	0.1342      	0.1336      
1           	99          	4           	0.1367      	0.1367      
1           	100         	4           	0.1406      	0.1396      
1           	101         	4           	0.1403      	0.1419      
1           	102         	4           	0.1427      	0.1427      
1           	103         	5           	0.1476      	0.1473      
1           	104         	6           	0.1453      	0.1453      
1           	105         	5           	0.1463      	0.1453      
1           	106         	5           	0.1521      	0.1521      
1           	107         	5           	0.1498      	0.1489      
1           	108         	5           	0.1505      	0.1487      
1           	109         	5           	0.1484      	0.1476      
1           	110         	5           	0.1528      	0.1514      
1           	111         	5           	0.1497      	0.1504      
1           	112         	5           	0.1487      	0.1476      
1           	113         	5           	0.1437      	0.1432      
1           	114         	5           	0.145       	0.1441      
1           	115         	5           	0.1509      	0.1502      
1           	116         	5           	0.1526      	0.1516      
1           	117         	5           	0.1521      	0.1521      
1           	118         	5           	0.1493      	0.1486      
1           	119         	5           	0.144       	0.1454      
1           	120         	5           	0.1477      	0.1472      
1           	121         	5           	0.15        	0.1483      
1           	122         	5           	0.1498      	0.1486      
1           	123         	5           	0.1454      	0.1445      
1           	124         	5           	0.1451      	0.147       
1           	125         	5           	0.1474      	0.1472      
1           	126         	5           	0.1507      	0.1497      
1           	127         	5           	0.1445      	0.1449      
1           	128         	5           	0.146       	0.1445      
1           	129         	5           	0.1395      	0.1391      
1           	130         	5           	0.1414      	0.1407      
1           	131         	5           	0.1467      	0.1455      
1           	132         	5           	0.1456      	0.1472      
1           	133         	5           	0.1399      	0.1406      
1           	134         	5           	0.1489      	0.1473      
1           	135         	4           	0.1514      	0.1516      
1           	136         	4           	0.15        	0.1502      
1           	137         	4           	0.1489      	0.1509      
1           	138         	4           	0.1514      	0.1519      
1           	139         	4           	0.1501      	0.1496      
1           	140         	4           	0.1573      	0.1578      
1           	141         	5           	0.1579      	0.1581      
1           	142         	5           	0.1577      	0.1589      
1           	143         	5           	0.163       	0.1609      
1           	144         	4           	0.1583      	0.1603      
1           	145         	5           	0.1648      	0.1651      
1           	146         	5           	0.1686      	0.1684      
1           	147         	5           	0.1692      	0.1691      
1           	148         	5           	0.1695      	0.1698      
1           	149         	5           	0.1749      	0.1749      
1           	150         	5           	0.1705      	0.1737      
1           	151         	5           	0.1774      	0.1769      
1           	152         	5           	0.1788      	0.1789      
1           	153         	5           	0.1776      	0.179       
1           	154         	5           	0.1796      	0.1775      
1           	155         	5           	0.1809      	0.1815      
1           	156         	5           	0.1811      	0.1807      
1           	157         	5           	0.1781      	0.176       
1           	158         	5           	0.1715      	0.1722      
1           	159         	5           	0.1708      	0.1707      
1           	160         	5           	0.1693      	0.1691      
1           	161         	4           	0.1695      	0.1705      
1           	162         	5           	0.1682      	0.1698      
1           	163         	5           	0.1741      	0.1729      
1           	164         	5           	0.1789      	0.1791      
1           	165         	5           	0.1744      	0.1781      
1           	166         	5           	0.1789      	0.1804      
1           	167         	5           	0.181       	0.1803      
1           	168         	5           	0.1864      	0.1887      
1           	169         	5           	0.1965      	0.1973      
1           	170         	5           	0.2013      	0.2004      
1           	171         	5           	0.2035      	0.2017      
1           	172         	5           	0.2042      	0.2045      
1           	173         	5           	0.2182      	0.2176      
1           	174         	5           	0.2132      	0.2164      
1           	175         	5           	0.2251      	0.2232      
1           	176         	5           	0.2286      	0.2271      
1           	177         	5           	0.2281      	0.2283      
1           	178         	5           	0.2298      	0.2341      
1           	179         	5           	0.2247      	0.2266      
1           	180         	5           	0.2285      	0.2275      
1           	181         	5           	0.2257      	0.2247      
1           	182         	5           	0.2255      	0.2277      
1           	183         	5           	0.2285      	0.2284      
1           	184         	5           	0.2296      	0.2309      
1           	185         	5           	0.2368      	0.2373      
1           	186         	5           	0.2354      	0.2362      
1           	187         	5           	0.239       	0.2399      
1           	188         	5           	0.2406      	0.2393      
1           	189         	5           	0.2408      	0.2434      
1           	190         	5           	0.243       	0.2395      
1           	191         	5           	0.2454      	0.2427      
1           	192         	5           	0.2442      	0.2459      
1           	193         	5           	0.2425      	0.2431      
1           	194         	5           	0.2437      	0.2461      
1           	195         	5           	0.2495      	0.2495      
1           	196         	5           	0.2496      	0.2498      
1           	197         	5           	0.2551      	0.2546      
1           	198         	5           	0.2577      	0.2602      
1           	199         	5           	0.2594      	0.2577      
1           	200         	5           	0.2682      	0.2658      
1           	201         	5           	0.2673      	0.2681      
1           	202         	5           	0.2654      	0.2652      
1           	203         	5           	0.2654      	0.2665      
1           	204         	5           	0.2683      	0.2702      
1           	205         	5           	0.2757      	0.278       
1           	206         	5           	0.2789      	0.2786      
1           	207         	5           	0.2792      	0.2832      
1           	208         	5           	0.2893      	0.2905      
1           	209         	5           	0.2923      	0.2917      
1           	210         	5           	0.2857      	0.2887      
1           	211         	5           	0.2875      	0.2862      
1           	212         	5           	0.2965      	0.2957      
1           	213         	5           	0.2965      	0.2954      
1           	214         	5           	0.2909      	0.291       
1           	215         	5           	0.2946      	0.2948      
1           	216         	5           	0.2891      	0.2945      
1           	217         	5           	0.2894      	0.2899      
1           	218         	5           	0.2889      	0.29        
1           	219         	5           	0.2931      	0.2911      
1           	220         	5           	0.2887      	0.289       
1           	221         	5           	0.284       	0.2847      
1           	222         	5           	0.2881      	0.2865      
1           	223         	5           	0.2824      	0.2836      
1           	224         	5           	0.2835      	0.2834      
1           	225         	5           	0.2854      	0.2847      
1           	226         	5           	0.2839      	0.2859      
1           	227         	5           	0.2838      	0.2819      
1           	228         	5           	0.2769      	0.2779      
1           	229         	5           	0.2834      	0.2839      
1           	230         	5           	0.2873      	0.2838      
1           	231         	5           	0.2761      	0.278       
1           	232         	5           	0.2797      	0.2829      
1           	233         	5           	0.2874      	0.2832      
1           	234         	5           	0.2878      	0.29        
1           	235         	5           	0.3019      	0.2988      
1           	236         	5           	0.3002      	0.3012      
1           	237         	5           	0.3039      	0.3011      
1           	238         	5           	0.3087      	0.3043      
1           	239         	5           	0.3038      	0.3044      
1           	240         	5           	0.2984      	0.3002      
1           	241         	5           	0.301       	0.3018      
1           	242         	5           	0.3018      	0.2998      
1           	243         	5           	0.3043      	0.3036      
1           	244         	5           	0.3053      	0.3024      
1           	245         	5           	0.3025      	0.3034      
1           	246         	5           	0.295       	0.2961      
1           	247         	5           	0.293       	0.2926      
1           	248         	5           	0.2935      	0.2964      
1           	249         	5           	0.3091      	0.3084      
1           	250         	5           	0.3         	0.303       
1           	251         	5           	0.3155      	0.3137      
1           	252         	5           	0.311       	0.3095      
1           	253         	5           	0.3019      	0.3032      
1           	254         	5           	0.3016      	0.3027      
1           	255         	5           	0.3063      	0.3056      
1           	256         	5           	0.3049      	0.3056      
1           	257         	5           	0.3139      	0.3121      
1           	258         	5           	0.3151      	0.3136      
1           	259         	5           	0.3197      	0.3191      
1           	260         	5           	0.3269      	0.3236      
1           	261         	5           	0.3291      	0.3254      
1           	262         	5           	0.329       	0.3286      
1           	263         	6           	0.325       	0.3256      
1           	264         	5           	0.3257      	0.3273      
1           	265         	5           	0.3295      	0.3294      
1           	266         	5           	0.3347      	0.3355      
1           	267         	5           	0.3402      	0.3418      
1           	268         	5           	0.3463      	0.3441      
1           	269         	5           	0.3501      	0.3511      
1           	270         	5           	0.3551      	0.353       
1           	271         	5           	0.35        	0.3501      
1           	272         	5           	0.3535      	0.356       
1           	273         	6           	0.3527      	0.3553      
1           	274         	6           	0.3638      	0.364       
1           	275         	5           	0.3627      	0.3601      
1           	276         	5           	0.3621      	0.3607      
1           	277         	5           	0.3594      	0.362       
1           	278         	5           	0.362       	0.3623      
1           	279         	5           	0.3543      	0.3561      
1           	280         	5           	0.3573      	0.3572      
1           	281         	5           	0.3594      	0.3572      
1           	282         	5           	0.354       	0.3563      
1           	283         	5           	0.3525      	0.3503      
1           	284         	5           	0.3489      	0.3485      
1           	285         	5           	0.3525      	0.3537      
1           	286         	5           	0.3561      	0.3531      
1           	287         	5           	0.3492      	0.3529      
1           	288         	5           	0.3592      	0.3564      
1           	289         	5           	0.3605      	0.3608      
1           	290         	5           	0.3668      	0.3625      
1           	291         	5           	0.3627      	0.3636      
1           	292         	5           	0.3713      	0.3687      
1           	293         	5           	0.3735      	0.3777      
1           	294         	5           	0.3729      	0.376       
1           	295         	5           	0.3688      	0.3694      
1           	296         	5           	0.3642      	0.3625      
1           	297         	6           	0.3551      	0.3571      
1           	298         	6           	0.36        	0.3563      
1           	299         	6           	0.3534      	0.3546      
1           	300         	6           	0.3543      	0.3566      
1           	301         	6           	0.3691      	0.3639      
1           	302         	6           	0.37        	0.3699      
1           	303         	6           	0.37        	0.3651      
1           	304         	5           	0.3653      	0.3646      
1           	305         	5           	0.3662      	0.3648      
1           	306         	5           	0.3745      	0.3684      
1           	307         	6           	0.3753      	0.3749      
1           	308         	6           	0.3787      	0.3749      
1           	309         	6           	0.3681      	0.371       
1           	310         	6           	0.3711      	0.3715      
1           	311         	6           	0.3749      	0.3767      
1           	312         	6           	0.3758      	0.3787      
1           	313         	6           	0.3834      	0.3848      
1           	314         	6           	0.3784      	0.3802      
1           	315         	6           	0.3701      	0.3759      
1           	316         	6           	0.38        	0.3838      
1           	317         	5           	0.3903      	0.3897      
1           	318         	6           	0.3973      	0.3955      
1           	319         	6           	0.3967      	0.3991      
1           	320         	6           	0.4         	0.4008      
1           	321         	6           	0.4001      	0.3992      
1           	322         	6           	0.4045      	0.4002      
1           	323         	6           	0.4067      	0.4039      
1           	324         	6           	0.4007      	0.4017      
1           	325         	6           	0.4031      	0.4031      
1           	326         	6           	0.4007      	0.4077      
1           	327         	6           	0.4085      	0.4054      
1           	328         	6           	0.4013      	0.4047      
1           	329         	6           	0.3981      	0.4009      
1           	330         	7           	0.3998      	0.398       
1           	331         	6           	0.3948      	0.3903      
1           	332         	7           	0.3883      	0.3847      
1           	333         	6           	0.3845      	0.3812      
1           	334         	6           	0.3735      	0.3806      
1           	335         	6           	0.3824      	0.384       
1           	336         	6           	0.377       	0.3787      
1           	337         	7           	0.3764      	0.3802      
1           	338         	7           	0.3796      	0.3781      
1           	339         	7           	0.3816      	0.3765      
1           	340         	7           	0.3815      	0.3801      
1           	341         	7           	0.3747      	0.3799      
1           	342         	7           	0.3728      	0.3761      
1           	343         	7           	0.3839      	0.3814      
1           	344         	7           	0.3838      	0.3852      
1           	345         	7           	0.3826      	0.3827      
1           	346         	7           	0.3783      	0.377       
1           	347         	7           	0.3737      	0.3761      
1           	348         	7           	0.3753      	0.3697      
1           	349         	6           	0.3775      	0.3788      
1           	350         	6           	0.3788      	0.3806      
1           	351         	6           	0.3739      	0.3771      
1           	352         	6           	0.3767      	0.379       
1           	353         	6           	0.3829      	0.3828      
1           	354         	6           	0.3834      	0.3843      
1           	355         	6           	0.3882      	0.3839      
1           	356         	6           	0.3885      	0.3896      
1           	357         	7           	0.386       	0.3919      
1           	358         	7           	0.3955      	0.3958      
1           	359         	7           	0.3984      	0.3969      
1           	360         	7           	0.401       	0.4004      
1           	361         	7           	0.4052      	0.4016      
1           	362         	7           	0.4072      	0.4074      
1           	363         	7           	0.409       	0.4084      
1           	364         	7           	0.4174      	0.4157      
1           	365         	7           	0.4228      	0.4235      
1           	366         	7           	0.4304      	0.4251      
1           	367         	7           	0.4278      	0.4284      
1           	368         	7           	0.4354      	0.4338      
1           	369         	6           	0.4317      	0.4341      
1           	370         	6           	0.4391      	0.4408      
1           	371         	6           	0.4555      	0.4483      
1           	372         	6           	0.45        	0.4506      
1           	373         	6           	0.4525      	0.4508      
1           	374         	6           	0.4577      	0.4538      
1           	375         	6           	0.4488      	0.4508      
1           	376         	6           	0.4521      	0.4546      
1           	377         	6           	0.4523      	0.4503      
1           	378         	6           	0.4507      	0.4477      
1           	379         	6           	0.4457      	0.4499      
1           	380         	6           	0.4492      	0.4481      
1           	381         	6           	0.4471      	0.4466      
1           	382         	6           	0.4479      	0.4479      
1           	383         	6           	0.4564      	0.4511      
1           	384         	6           	0.4517      	0.4499      
1           	385         	6           	0.4495      	0.4529      
1           	386         	6           	0.4516      	0.4581      
1           	387         	6           	0.4612      	0.4579      
1           	388         	6           	0.4543      	0.456       
1           	389         	6           	0.4555      	0.4584      
1           	390         	6           	0.4625      	0.4613      
1           	391         	6           	0.462       	0.4599      
1           	392         	6           	0.4616      	0.4614      
1           	393         	6           	0.4639      	0.4635      
1           	394         	6           	0.4713      	0.4674      
1           	395         	6           	0.4694      	0.4635      
1           	396         	6           	0.4657      	0.4663      
1           	397         	6           	0.4627      	0.4627      
1           	398         	6           	0.4576      	0.4612      
1           	399         	6           	0.4652      	0.4646      
1           	400         	6           	0.4628      	0.4671      
1           	401         	6           	0.4733      	0.4712      
1           	402         	6           	0.4688      	0.4698      
1           	403         	5           	0.4694      	0.4716      
1           	404         	5           	0.4692      	0.4697      
1           	405         	5           	0.4696      	0.4706      
1           	406         	5           	0.4858      	0.4828      
1           	407         	5           	0.4869      	0.4871      
1           	408         	5           	0.4865      	0.488       
1           	409         	5           	0.486       	0.4827      
1           	410         	5           	0.4722      	0.475       
1           	411         	5           	0.475       	0.4695      
1           	412         	5           	0.4677      	0.4673      
1           	413         	5           	0.4783      	0.4713      
1           	414         	6           	0.4737      	0.4796      
1           	415         	6           	0.4703      	0.4713      
1           	416         	6           	0.4724      	0.4714      
1           	417         	6           	0.4738      	0.4753      
1           	418         	6           	0.478       	0.4793      
1           	419         	5           	0.4799      	0.4812      
1           	420         	5           	0.4779      	0.4821      
1           	421         	5           	0.4873      	0.4811      
1           	422         	6           	0.4811      	0.4831      
1           	423         	5           	0.4805      	0.4756      
1           	424         	6           	0.4837      	0.4782      
1           	425         	6           	0.4834      	0.4827      
1           	426         	6           	0.4899      	0.4864      
1           	427         	6           	0.4812      	0.4845      
1           	428         	6           	0.4819      	0.4865      
1           	429         	6           	0.4815      	0.4844      
1           	430         	6           	0.4817      	0.4853      
1           	431         	6           	0.4939      	0.4859      
1           	432         	6           	0.4927      	0.4898      
1           	433         	6           	0.4919      	0.4915      
1           	434         	7           	0.495       	0.4917      
1           	435         	7           	0.4841      	0.4899      
1           	436         	6           	0.4913      	0.4975      
1           	437         	6           	0.4966      	0.4974      
1           	438         	6           	0.4932      	0.4945      
1           	439         	6           	0.5009      	0.4972      
1           	440         	6           	0.488       	0.4939      
1           	441         	6           	0.4924      	0.4944      
1           	442         	6           	0.4999      	0.4945      
1           	443         	6           	0.4945      	0.4937      
1           	444         	6           	0.4893      	0.4928      
1           	445         	6           	0.4884      	0.4889      
1           	446         	6           	0.4894      	0.4883      
1           	447         	6           	0.4884      	0.4903      
1           	448         	6           	0.5036      	0.4966      
1           	449         	6           	0.488       	0.4932      
1           	450         	6           	0.4944      	0.5002      
1           	451         	6           	0.5057      	0.5018      
1           	452         	6           	0.5043      	0.5004      
1           	453         	6           	0.4963      	0.4966      
1           	454         	6           	0.4915      	0.494       
1           	455         	6           	0.492       	0.4956      
1           	456         	6           	0.5019      	0.503       
1           	457         	6           	0.5043      	0.506       
1           	458         	6           	0.5075      	0.5077      
1           	459         	6           	0.515       	0.51        
1           	460         	6           	0.505       	0.5076      
1           	461         	6           	0.5012      	0.5076      
1           	462         	6           	0.5161      	0.512       
1           	463         	6           	0.5043      	0.5129      
1           	464         	6           	0.5114      	0.5116      
1           	465         	7           	0.5105      	0.5094      
1           	466         	7           	0.5081      	0.507       
1           	467         	6           	0.5095      	0.5108      
1           	468         	6           	0.5094      	0.5118      
1           	469         	6           	0.5087      	0.5127      
1           	470         	6           	0.5199      	0.5189      
1           	471         	6           	0.511       	0.5179      
1           	472         	6           	0.5251      	0.5195      
1           	473         	6           	0.5215      	0.5196      
1           	474         	6           	0.5244      	0.523       
1           	475         	6           	0.526       	0.5216      
1           	476         	6           	0.5167      	0.5255      
1           	477         	6           	0.5265      	0.5274      
1           	478         	6           	0.5266      	0.5328      
1           	479         	6           	0.5324      	0.5335      
1           	480         	7           	0.5357      	0.5343      
1           	481         	7           	0.5322      	0.5343      
1           	482         	6           	0.538       	0.5339      
1           	483         	6           	0.5369      	0.5351      
1           	484         	6           	0.5446      	0.5381      
1           	485         	7           	0.5432      	0.5343      
1           	486         	6           	0.5344      	0.5323      
1           	487         	6           	0.5295      	0.5353      
1           	488         	6           	0.5342      	0.5358      
1           	489         	6           	0.5327      	0.5318      
1           	490         	6           	0.5329      	0.534       
1           	491         	6           	0.5274      	0.5298      
1           	492         	6           	0.5272      	0.5305      
1           	493         	6           	0.5356      	0.5331      
1           	494         	6           	0.5332      	0.5362      
1           	495         	7           	0.5407      	0.5396      
1           	496         	8           	0.5443      	0.5392      
1           	497         	8           	0.5328      	0.5386      
1           	498         	7           	0.5363      	0.5383      
1           	499         	7           	0.5437      	0.5376      
1           	500         	7           	0.5458      	0.5383      
1           	501         	7           	0.5439      	0.5424      
1           	502         	7           	0.5403      	0.5418      
1           	503         	7           	0.5423      	0.543       
1           	504         	7           	0.5412      	0.5433      
1           	505         	8           	0.5382      	0.5436      
1           	506         	8           	0.5452      	0.5453      
1           	507         	8           	0.5452      	0.547       
1           	508         	8           	0.5474      	0.545       
1           	509         	8           	0.5452      	0.5464      
1           	510         	8           	0.5486      	0.5466      
1           	511         	8           	0.5438      	0.5471      
1           	512         	8           	0.5422      	0.5443      
1           	513         	8           	0.5462      	0.5434      
1           	514         	7           	0.5444      	0.5438      
1           	515         	7           	0.5411      	0.546       
1           	516         	7           	0.5433      	0.5452      
1           	517         	7           	0.5457      	0.5487      
1           	518         	7           	0.5534      	0.5532      
1           	519         	7           	0.5498      	0.5492      
1           	520         	7           	0.5503      	0.5463      
1           	521         	7           	0.5492      	0.5497      
1           	522         	7           	0.5477      	0.5464      
1           	523         	7           	0.5501      	0.5483      
1           	524         	7           	0.5425      	0.5444      
1           	525         	7           	0.5398      	0.5462      
1           	526         	7           	0.5463      	0.5489      
1           	527         	7           	0.5515      	0.5492      
1           	528         	7           	0.5594      	0.5521      
1           	529         	7           	0.5511      	0.5578      
1           	530         	7           	0.5574      	0.5582      
1           	531         	7           	0.5653      	0.5649      
1           	532         	7           	0.5677      	0.5716      
1           	533         	7           	0.5733      	0.5703      
1           	534         	7           	0.5661      	0.5699      
1           	535         	7           	0.5707      	0.567       
1           	536         	7           	0.5609      	0.5644      
1           	537         	7           	0.5618      	0.5649      
1           	538         	7           	0.57        	0.566       
1           	539         	6           	0.5675      	0.5633      
1           	540         	6           	0.5664      	0.5656      
1           	541         	6           	0.5697      	0.5679      
1           	542         	6           	0.5635      	0.5674      
1           	543         	6           	0.5658      	0.5658      
1           	544         	6           	0.574       	0.5685      
1           	545         	6           	0.5699      	0.574       
1           	546         	6           	0.5712      	0.5716      
1           	547         	6           	0.5693      	0.5741      
1           	548         	6           	0.5597      	0.5714      
1           	549         	6           	0.5814      	0.5747      
1           	550         	6           	0.5682      	0.5671      
1           	551         	6           	0.5661      	0.5657      
1           	552         	6           	0.5774      	0.5694      
1           	553         	6           	0.5737      	0.5708      
1           	554         	6           	0.5661      	0.5695      
1           	555         	6           	0.5713      	0.5723      
1           	556         	6           	0.5761      	0.5719      
1           	557         	6           	0.574       	0.5721      
1           	558         	6           	0.5665      	0.5701      
1           	559         	7           	0.5711      	0.5767      
1           	560         	7           	0.584       	0.5772      
1           	561         	6           	0.5783      	0.5759      
1           	562         	6           	0.5772      	0.5765      
1           	563         	6           	0.5736      	0.5777      
1           	564         	6           	0.5774      	0.5779      
1           	565         	6           	0.5707      	0.573       
1           	566         	6           	0.5801      	0.5718      
1           	567         	6           	0.5752      	0.5734      
1           	568         	6           	0.5707      	0.5736      
1           	569         	6           	0.5746      	0.5714      
1           	570         	6           	0.5736      	0.5703      
1           	571         	6           	0.5817      	0.575       
1           	572         	6           	0.578       	0.5759      
1           	573         	6           	0.5773      	0.5777      
1           	574         	7           	0.582       	0.578       
1           	575         	7           	0.5773      	0.5754      
1           	576         	7           	0.5724      	0.5722      
1           	577         	7           	0.5692      	0.5671      
1           	578         	7           	0.5657      	0.5695      
1           	579         	7           	0.5683      	0.5665      
1           	580         	7           	0.5664      	0.5633      
1           	581         	7           	0.5652      	0.5647      
1           	582         	7           	0.5634      	0.5639      
1           	583         	7           	0.5572      	0.5601      
1           	584         	7           	0.5606      	0.5635      
1           	585         	7           	0.5642      	0.5632      
1           	586         	7           	0.5701      	0.5626      
1           	587         	7           	0.5718      	0.5676      
1           	588         	7           	0.5702      	0.5702      
1           	589         	7           	0.5642      	0.5703      
1           	590         	7           	0.5746      	0.577       
1           	591         	7           	0.5776      	0.5746      
1           	592         	7           	0.5741      	0.577       
1           	593         	7           	0.5714      	0.5758      
1           	594         	7           	0.5715      	0.5747      
1           	595         	7           	0.5699      	0.575       
1           	596         	7           	0.5706      	0.5692      
1           	597         	7           	0.5699      	0.5699      
1           	598         	6           	0.5736      	0.5682      
1           	599         	6           	0.5677      	0.568       
1           	600         	6           	0.5709      	0.5703      
1           	601         	6           	0.5718      	0.5678      
1           	602         	6           	0.5745      	0.5707      
1           	603         	6           	0.5727      	0.5698      
1           	604         	7           	0.5702      	0.5694      
1           	605         	7           	0.5782      	0.5754      
1           	606         	7           	0.5763      	0.5766      
1           	607         	7           	0.5825      	0.5805      
1           	608         	7           	0.5854      	0.581       
1           	609         	7           	0.5808      	0.5769      
1           	610         	7           	0.5786      	0.578       
1           	611         	7           	0.5836      	0.581       
1           	612         	7           	0.5777      	0.5845      
1           	613         	7           	0.5856      	0.5828      
1           	614         	7           	0.5899      	0.5892      
1           	615         	7           	0.5846      	0.5854      
1           	616         	7           	0.5883      	0.5858      
1           	617         	7           	0.591       	0.5905      
1           	618         	7           	0.5872      	0.59        
1           	619         	7           	0.5977      	0.5906      
1           	620         	7           	0.5926      	0.5942      
1           	621         	7           	0.5961      	0.5961      
1           	622         	7           	0.5922      	0.5936      
1           	623         	7           	0.5891      	0.5929      
1           	624         	7           	0.5944      	0.5943      
1           	625         	7           	0.5931      	0.5908      
1           	626         	7           	0.5914      	0.5895      
1           	627         	7           	0.5818      	0.5849      
1           	628         	7           	0.579       	0.5856      
1           	629         	7           	0.5855      	0.5864      
1           	630         	7           	0.5825      	0.583       
1           	631         	7           	0.5813      	0.5793      
1           	632         	7           	0.5747      	0.577       
1           	633         	7           	0.5767      	0.5742      
1           	634         	7           	0.5814      	0.5769      
1           	635         	7           	0.5794      	0.5766      
1           	636         	7           	0.5799      	0.5789      
1           	637         	7           	0.5767      	0.577       
1           	638         	7           	0.5878      	0.5789      
1           	639         	7           	0.5837      	0.58        
1           	640         	7           	0.5768      	0.5751      
1           	641         	7           	0.5791      	0.5815      
1           	642         	7           	0.5871      	0.5866      
1           	643         	7           	0.589       	0.5872      
1           	644         	7           	0.5903      	0.5873      
1           	645         	7           	0.5837      	0.5849      
1           	646         	7           	0.5849      	0.5769      
1           	647         	7           	0.586       	0.5839      
1           	648         	8           	0.5894      	0.5844      
1           	649         	8           	0.5858      	0.5855      
1           	650         	8           	0.5881      	0.5807      
1           	651         	8           	0.5791      	0.5793      
1           	652         	7           	0.5725      	0.5808      
1           	653         	7           	0.5892      	0.5831      
1           	654         	8           	0.5852      	0.5859      
1           	655         	7           	0.5899      	0.5847      
1           	656         	7           	0.5815      	0.5855      
1           	657         	7           	0.5804      	0.5848      
1           	658         	7           	0.5829      	0.5866      
1           	659         	7           	0.585       	0.5856      
1           	660         	6           	0.5753      	0.5787      
1           	661         	6           	0.5781      	0.5738      
1           	662         	6           	0.5736      	0.5748      
1           	663         	6           	0.5802      	0.5811      
1           	664         	7           	0.5852      	0.5818      
1           	665         	7           	0.5761      	0.578       
1           	666         	8           	0.5795      	0.5744      
1           	667         	8           	0.5663      	0.5688      
1           	668         	8           	0.5681      	0.5706      
1           	669         	8           	0.5712      	0.5707      
1           	670         	7           	0.5706      	0.5705      
